timestep,episode,ep_length,cum_reward,R_water,R_fert,R_resource,R_losses,R_daily_mean,R_seasonal,R_yield,R_hiad,R_ane,R_penalty,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,energy_budget,comm_quality
644230,4031,160,16.001798,0.548473,0.113266,0.021608,1e-06,0.00336014,0.436721,0.825543,0.499448,0.686772,0.747364,10765.3,159.6,348.5,612.0,100.0,1.0
644386,4032,156,12.441567,0.215682,0.168991,0.021584,0.0,0.00301849,0.286821,0.530076,0.502379,0.591909,0.765098,9639.6,151.4,386.6,494.1,100.0,1.0
644546,4033,160,13.697119,0.294817,0.153684,0.002084,3.1e-05,0.00298006,0.357465,0.673334,0.31875,0.649683,0.693244,10185.4,154.4,307.4,616.2,100.0,1.0
644708,4034,162,9.557823,0.435649,0.065367,0.019299,9.2e-05,0.00285065,0.120429,0.312456,0.030337,0.451273,0.714845,8810.5,151.8,335.4,781.5,100.0,1.0
644864,4035,156,12.895862,0.367257,0.115611,0.03615,0.0,0.00311042,0.30049,0.599579,0.278611,0.612646,0.754979,9904.4,153.5,371.1,325.5,100.0,1.0
645020,4036,156,10.844884,0.979965,0.137114,0.017537,7e-06,0.0020794,0.336404,0.497236,0.343633,0.752474,0.612978,9514.5,135.7,273.7,784.3,100.0,1.0
645179,4037,159,15.037422,0.82325,0.131741,0.001256,0.0,0.00306293,0.429332,0.790384,0.377197,0.734955,0.725139,10631.4,153.2,342.2,398.3,100.0,1.0
645342,4038,163,18.193081,0.2,0.136021,0.0,0.052219,0.00389608,0.474037,1.0,0.442043,0.642467,0.814538,11892.6,181.0,362.0,408.7,100.0,1.0
645506,4039,164,16.213805,0.469496,0.098534,0.0,3.4e-05,0.00346763,0.42022,0.825903,0.416518,0.682458,0.782651,10766.7,160.0,382.7,511.1,100.0,1.0
645667,4040,161,13.568418,0.536549,0.121328,0.037121,0.0,0.00258376,0.411746,0.631951,0.517121,0.828424,0.706367,10027.7,137.1,363.6,527.4,100.0,1.0
645828,4041,161,15.617377,0.022769,0.121025,0.0,0.0,0.00346589,0.39484,0.726422,0.462772,0.705223,0.767864,10387.7,152.3,387.1,278.5,100.0,1.0
645984,4042,156,10.214283,1.0,0.007371,0.022379,3.4e-05,0.00312407,0.135946,0.451323,-0.084833,0.394375,0.772061,9339.5,167.5,353.4,398.5,100.0,1.0
646146,4043,162,12.648408,0.728052,-0.002293,0.025081,2.9e-05,0.00358288,0.191582,0.576674,0.027056,0.393071,0.798571,9817.1,176.2,358.1,379.1,100.0,1.0
646303,4044,157,11.850534,0.779081,0.055728,0.006342,6.5e-05,0.00278249,0.286639,0.643915,0.243381,0.495602,0.719732,10073.3,168.4,298.8,428.3,100.0,1.0
646465,4045,162,13.574339,0.923417,0.124526,0.017026,0.0,0.00295752,0.349691,0.578167,0.419903,0.736476,0.722547,9822.8,141.4,369.0,388.4,100.0,1.0
646627,4046,162,14.604719,0.36468,0.147461,0.0,0.0,0.00337329,0.345421,0.772781,0.234798,0.564156,0.782087,10564.3,168.8,360.0,436.7,100.0,1.0
646788,4047,161,9.670308,0.666702,0.101831,0.027119,0.000115,0.00239396,0.205217,0.535713,0.121753,0.429339,0.750224,9661.1,169.0,327.8,674.3,100.0,1.0
646950,4048,162,11.745287,0.42621,0.123042,0.0,0.013087,0.00302427,0.227511,0.523809,0.106078,0.526305,0.752561,9615.7,157.5,358.8,596.2,100.0,1.0
647112,4049,162,15.475135,0.2,0.124317,0.0,0.007596,0.00348874,0.38041,0.740886,0.343415,0.662834,0.745682,10442.8,157.0,353.2,652.3,100.0,1.0
647270,4050,158,14.541029,1.0,0.130079,0.0,0.0,0.00295509,0.421851,0.703576,0.419262,0.79213,0.695721,10300.6,143.7,336.5,347.2,100.0,1.0
647426,4051,156,15.059359,0.735603,0.144165,0.010032,3e-05,0.00313558,0.431402,0.818964,0.449464,0.70679,0.765836,10740.3,157.3,372.5,305.1,100.0,1.0
647592,4052,166,16.371429,0.392242,0.126381,0.004838,0.061861,0.00322741,0.465186,0.915825,0.374541,0.727281,0.78391,11109.3,160.8,381.9,325.3,100.0,1.0
647753,4053,161,16.48999,0.365009,0.144854,0.018766,0.0,0.00304119,0.518752,0.946519,0.53325,0.784131,0.742101,11226.2,157.3,348.8,540.0,100.0,1.0
647914,4054,161,14.704356,0.859145,0.095682,0.0,0.0,0.00309214,0.401519,0.480859,0.513258,0.963445,0.65592,9452.1,120.4,355.0,647.3,100.0,1.0
648075,4055,161,14.327849,0.148455,0.142298,0.009937,5.2e-05,0.00245126,0.481787,0.843399,0.431677,0.802502,0.697454,10833.3,150.3,321.8,727.5,100.0,1.0
648239,4056,164,15.795473,0.525969,0.131502,0.030297,0.0,0.00272832,0.51885,0.928268,0.549952,0.766465,0.686963,11156.7,157.9,292.2,513.6,100.0,1.0
648397,4057,158,12.102767,-0.025982,0.124214,0.00039,4.7e-05,0.00260274,0.329219,0.605688,0.428533,0.606217,0.688874,9927.7,154.5,302.6,558.3,100.0,1.0
648554,4058,157,12.90631,0.2,0.010004,0.0,0.0,0.00428762,0.116626,0.414915,0.006552,0.394389,0.841561,9200.8,165.0,429.2,298.0,100.0,1.0
648712,4059,158,11.869542,0.2,0.133869,0.0,0.183708,0.00247121,0.336193,0.622264,0.355382,0.645597,0.709651,9990.8,151.8,330.2,640.1,100.0,1.0
648875,4060,163,12.335108,0.256397,0.127176,0.0,0.019057,0.00231957,0.377066,0.653618,0.385433,0.729643,0.709084,10110.3,146.1,343.8,523.9,100.0,1.0
649031,4061,156,12.592802,0.330499,0.118369,0.0,0.000166,0.00292742,0.314301,0.690452,0.215379,0.576904,0.782443,10250.6,162.5,376.2,439.8,100.0,1.0
649188,4062,157,10.162247,0.901177,0.09125,0.012313,0.0,0.00242344,0.241731,0.496403,0.193606,0.546833,0.701204,9511.3,153.7,316.9,632.8,100.0,1.0
649345,4063,157,13.00174,-0.51215,0.150452,0.014436,0.002065,0.00219035,0.452196,0.822089,0.509756,0.689492,0.672316,10752.2,159.1,274.6,919.2,100.0,1.0
649507,4064,162,10.835614,0.698611,0.079907,0.007824,2.6e-05,0.00278781,0.211847,0.518206,0.029682,0.507835,0.753771,9594.4,159.1,356.1,525.2,100.0,1.0
649669,4065,162,9.024628,0.895519,-0.013955,0.016944,3.5e-05,0.00258659,0.133581,0.328802,0.015365,0.465013,0.694901,8872.7,151.4,316.4,606.8,100.0,1.0
649827,4066,158,14.326426,0.2,0.124617,0.0,0.083928,0.00256148,0.472602,0.729185,0.562973,0.848473,0.649554,10398.2,140.6,298.0,649.2,100.0,1.0
649985,4067,158,11.807218,0.2,0.026002,0.010167,0.131261,0.00335045,0.193761,0.471022,0.083606,0.503799,0.770741,9414.6,156.5,379.5,493.8,100.0,1.0
650145,4068,160,18.538616,1.0,0.100214,0.0,0.0,0.00412291,0.476262,0.749264,0.462485,0.929162,0.742202,10474.7,135.7,402.8,240.7,100.0,1.0
650305,4069,160,15.231608,0.833012,0.158731,0.0,3e-06,0.00343111,0.384726,0.580499,0.333049,0.869893,0.708729,9831.7,131.4,380.1,410.0,100.0,1.0
650460,4070,155,6.04762,0.387032,-0.08923,0.0,3.3e-05,0.00279324,-0.062168,0.00615,-0.119672,0.283202,0.688109,7643.4,148.9,315.8,582.3,100.0,1.0
650623,4071,163,12.908134,0.501267,0.104085,0.0,0.0,0.00298053,0.305676,0.707064,0.096722,0.545557,0.752445,10313.9,166.8,335.4,520.3,100.0,1.0
650780,4072,157,18.643542,0.2,0.117693,0.002713,0.387116,0.0037714,0.551537,0.94578,0.490241,0.923444,0.764163,11223.4,145.9,399.5,536.7,100.0,1.0
650940,4073,160,12.990413,0.459713,0.138371,0.00028,3.7e-05,0.00208969,0.462709,0.885945,0.471846,0.668087,0.696399,10995.4,164.8,284.4,683.2,100.0,1.0
651099,4074,159,12.36595,0.89145,0.166065,0.0,0.0,0.00241131,0.375336,0.609601,0.368526,0.777163,0.692531,9942.6,139.9,342.9,444.9,100.0,1.0
651261,4075,162,14.74252,0.788687,0.111449,0.013803,4e-06,0.00267947,0.470534,0.912521,0.490358,0.666021,0.716584,11096.7,166.5,300.3,598.5,100.0,1.0
651419,4076,158,12.094466,0.55543,0.126501,0.021065,9e-06,0.00284629,0.292472,0.597174,0.2147,0.574132,0.700539,9895.2,157.2,307.7,484.0,100.0,1.0
651591,4077,172,9.73243,0.449494,0.041376,0.022966,0.0,0.00240794,0.1831,0.547603,0.191923,0.328304,0.768123,9706.4,182.7,311.4,768.1,100.0,1.0
651746,4078,155,11.870681,0.928703,0.103006,0.039005,0.0,0.00280283,0.294069,0.644141,0.232848,0.533968,0.735312,10074.2,164.2,324.8,355.7,100.0,1.0
651906,4079,160,12.68983,0.932982,0.131466,0.0,0.0,0.00323031,0.262028,0.46298,0.191609,0.667372,0.712683,9384.0,140.7,360.9,349.9,100.0,1.0
652066,4080,160,14.108148,0.762378,0.036799,0.011196,1e-05,0.00339353,0.323173,0.774547,0.107205,0.521815,0.769552,10571.0,173.7,335.4,424.8,100.0,1.0
652223,4081,157,13.774278,0.534683,0.137575,0.002483,5.9e-05,0.00271097,0.420173,0.79556,0.469249,0.658677,0.712894,10651.1,160.5,311.6,631.3,100.0,1.0
652385,4082,162,10.331262,0.2,0.041036,0.0,0.012193,0.00241439,0.243275,0.625963,0.146109,0.439855,0.768387,10004.9,173.7,334.1,629.7,100.0,1.0
652544,4083,159,14.720654,1.0,0.123514,0.033437,0.0,0.00302233,0.42347,0.744042,0.38836,0.800617,0.765839,10454.8,145.2,402.9,528.9,100.0,1.0
652707,4084,163,16.359052,0.2,0.149339,0.0,8e-06,0.00298354,0.518494,0.856074,0.516238,0.889531,0.712094,10881.6,144.0,352.2,477.1,100.0,1.0
652866,4085,159,13.547808,0.83036,0.093846,0.014803,0.0,0.00243164,0.445598,0.825474,0.403985,0.702164,0.678198,10765.1,158.1,282.9,544.8,100.0,1.0
653022,4086,156,11.960803,0.347995,0.108629,0.0,1.7e-05,0.00233243,0.370902,0.642998,0.451757,0.683548,0.682688,10069.8,149.5,308.9,664.6,100.0,1.0
653174,4087,152,15.298972,0.887956,0.199499,0.013258,1.4e-05,0.00320443,0.452844,0.671621,0.607939,0.846561,0.652834,10178.9,137.8,308.3,392.7,100.0,1.0
653334,4088,160,13.830504,0.57982,0.118257,0.0,1.2e-05,0.00312625,0.349621,0.780062,0.348227,0.527917,0.778006,10592.0,173.3,344.7,474.9,100.0,1.0
653494,4089,160,15.097105,0.2,0.124351,0.019761,0.015715,0.00294966,0.455867,0.704922,0.493241,0.887633,0.708578,10305.8,136.5,367.4,445.9,100.0,1.0
653652,4090,158,15.319113,1.0,0.129394,0.024599,0.0,0.00274071,0.508527,0.822425,0.583833,0.861967,0.687083,10753.4,144.4,326.1,419.1,100.0,1.0
653805,4091,153,8.321258,0.495192,0.092222,0.0,0.0,0.00257759,0.117086,0.30077,0.058783,0.442986,0.709979,8765.9,151.9,330.3,671.2,100.0,1.0
653966,4092,161,13.359763,0.2,0.128561,0.001528,0.029282,0.00259546,0.403286,0.687434,0.526515,0.712856,0.690978,10239.1,149.4,317.4,810.0,100.0,1.0
654127,4093,161,14.423159,0.802687,0.10718,0.0,0.0,0.00257777,0.471539,0.846973,0.526167,0.724052,0.685411,10847.0,157.3,292.2,859.9,100.0,1.0
654289,4094,162,12.651485,0.461127,0.129723,0.0,0.0,0.00315641,0.266382,0.635384,0.231309,0.499374,0.803572,10040.8,167.4,385.0,494.6,100.0,1.0
654448,4095,159,14.223555,-0.36205,0.117112,0.0,0.00327,0.00314382,0.374633,0.698648,0.40099,0.676382,0.7392,10281.8,153.3,355.9,466.0,100.0,1.0
654610,4096,162,14.813077,0.006085,0.13135,0.026821,0.0,0.00354755,0.336292,0.748141,0.373235,0.533297,0.801388,10470.4,170.7,374.6,421.1,100.0,1.0
654769,4097,159,16.377663,0.927266,0.10773,7.6e-05,2.6e-05,0.0039544,0.378924,0.844525,0.200336,0.61768,0.821119,10837.6,167.5,402.4,266.0,100.0,1.0
654933,4098,164,8.163201,0.3437,-0.000276,0.009219,0.0,0.00232046,0.121837,0.40638,0.013621,0.347326,0.731376,9168.3,170.1,306.1,665.1,100.0,1.0
655095,4099,162,16.240429,-0.023189,0.117465,0.023636,2.4e-05,0.00338206,0.451774,0.975986,0.301872,0.617478,0.770254,11338.5,175.2,332.1,496.0,100.0,1.0
655255,4100,160,14.558813,0.550945,0.127869,0.004278,0.0,0.00268271,0.467127,0.712085,0.464421,0.911252,0.687625,10333.0,135.2,349.7,479.9,100.0,1.0
655412,4101,157,13.968356,0.561121,0.106066,0.0,4.6e-05,0.00258283,0.454569,0.782897,0.45377,0.772634,0.678784,10602.8,149.5,304.9,437.0,100.0,1.0
655566,4102,154,11.926296,0.73563,0.144314,0.007046,0.000163,0.00250716,0.348262,0.632521,0.332653,0.667438,0.691217,10029.9,150.4,315.3,581.0,100.0,1.0
655722,4103,156,13.41932,0.2,0.111495,0.007601,0.14362,0.00322658,0.323046,0.587856,0.300712,0.681636,0.733293,9859.7,146.6,366.8,949.9,100.0,1.0
655884,4104,162,13.249007,0.689806,0.124388,0.012221,0.000151,0.00309266,0.315045,0.583622,0.339514,0.620112,0.691946,9843.6,151.9,312.2,540.6,100.0,1.0
656044,4105,160,14.72708,0.282652,0.144124,0.024365,0.063814,0.00290949,0.441732,0.864826,0.500943,0.652607,0.750375,10915.0,165.1,337.6,644.6,100.0,1.0
656209,4106,165,12.38736,1.0,0.023701,0.008299,2.2e-05,0.00360237,0.168874,0.572475,0.042456,0.336505,0.826564,9801.1,183.3,368.2,476.7,100.0,1.0
656365,4107,156,12.90986,0.83164,0.118475,0.003291,0.0,0.0028984,0.343543,0.601892,0.167047,0.752824,0.698828,9913.2,141.4,345.4,566.5,100.0,1.0
656527,4108,162,9.767179,0.2,0.121073,0.003227,0.062125,0.00212777,0.257324,0.562635,0.1849,0.515209,0.703913,9763.6,161.1,301.2,693.9,100.0,1.0
656686,4109,159,9.719939,0.005942,0.116551,0.019605,4.3e-05,0.00288789,0.139945,0.351023,0.128612,0.448031,0.738673,8957.4,154.6,352.1,591.3,100.0,1.0
656845,4110,159,14.194875,0.2,0.12327,0.0,0.0,0.00268476,0.448161,0.827857,0.412732,0.721287,0.703205,10774.1,156.5,312.0,521.6,100.0,1.0
657001,4111,156,11.746463,0.2,0.061675,0.0,0.177366,0.00344506,0.186767,0.533291,0.104738,0.42868,0.828137,9651.8,168.9,405.9,453.9,100.0,1.0
657160,4112,159,12.858403,0.2,0.099379,0.0,0.063156,0.00299732,0.316352,0.740036,0.134268,0.528202,0.75775,10439.5,170.8,330.8,706.7,100.0,1.0
657324,4113,164,6.132482,0.2,-0.020117,0.0,0.01896,0.00219713,0.017876,0.192172,-0.198153,0.343984,0.711864,8352.2,155.4,323.5,666.4,100.0,1.0
657481,4114,157,12.777236,1.0,0.056664,0.011005,1.9e-05,0.00389447,0.176649,0.278912,-0.086847,0.750113,0.756323,8682.7,124.0,446.2,244.0,100.0,1.0
657636,4115,155,11.8267,0.651128,0.142247,0.001677,1.8e-05,0.00227883,0.3764,0.567485,0.480199,0.775076,0.655682,9782.1,137.8,311.3,793.3,100.0,1.0
657796,4116,160,15.94562,0.971937,0.134708,0.000135,1e-06,0.00372883,0.387311,0.877268,0.286258,0.556783,0.796283,10962.4,176.0,356.2,495.7,100.0,1.0
657951,4117,155,9.97801,0.385901,0.09936,0.0,6.9e-05,0.00243529,0.238343,0.50075,0.22809,0.511984,0.691807,9527.9,157.5,298.0,803.4,100.0,1.0
658115,4118,164,11.803695,0.241397,0.139812,3.1e-05,0.025202,0.0021295,0.37925,0.719319,0.420643,0.619902,0.682562,10360.6,159.9,282.8,856.1,100.0,1.0
658277,4119,162,11.886512,0.2,0.12264,0.004463,0.0,0.00324459,0.208043,0.350376,0.060456,0.7003,0.741215,8954.9,131.7,412.0,443.4,100.0,1.0
658439,4120,162,9.091543,0.2,0.082491,0.012122,1.2e-05,0.00246929,0.161209,0.424922,0.059035,0.432177,0.721584,9239.0,161.3,318.4,640.3,100.0,1.0
658597,4121,158,16.160696,0.2,0.169936,0.0,0.045762,0.00314343,0.501063,0.924958,0.463952,0.785044,0.75414,11144.1,156.1,364.0,413.1,100.0,1.0
658764,4122,167,13.113039,-0.074896,0.119505,0.0,2.4e-05,0.0024468,0.401029,0.73479,0.401745,0.704456,0.721995,10419.6,152.8,339.9,490.7,100.0,1.0
658930,4123,166,12.796868,1.0,0.090167,0.032454,5.3e-05,0.00305108,0.283725,0.682658,0.174398,0.494315,0.775361,10220.9,171.0,347.9,498.0,100.0,1.0
659096,4124,166,14.105967,1.0,0.145676,0.025588,0.0,0.00323774,0.333745,0.738025,0.204563,0.598323,0.807089,10431.9,163.2,399.2,318.8,100.0,1.0
659253,4125,157,9.894961,0.61411,0.004245,0.0,0.000125,0.00303782,0.134281,0.414627,-0.074972,0.424181,0.756634,9199.7,161.5,352.9,489.5,100.0,1.0
659412,4126,159,11.871973,0.788881,0.114402,0.001553,1.1e-05,0.00343321,0.187591,0.390626,0.075733,0.57201,0.739178,9108.3,144.9,377.1,311.5,100.0,1.0
659576,4127,164,7.018316,0.5346,0.008726,0.035356,0.000186,0.00225683,0.063543,0.18499,-0.001948,0.412596,0.670186,8324.8,147.3,301.9,617.9,100.0,1.0
659740,4128,164,10.872259,0.2,0.11476,0.0,0.135787,0.0022957,0.29529,0.543834,0.236125,0.631837,0.677033,9692.0,148.5,305.8,658.6,100.0,1.0
659896,4129,156,15.348246,0.629128,0.133621,0.0,0.0,0.00295787,0.487018,0.934384,0.526447,0.699845,0.74667,11180.0,164.4,335.6,561.7,100.0,1.0
660054,4130,158,16.736026,0.824963,0.134701,0.006605,0.0,0.00297627,0.564111,0.883458,0.560754,0.998273,0.724145,10986.0,137.4,380.5,372.2,100.0,1.0
660219,4131,165,12.584795,0.806877,0.116165,0.000381,2.1e-05,0.00253799,0.359081,0.776848,0.293158,0.573003,0.764378,10579.8,168.1,344.0,477.5,100.0,1.0
660385,4132,166,17.380254,0.363331,0.132324,0.014689,0.000168,0.00320205,0.542913,1.0,0.485094,0.836742,0.783094,11622.8,158.2,387.6,487.1,100.0,1.0
660545,4133,160,13.408403,1.0,0.143832,0.019699,1.4e-05,0.0031633,0.322962,0.654385,0.22721,0.632296,0.756011,10113.2,154.9,368.8,347.3,100.0,1.0
660709,4134,164,15.86613,0.335822,0.140943,0.016483,0.012583,0.00309168,0.47427,0.902279,0.417426,0.719597,0.721316,11057.7,160.8,319.4,878.9,100.0,1.0
660868,4135,159,11.513492,0.556223,0.063585,0.005805,0.0,0.0037888,0.109857,0.341559,0.05907,0.415118,0.786045,8921.3,157.6,392.0,312.4,100.0,1.0
661025,4136,157,12.614821,0.423885,0.132635,0.02424,0.009304,0.00228715,0.421522,0.4912,0.47895,1.0,0.614267,9491.5,116.3,323.4,696.7,100.0,1.0
661187,4137,162,14.915806,0.284103,0.125045,0.021263,1e-06,0.00289653,0.453843,0.862326,0.443182,0.724385,0.763606,10905.5,158.1,368.3,581.8,100.0,1.0
661344,4138,157,16.927746,0.655482,0.155744,0.00446,6.6e-05,0.00410859,0.402932,0.788552,0.387467,0.684166,0.782425,10624.4,157.7,388.2,465.5,100.0,1.0
661506,4139,162,11.569418,0.222796,0.113867,0.008137,6e-05,0.00238743,0.329731,0.754661,0.229035,0.511704,0.74274,10495.3,173.6,308.8,740.4,100.0,1.0
661671,4140,165,14.806468,0.308408,0.139458,0.010527,0.00397,0.00327355,0.376937,0.783697,0.386095,0.578814,0.743976,10605.9,167.9,324.1,566.2,100.0,1.0
661831,4141,160,11.718075,0.450489,0.127762,0.023242,6.3e-05,0.0030026,0.245493,0.517235,0.306736,0.527631,0.751818,9590.7,157.0,359.4,601.3,100.0,1.0
661987,4142,156,12.92221,0.007337,0.148989,0.011772,0.0,0.0023362,0.436114,0.762559,0.475388,0.74413,0.698436,10525.4,150.9,321.3,451.5,100.0,1.0
662150,4143,163,5.776179,0.338689,0.018213,0.010874,5.7e-05,0.00246971,-0.044712,0.086845,-0.139552,0.258523,0.71526,7950.9,157.9,320.4,715.1,100.0,1.0
662312,4144,162,12.677765,0.2,0.134958,0.010232,0.00781,0.00212304,0.441484,0.875721,0.478817,0.613117,0.703106,10956.5,169.8,278.6,905.4,100.0,1.0
662472,4145,160,16.314625,-0.424033,0.15442,0.018117,3.3e-05,0.00311354,0.512681,1.0,0.479188,0.726547,0.76601,11812.1,171.0,338.4,395.3,100.0,1.0
662635,4146,163,11.559864,0.389858,0.1352,0.024337,0.000147,0.00235806,0.331956,0.778519,0.273725,0.481097,0.755763,10586.2,178.7,309.0,803.8,100.0,1.0
662795,4147,160,13.804396,0.087447,0.1515,0.016527,0.0,0.00312361,0.355698,0.747872,0.3098,0.604504,0.778911,10469.4,163.1,371.1,376.6,100.0,1.0
662956,4148,161,18.570816,0.700238,0.10572,0.0,0.0,0.0041958,0.475766,0.934594,0.476065,0.735413,0.831508,11180.8,161.1,428.8,248.4,100.0,1.0
663116,4149,160,8.621928,0.808897,0.014035,0.01471,0.0,0.00326534,0.012235,0.249882,-0.14489,0.284696,0.79319,8572.1,166.8,376.2,417.7,100.0,1.0
663269,4150,153,11.91545,0.887341,0.000634,0.022246,8.1e-05,0.00351045,0.202034,0.537335,-0.023221,0.466317,0.752365,9667.2,164.8,340.3,415.0,100.0,1.0
663430,4151,161,15.053036,0.2,0.063952,0.0,0.28065,0.00294954,0.45913,0.730637,0.547311,0.845331,0.707276,10403.7,140.9,354.9,629.5,100.0,1.0
663591,4152,161,12.144929,0.314215,-0.023155,0.009779,0.006057,0.00375852,0.148586,0.493098,-0.05837,0.380686,0.78511,9498.7,172.0,355.1,410.9,100.0,1.0
663760,4153,169,11.07983,0.2,0.032966,0.022358,0.019727,0.00265774,0.238629,0.609232,0.139821,0.428141,0.737438,9941.2,174.0,302.4,615.2,100.0,1.0
663915,4154,155,15.976639,0.2,0.123326,0.011566,0.0,0.00315726,0.502537,0.71124,0.542979,1.0,0.681286,10329.8,128.7,359.5,418.1,100.0,1.0
664070,4155,155,13.162013,0.905765,0.129469,0.0,0.0,0.00283065,0.378513,0.680878,0.373956,0.692403,0.694772,10214.1,150.9,317.6,364.6,100.0,1.0
664228,4156,158,10.470209,0.131131,0.060312,0.009599,1.3e-05,0.00259001,0.240927,0.629299,0.143145,0.441378,0.787601,10017.6,173.8,353.2,475.7,100.0,1.0
664388,4157,160,16.235416,0.2,0.083386,0.005655,0.017019,0.0031046,0.511538,0.975079,0.450656,0.749498,0.742042,11335.1,162.0,337.1,416.4,100.0,1.0
664543,4158,155,14.511147,0.437301,0.12141,0.008097,0.0,0.00302619,0.432322,0.81562,0.445112,0.686135,0.721388,10727.5,159.1,323.8,541.1,100.0,1.0
664694,4159,151,9.829139,0.2,0.078358,0.024117,0.025676,0.00272735,0.198792,0.432939,0.186569,0.511304,0.732161,9269.5,153.3,348.8,652.1,100.0,1.0
664856,4160,162,11.701249,0.2,0.135462,0.0,0.142935,0.00260422,0.305068,0.653722,0.289917,0.563494,0.772305,10110.7,161.7,368.1,544.3,100.0,1.0
665022,4161,166,12.054808,1.0,0.113066,0.01964,0.0,0.00315765,0.2248,0.588389,0.13275,0.440355,0.779683,9861.8,171.2,351.8,537.2,100.0,1.0
665176,4162,154,11.451041,0.209145,0.133347,0.0,0.035654,0.00226182,0.363204,0.586309,0.358319,0.75054,0.661564,9853.8,140.7,309.8,839.0,100.0,1.0
665333,4163,157,11.234052,1.0,0.073931,0.019477,0.0,0.00289946,0.242845,0.263459,0.256423,0.798002,0.637908,8623.8,119.9,338.1,565.4,100.0,1.0
665489,4164,156,15.106214,0.2,0.059591,0.022216,0.05588,0.00343425,0.403052,0.508612,0.516107,0.9685,0.712766,9557.8,121.4,409.3,595.3,100.0,1.0
665659,4165,170,11.519705,0.435702,0.127149,0.002715,9.1e-05,0.00255262,0.282077,0.625784,0.24545,0.511884,0.731737,10004.2,165.4,318.2,642.2,100.0,1.0
665822,4166,163,13.640043,1.0,0.160771,0.012274,0.0,0.00258306,0.426826,0.762324,0.470831,0.704997,0.683428,10524.5,154.3,297.6,740.3,100.0,1.0
665982,4167,160,12.633326,0.2,0.102365,0.002995,0.028534,0.00337545,0.245281,0.546286,0.115372,0.559277,0.762771,9701.4,155.5,373.9,427.5,100.0,1.0
666139,4168,157,13.897567,0.772927,0.131818,0.003488,0.0,0.00278811,0.426327,0.665844,0.476966,0.81747,0.66474,10156.9,139.7,315.5,462.2,100.0,1.0
666298,4169,159,13.350707,0.910223,0.116452,0.0,3.4e-05,0.00249792,0.432935,0.786002,0.44193,0.695087,0.670922,10614.7,156.6,279.5,802.8,100.0,1.0
666466,4170,168,13.06943,0.825501,0.131551,0.030091,0.0,0.00238476,0.411998,0.710791,0.461979,0.742125,0.705769,10328.1,148.2,335.2,633.1,100.0,1.0
666629,4171,163,12.573609,0.399966,0.128255,0.016287,0.0,0.00289954,0.30925,0.614766,0.217626,0.616401,0.716694,9962.3,154.1,331.5,724.0,100.0,1.0
666788,4172,159,13.66317,0.482024,0.161515,0.0,0.0,0.00251097,0.45046,0.725029,0.513569,0.832423,0.703178,10382.4,141.6,349.1,663.3,100.0,1.0
666947,4173,159,16.74637,0.588703,0.180397,0.003016,3.5e-05,0.00376909,0.44242,0.894708,0.374646,0.688103,0.796794,11028.8,163.3,388.5,444.6,100.0,1.0
667111,4174,164,12.378943,0.447636,0.11299,0.004132,0.0,0.00220833,0.408038,0.709453,0.356986,0.746107,0.676369,10323.0,147.8,306.9,741.8,100.0,1.0
667275,4175,164,9.087651,0.2,0.106289,0.009994,0.011066,0.00231391,0.185943,0.275643,0.148631,0.636688,0.650917,8670.2,132.4,319.8,741.4,100.0,1.0
667432,4176,157,15.09044,0.539427,0.145526,0.0,7e-06,0.00304322,0.461187,0.780512,0.483432,0.814515,0.718581,10593.8,146.0,353.7,421.4,100.0,1.0
667588,4177,156,17.607508,-0.260601,0.112344,0.033058,2.3e-05,0.00344915,0.557803,1.0,0.523476,0.844942,0.740134,11699.4,158.5,343.8,334.3,100.0,1.0
667749,4178,161,10.563548,0.654677,0.128951,0.013254,0.0,0.00226157,0.29344,0.506763,0.387846,0.658889,0.728582,9550.8,143.9,368.7,687.8,100.0,1.0
667913,4179,164,14.78506,1.0,0.036326,0.03111,0.0,0.00428254,0.218193,0.644993,0.00941,0.43712,0.859407,10077.4,175.3,421.1,300.7,100.0,1.0
668066,4180,153,17.808467,0.30448,0.12909,0.005094,0.080635,0.00373366,0.538145,0.916901,0.415342,0.938068,0.757849,11113.4,143.4,399.5,300.9,100.0,1.0
668232,4181,166,15.731209,-0.340512,0.113984,0.022867,8.8e-05,0.00306788,0.471012,1.0,0.433708,0.651663,0.83929,11484.4,173.8,404.7,556.0,100.0,1.0
668390,4182,158,17.944952,-0.050996,0.141388,0.001552,0.0,0.00470763,0.374955,0.812455,0.308124,0.618673,0.832205,10715.5,165.5,418.5,215.9,100.0,1.0
668551,4183,161,16.791443,0.2,0.098625,0.0,0.147423,0.00363167,0.462839,0.879945,0.384854,0.783522,0.813405,10972.6,153.8,428.9,408.8,100.0,1.0
668711,4184,160,12.051964,0.2,0.088502,0.019213,0.015028,0.00288744,0.290042,0.679993,0.173834,0.507664,0.758192,10210.8,169.3,334.9,642.5,100.0,1.0
668866,4185,155,10.569801,0.097031,0.114645,0.020177,0.0,0.00238142,0.290447,0.456466,0.334864,0.702608,0.682041,9359.1,137.4,338.5,510.8,100.0,1.0
669030,4186,164,13.265878,0.706097,0.122561,0.0082,0.0,0.00273451,0.379371,0.721487,0.401151,0.660505,0.737455,10368.9,156.1,347.2,419.9,100.0,1.0
