scenario,level_idx,level_label,corner,episode,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,cum_reward
blackout_day,1,Day 120,balanced,3,0.16182038187980652,-0.9293988943099976,0.47005605697631836,8236.53564453125,2916.5751190185547,211.97758293151855,0.5559257364960735
blackout_day,2,Day 90,yield,1,-0.005658487789332867,-0.9713766574859619,0.4427489638328552,7598.441162109375,6636.575298309326,222.9004135131836,0.5276281858361663
blackout_day,2,Day 90,yield,2,-0.6875871419906616,-0.9812538623809814,0.4264752268791199,5000.29296875,6668.430595397949,229.40990893581613,-0.13395177200273667
blackout_day,2,Day 90,yield,3,-0.8297762870788574,-1.0,0.34768447279930115,4458.55224609375,2838.2485457265548,260.92621421813965,-0.14246688351545345
blackout_day,2,Day 90,n_eff,1,-0.4908570647239685,-0.32639655470848083,0.7890527844429016,5749.8345947265625,213.39835357666016,84.3788890838623,0.05055463973887825
blackout_day,2,Day 90,n_eff,2,-1.0,-1.0,0.8375144600868225,2396.6099548339844,254.84585571289062,64.99422264099121,-0.3803807120223386
blackout_day,2,Day 90,n_eff,3,-1.0,-1.0,0.8198383450508118,2148.8291931152344,155.7775421142578,72.06466102600098,-0.48308631172666516
blackout_day,2,Day 90,water,1,-0.36450931429862976,-0.9260354042053223,0.8897275924682617,6231.219482421875,2106.1492326494695,44.10897445678711,1.4502236518880003
blackout_day,2,Day 90,water,2,-1.0,-1.0,0.8940418362617493,2247.6498413085938,1671.1483064108306,42.383262634277344,1.533945571780772
blackout_day,2,Day 90,water,3,-1.0,-1.0,0.8978903293609619,2422.8245544433594,504.9993753449112,40.843875885009766,1.5648726078833608
blackout_day,2,Day 90,balanced,1,-0.22510726749897003,-0.4534722566604614,0.7841836214065552,6762.34130859375,309.33203125,86.32653999328613,0.5578748840114882
blackout_day,2,Day 90,balanced,2,-1.0,-1.0,0.7112257480621338,3615.8001708984375,5137.91145324707,115.50969696044922,0.1677520411924226
blackout_day,2,Day 90,balanced,3,-1.0,-1.0,0.6762244701385498,3242.2772216796875,4945.32967376709,129.5102138519287,0.17522935139301699
blackout_day,3,Day 60,yield,1,0.05560751259326935,-0.9772734045982361,0.5141305923461914,7831.8646240234375,8615.31636428833,194.34777450561523,0.6040225399695809
blackout_day,3,Day 60,yield,2,-0.73549884557724,-1.0,0.5591965317726135,4817.749328613281,320.0,176.32139778137207,-0.12226515453342601
blackout_day,3,Day 60,yield,3,-0.8755691647529602,-1.0,0.5301731824874878,4284.0814208984375,7370.05119931247,187.9307346343994,-0.27978583897394294
blackout_day,3,Day 60,n_eff,1,-0.6266148090362549,0.14134158194065094,0.9999860525131226,5232.59765625,114.61506652832031,0.0055904388427734375,0.4912585007334203
blackout_day,3,Day 60,n_eff,2,-1.0,-1.0,0.9999996423721313,2027.9330444335938,112.79381561279297,0.0001354217529296875,-0.45857566051981147
blackout_day,3,Day 60,n_eff,3,-1.0,-1.0,0.9999999403953552,1991.0496520996094,146.23747943304932,2.6702880859375e-05,-0.44218517530925217
blackout_day,3,Day 60,water,1,-0.39844679832458496,-0.9781049489974976,0.9722712635993958,6101.917724609375,6967.226028442383,11.091484069824219,1.5073997130260786
blackout_day,3,Day 60,water,2,-1.0,-1.0,0.9722728133201599,2010.6761169433594,6428.773464007585,11.090877532958984,1.601743042399911
blackout_day,3,Day 60,water,3,-1.0,-1.0,0.9732374548912048,2240.384979248047,6747.193824768066,10.705009460449219,1.595505217968044
blackout_day,3,Day 60,balanced,1,-0.17992539703845978,-0.8720646500587463,0.8098381161689758,6934.4842529296875,1355.0758031771852,76.06475448608398,0.4677064308616701
blackout_day,3,Day 60,balanced,2,-1.0,-1.0,0.8078851103782654,3409.2376708984375,7155.9106521606445,76.845947265625,0.20785992504027395
blackout_day,3,Day 60,balanced,3,-1.0,-1.0,0.8136039972305298,3063.9480590820312,4657.449117624119,74.55840492248535,0.2213153575283172
blackout_day,4,Day 30,yield,1,0.07749414443969727,-0.9818546772003174,0.4554295539855957,7915.252685546875,10905.353519439697,217.82818031311035,0.6713239951626044
blackout_day,4,Day 30,yield,2,-0.7398313283920288,-1.0,0.45621079206466675,4801.24267578125,10998.073947906494,217.51567840576172,-0.08633317227459225
blackout_day,4,Day 30,yield,3,-0.8771250247955322,-1.0,0.4492246210575104,4278.1536865234375,10751.733310699463,220.31014823913574,-0.231151004450718
blackout_day,4,Day 30,n_eff,1,-1.0,-1.0,1.0,3011.3162231445312,63.72754669189453,0.0,-0.6887967267770725
blackout_day,4,Day 30,n_eff,2,-1.0,-1.0,1.0,1755.9310913085938,63.78025817871094,0.0,-0.552975786386988
blackout_day,4,Day 30,n_eff,3,-1.0,-1.0,1.0,1980.8634948730469,62.72889709472656,0.0,-0.5223218632956632
blackout_day,4,Day 30,water,1,-0.39723312854766846,-0.9825618267059326,0.9644101858139038,6106.541748046875,8754.564239501953,14.235929489135742,1.4829861190229545
blackout_day,4,Day 30,water,2,-1.0,-1.0,0.964134931564331,1986.5263366699219,6241.480262071563,14.346025466918945,1.5844179515220083
blackout_day,4,Day 30,water,3,-1.0,-1.0,0.9649626016616821,2238.6146545410156,8621.621154785156,14.014965057373047,1.5711991042620586
blackout_day,4,Day 30,balanced,1,-0.18867039680480957,-0.9809160232543945,0.7522105574607849,6901.165771484375,9040.531898498535,99.11576652526855,0.41217906915904645
blackout_day,4,Day 30,balanced,2,-1.0,-1.0,0.7501972317695618,3399.1970825195312,9110.098106384277,99.92111206054688,0.21083823277428615
blackout_day,4,Day 30,balanced,3,-1.0,-1.0,0.7560716867446899,3064.1827392578125,8916.421997070312,97.57132911682129,0.20359159577745467
blackout_day,5,Day 10,yield,1,0.03156174346804619,-0.9845828413963318,0.40158215165138245,7740.250244140625,12551.376605987549,239.36713409423828,0.6242379786847302
blackout_day,5,Day 10,yield,2,-0.7385184168815613,-1.0,0.39293184876441956,4806.244812011719,12634.725147247314,242.82726287841797,-0.1003680124248908
blackout_day,5,Day 10,yield,3,-0.8763108849525452,-1.0,0.40819358825683594,4281.2554931640625,6071.5072303274665,236.72256660461426,-0.2036675593204893
blackout_day,5,Day 10,n_eff,1,-1.0,-1.0,1.0,3217.2616577148438,72.24299621582031,0.0,-0.6764177458389118
blackout_day,5,Day 10,n_eff,2,-1.0,-1.0,1.0,1720.8131408691406,72.7070083618164,0.0,-0.5223139974655674
blackout_day,5,Day 10,n_eff,3,-1.0,-1.0,1.0,1961.4036560058594,71.27355194091797,0.0,-0.49568964221443435
blackout_day,5,Day 10,water,1,-0.3943660855293274,-0.9701118469238281,0.9588925838470459,6117.4652099609375,5116.969384413451,16.442960739135742,1.5010200817670218
blackout_day,5,Day 10,water,2,-1.0,-1.0,0.9586105942726135,1975.2037048339844,9872.631483582627,16.55575180053711,1.5666729186946213
blackout_day,5,Day 10,water,3,-1.0,-1.0,0.9594447016716003,2276.7001342773438,314.0,16.22212028503418,1.6168992988498574
blackout_day,5,Day 10,balanced,1,-0.18665063381195068,-0.9834108948707581,0.7138151526451111,6908.861083984375,10411.748336791992,114.47394943237305,0.40596817165147536
blackout_day,5,Day 10,balanced,2,-1.0,-1.0,0.711894690990448,3399.1619873046875,10483.388946533203,115.24211311340332,0.20906982506419092
blackout_day,5,Day 10,balanced,3,-1.0,-1.0,0.7176573276519775,3063.3566284179688,10271.928215026855,112.93707084655762,0.23397531456541154
