==============================================================================
SIMPLE PPO — CONFIGURATION
==============================================================================
  Environment
    mode                 all
    random_weather       True
    enable_faults        False
    dssat_seed           123

  PPO Hyperparameters
    total_timesteps      1,000,000
    n_steps              4,096
    batch_size           64
    n_epochs             10
    learning_rate        0.0003
    gamma                0.99
    gae_lambda           0.95
    clip_range           0.2
    ent_coef             0.01
    max_grad_norm        0.5
    device               cpu

  Normalisation (VecNormalize)
    norm_obs             True
    norm_reward          True
    clip_obs             5.0
    clip_reward          10.0

  Reward Weights (seasonal)
    W_yield              0.40
    W_hiad               0.10
    W_ane                0.30
    W_penalty            0.20
==============================================================================

==============================================================================
TRAINING — 1,000,000 timesteps  |  n_steps=4096
==============================================================================

  Episode log  → /workspace/episode_log_nitrogen_v3.csv
  Metrics log  → /workspace/training_metrics_nitrogen_v3.csv

     ep      step   len    cum_R   yield      N      W   R_seas    R_yld   R_hiad    R_ane
   3719    594308   158   +7.356   10129    158    268  +0.2148  +0.6586  +0.2297  +0.6059
   3720    594469   161  +10.460   10576    153    380  +0.2775  +0.7758  +0.2284  +0.7315
   3721    594631   162  +10.365   10403    141    362  +0.3408  +0.7305  +0.4978  +0.8444
   3722    594790   159   +9.969   10052    144    383  +0.2681  +0.6383  +0.4400  +0.7426
   3723    594954   164   +9.819   10136    144    336  +0.2745  +0.6605  +0.2934  +0.7638
   3724    595112   158   +9.170   10788    158    320  +0.3192  +0.8316  +0.5074  +0.7090
   3725    595271   159   +9.634    9934    145    388  +0.2414  +0.6075  +0.3567  +0.7177
   3726    595432   161  +12.490   11006    150    386  +0.3653  +0.8888  +0.4413  +0.8298
   3727    595591   159  +12.493   10861    141    389  +0.3953  +0.8507  +0.4367  +0.9310
   3728    595752   161   +5.751    8907    153    385  +0.0196  +0.3378  -0.1301  +0.4524
   3729    595914   162   +7.833    9889    149    288  +0.2386  +0.5956  +0.4365  +0.6606
   3730    596074   160   +6.873    9194    146    406  +0.0989  +0.4131  +0.0022  +0.5781
   3731    596229   155   +7.691    9510    139    314  +0.2126  +0.4961  +0.2642  +0.7104
   3732    596386   157  +10.067   11119    154    332  +0.3688  +0.9184  +0.4449  +0.7989
   3733    596542   156   +8.373    9852    141    347  +0.2538  +0.5859  +0.3755  +0.7421
   3734    596706   164   +8.266   10057    165    406  +0.1595  +0.6396  +0.2435  +0.5277
   3735    596870   164  +11.913   10738    138    356  +0.3993  +0.8184  +0.4668  +0.9411
   3736    597031   161  +11.458   10167    128    382  +0.3673  +0.6685  +0.4112  +0.9787
   3737    597186   155  +11.271   10212    123    358  +0.3864  +0.6803  +0.4504  +1.0000
   3738    597343   157   +5.773    9147    150    384  +0.0642  +0.4007  -0.1305  +0.5240
   3739    597501   158   +9.090   10199    139    335  +0.3266  +0.6770  +0.4980  +0.8319
   3740    597656   155   +9.778    9878    135    379  +0.2700  +0.5926  +0.2171  +0.8299
   3741    597816   160  +10.230    9743    140    420  +0.2219  +0.5572  +0.2397  +0.7413
   3742    597984   168   +9.548   10902    153    309  +0.3357  +0.8613  +0.2999  +0.7794
   3743    598140   156   +7.714    9234    130    317  +0.2159  +0.4236  +0.1978  +0.7820
   3744    598301   161   +8.385   10506    158    309  +0.2587  +0.7574  +0.2790  +0.6570
   3745    598459   158   +9.652   10504    139    285  +0.3713  +0.7568  +0.4305  +0.8919
   3746    598614   155   +9.312   10256    140    319  +0.3111  +0.6919  +0.2833  +0.8317
   3747    598774   160   +8.390   10302    157    298  +0.2470  +0.7038  +0.3486  +0.6396
   3748    598928   154   +8.177   10067    147    320  +0.2427  +0.6422  +0.1954  +0.7141
   3749    599085   157  +14.258   11386    143    486  +0.4416  +0.9886  +0.4615  +0.9903
   3750    599238   153  +11.673   11164    146    358  +0.4214  +0.9302  +0.5514  +0.9059
   3751    599397   159   +6.865    8829    146    405  +0.0458  +0.3173  -0.0119  +0.5086
   3752    599560   163  +12.163   10873    152    426  +0.3288  +0.8537  +0.3877  +0.7889
   3753    599718   158   +9.428   10551    147    293  +0.3243  +0.7693  +0.3373  +0.7930
   3754    599880   162  +10.175   10136    145    391  +0.2458  +0.6604  +0.1419  +0.7503
   3755    600042   162  +10.642   11028    156    376  +0.3400  +0.8945  +0.4255  +0.7631
   3756    600206   164   +7.437    9713    150    336  +0.1703  +0.5493  +0.0946  +0.6220
   3757    600366   160   +9.056   10464    158    353  +0.2622  +0.7464  +0.3987  +0.6589
   3758    600524   158   +8.667   10289    153    348  +0.2463  +0.7005  +0.2520  +0.6830
   3759    600683   159  +12.378   11329    161    430  +0.3556  +0.9735  +0.4628  +0.7639
   3760    600847   164   +9.581   10483    153    357  +0.2711  +0.7515  +0.2835  +0.7086
   3761    601008   161  +10.555   10640    147    340  +0.3492  +0.7927  +0.5124  +0.8144
   3762    601163   155   +9.326   10136    140    290  +0.3197  +0.6605  +0.4767  +0.8134
   3763    601317   154   +8.117   10266    149    270  +0.2860  +0.6945  +0.4003  +0.7194
   3764    601480   163   +9.039   10125    138    299  +0.3085  +0.6575  +0.3001  +0.8348
   3765    601643   163  +10.211   10965    153    270  +0.3801  +0.8780  +0.5874  +0.7932
   3766    601806   163   +9.725   10905    160    340  +0.3052  +0.8621  +0.3568  +0.7000
   3767    601965   159   +8.458   10179    153    302  +0.2548  +0.6718  +0.4095  +0.6653
   3768    602124   159   +9.661   10391    145    329  +0.3155  +0.7273  +0.4074  +0.7933
   3769    602285   161   +8.893   10362    164    350  +0.2074  +0.7197  +0.2522  +0.5744
   3770    602447   162  +14.068   11407    146    434  +0.4336  +0.9941  +0.4613  +0.9479
   3771    602607   160  +11.851   10919    152    348  +0.3521  +0.8658  +0.4571  +0.7929
   3772    602771   164   +7.276    9858    174    393  +0.0853  +0.5875  +0.0427  +0.4201
   3773    602932   161   +8.327    9738    155    354  +0.1478  +0.5559  +0.0963  +0.5685
   3774    603093   161  +11.612   11551    159    363  +0.3950  +1.0000  +0.4849  +0.8150
   3775    603253   160   +9.849   10505    145    360  +0.3277  +0.7572  +0.4343  +0.8098
   3776    603416   163   +8.017   10022    162    338  +0.1648  +0.6306  +0.1385  +0.5476
   3777    603577   161  +11.351   10547    137    382  +0.3706  +0.7682  +0.3900  +0.9296
   3778    603735   158   +8.256   10049    145    329  +0.2563  +0.6376  +0.2832  +0.7323
   3779    603899   164  +10.604   10693    148    369  +0.3280  +0.8066  +0.3660  +0.8003
   3780    604054   155   +9.580   10220    154    424  +0.2039  +0.6825  +0.0768  +0.6607
   3781    604216   162   +6.717    9651    154    293  +0.1608  +0.5330  +0.2187  +0.5616
   3782    604376   160  +10.520   10026    134    293  +0.3289  +0.6316  +0.4279  +0.8681
   3783    604532   156   +8.895   10260    146    301  +0.2993  +0.6929  +0.4146  +0.7620
   3784    604687   155  +10.780   10938    142    364  +0.4010  +0.8708  +0.4526  +0.9191
   3785    604846   159   +6.241    9497    171    383  +0.0468  +0.4927  +0.0131  +0.3866
   3786    605005   159  +10.268   11072    166    385  +0.2912  +0.9062  +0.3199  +0.6638
   3787    605171   166   +6.114    9304    158    346  +0.0712  +0.4421  -0.0145  +0.4724
   3788    605334   163  +10.213   10627    163    341  +0.2630  +0.7894  +0.4131  +0.6265
   3789    605498   164   +6.745    9643    150    314  +0.1538  +0.5309  +0.0114  +0.6053
   3790    605663   165   +8.469   10452    166    363  +0.2153  +0.7433  +0.2846  +0.5759
   3791    605821   158   +8.242    9743    155    443  +0.1332  +0.5571  +0.0735  +0.5699
   3792    605981   160   +8.594   10646    161    310  +0.2676  +0.7942  +0.2883  +0.6542
   3793    606141   160   +9.516   10735    152    305  +0.3305  +0.8176  +0.4273  +0.7603
   3794    606299   158   +8.739    9280    143    347  +0.1469  +0.4358  +0.1807  +0.6174
   3795    606459   160   +5.883    9370    154    304  +0.1003  +0.4594  -0.0257  +0.5217
   3796    606630   171  +10.067   10944    167    376  +0.2817  +0.8724  +0.4135  +0.6343
   3797    606784   154   +6.256    9079    146    325  +0.1081  +0.3829  +0.1656  +0.5489
   3798    606945   161   +7.010    9426    154    377  +0.1128  +0.4739  +0.1191  +0.5350
   3799    607103   158  +10.245   10940    161    367  +0.3064  +0.8714  +0.3716  +0.7034
   3800    607262   159  +12.465   11313    158    383  +0.3769  +0.9692  +0.5155  +0.7889

  ── rolling mean (last 100 ep) ──  cum_R=+9.214  yield=10208 kg/ha  N=150  W=353 mm  R_seas=+0.2550  R_ane=+0.7106

   3801    607429   167  +10.224   10636    160    425  +0.2581  +0.7917  +0.3226  +0.6664
   3802    607590   161   +7.890    9849    162    433  +0.1201  +0.5851  +0.0376  +0.5250
   3803    607749   159   +7.804    9752    160    357  +0.1321  +0.5596  +0.1111  +0.5240
   3804    607911   162  +10.821   10977    151    321  +0.3658  +0.8810  +0.4387  +0.8121
   3805    608070   159  +11.480   11258    165    459  +0.3140  +0.9550  +0.3824  +0.7023
   3806    608229   159  +10.420   10836    158    364  +0.3187  +0.8442  +0.4985  +0.7185
   3807    608394   165   +8.961   10197    153    330  +0.2294  +0.6763  +0.1700  +0.6697
   3808    608526   132   -4.872       0    212    170  -0.9505  -1.0000  -1.0000  -1.0000
   3809    608691   165   +9.189   10938    165    342  +0.2953  +0.8710  +0.3999  +0.6596
   3810    608852   161   +6.987    9782    166    347  +0.1115  +0.5673  +0.0807  +0.4714
   3811    609012   160  +12.885   11204    146    381  +0.4185  +0.9407  +0.4657  +0.9222
   3812    609164   152  +12.152   10268    131    378  +0.3667  +0.6951  +0.4108  +0.9590
   3813    609325   161   +7.624    9598    152    373  +0.1372  +0.5191  +0.0911  +0.5731
   3814    609489   164  +10.242   10188    154    361  +0.2314  +0.6739  +0.2944  +0.6565
   3815    609650   161   +9.460   10592    156    299  +0.2918  +0.7802  +0.3775  +0.6973
   3816    609805   155   +5.270    9400    154    254  +0.1259  +0.4673  +0.1090  +0.5280
   3817    609964   159   +6.795    9756    174    424  +0.0623  +0.5607  +0.0087  +0.3994
   3818    610125   161  +11.451   10858    153    372  +0.3422  +0.8500  +0.4873  +0.7793
   3819    610290   165   +6.421    9814    164    302  +0.1293  +0.5758  +0.0598  +0.4991
   3820    610447   157   +8.169   10212    151    256  +0.2618  +0.6803  +0.2783  +0.6931
   3821    610606   159  +12.171   11052    144    340  +0.4136  +0.9009  +0.4644  +0.9201
   3822    610763   157   +8.277    9695    146    354  +0.1805  +0.5446  +0.1077  +0.6545
   3823    610925   162   +8.374   10206    159    342  +0.2048  +0.6788  +0.2019  +0.6028
   3824    611073   148   +9.808   10064    139    371  +0.2995  +0.6414  +0.4511  +0.8118
   3825    611235   162   +5.417    9014    164    286  +0.0251  +0.3659  +0.0100  +0.3764
   3826    611400   165   +6.709    8931    160    385  -0.0023  +0.3441  -0.1550  +0.3998
   3827    611565   165   +8.075    9897    160    322  +0.1605  +0.5977  +0.1775  +0.5416
   3828    611728   163   +8.674   10412    159    309  +0.2525  +0.7327  +0.3572  +0.6371
   3829    611892   164  +11.799   11285    152    336  +0.4075  +0.9619  +0.5176  +0.8518
   3830    612053   161   +6.771    9659    158    304  +0.1444  +0.5351  +0.1940  +0.5296
   3831    612211   158   +8.392   10268    162    391  +0.1959  +0.6950  +0.2317  +0.5815
   3832    612369   158   +8.893   10199    146    327  +0.2885  +0.6769  +0.4722  +0.7402
   3833    612527   158  +10.765   10684    146    402  +0.3346  +0.8041  +0.3923  +0.8239
   3834    612692   165   +6.317    9441    172    378  +0.0341  +0.4780  -0.0081  +0.3679
   3835    612855   163   +5.874    8935    165    365  -0.0158  +0.3452  -0.1350  +0.3529
   3836    613018   163   +8.594   10185    159    396  +0.2084  +0.6731  +0.3348  +0.6026
   3837    613178   160   +7.307   10073    163    367  +0.1696  +0.6438  +0.1992  +0.5467
   3838    613350   172   +7.446   10439    175    300  +0.1856  +0.7400  +0.2388  +0.4916
   3839    613510   160  +10.771   10692    156    329  +0.2984  +0.8064  +0.3475  +0.7162
   3840    613667   157   +9.524   10622    151    347  +0.3126  +0.7879  +0.4119  +0.7536
   3841    613826   159   +8.971   10189    141    302  +0.3170  +0.6743  +0.4505  +0.8092
   3842    613991   165  +10.181   10975    157    326  +0.3402  +0.8806  +0.4622  +0.7442
   3843    614155   164   +9.498   10905    164    317  +0.2981  +0.8623  +0.4006  +0.6626
   3844    614316   161   +7.169    9989    170    325  +0.1386  +0.6217  +0.1913  +0.4695
   3845    614475   159  +11.863   11475    168    390  +0.3457  +1.0000  +0.4424  +0.7124
   3846    614637   162   +8.401    9931    158    395  +0.1583  +0.6066  +0.1282  +0.5701
   3847    614802   165   +8.905   10160    153    357  +0.2185  +0.6667  +0.1765  +0.6569
   3848    614962   160   +8.551   10866    172    295  +0.2637  +0.8520  +0.3977  +0.5755
   3849    615120   158   +7.662    9394    149    350  +0.1282  +0.4657  +0.0699  +0.5808
   3850    615280   160   +9.468   10932    155    344  +0.3433  +0.8694  +0.4710  +0.7637
   3851    615433   153  +10.985   10184    137    393  +0.3073  +0.6729  +0.2751  +0.8639
   3852    615593   160   +8.918   10036    148    362  +0.2314  +0.6341  +0.2339  +0.6969
   3853    615752   159  +11.400   10302    138    339  +0.3381  +0.7040  +0.4164  +0.8658
   3854    615908   156  +10.530   11334    155    336  +0.3950  +0.9748  +0.4744  +0.8232
   3855    616065   157  +10.518   10765    147    379  +0.3400  +0.8254  +0.3266  +0.8320
   3856    616229   164   +9.240   10935    169    364  +0.2547  +0.8700  +0.1887  +0.6195
   3857    616386   157   +9.261   10744    160    400  +0.2740  +0.8200  +0.3371  +0.6758
   3858    616545   159   +5.189    9415    171    313  +0.0540  +0.4712  +0.0789  +0.3756
   3859    616704   159  +10.300   10934    178    466  +0.2189  +0.8697  +0.3397  +0.5311
   3860    616862   158   +8.542   10273    154    352  +0.2334  +0.6963  +0.2156  +0.6637
   3861    617022   160   +5.815    9464    157    313  +0.0999  +0.4841  -0.0231  +0.5077
   3862    617188   166   +7.395    9666    153    280  +0.1591  +0.5371  +0.0965  +0.5807
   3863    617351   163   +8.278   10307    170    351  +0.1723  +0.7053  +0.1803  +0.5140
   3864    617513   162  +12.305   11504    158    366  +0.3931  +1.0000  +0.4716  +0.8146
   3865    617676   163  +10.323   10894    149    292  +0.3773  +0.8593  +0.5017  +0.8279
   3866    617833   157   +9.933   10900    166    319  +0.2888  +0.8609  +0.3970  +0.6419
   3867    617996   163   +7.058    9390    155    339  +0.0872  +0.4644  -0.0778  +0.5116
   3868    618157   161   +4.089    8440    155    339  -0.0490  +0.2151  -0.2255  +0.3639
   3869    618316   159  +10.598   11041    158    326  +0.3431  +0.8980  +0.4297  +0.7490
   3870    618482   166   +9.710   10450    160    342  +0.2368  +0.7427  +0.2322  +0.6356
   3871    618646   164   +6.550    9164    174    361  +0.0030  +0.4053  +0.0566  +0.3128
   3872    618805   159   +9.319   10798    167    301  +0.2921  +0.8340  +0.5854  +0.6130
   3873    618967   162   +7.986    9980    156    321  +0.1910  +0.6195  +0.1978  +0.5985
   3874    619129   162  +12.579   11244    158    354  +0.3657  +0.9511  +0.4285  +0.7829
   3875    619287   158   +9.294   10086    161    364  +0.1653  +0.6471  +0.0752  +0.5640
   3876    619445   158   +8.620   10304    151    321  +0.2791  +0.7045  +0.4242  +0.7092
   3877    619603   158   +9.338   10446    163    362  +0.2199  +0.7417  +0.2230  +0.6038
   3878    619765   162  +10.521   11071    157    311  +0.3605  +0.9057  +0.5152  +0.7606
   3879    619928   163  +10.828   11301    173    353  +0.3009  +0.9663  +0.3320  +0.6353
   3880    620084   156  +10.893   11105    150    331  +0.3926  +0.9147  +0.4907  +0.8489
   3881    620242   158   +3.267    8207    155    270  -0.0695  +0.1541  -0.2174  +0.3231
   3882    620404   162   +8.902   10478    163    339  +0.2418  +0.7500  +0.3839  +0.6045
   3883    620560   156  +10.554   11150    150    316  +0.3993  +0.9265  +0.4722  +0.8571
   3884    620725   165   +7.753    9746    160    373  +0.1202  +0.5581  +0.0090  +0.5266
   3885    620886   161   +9.694   10178    157    390  +0.1975  +0.6715  +0.1426  +0.6225
   3886    621037   151   +7.867    9599    145    318  +0.1670  +0.5195  -0.0057  +0.6511
   3887    621193   156   +8.908   10676    164    287  +0.2740  +0.8020  +0.4182  +0.6244
   3888    621355   162  +11.117   10842    168    396  +0.2585  +0.8458  +0.3544  +0.6152
   3889    621519   164   +7.358   10414    171    336  +0.1790  +0.7334  +0.1351  +0.5187
   3890    621678   159   +9.083   10633    160    340  +0.2641  +0.7907  +0.2936  +0.6577
   3891    621840   162   +4.643    8657    168    341  -0.0610  +0.2722  -0.1856  +0.2893
   3892    621996   156  +12.285   11202    147    341  +0.4223  +0.9402  +0.4928  +0.9102
   3893    622156   160   +9.211   10405    152    339  +0.2726  +0.7310  +0.2963  +0.7153
   3894    622320   164   +6.635   10099    167    304  +0.1467  +0.6507  +0.0000  +0.5115
   3895    622481   161  +10.938   11157    163    349  +0.3320  +0.9283  +0.4252  +0.7117
   3896    622638   157  +10.023    9776    146    443  +0.1831  +0.5658  +0.1109  +0.6799
   3897    622798   160  +10.493   11350    160    327  +0.3773  +0.9790  +0.4687  +0.7743
   3898    622951   153   +5.446    8870    148    309  +0.0615  +0.3282  +0.0364  +0.4928
   3899    623112   161   +7.457   10551    181    325  +0.1606  +0.7693  +0.0994  +0.4553
   3900    623268   156  +10.839   10858    156    336  +0.3262  +0.8498  +0.4416  +0.7373

  ── rolling mean (last 100 ep) ──  cum_R=+8.788  yield=10200 kg/ha  N=158  W=344 mm  R_seas=+0.2179  R_ane=+0.6211

   3901    623425   157   +8.949   10165    144    297  +0.2883  +0.6680  +0.3746  +0.7587
   3902    623584   159  +10.900   10998    137    271  +0.4570  +0.8867  +0.5101  +1.0000
   3903    623744   160  +10.027   10923    153    282  +0.3582  +0.8669  +0.4398  +0.7868
   3904    623903   159   +5.091    8567    157    323  -0.0341  +0.2486  -0.1814  +0.3634
   3905    624058   155   +8.997   10890    160    279  +0.3199  +0.8582  +0.3914  +0.7074
   3906    624226   168   +9.511   10832    161    314  +0.3046  +0.8432  +0.4256  +0.6831
   3907    624387   161  +12.073   11302    155    376  +0.3721  +0.9664  +0.3429  +0.8188
   3908    624547   160   +9.178   10856    171    351  +0.2485  +0.8493  +0.2993  +0.5847
   3909    624715   168   +4.803    9414    174    266  +0.0478  +0.4708  +0.0342  +0.3537
   3910    624871   156  +11.566   11064    158    371  +0.3411  +0.9041  +0.4582  +0.7499
   3911    625031   160   +7.512   10158    160    274  +0.2101  +0.6662  +0.2644  +0.5828
   3912    625190   159   +6.865   10120    161    305  +0.1933  +0.6563  +0.2080  +0.5731
   3913    625347   157   +9.091   10050    149    398  +0.2242  +0.6378  +0.2388  +0.6890
   3914    625506   159  +10.810   11430    167    323  +0.3545  +0.9999  +0.4201  +0.7149
   3915    625667   161  +11.189   11357    160    333  +0.3827  +0.9809  +0.5015  +0.7806
   3916    625832   165   +9.336   10735    151    337  +0.3306  +0.8175  +0.4095  +0.7772
   3917    625989   157   +8.996   10466    150    275  +0.3153  +0.7471  +0.4746  +0.7434
   3918    626148   159   +9.194   10532    153    336  +0.2899  +0.7643  +0.3608  +0.7204
   3919    626314   166   +7.953   10541    172    279  +0.2060  +0.7666  +0.1820  +0.5323
   3920    626474   160   +6.645    9328    162    388  +0.0718  +0.4483  +0.1604  +0.4423
   3921    626628   154   +7.965   10239    175    405  +0.1471  +0.6875  +0.2548  +0.4637
   3922    626785   157  +10.181   10944    150    297  +0.3767  +0.8726  +0.4776  +0.8259
   3923    626942   157  +10.730   10319    156    405  +0.2213  +0.7085  +0.2072  +0.6482
   3924    627101   159   +8.376    9981    155    340  +0.2082  +0.6196  +0.3639  +0.6073
   3925    627234   133   -4.350       0    226    152  -0.9478  -1.0000  -1.0000  -1.0000
   3926    627387   153  +10.734   11214    159    397  +0.3514  +0.9432  +0.4347  +0.7667
   3927    627552   165  +11.265   11475    172    368  +0.3331  +1.0000  +0.4483  +0.6711
   3928    627711   159   +7.398   10217    159    272  +0.2260  +0.6816  +0.3055  +0.6021
   3929    627872   161  +11.635   10987    148    345  +0.3830  +0.8838  +0.4633  +0.8562
   3930    628031   159   +9.481   10886    162    309  +0.3064  +0.8571  +0.4218  +0.6783
   3931    628184   153   +8.571   10117    167    357  +0.1619  +0.6553  +0.2219  +0.5111
   3932    628346   162   +7.412   10064    174    292  +0.1296  +0.6414  +0.0787  +0.4503
   3933    628519   173   +4.790    8870    169    375  -0.0494  +0.3280  -0.2612  +0.3151
   3934    628677   158  +11.236   10998    148    357  +0.3761  +0.8865  +0.3843  +0.8613
   3935    628839   162   +9.804   10918    173    342  +0.2514  +0.8656  +0.2990  +0.5784
   3936    628993   154   +5.505    8655    149    318  +0.0133  +0.2718  -0.1229  +0.4509
   3937    629151   158   +5.915    8767    149    356  +0.0342  +0.3010  -0.0064  +0.4700
   3938    629309   158   +9.102   10445    152    276  +0.2850  +0.7414  +0.2993  +0.7154
   3939    629470   161   +9.316   10796    154    292  +0.3283  +0.8337  +0.3829  +0.7507
   3940    629631   161  +12.654   11184    153    401  +0.3710  +0.9356  +0.4254  +0.8242
   3941    629794   163   +9.914   10646    159    355  +0.2766  +0.7942  +0.3613  +0.6753
   3942    629952   158   +7.546    9874    150    341  +0.1948  +0.5916  +0.1707  +0.6400
   3943    630107   155   +9.551    9475    142    439  +0.1506  +0.4870  +0.0127  +0.6710
   3944    630260   153  +10.950   10623    147    329  +0.3368  +0.7882  +0.4314  +0.8023
   3945    630417   157  +10.868   11461    152    299  +0.4281  +1.0000  +0.4499  +0.8825
   3946    630581   164   +9.356   10138    167    381  +0.1553  +0.6610  +0.1473  +0.5186
   3947    630740   159   +9.154   10328    156    346  +0.2470  +0.7108  +0.3183  +0.6606
   3948    630896   156  +10.455   10583    156    344  +0.2853  +0.7776  +0.3738  +0.7001
   3949    631060   164  +11.436   10751    154    407  +0.2936  +0.8218  +0.2506  +0.7479
   3950    631220   160   +5.805    9547    170    290  +0.0772  +0.5058  +0.0847  +0.4020
   3951    631382   162   +7.738    9885    162    345  +0.1404  +0.5945  +0.0852  +0.5250
   3952    631545   163  +10.685   11115    153    314  +0.3759  +0.9173  +0.4105  +0.8192
   3953    631706   161   +9.269   10941    173    311  +0.2677  +0.8716  +0.3959  +0.5795
   3954    631866   160  +10.888   10497    143    315  +0.3380  +0.7552  +0.3879  +0.8315
   3955    632025   159   +6.149    9149    175    372  -0.0222  +0.4014  -0.1378  +0.3050
   3956    632188   163  +11.886   10687    172    482  +0.1942  +0.8049  +0.1955  +0.5519
   3957    632352   164   +7.062   10283    179    327  +0.1358  +0.6990  +0.1096  +0.4356
   3958    632516   164   +7.258   10437    176    200  +0.1966  +0.7395  +0.2469  +0.4801
   3959    632675   159   +7.985   10362    174    378  +0.1553  +0.7195  +0.1097  +0.4903
   3960    632835   160  +11.580   11271    152    317  +0.4029  +0.9584  +0.4637  +0.8485
   3961    632993   158   +8.536   10444    166    316  +0.2160  +0.7411  +0.2464  +0.5714
   3962    633154   161  +10.081   11057    170    294  +0.3071  +0.9022  +0.5219  +0.6214
   3963    633312   158   +9.733   11442    169    282  +0.3584  +1.0000  +0.4771  +0.6949
   3964    633477   165   +8.988   10918    165    235  +0.3119  +0.8656  +0.4577  +0.6500
   3965    633641   164   +5.609    9591    171    266  +0.0859  +0.5172  +0.1061  +0.4025
   3966    633805   164   +6.419    9569    164    331  +0.0906  +0.5116  +0.0261  +0.4618
   3967    633968   163   +7.541    9977    178    329  +0.0837  +0.6186  -0.0669  +0.4003
   3968    634132   164   +8.385    9715    161    377  +0.1086  +0.5498  -0.0013  +0.5069
   3969    634286   154   +4.738    8600    162    366  -0.0521  +0.2573  -0.1655  +0.3251
   3970    634448   162   +6.671    9736    166    298  +0.1102  +0.5553  +0.0507  +0.4651
   3971    634608   160   +9.748   11002    166    268  +0.3078  +0.8875  +0.3718  +0.6598
   3972    634772   164  +10.108   11917    183    337  +0.3075  +1.0000  +0.3228  +0.6269
   3973    634932   160   +6.698    9813    162    333  +0.1317  +0.5756  +0.0871  +0.5100
   3974    635095   163  +13.635   12412    176    481  +0.3609  +1.0000  +0.5421  +0.7594
   3975    635258   163   +9.992   10609    163    405  +0.2239  +0.7845  +0.1229  +0.6281
   3976    635419   161   +8.860    9570    152    356  +0.1329  +0.5118  +0.0381  +0.5738
   3977    635582   163   +6.301    9428    181    363  -0.0025  +0.4747  -0.1203  +0.3005
   3978    635742   160  +11.629   11507    162    401  +0.3652  +1.0000  +0.3796  +0.7810
   3979    635903   161   +9.220    9849    163    351  +0.1426  +0.5849  +0.2014  +0.5096
   3980    636062   159   +8.885   11163    182    317  +0.2717  +0.9300  +0.4693  +0.5372
   3981    636217   155  +12.547   11599    163    405  +0.3698  +1.0000  +0.4377  +0.7794
   3982    636375   158   +7.054   10424    174    244  +0.1935  +0.7361  +0.2230  +0.4968
   3983    636537   162  +10.874   10785    154    348  +0.3266  +0.8306  +0.4457  +0.7538
   3984    636692   155  +10.432   10582    152    375  +0.2788  +0.7773  +0.2186  +0.7348
   3985    636848   156  +11.199   11381    165    365  +0.3611  +0.9871  +0.5410  +0.7250
   3986    637012   164   +7.479   10149    167    364  +0.1522  +0.6637  +0.0698  +0.5222
   3987    637170   158  +10.501   11336    170    320  +0.3328  +0.9754  +0.4352  +0.6714
   3988    637332   162   +5.350    9114    185    361  -0.0451  +0.3922  -0.0691  +0.2321
   3989    637485   153   +8.072   10409    167    350  +0.2051  +0.7321  +0.2600  +0.5587
   3990    637647   162  +11.546   11634    162    365  +0.3910  +1.0000  +0.5414  +0.7915
   3991    637807   160   +8.305   10431    162    299  +0.2259  +0.7378  +0.1674  +0.6114
   3992    637964   157   +9.282   10826    157    299  +0.3213  +0.8416  +0.3995  +0.7269
   3993    638126   162  +12.158   11316    164    370  +0.3383  +0.9700  +0.3530  +0.7276
   3994    638279   153   +9.486   11055    170    328  +0.2918  +0.9016  +0.3836  +0.6307
   3995    638440   161   +9.326   10549    169    321  +0.2183  +0.7689  +0.2490  +0.5610
   3996    638600   160   +9.787   11234    173    312  +0.3059  +0.9486  +0.4111  +0.6236
   3997    638759   159   +9.834   10788    162    302  +0.2911  +0.8314  +0.3632  +0.6680
   3998    638918   159   +6.793   10214    169    260  +0.1697  +0.6808  +0.0816  +0.5134
   3999    639078   160  +13.569   11540    155    407  +0.4055  +1.0000  +0.4618  +0.8636
   4000    639241   163   +8.083   10027    163    342  +0.1675  +0.6317  +0.2060  +0.5383

  ── rolling mean (last 100 ep) ──  cum_R=+8.954  yield=10386 kg/ha  N=163  W=334 mm  R_seas=+0.2258  R_ane=+0.6069

   4001    639400   159   +7.265    9699    155    314  +0.1640  +0.5458  +0.2347  +0.5653
   4002    639562   162  +10.512   10779    169    400  +0.2302  +0.8290  +0.1950  +0.5960
   4003    639724   162   +8.325    9803    171    357  +0.0874  +0.5729  +0.0093  +0.4294
   4004    639892   168   +5.842    9486    177    359  +0.0159  +0.4897  -0.1389  +0.3407
   4005    640053   161   +8.682   10730    171    283  +0.2518  +0.8162  +0.3888  +0.5659
   4006    640214   161   +9.505   10494    151    272  +0.3056  +0.7542  +0.3780  +0.7375
   4007    640375   161  +10.557   11294    159    285  +0.3891  +0.9644  +0.5688  +0.7721
   4008    640543   168  +10.241   11381    176    321  +0.3126  +0.9871  +0.4388  +0.6125
   4009    640704   161   +7.812   10482    183    376  +0.1458  +0.7513  +0.1520  +0.4353
   4010    640869   165   +8.102   10295    168    347  +0.1847  +0.7020  +0.2326  +0.5326
   4011    641024   155   +8.549   10581    165    327  +0.2484  +0.7771  +0.3665  +0.6039
   4012    641187   163   +7.945   10656    179    382  +0.1832  +0.7967  +0.2131  +0.4875
   4013    641346   159   +8.521   10181    165    383  +0.1768  +0.6722  +0.2383  +0.5434
