timestep,episode,ep_length,cum_reward,R_water,R_fert,R_resource,R_losses,R_daily_mean,R_seasonal,R_yield,R_hiad,R_ane,R_penalty,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,energy_budget,comm_quality
408140,2555,155,8.086321,0.2,-0.155819,0.005628,0.000136,0.00202352,0.054482,-0.802405,0.609998,1.0,0.378379,4562.8,46.9,83.4,575.9,100.0,1.0
408302,2556,162,7.415989,1.0,-0.221138,0.0,0.0,0.00182654,0.041722,-0.946813,0.857169,1.0,0.313052,4012.6,40.2,52.3,542.4,100.0,1.0
408467,2557,165,6.020373,0.38985,-0.404951,0.016917,9e-06,0.00202634,-0.060275,-1.0,-0.43837,1.0,0.082191,1531.6,8.9,33.7,413.3,100.0,1.0
408621,2558,154,4.813575,0.502163,-0.297965,0.005036,0.0,0.00161431,-0.029467,-1.0,0.232963,1.0,0.263819,2996.1,35.1,29.6,588.8,100.0,1.0
408786,2559,165,6.114621,0.419932,-0.214028,0.012004,9e-06,0.00170552,-0.003065,-1.0,0.312167,1.0,0.17141,3260.2,20.0,52.9,677.3,100.0,1.0
408943,2560,157,5.243037,0.2,-0.163224,0.01932,0.0,0.00158807,-0.01067,-0.980706,0.381718,1.0,0.277973,3883.5,33.7,69.7,674.0,100.0,1.0
409101,2561,158,8.71742,0.460687,-0.137361,0.015026,2.3e-05,0.00200152,0.080532,-0.843772,0.75407,1.0,0.247771,4405.2,29.9,63.9,437.0,100.0,1.0
409256,2562,155,6.41634,1.0,0.672751,0.003639,0.0,0.00267661,-0.122845,-1.0,0.751438,0.572643,0.24207,2083.7,33.1,17.0,589.0,100.0,1.0
409417,2563,161,2.565129,0.2,-0.249179,0.012065,0.023931,0.00147785,-0.121153,-1.0,0.142225,0.838237,0.393795,3713.4,50.5,67.1,687.1,100.0,1.0
409577,2564,160,8.876215,0.2,-0.064423,0.01924,0.03332,0.00199112,0.085454,-0.652221,1.0,0.895796,0.498984,5135.0,67.7,41.6,843.8,100.0,1.0
409739,2565,162,8.764582,1.0,0.02097,0.003982,0.0,0.002139,0.052454,-0.903798,0.789682,1.0,0.300924,4176.5,36.0,82.1,525.3,100.0,1.0
409893,2566,154,6.440116,0.2,-0.27795,0.014203,0.102549,0.00194868,-0.006941,-1.0,0.386435,1.0,0.227921,3454.4,27.7,56.4,634.4,100.0,1.0
410053,2567,160,9.49851,0.786649,-0.326392,0.015193,0.002679,0.00260963,0.014837,-1.0,0.303762,1.0,0.077694,2858.4,6.2,56.8,219.7,100.0,1.0
410214,2568,161,8.596435,0.432198,-0.117857,0.0068,0.0,0.00159278,0.134929,-0.570418,0.747501,1.0,0.450872,5446.7,58.8,65.7,581.4,100.0,1.0
410370,2569,156,5.51128,0.414093,0.721014,0.034875,0.0,0.00259012,-0.153179,-1.0,0.90344,0.513263,0.365823,3044.7,50.3,22.9,437.9,100.0,1.0
410521,2570,151,5.462183,0.2,-0.305148,0.017141,0.0,0.00230032,-0.098637,-1.0,-0.723966,1.0,0.131204,1730.0,12.4,74.6,257.1,100.0,1.0
410679,2571,158,7.138262,0.2,-0.20622,0.016413,0.05181,0.00195169,0.01668,-1.0,0.693257,1.0,0.263226,3553.6,31.8,68.3,641.7,100.0,1.0
410846,2572,167,8.32165,0.2,-0.217186,0.002946,0.01872,0.00194323,0.054413,-0.975924,1.0,1.0,0.270067,3901.7,36.8,20.3,493.2,100.0,1.0
411005,2573,159,4.588232,0.576656,0.632204,0.0,0.0,0.00196437,-0.103401,-1.0,-0.950343,1.0,0.041834,766.2,5.0,11.6,261.9,100.0,1.0
411161,2574,156,7.765945,0.779109,-0.143412,0.015153,0.0,0.00206233,0.031897,-1.0,0.599707,1.0,0.140367,3557.6,15.6,51.5,393.7,100.0,1.0
411318,2575,157,4.821837,0.51402,0.677721,0.0,0.0,0.0021228,-0.113719,-1.0,-1.0,1.0,0.068596,985.9,7.9,22.0,359.4,100.0,1.0
411478,2576,160,9.408182,1.0,-0.006661,0.023113,0.0,0.00202457,0.104475,-0.676758,0.623807,1.0,0.355201,5041.6,46.6,48.0,359.3,100.0,1.0
411638,2577,160,6.122562,0.2,-0.441149,0.022528,0.084521,0.0020509,-0.049362,-1.0,-0.315883,1.0,0.088868,1869.1,8.2,52.2,366.9,100.0,1.0
411802,2578,164,7.323738,0.2,-0.173382,0.007397,0.031287,0.00167358,0.059011,-0.928413,0.937346,1.0,0.298895,4082.7,38.7,47.0,773.2,100.0,1.0
411961,2579,159,7.614212,0.564382,-0.343995,0.0,0.0,0.0018014,0.060261,-0.979473,1.0,1.0,0.234619,3888.2,32.0,17.3,483.4,100.0,1.0
412121,2580,160,9.380142,0.2,-0.11105,0.009451,0.036295,0.00200702,0.105947,-0.785775,0.892471,1.0,0.291395,4626.2,37.1,53.4,699.9,100.0,1.0
412281,2581,160,5.226168,0.2,-0.428557,0.008084,0.0,0.00191553,-0.068541,-1.0,-0.463479,1.0,0.110966,1464.5,13.1,31.8,689.5,100.0,1.0
412447,2582,166,8.061207,0.567254,-0.240914,0.005445,0.0,0.0019122,0.049596,-1.0,1.0,1.0,0.252018,3428.9,35.0,11.7,462.5,100.0,1.0
412610,2583,163,8.610925,1.0,-0.279693,0.00958,0.0,0.00252543,-0.019591,-0.92786,0.046054,1.0,0.247225,4084.9,28.2,82.8,345.5,100.0,1.0
412764,2584,154,6.635846,0.333323,-0.331598,0.005738,1e-06,0.00187362,0.013635,-1.0,0.432493,1.0,0.148072,2340.4,18.1,35.6,583.6,100.0,1.0
412924,2585,160,5.943966,0.872438,-0.299577,0.020655,0.0,0.00180582,-0.018273,-1.0,0.144548,1.0,0.16364,2993.6,18.1,61.0,534.3,100.0,1.0
413082,2586,158,9.490253,0.859867,-0.121639,0.01815,0.0,0.00193473,0.126431,-0.613085,0.863796,1.0,0.476844,5284.1,63.6,52.9,514.9,100.0,1.0
413239,2587,157,7.807305,0.2,-0.027762,0.010802,0.010702,0.00201692,0.038838,-0.850677,0.69386,1.0,0.414055,4378.9,53.4,66.6,602.8,100.0,1.0
413398,2588,159,9.521814,0.2,-0.110111,0.008686,0.016222,0.00199451,0.116452,-0.749082,0.907218,1.0,0.310455,4766.0,39.5,56.8,653.6,100.0,1.0
413558,2589,160,9.454788,0.2,0.008267,0.005756,0.036555,0.00189806,0.126835,-0.58288,0.770447,1.0,0.481006,5399.2,63.0,66.3,746.8,100.0,1.0
413726,2590,168,8.074444,0.299788,-0.30277,0.015157,0.0,0.00186153,0.054938,-1.0,0.869662,1.0,0.16014,3530.4,19.3,42.2,498.6,100.0,1.0
413888,2591,162,6.622939,0.539743,-0.194257,0.005669,0.0,0.00166748,0.031442,-1.0,0.993616,1.0,0.339595,3734.0,45.8,31.4,703.9,100.0,1.0
414051,2592,163,8.790562,0.2,-0.311707,4.1e-05,0.053915,0.00205443,0.065393,-1.0,1.0,1.0,0.173037,3356.4,23.4,15.3,521.6,100.0,1.0
414211,2593,160,4.308289,0.679138,-0.462287,0.012642,0.0,0.00197351,-0.119583,-1.0,-0.41878,0.890488,0.196881,1959.7,25.9,25.8,395.6,100.0,1.0
414372,2594,161,7.159273,0.228713,-0.125245,0.030814,0.0,0.00169962,0.052347,-0.844815,0.685968,1.0,0.352824,4401.3,45.6,55.9,448.9,100.0,1.0
414532,2595,160,7.185496,0.817682,-0.26828,0.012253,0.0,0.00186023,0.029525,-0.99291,0.781073,1.0,0.255317,3837.0,35.1,16.0,429.9,100.0,1.0
414686,2596,154,7.876401,0.2,-0.163571,0.011538,0.043062,0.00165135,0.104298,-0.734301,0.944488,1.0,0.415725,4822.3,53.9,63.6,776.0,100.0,1.0
414847,2597,161,5.738691,0.929348,-0.435062,0.0,0.0,0.00203954,-0.067091,-1.0,-0.565402,1.0,0.052754,1306.7,5.7,21.1,639.0,100.0,1.0
415003,2598,156,6.679163,1.0,-0.337596,0.015826,0.0,0.00220192,-0.039406,-1.0,-0.025033,1.0,0.184515,2762.8,19.8,76.8,427.7,100.0,1.0
415161,2599,158,7.39635,1.0,-0.197949,0.002514,0.0,0.00208638,0.007107,-1.0,0.509129,1.0,0.21903,2645.6,27.4,45.8,378.8,100.0,1.0
415324,2600,163,10.611392,0.2,-0.067271,0.029403,0.075596,0.00206926,0.14585,-0.571379,0.790033,1.0,0.415853,5443.0,52.4,82.2,564.7,100.0,1.0
415480,2601,156,6.202337,0.2,-0.3769,0.0,0.0,0.00212325,-0.048825,-1.0,-0.189621,1.0,0.149315,2413.4,17.4,45.8,319.1,100.0,1.0
415638,2602,158,4.415394,0.316353,-0.306613,0.013707,7.4e-05,0.00167652,-0.063843,-1.0,-0.176794,1.0,0.230817,2720.0,26.8,71.9,489.4,100.0,1.0
415792,2603,154,5.792909,0.2,-0.257683,0.009368,0.030948,0.00165574,0.008763,-1.0,0.404718,1.0,0.158543,2548.8,19.0,42.6,766.2,100.0,1.0
415947,2604,155,-1.518584,1.0,0.659948,0.000241,0.0,0.00252232,-0.545036,-1.0,-0.731356,-0.196588,0.265474,1138.7,35.4,29.1,478.1,100.0,1.0
416107,2605,160,10.845765,0.389602,-0.116936,0.014848,0.0,0.00195211,0.181544,-0.553622,0.99281,1.0,0.369844,5510.7,48.4,51.5,520.2,100.0,1.0
416269,2606,162,3.383072,0.708087,-0.159826,0.007276,0.0,0.00129831,-0.056263,-0.851243,0.293872,0.863115,0.449029,4376.8,58.7,63.2,811.9,100.0,1.0
416426,2607,157,7.73276,0.665869,-0.318694,6.7e-05,0.0,0.00178908,0.071219,-1.0,1.0,1.0,0.143903,3076.1,19.9,8.1,573.9,100.0,1.0
416576,2608,150,8.204733,0.2,-0.013534,0.024433,0.031838,0.0018672,0.093503,-0.741484,0.911347,1.0,0.440564,4794.9,58.1,57.0,608.9,100.0,1.0
416734,2609,158,5.501576,0.374147,-0.288328,0.005723,0.000111,0.00180629,-0.034895,-1.0,0.129822,1.0,0.239387,2970.7,31.1,35.8,708.5,100.0,1.0
416895,2610,161,8.350891,0.537679,-0.303769,0.0,0.0,0.00194464,0.067133,-1.0,1.0,1.0,0.164336,3315.7,22.1,16.1,530.9,100.0,1.0
417059,2611,164,5.829645,0.379826,-0.134644,0.025248,4e-06,0.00171008,-0.015026,-0.965573,0.494607,1.0,0.38268,3941.2,48.6,70.3,563.4,100.0,1.0
417213,2612,154,6.665515,0.2,-0.343692,0.0,0.190618,0.00172482,0.03784,-1.0,0.68598,1.0,0.153789,2614.8,19.6,27.4,739.7,100.0,1.0
417374,2613,161,8.787645,0.881698,-0.370541,0.0,0.0,0.00225805,0.036517,-1.0,0.681409,1.0,0.15812,2326.4,21.3,14.7,278.5,100.0,1.0
417533,2614,159,6.817203,0.433449,-0.203874,0.017165,7e-06,0.00181464,0.021848,-0.932705,0.910488,0.950845,0.37775,4066.4,52.1,21.6,635.5,100.0,1.0
417699,2615,166,6.485433,0.2,-0.163947,0.020985,0.022839,0.00157278,0.034177,-0.848503,0.59508,1.0,0.391774,4387.2,52.7,37.8,644.3,100.0,1.0
417860,2616,161,6.486398,0.2,-0.215927,0.000358,0.011547,0.00167552,0.025522,-1.0,0.690994,1.0,0.217887,3101.5,30.3,10.0,679.7,100.0,1.0
418021,2617,161,9.130529,0.272597,-0.101502,0.014629,0.0,0.0021623,0.067509,-0.821564,0.723364,1.0,0.336399,4489.8,44.0,47.4,432.3,100.0,1.0
418178,2618,157,9.565391,0.2,-0.150119,0.012707,0.050412,0.00211723,0.103076,-0.824586,1.0,1.0,0.291596,4478.3,38.8,33.8,615.2,100.0,1.0
418338,2619,160,8.891445,0.70599,-0.222715,0.020248,0.0,0.00184139,0.110188,-0.717385,0.836545,1.0,0.361911,4886.8,46.3,62.7,535.1,100.0,1.0
418502,2620,164,8.60443,1.0,-0.011781,0.02101,0.0,0.00191903,0.077003,-0.777943,0.737789,1.0,0.372481,4656.0,47.5,66.7,565.6,100.0,1.0
418663,2621,161,6.997429,1.0,-0.149683,0.024428,0.0,0.00173551,0.039134,-0.729905,0.562611,0.947958,0.467227,4839.1,62.1,54.2,736.9,100.0,1.0
418824,2622,161,7.102882,0.606381,-0.229969,0.0,7e-06,0.00187327,0.021744,-1.0,0.694131,1.0,0.238343,2878.6,33.7,4.1,630.5,100.0,1.0
418988,2623,164,8.532483,0.357352,-0.269617,0.025221,0.0,0.00189041,0.078387,-0.840023,0.871435,1.0,0.323741,4419.5,39.3,81.6,451.3,100.0,1.0
419150,2624,162,7.965956,0.971495,-0.290765,0.007199,2.6e-05,0.00205371,0.029914,-1.0,0.613889,1.0,0.157372,3372.9,16.9,64.6,281.4,100.0,1.0
419303,2625,153,8.810601,1.0,-0.263971,0.022304,0.0,0.00210551,0.078919,-0.873393,0.933633,1.0,0.293782,4292.4,34.9,82.1,596.2,100.0,1.0
419460,2626,157,-0.730718,0.856154,-0.461524,0.013419,2.8e-05,0.00197349,-0.3431,-1.0,-0.694789,0.361632,0.250962,1656.1,30.4,63.5,531.5,100.0,1.0
419620,2627,160,4.238905,0.253806,-0.456071,0.0,9e-06,0.00183673,-0.10092,-1.0,-0.866995,1.0,0.071102,1195.5,7.2,34.9,464.7,100.0,1.0
419780,2628,160,8.031746,0.781893,-0.048299,0.031748,0.0,0.00191881,0.058583,-0.697036,0.42488,1.0,0.449713,4964.3,58.7,64.5,468.9,100.0,1.0
419943,2629,163,7.772955,0.2,-0.254304,0.008213,0.0,0.00178007,0.063652,-0.874622,0.783456,1.0,0.29288,4287.7,34.0,90.9,545.9,100.0,1.0
420102,2630,159,8.618005,0.2,-0.221967,0.010094,0.028597,0.0017636,0.111832,-0.74847,0.87521,1.0,0.318621,4768.3,40.6,57.4,611.1,100.0,1.0
420266,2631,164,8.632659,0.244885,-0.248764,0.01237,0.0,0.00187671,0.085109,-0.833597,0.749039,1.0,0.240181,4444.0,31.2,35.9,501.6,100.0,1.0
420431,2632,165,6.692172,0.2,-0.210822,0.016139,0.026416,0.00206039,-0.0354,-1.0,-0.020234,1.0,0.166883,2713.3,18.1,67.3,405.8,100.0,1.0
420591,2633,160,6.187676,0.2,-0.298405,0.0,0.015796,0.00189371,-0.021385,-1.0,0.168597,1.0,0.191222,2898.6,26.0,15.1,628.5,100.0,1.0
420754,2634,163,3.122752,1.0,-0.279078,0.019312,0.0,0.00150745,-0.103588,-1.0,0.015986,0.918484,0.383279,3731.5,48.6,71.5,758.3,100.0,1.0
420920,2635,166,7.67767,0.917763,-0.24848,0.012382,0.0,0.0019986,0.017621,-0.888411,0.396945,1.0,0.30565,4235.2,36.7,80.8,591.5,100.0,1.0
421074,2636,154,6.631908,0.560374,-0.175788,0.009309,0.0,0.00154889,0.063258,-0.822567,0.691098,1.0,0.339765,4486.0,42.9,65.4,978.1,100.0,1.0
421233,2637,159,1.850046,1.0,0.707056,0.0,0.0,0.00232749,-0.285902,-1.0,0.569297,0.264806,0.427568,2994.5,59.2,22.1,413.2,100.0,1.0
421399,2638,166,8.800818,0.213688,-0.190411,0.015058,0.00037,0.00197578,0.072503,-0.911529,0.987734,1.0,0.286174,4147.1,37.3,41.4,465.8,100.0,1.0
421562,2639,163,6.393941,0.562232,-0.180709,0.013127,0.0,0.00215703,-0.060632,-1.0,0.885178,0.787453,0.373792,3664.3,51.2,25.1,621.6,100.0,1.0
421721,2640,159,6.806748,0.2,-0.394814,0.000174,0.022891,0.0022548,-0.048756,-1.0,0.388504,0.940752,0.334347,3438.7,44.3,40.5,440.4,100.0,1.0
421881,2641,160,5.28179,0.36593,-0.132994,0.013019,3e-06,0.00165098,-0.023762,-0.936579,0.253373,1.0,0.356483,4051.6,48.5,28.5,573.3,100.0,1.0
422036,2642,155,6.701725,0.2,-0.12912,0.005577,0.0,0.00180798,0.02476,-0.987658,0.796544,1.0,0.296071,3857.0,39.9,27.7,490.4,100.0,1.0
422204,2643,168,10.134608,1.0,-0.191174,0.039641,0.0,0.00221242,0.089529,-0.750184,0.902201,1.0,0.440633,4761.8,59.4,41.8,603.8,100.0,1.0
422363,2644,159,8.602726,0.953574,-0.303211,0.011139,0.0,0.00214842,0.049923,-0.960805,0.908177,1.0,0.273065,3959.3,33.8,60.9,343.7,100.0,1.0
422525,2645,162,5.712123,0.2,-0.352733,0.006452,0.060179,0.00182098,-0.035028,-1.0,-0.06043,1.0,0.144923,2302.0,16.0,54.9,727.6,100.0,1.0
422686,2646,161,6.448096,0.711556,-0.324632,0.0,0.0,0.00202689,-0.032864,-1.0,-0.037034,1.0,0.145803,2397.5,15.8,58.6,458.4,100.0,1.0
422843,2647,157,7.443298,0.504668,-0.409918,0.0,0.0,0.00203302,0.01958,-1.0,0.547914,1.0,0.176059,2031.0,23.9,14.9,468.0,100.0,1.0
423003,2648,160,7.525506,1.0,-0.078788,0.022373,0.0,0.0019816,0.025452,-0.833731,0.489753,1.0,0.408585,4443.5,51.9,75.7,317.1,100.0,1.0
423166,2649,163,3.939444,0.379479,-0.398074,0.0,6e-06,0.00158404,-0.078904,-1.0,-0.668111,1.0,0.060462,1352.8,7.2,17.2,540.0,100.0,1.0
423324,2650,158,7.811906,0.47584,-0.193722,0.013162,0.0,0.00193729,0.049421,-0.896673,0.844616,1.0,0.356025,4203.7,47.7,36.9,498.1,100.0,1.0
423487,2651,163,5.130025,0.529084,-0.219658,0.018607,0.0,0.00158715,-0.025241,-0.999597,0.331334,1.0,0.292576,3811.5,37.0,55.9,535.4,100.0,1.0
423646,2652,159,7.694512,0.64109,-0.125762,0.010071,3.9e-05,0.00220664,-0.000713,-0.745587,0.611039,0.849569,0.491053,4779.3,64.6,64.8,559.0,100.0,1.0
423802,2653,156,9.030767,0.291716,-0.078865,0.010374,3.6e-05,0.00207582,0.087156,-0.805268,0.945882,1.0,0.377944,4551.9,50.8,37.5,414.4,100.0,1.0
423965,2654,163,6.335832,0.42549,-0.310006,0.003761,0.0,0.00184841,-0.012941,-1.0,0.059658,1.0,0.094532,2226.0,11.7,20.6,523.0,100.0,1.0
424129,2655,164,8.107066,0.2,-0.272128,0.003133,0.007431,0.0019033,0.056822,-1.0,1.0,1.0,0.215889,3568.7,27.6,38.0,638.0,100.0,1.0
424288,2656,159,6.615076,0.409499,-0.27622,0.005033,0.0,0.00190642,-0.002055,-1.0,0.385572,1.0,0.203059,2938.2,27.6,16.2,378.7,100.0,1.0
424451,2657,163,5.035629,0.344552,-0.163411,0.021811,0.0,0.0014765,-0.011493,-1.0,0.523329,1.0,0.319127,3800.3,40.7,56.8,839.5,100.0,1.0
424606,2658,155,6.825515,0.2,-0.23329,0.018855,0.019013,0.0021853,-0.028111,-1.0,0.086165,1.0,0.183638,3207.7,19.4,79.7,335.9,100.0,1.0
424766,2659,160,4.24281,0.2,-0.410935,0.0,0.018665,0.00144887,-0.038726,-1.0,0.264582,0.946765,0.232761,2532.9,32.5,8.5,617.3,100.0,1.0
424929,2660,163,6.607952,0.223601,-0.165389,0.000233,0.005165,0.0016538,0.031139,-1.0,0.855641,1.0,0.272127,3642.2,37.5,15.8,933.6,100.0,1.0
425088,2661,159,7.371147,0.2,-0.105257,0.006234,0.012114,0.00168916,0.066852,-0.836224,0.750215,1.0,0.327455,4434.0,42.4,50.8,934.5,100.0,1.0
425254,2662,166,9.557191,0.313022,-0.116667,0.004416,0.0,0.00180028,0.136039,-0.648154,0.923658,1.0,0.397367,5150.5,52.9,44.8,595.9,100.0,1.0
425412,2663,158,7.553091,0.2,-0.078635,0.005249,0.066229,0.00189036,0.045005,-0.892427,0.74224,1.0,0.33435,4219.9,43.0,56.1,529.4,100.0,1.0
425573,2664,161,8.057933,0.309172,-0.03833,0.016769,7e-05,0.00169682,0.093445,-0.705755,0.642088,1.0,0.368746,4931.1,46.9,67.2,703.6,100.0,1.0
425731,2665,158,9.193687,0.2,-0.136132,0.024888,0.016115,0.00182906,0.129293,-0.63236,0.845164,1.0,0.419489,5210.7,53.3,77.6,535.4,100.0,1.0
425886,2666,155,8.795991,0.850949,-0.143302,0.010225,0.0,0.00193705,0.099933,-0.748306,0.832427,1.0,0.357012,4769.0,44.6,74.6,591.0,100.0,1.0
426046,2667,160,3.205175,0.2,0.677555,0.002544,4e-06,0.00224899,-0.214028,-1.0,-0.17343,0.587125,0.260895,2185.0,34.4,33.3,492.5,100.0,1.0
426202,2668,156,5.376555,0.469657,-0.434737,0.0,0.0,0.00201646,-0.069954,-1.0,-0.261259,1.0,0.219142,2350.0,27.3,46.5,326.2,100.0,1.0
426364,2669,162,6.613267,0.2,-0.149327,0.007532,0.051589,0.0019056,-0.00784,-1.0,0.201771,1.0,0.140087,2479.4,16.1,46.1,626.3,100.0,1.0
426520,2670,156,4.787184,0.498155,-0.386338,0.006697,0.0,0.00167363,-0.043298,-1.0,-0.071448,1.0,0.180765,2214.9,22.7,37.0,585.7,100.0,1.0
426677,2671,157,5.66539,0.283386,-0.379893,0.013012,0.0,0.00203013,-0.061008,-1.0,0.513952,0.865465,0.326579,3227.6,43.3,39.7,404.1,100.0,1.0
426834,2672,157,8.265303,0.544128,-0.041613,0.027837,0.0,0.00162588,0.120726,-0.587133,0.640332,1.0,0.439052,5383.0,58.3,51.7,674.8,100.0,1.0
427000,2673,166,7.035966,0.2,-0.267008,0.004089,0.180907,0.0020469,-0.019735,-0.975542,0.266241,1.0,0.274597,3903.2,34.4,56.8,472.3,100.0,1.0
427161,2674,161,1.33753,0.405681,-0.289927,0.020396,3e-06,0.00141462,-0.166899,-1.0,0.146195,0.685931,0.357974,3242.0,48.1,35.8,818.9,100.0,1.0
427319,2675,158,6.841507,0.297468,-0.340701,0.0,0.0,0.00207278,-0.016315,-1.0,0.098639,1.0,0.130896,2010.4,16.1,29.9,661.1,100.0,1.0
427481,2676,162,-2.113943,0.2,0.638276,0.0,0.0,0.00218173,-0.449626,-1.0,-1.0,0.081163,0.140167,827.3,19.1,10.4,434.0,100.0,1.0
427637,2677,156,7.396302,0.2,-0.173591,0.01161,0.089637,0.00173242,0.066179,-0.761812,0.618096,1.0,0.394984,4717.5,52.7,43.9,608.0,100.0,1.0
427796,2678,159,8.826028,0.2,-0.046509,0.018524,0.000213,0.00180813,0.113948,-0.639801,0.679218,1.0,0.400215,5182.4,51.1,71.4,645.2,100.0,1.0
427959,2679,163,8.371503,0.324664,-0.135693,0.004422,5.5e-05,0.00195642,0.061869,-0.884989,0.958186,1.0,0.371018,4248.2,51.7,14.9,708.4,100.0,1.0
428116,2680,157,5.297826,0.2,-0.388984,0.0,0.006455,0.00184605,-0.04886,-1.0,-0.120566,1.0,0.184015,2033.8,25.3,11.6,554.5,100.0,1.0
428272,2681,156,7.541806,0.825166,-0.306634,0.015299,0.0,0.00207212,0.019776,-0.942533,0.89498,0.962428,0.383428,4029.0,51.3,40.2,441.6,100.0,1.0
428428,2682,156,-1.652694,0.723593,0.642836,4.5e-05,0.0,0.00245827,-0.593427,-1.0,-0.964034,-0.300794,0.20873,813.5,29.1,8.5,405.4,100.0,1.0
428587,2683,159,7.679385,0.534932,-0.203646,0.003957,0.0,0.00200273,0.030937,-1.0,0.803487,1.0,0.247057,3553.2,32.4,34.0,358.8,100.0,1.0
428747,2684,160,4.688146,0.402811,-0.323963,0.004904,0.0,0.00166764,-0.053528,-1.0,-0.182666,1.0,0.176307,2379.6,22.3,34.0,561.2,100.0,1.0
428908,2685,161,5.054004,0.2,-0.351801,0.01802,0.0,0.00168388,-0.041179,-1.0,0.082268,1.0,0.247028,2878.8,29.3,69.9,800.2,100.0,1.0
429069,2686,161,7.781975,0.7704,-0.013774,0.008334,0.0,0.00193321,0.042747,-0.937026,0.750422,1.0,0.27168,4049.9,33.0,68.3,428.6,100.0,1.0
429224,2687,155,7.296203,0.2,-0.136217,0.013834,0.018406,0.00175218,0.060296,-0.815462,0.732181,1.0,0.387553,4513.1,54.0,16.2,773.5,100.0,1.0
429391,2688,167,2.690368,0.2,-0.363314,0.0,0.018702,0.00165676,-0.154298,-1.0,0.128123,0.65469,0.231259,2170.9,32.8,2.8,837.7,100.0,1.0
429554,2689,163,8.600582,1.0,-0.371769,0.01161,0.0,0.00237094,0.004724,-1.0,0.337455,1.0,0.145107,2798.9,13.6,82.7,185.6,100.0,1.0
429718,2690,164,7.795002,0.739812,-0.356379,0.0,0.0,0.00203674,0.020544,-1.0,0.586317,1.0,0.190436,2329.9,25.7,18.1,365.5,100.0,1.0
429880,2691,162,7.312328,0.2,-0.36251,0.0,0.015536,0.00160181,0.073125,-1.0,1.0,1.0,0.134373,2441.0,19.0,2.8,775.8,100.0,1.0
430033,2692,153,6.721882,0.618084,-0.504067,0.0,0.0,0.00262865,-0.096444,-1.0,0.415876,0.748061,0.249263,2413.5,34.5,12.7,380.9,100.0,1.0
430195,2693,162,11.062746,0.256701,-0.065857,0.021275,0.0,0.00181132,0.209849,-0.40781,1.0,1.0,0.487086,6066.2,66.0,42.2,806.2,100.0,1.0
430349,2694,154,9.10612,0.2,-0.148359,0.015071,0.059414,0.0022178,0.072745,-0.885117,0.878081,1.0,0.276362,4247.7,34.5,58.3,518.8,100.0,1.0
430513,2695,164,8.021753,0.423999,-0.332176,0.0,0.0,0.00176848,0.074957,-1.0,1.0,1.0,0.125215,2725.7,17.5,4.0,648.5,100.0,1.0
430666,2696,153,0.965002,0.909017,-0.57327,0.0,0.0,0.00196428,-0.256626,-1.0,0.034109,0.358361,0.177316,1273.6,23.4,22.1,329.4,100.0,1.0
430824,2697,158,2.048011,0.824761,0.676876,0.004648,0.0,0.00239212,-0.284791,-1.0,0.023146,0.30848,0.225367,1649.6,31.5,7.9,540.9,100.0,1.0
430983,2698,159,8.834731,0.66989,-0.336988,0.007551,0.0,0.0023266,0.032082,-0.859146,0.55251,1.0,0.362342,4346.7,48.0,43.9,390.3,100.0,1.0
431146,2699,163,7.881093,1.0,-0.312483,0.012706,0.0,0.00219973,8.5e-05,-1.0,0.5478,1.0,0.273472,3764.9,35.4,43.2,386.0,100.0,1.0
431312,2700,166,8.14243,0.2,-0.081795,0.018029,0.033603,0.00144277,0.131027,-0.54211,0.764739,1.0,0.528541,5554.6,69.3,72.7,744.8,100.0,1.0
431468,2701,156,5.076436,0.624469,-0.182279,0.0,0.0,0.00241769,-0.146177,-1.0,0.802469,0.584555,0.405093,3614.2,57.0,9.9,475.5,100.0,1.0
431634,2702,166,8.912129,0.642691,-0.192636,0.0,0.0,0.00216068,0.046894,-1.0,1.0,1.0,0.265529,3437.1,37.7,3.1,560.2,100.0,1.0
431790,2703,156,8.017865,0.2,-0.025143,0.010809,0.025537,0.00170636,0.098695,-0.655941,0.702273,1.0,0.459765,5120.9,60.2,63.9,510.0,100.0,1.0
431948,2704,158,6.944317,0.450426,-0.04095,0.000372,2.2e-05,0.00167837,0.050833,-1.0,0.996246,1.0,0.243959,3744.2,34.3,6.7,608.0,100.0,1.0
432120,2705,172,10.750009,0.2,-0.011928,0.011835,0.045275,0.00197453,0.14956,-0.617315,1.0,1.0,0.421898,5268.0,56.9,39.3,841.8,100.0,1.0
432276,2706,156,6.16981,0.2,-0.079389,0.010549,0.086372,0.00187719,-0.012076,-0.933274,0.97562,0.846354,0.396079,4064.2,55.0,18.1,1047.6,100.0,1.0
432435,2707,159,9.911961,0.481679,-0.242772,0.0,5e-05,0.00242385,0.06567,-0.883751,1.0,1.0,0.375086,4252.9,50.8,32.1,313.6,100.0,1.0
432594,2708,159,5.738753,0.281676,-0.457512,0.0,0.003975,0.00184245,-0.031761,-1.0,-0.069395,1.0,0.124108,2067.3,15.7,23.9,354.8,100.0,1.0
432753,2709,159,6.029583,0.2,-0.228198,0.0,0.00462,0.0015739,0.024167,-1.0,0.801145,0.99065,0.263377,2942.9,37.0,7.8,1093.7,100.0,1.0
