episode,timestep,ep_length,cum_reward,w_yield,w_neff,w_water,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,critic_loss,actor_loss
4940,789431,152,1.1739,0.6062,0.2474,0.1464,0.9375,-0.6239,0.2954,11191.8,744.0,281.8,343.9,0.000373,-0.18711
4941,789591,160,0.5838,0.2448,0.5065,0.2487,0.8435,-0.5773,0.0615,10833.7,640.7,375.4,546.1,0.000161,-0.179659
4942,789758,167,1.1055,0.1162,0.1186,0.7652,0.7911,-0.6939,0.5075,10633.9,868.6,197.0,701.6,0.0002,
4943,789920,162,1.4604,1.0,0.0,0.0,0.8711,-0.7232,0.2298,10938.8,987.8,308.1,731.8,9.6e-05,
4944,790076,156,1.2258,0.2285,0.0222,0.7493,1.0,-0.6672,0.5042,11924.1,895.7,198.3,616.2,9.6e-05,
4945,790235,159,0.4247,0.2771,0.7097,0.0132,0.7138,-0.6709,0.212,10339.6,785.3,315.2,365.7,9.8e-05,-0.184576
4946,790399,164,1.1138,0.5103,0.057,0.4327,0.7635,-0.7034,0.2853,10528.9,887.5,285.9,375.6,0.000172,-0.206795
4947,790565,166,0.9063,0.2039,0.1797,0.6164,0.623,-0.6959,0.3448,9993.7,821.5,262.1,552.4,7.9e-05,-0.178906
4948,790726,161,1.008,0.1192,0.0734,0.8074,0.5609,-0.722,0.3314,9756.9,877.4,267.5,436.7,8.3e-05,
4949,790884,158,0.4898,0.1949,0.6405,0.1646,1.0,-0.5519,0.4471,12077.0,673.8,221.2,815.0,0.000178,
4950,791042,158,1.0822,0.0,0.0,1.0,0.5133,-0.6793,0.453,9575.6,746.5,218.8,650.2,7.3e-05,
4951,791193,151,1.0704,0.0,0.0,1.0,-0.0264,-0.7193,0.467,7519.4,669.6,213.2,684.2,0.000185,-0.196662
4952,791355,162,0.3981,0.0,1.0,0.0,-0.1626,0.0482,0.3534,7000.6,167.0,258.6,775.1,7.3e-05,-0.167561
4953,791510,155,0.7977,0.4646,0.5173,0.0182,0.9861,-0.5593,0.3255,11377.0,645.4,269.8,673.4,8.5e-05,
4954,791668,158,1.1887,0.3706,0.0324,0.5971,0.9411,-0.6441,0.173,11205.7,787.1,330.8,556.6,0.000137,
4955,791824,156,1.4986,0.808,0.033,0.159,1.0,-0.7216,0.2549,11581.6,1039.9,298.0,897.1,0.000128,
4956,791985,161,0.5645,0.1553,0.3535,0.4911,0.374,-0.6926,0.2824,9044.8,735.6,287.1,923.7,0.000243,-0.17701
4957,792146,161,0.518,0.0246,0.4772,0.4982,0.8224,-0.627,0.253,10753.2,720.8,298.8,367.0,0.00011,
4958,792304,158,0.4127,0.1574,0.5538,0.2888,0.4101,-0.6873,0.2966,9182.7,734.2,281.4,913.0,0.000116,
4959,792467,163,1.1426,0.0,0.0,1.0,-0.2849,-0.8235,0.4717,6534.4,925.8,211.3,584.0,0.000111,-0.198666
4960,792623,156,0.6339,0.2677,0.5821,0.1502,1.0,-0.5217,0.1614,11510.0,601.6,335.4,661.8,0.000135,-0.186867
4961,792785,162,1.0283,0.0,0.0,1.0,0.2252,-0.7407,0.3865,8477.8,817.4,245.4,529.4,0.000104,-0.180614
4962,792945,160,0.8137,0.0947,0.2736,0.6318,0.7384,-0.6054,0.4122,10433.5,661.0,235.1,503.7,0.000136,-0.205818
4963,793106,161,0.7918,0.0769,0.2269,0.6962,0.431,-0.7122,0.1927,9262.2,804.7,322.9,219.4,0.000135,
4964,793265,159,1.0533,0.0,0.0,1.0,0.3715,-0.6805,0.3878,9035.6,707.1,244.9,579.0,0.000116,-0.201536
4965,793427,162,0.6443,0.2451,0.3165,0.4384,0.6364,-0.6777,0.2919,10044.7,779.1,283.2,558.3,0.000171,-0.182954
4966,793582,155,1.2853,1.0,0.0,0.0,0.5998,-0.7998,0.0322,9905.3,1236.8,387.1,371.8,0.000137,
4967,793742,160,0.8555,0.0105,0.1797,0.8098,0.8534,-0.6252,0.2592,10871.3,725.1,296.3,380.7,0.00022,
4968,793903,161,1.111,0.1212,0.0535,0.8253,0.6609,-0.7314,0.4743,10138.1,943.5,210.3,618.8,0.000214,-0.185666
4969,794057,154,0.9369,0.0,1.0,0.0,0.4314,0.5645,0.3545,9263.8,148.0,258.2,681.7,0.000115,-0.199343
4970,794220,163,0.5898,0.0921,0.3882,0.5197,1.0,-0.6154,0.1656,11984.5,779.1,333.8,800.8,0.000135,
4971,794379,159,0.3963,0.0115,0.8231,0.1654,0.7323,-0.2114,0.3697,10409.9,330.0,252.1,642.0,0.000174,-0.204207
4972,794537,158,0.7298,0.1526,0.3457,0.5017,0.6812,-0.6899,0.3744,10215.4,823.5,250.2,535.5,0.000164,-0.196825
4973,794694,157,1.0589,0.1399,0.0935,0.7666,0.5929,-0.6995,0.418,9878.9,821.9,232.8,403.7,0.000197,
4974,794856,162,0.8457,0.3104,0.2514,0.4382,0.8122,-0.6402,0.3075,10714.4,744.4,277.0,706.2,0.000116,
4975,795011,155,0.9346,0.3375,0.2038,0.4587,1.0,-0.5589,0.2205,12337.0,699.3,311.8,912.2,0.000103,-0.195706
4976,795172,161,0.8765,0.5666,0.3297,0.1037,0.6827,-0.6624,0.144,10221.3,757.0,342.4,476.0,0.000128,
4977,795338,166,0.7371,0.0,1.0,0.0,0.2527,0.1817,0.2427,8582.8,181.6,302.9,449.2,0.000141,
4978,795501,163,1.0087,0.1527,0.0965,0.7509,0.4952,-0.6767,0.3958,9506.8,735.0,241.7,545.9,0.000174,-0.179713
4979,795661,160,1.0428,0.6963,0.0149,0.2888,0.5434,-0.7033,0.2517,9690.3,816.6,299.3,720.0,0.000154,-0.183087
4980,795821,160,0.7274,0.0273,0.8725,0.1003,0.5637,0.0262,0.3348,9767.5,238.0,266.1,538.9,0.000172,-0.18694
4981,795977,156,0.5326,0.2214,0.602,0.1766,0.8118,-0.5669,0.4253,10713.0,618.5,229.9,668.1,0.000149,-0.176091
4982,796139,162,1.0965,0.4992,0.1472,0.3536,0.8254,-0.6761,0.2003,10764.6,830.9,319.9,492.7,0.000186,-0.208116
4983,796301,162,0.926,0.6168,0.2957,0.0875,0.7212,-0.7372,0.1473,10367.9,986.3,341.1,480.5,0.000111,-0.189764
4984,796467,166,0.3551,0.0694,0.8559,0.0747,0.3163,-0.3048,0.1881,8825.2,317.4,324.8,589.9,0.000173,-0.196512
4985,796631,164,0.7266,0.4491,0.4003,0.1506,0.7697,-0.714,0.2651,10552.6,922.5,293.9,741.4,0.000104,-0.195292
4986,796797,166,1.0773,0.2561,0.0494,0.6945,0.7315,-0.6293,0.3059,10406.9,701.9,277.6,475.5,0.000194,-0.205894
4987,796955,158,0.61,0.0974,0.361,0.5417,0.6921,-0.649,0.2792,10257.0,730.5,288.3,449.9,0.000108,-0.200251
4988,797120,165,0.3935,0.0538,0.721,0.2251,1.0,-0.5324,0.1803,11956.4,639.3,327.9,650.4,0.000172,
4989,797283,163,0.9875,0.6613,0.3208,0.0179,0.9185,-0.7203,0.4024,11119.4,993.7,239.0,527.6,0.000134,-0.201606
4990,797439,156,0.9307,0.3995,0.1275,0.4729,0.5925,-0.6859,0.1807,9877.4,786.2,327.7,243.7,0.000189,-0.204779
4991,797596,157,1.0291,0.0285,0.0905,0.881,-0.108,-0.7693,0.4925,7208.5,781.1,203.0,653.7,0.000132,
4992,797761,165,1.1555,0.0,0.0,1.0,0.2018,-0.7119,0.4746,8388.8,727.8,210.2,789.3,9.1e-05,-0.187265
4993,797919,158,0.6172,0.123,0.6194,0.2576,1.0,-0.442,0.2677,12359.4,553.7,292.9,460.6,0.000107,-0.199452
4994,798072,153,0.862,0.3855,0.4254,0.1891,0.945,-0.559,0.3573,11220.3,636.0,257.1,429.1,0.00017,
4995,798226,154,0.8595,0.1034,0.1482,0.7483,-0.1828,-0.7994,0.3744,6923.7,863.0,250.2,345.0,0.000202,
4996,798388,162,0.6765,0.2333,0.3547,0.412,0.4666,-0.691,0.3434,9397.8,760.2,262.6,829.4,9.9e-05,
4997,798548,160,1.1383,0.6779,0.23,0.0921,0.8565,-0.6374,0.3006,10883.1,750.4,279.8,445.9,0.000257,
4998,798715,167,0.8809,0.4726,0.3439,0.1835,0.8091,-0.6958,0.2209,10702.8,879.6,311.6,521.7,0.000134,-0.208065
4999,798876,161,1.0003,0.0,1.0,0.0,0.6863,0.5506,0.2162,10234.9,165.0,313.5,590.3,0.000119,
5000,799031,155,1.1919,1.0,0.0,0.0,0.6201,-0.7136,0.215,9982.6,871.5,314.0,640.0,0.000144,-0.190551
5001,799195,164,0.9998,0.2448,0.1351,0.6201,1.0,-0.5905,0.1912,12511.3,763.9,323.5,501.4,0.000176,-0.182444
5002,799359,164,0.3917,0.0086,0.6269,0.3645,0.6948,-0.6581,0.1423,10267.2,750.6,343.1,397.5,0.00027,-0.19535
5003,799520,161,0.6683,0.1965,0.5456,0.2579,0.897,-0.6328,0.1116,11037.7,751.6,355.4,277.3,0.00022,
5004,799684,164,1.0888,0.0757,0.0924,0.8319,0.5816,-0.7174,0.5232,9835.7,870.0,190.7,371.1,0.000104,
5005,799848,164,0.8237,0.1515,0.2958,0.5527,0.9769,-0.5686,0.2073,11341.8,657.2,317.1,390.5,0.00017,
5006,800006,158,0.7183,0.1949,0.3887,0.4163,1.0,-0.6356,0.3396,11995.7,823.0,264.2,530.9,0.000109,
5007,800168,162,1.6781,1.0,0.0,0.0,1.0,-0.7133,0.1684,11474.0,1000.4,332.6,505.7,9.8e-05,
5008,800333,165,0.9238,0.2023,0.2031,0.5946,0.5408,-0.6517,0.3448,9680.6,694.9,262.1,466.5,0.000451,-0.20791
5009,800493,160,0.4763,0.2617,0.7339,0.0044,0.6007,-0.6299,0.0371,9908.8,669.3,385.2,272.8,0.000209,-0.196079
5010,800658,165,1.0866,0.1877,0.0101,0.8023,0.8118,-0.7142,0.3488,10712.8,937.1,260.5,883.9,0.000223,
5011,800817,159,1.0101,0.7367,0.2272,0.0361,0.7236,-0.6777,0.2674,10376.8,804.9,293.0,889.1,0.000119,-0.187697
5012,800980,163,0.6077,0.1619,0.637,0.2011,0.7778,-0.561,0.089,10583.5,602.8,364.4,448.4,0.000109,
5013,801142,162,0.7778,0.0,1.0,0.0,0.0667,0.3062,0.2728,7874.3,150.7,290.9,871.7,0.000116,
5014,801294,152,0.4259,0.1014,0.6151,0.2835,0.8243,-0.6483,0.2706,10760.6,764.9,291.8,497.8,0.000172,
5015,801456,162,1.2884,0.4811,0.0096,0.5094,0.7932,-0.6614,0.1843,10642.0,785.8,326.3,288.3,0.00025,
5016,801617,161,1.1039,0.502,0.1841,0.3139,0.8747,-0.6397,0.269,10952.8,759.9,292.4,541.7,0.00031,-0.201771
5017,801779,162,0.8257,0.3988,0.4118,0.1894,0.8002,-0.6347,0.1775,10668.9,730.1,329.0,370.2,0.000106,-0.197327
5018,801943,164,1.2385,0.7879,0.0513,0.1608,0.7012,-0.7145,0.2116,10291.7,901.3,315.4,483.8,0.000314,-0.199292
5019,802109,166,0.9333,0.4076,0.2194,0.3729,0.8307,-0.6774,0.1658,10785.0,835.9,333.7,537.1,0.000106,-0.20757
5020,802270,161,1.4342,1.0,0.0,0.0,0.7905,-0.7772,0.1537,10631.9,1193.1,338.5,860.7,0.00011,
5021,802433,163,1.0744,1.0,0.0,0.0,0.5123,-0.8131,0.2769,9571.8,1280.1,289.2,700.5,8.4e-05,-0.201543
5022,802595,162,0.4647,0.1933,0.6375,0.1692,0.6641,-0.6793,0.0956,10150.3,791.3,361.8,236.7,0.000202,-0.196894
5023,802756,161,0.4667,0.0,1.0,0.0,0.2193,0.0717,0.2824,8455.6,197.2,287.0,690.0,0.00012,
5024,802918,162,0.593,0.2496,0.6362,0.1142,0.8123,-0.5878,0.1066,10715.0,649.9,357.4,475.3,0.000103,
5025,803077,159,0.5501,0.054,0.5282,0.4178,1.0,-0.5769,0.1543,11881.6,702.0,338.3,365.7,0.000108,-0.215267
5026,803234,157,0.5788,0.1062,0.4353,0.4585,0.9132,-0.6033,0.2851,11099.2,699.5,286.0,698.5,0.000263,
5027,803384,150,1.3981,1.0,0.0,0.0,0.8239,-0.6694,0.3511,10758.9,813.7,259.6,508.3,0.000171,
5028,803536,152,0.4318,0.0403,0.6658,0.2939,0.6913,-0.5714,0.0488,10254.0,598.1,380.5,241.6,0.000166,
5029,803701,165,0.9271,0.0,1.0,0.0,0.3343,0.3067,0.313,8893.8,170.2,274.8,235.4,0.000121,-0.178526
5030,803860,159,1.2257,0.6389,0.1665,0.1945,0.9748,-0.5542,0.2533,11333.8,635.6,298.7,572.7,0.000115,
5031,804017,157,1.3483,0.6764,0.0781,0.2455,0.947,-0.6421,0.2704,11228.2,784.4,291.9,648.7,0.00015,-0.199734
5032,804179,162,1.0112,0.5839,0.3343,0.0817,1.0,-0.5813,0.373,12177.2,727.2,250.8,633.6,0.000112,-0.220729
5033,804333,154,0.4916,0.1014,0.5609,0.3377,0.8694,-0.6225,0.2615,10932.5,724.1,295.4,489.0,0.000224,-0.213699
5034,804482,149,0.4729,0.1657,0.64,0.1943,0.8685,-0.5827,0.3826,10928.9,654.8,247.0,428.8,0.000123,
5035,804638,156,1.0692,0.0541,0.0568,0.8892,0.6542,-0.5899,0.4649,10112.6,616.4,214.0,561.8,0.000152,
5036,804804,166,0.8283,0.313,0.3383,0.3487,0.8444,-0.5702,0.3814,10837.0,630.3,247.5,634.4,0.000136,
5037,804958,154,0.4993,0.202,0.7719,0.0261,0.739,-0.4487,0.0652,10435.4,473.2,373.9,452.3,0.000146,
5038,805117,159,0.4846,0.0,1.0,0.0,-0.0102,0.1344,0.2894,7581.3,167.1,284.2,847.1,0.000111,-0.197139
5039,805283,166,0.4925,0.0636,0.6043,0.3321,0.6861,-0.6068,0.2406,10234.2,650.7,303.8,449.2,0.000286,-0.20859
5040,805440,157,1.2179,0.7036,0.2558,0.0406,1.0,-0.5911,0.2262,11511.1,703.8,309.5,679.3,0.000161,
5041,805597,157,0.8251,0.3693,0.4742,0.1565,1.0,-0.5395,0.1262,13110.5,711.7,349.5,629.7,0.00016,-0.18628
5042,805753,156,1.1157,0.0,0.0,1.0,0.4608,-0.6831,0.4877,9375.8,739.6,204.9,734.6,0.000601,-0.166631
5043,805915,162,1.073,0.0992,0.1152,0.7855,1.0,-0.6574,0.3977,11600.4,846.4,240.9,644.8,0.000117,-0.186901
5044,806072,157,1.0455,0.0,0.0,1.0,0.0969,-0.7163,0.4439,7989.3,704.0,222.5,763.3,0.000118,
5045,806231,159,1.0369,0.2505,0.1612,0.5883,0.7671,-0.634,0.3117,10542.6,720.2,275.3,398.0,0.000102,-0.194434
5046,806395,164,0.3548,0.0,1.0,0.0,-0.4201,-0.0537,0.3501,6019.2,159.0,260.0,643.7,0.000175,-0.214971
5047,806560,165,0.6003,0.1969,0.5477,0.2555,1.0,-0.5813,0.2343,11448.0,683.5,306.3,531.1,0.000154,
5048,806722,162,0.873,0.1671,0.1455,0.6874,0.5653,-0.7033,0.3416,9774.0,823.5,263.4,461.7,0.0002,
5049,806885,163,1.0477,0.2508,0.0397,0.7094,0.8518,-0.6398,0.2999,10865.4,754.1,280.1,424.1,9.5e-05,-0.175
5050,807049,164,1.3765,0.6024,0.0684,0.3291,1.0,-0.658,0.1359,12205.9,892.4,345.6,274.2,0.000107,-0.189295
5051,807205,156,0.8918,0.0861,0.0684,0.8455,-0.2412,-0.7928,0.3754,6700.9,808.6,249.8,447.1,0.000145,-0.211479
5052,807360,155,0.7334,0.414,0.4619,0.1241,0.9509,-0.5879,0.3833,11243.0,682.0,246.7,913.7,0.000119,
5053,807515,155,0.7367,0.1131,0.3496,0.5373,0.5186,-0.5427,0.2306,9595.9,524.6,307.8,247.9,0.000227,-0.196843
5054,807671,156,0.5765,0.0,1.0,0.0,0.0145,0.1341,0.2092,7675.3,169.2,316.3,470.8,0.000142,-0.221421
5055,807840,169,0.6532,0.2885,0.4806,0.2309,0.6931,-0.725,0.1417,10260.8,932.9,343.3,430.1,0.000262,
5056,808002,162,0.5229,0.0179,0.5993,0.3828,0.919,-0.6014,0.2347,11121.5,697.6,306.1,305.3,0.000112,
5057,808169,167,0.6917,0.4407,0.5404,0.019,0.6149,-0.644,0.2782,9962.8,699.6,288.7,352.4,0.000106,-0.208189
5058,808326,157,1.3374,0.5617,0.0467,0.3916,0.979,-0.5418,0.0634,11349.9,619.3,374.6,266.4,0.000186,
5059,808490,164,1.0283,0.1365,0.0596,0.8039,0.4823,-0.723,0.4788,9457.6,853.5,208.5,673.9,0.000155,
5060,808648,158,1.0321,0.5491,0.0462,0.4047,0.5287,-0.7013,0.3551,9634.5,806.4,258.0,853.8,0.000131,
5061,808813,165,0.5856,0.3273,0.4629,0.2098,0.4963,-0.6747,0.2654,9511.0,731.0,293.8,751.4,0.000111,-0.192566
5062,808966,153,0.3273,0.0897,0.8068,0.1034,0.3831,-0.4173,0.3145,9079.6,389.6,274.2,527.0,0.000186,
5063,809126,160,1.0153,0.1536,0.0215,0.8249,0.6451,-0.6878,0.3773,10077.7,806.9,249.1,911.3,0.000125,
5064,809286,160,1.0523,0.6515,0.154,0.1944,0.7693,-0.678,0.2577,10551.0,819.2,296.9,760.2,7.2e-05,
5065,809448,162,1.2591,0.0,0.0,1.0,-0.2565,-0.7884,0.5258,6642.8,785.0,189.7,337.0,7.6e-05,
5066,809610,162,1.3754,0.7175,0.1598,0.1227,1.0,-0.559,0.2848,12665.6,718.0,286.1,406.5,8.9e-05,
5067,809771,161,1.2164,0.8043,0.006,0.1897,0.7177,-0.6988,0.334,10354.5,859.4,266.4,948.4,9.4e-05,-0.204552
5068,809933,162,0.6455,0.136,0.4609,0.403,0.9305,-0.6259,0.317,11165.2,746.0,273.2,531.8,0.000112,-0.190504
5069,810090,157,0.8613,0.4337,0.2956,0.2707,0.7639,-0.6305,0.1851,10530.4,712.5,325.9,501.1,0.000109,
5070,810253,163,0.6572,0.3413,0.5412,0.1175,1.0,-0.5956,0.301,12070.2,746.2,279.6,565.4,0.000144,-0.194463
5071,810408,155,0.5812,0.0459,0.4311,0.523,1.0,-0.5745,0.3623,12140.8,713.3,255.1,685.1,0.00012,
5072,810568,160,0.9357,0.4443,0.2501,0.3056,0.9006,-0.6089,0.3744,11051.4,706.4,250.3,787.0,0.000124,
5073,810725,157,0.3426,0.0012,0.7212,0.2776,1.0,-0.5406,0.2607,11432.5,622.2,295.7,664.4,0.000264,-0.188309
5074,810884,159,0.3875,0.0429,0.7174,0.2397,0.7262,-0.6081,0.2526,10386.9,662.6,299.0,296.1,9.7e-05,
5075,811045,161,0.2392,0.0,1.0,0.0,-0.3695,-0.1294,0.3604,6212.0,178.4,255.9,589.4,0.000146,-0.179037
5076,811205,160,1.0687,0.0,0.0,1.0,0.2891,-0.7022,0.3812,8721.4,732.2,247.5,425.3,0.0001,-0.18576
5077,811369,164,0.4663,0.1715,0.5792,0.2493,0.6506,-0.6531,0.3462,10098.8,727.9,261.5,584.2,0.000112,-0.188211
5078,811533,164,1.2567,0.545,0.0855,0.3696,1.0,-0.6338,0.1664,12020.9,820.6,333.4,624.1,0.00011,-0.208787
5079,811694,161,0.8064,0.1317,0.3037,0.5647,1.0,-0.5835,0.0451,12811.1,769.0,381.9,599.7,8.3e-05,
5080,811856,162,0.8969,0.1273,0.2012,0.6715,0.7863,-0.6583,0.2642,10615.7,776.7,294.3,532.7,0.00011,
5081,812016,160,1.0537,0.2795,0.0081,0.7124,0.607,-0.7127,0.3966,9932.8,864.3,241.3,614.7,0.000144,
5082,812180,164,1.0324,0.2631,0.0575,0.6794,0.9315,-0.6795,0.0755,11169.1,871.2,369.8,472.8,0.000116,
5083,812328,148,0.7136,0.0,1.0,0.0,0.5602,0.4078,0.4397,9754.2,173.2,224.1,727.8,0.000133,
5084,812488,160,0.6554,0.2899,0.4257,0.2844,0.5348,-0.6675,0.0383,9657.6,726.1,384.7,393.8,0.000111,
5085,812651,163,0.9266,0.3167,0.1571,0.5262,0.7647,-0.6118,0.1913,10533.7,678.4,323.5,574.8,0.000152,-0.200801
5086,812808,157,0.5063,0.0578,0.568,0.3743,0.7525,-0.605,0.3606,10487.2,663.7,255.8,485.5,0.00011,
5087,812969,161,0.6174,0.0284,0.825,0.1466,1.0,-0.1879,0.436,11643.4,358.4,225.6,435.5,0.000123,-0.207169
5088,813122,153,0.9733,0.0,1.0,0.0,0.6018,0.5199,0.2255,9912.7,163.0,309.8,450.2,0.000103,
5089,813277,155,1.2845,0.0,0.0,1.0,-0.2603,-0.7814,0.5162,6628.2,758.0,193.5,340.1,0.000212,-0.203989
5090,813439,162,0.4516,0.1168,0.7043,0.1789,1.0,-0.5654,0.3639,11880.0,683.3,254.4,696.8,0.000266,-0.210406
5091,813599,160,0.745,0.029,0.3047,0.6663,0.7655,-0.6471,0.4435,10536.4,746.3,222.6,563.2,9.1e-05,-0.195644
5092,813756,157,0.4161,0.2225,0.7496,0.0279,0.6299,-0.5356,0.2245,10020.0,539.4,310.2,442.4,0.000175,
5093,813915,159,0.443,0.0001,0.7908,0.209,0.9399,-0.4638,0.2762,11201.0,522.2,289.5,323.9,0.000102,-0.195395
5094,814076,161,1.6608,1.0,0.0,0.0,1.0,-0.7133,0.181,11848.6,1033.1,327.6,556.2,0.00014,
5095,814240,164,0.8632,0.664,0.2332,0.1028,0.5301,-0.7278,0.3337,9639.8,885.5,266.5,475.5,0.000116,
5096,814398,158,1.1241,0.3206,0.1494,0.53,0.9734,-0.5908,0.3161,11328.6,692.1,273.6,476.7,0.000147,
5097,814559,161,1.5847,1.0,0.0,0.0,1.0,-0.6929,0.2296,11943.3,972.3,308.2,675.4,0.000183,-0.202176
5098,814720,161,0.4592,0.1272,0.6676,0.2052,1.0,-0.5354,0.3341,13318.1,716.6,266.4,642.3,8.8e-05,
5099,814888,168,0.3528,0.449,0.5198,0.0313,0.1239,-0.7467,0.2434,8092.1,798.6,302.6,594.8,0.0001,
5100,815048,160,1.56,1.0,0.0,0.0,0.9282,-0.6714,0.2178,11156.3,848.9,312.9,672.1,0.000236,
5101,815202,154,0.4362,0.0719,0.8273,0.1008,0.8462,-0.3197,0.3413,10844.2,398.5,263.5,769.4,0.000105,
5102,815357,155,0.4808,0.0879,0.6342,0.2779,0.8723,-0.5782,0.4067,10943.4,648.5,237.3,485.8,0.000136,-0.195419
5103,815517,160,1.2924,0.7592,0.1767,0.0641,0.9338,-0.6299,0.195,11177.9,755.1,322.0,521.9,8.4e-05,-0.216457
5104,815676,159,0.885,0.0,1.0,0.0,0.7538,0.4619,0.3845,10492.0,179.4,246.2,431.5,0.000192,
5105,815837,161,0.6204,0.0404,0.4283,0.5313,1.0,-0.6098,0.4389,11517.8,737.9,224.4,727.9,0.000121,-0.195368
5106,815999,162,0.5664,0.2112,0.5095,0.2792,0.7426,-0.6541,0.4396,10449.3,755.2,224.2,582.5,0.0001,-0.204332
5107,816161,162,1.1286,0.0,0.0,1.0,0.5016,-0.7282,0.4297,9531.0,876.8,228.1,585.6,0.0002,-0.190251
5108,816319,158,0.8874,0.4341,0.3793,0.1866,1.0,-0.5762,0.36,12822.7,756.5,256.0,688.2,0.000101,-0.212851
5109,816478,159,1.3821,0.7831,0.0511,0.1658,0.9276,-0.6447,0.2021,11154.0,784.9,319.2,536.0,0.000112,
5110,816635,157,0.626,0.1479,0.3603,0.4918,0.6962,-0.6227,0.2279,10272.4,680.6,308.9,646.3,0.000101,-0.215399
5111,816797,162,0.8139,0.3959,0.4472,0.1569,1.0,-0.6437,0.2191,11521.8,808.4,312.4,525.0,0.000112,-0.22123
5112,816951,154,0.2824,0.161,0.7357,0.1034,0.4786,-0.6058,0.4186,9443.5,598.9,232.6,628.5,8.9e-05,-0.196088
5113,817109,158,1.5854,1.0,0.0,0.0,0.9577,-0.7299,0.1819,11269.0,1042.9,327.3,427.3,0.000128,-0.196764
5114,817270,161,0.9274,0.2212,0.1476,0.6313,0.8452,-0.6487,0.3939,10840.0,771.4,242.4,883.8,0.000161,
5115,817428,158,0.8463,0.0,1.0,0.0,0.5756,0.3698,0.2929,9813.0,179.1,282.9,409.6,0.00015,
5116,817597,169,0.9893,0.3402,0.2578,0.402,0.9718,-0.5681,0.1644,11322.4,655.5,334.2,506.5,0.000192,-0.189747
5117,817760,163,1.0633,0.4855,0.2461,0.2684,1.0,-0.6339,0.3403,11694.0,798.5,263.9,418.0,0.000154,
5118,817918,158,1.1254,0.0,0.0,1.0,1.0,-0.5546,0.556,11747.4,659.4,177.6,746.9,0.000119,
5119,818081,163,1.0709,0.3098,0.0841,0.6061,0.9598,-0.678,0.3807,11276.9,875.6,247.7,833.6,0.000144,-0.211224
5120,818242,161,0.7492,0.6044,0.2573,0.1383,0.4263,-0.6447,0.271,9244.2,650.4,291.6,967.8,0.000109,
5121,818398,156,0.6814,0.0519,0.3153,0.6328,0.868,-0.6579,0.3239,10927.3,798.7,270.4,528.5,7.9e-05,
5122,818550,152,1.6276,1.0,0.0,0.0,1.0,-0.6439,0.306,11727.6,823.3,277.6,495.2,7.6e-05,
5123,818713,163,0.3981,0.1135,0.8299,0.0567,0.8232,-0.4163,0.3104,10756.2,460.7,275.8,862.9,0.000107,-0.225566
5124,818877,164,1.2037,0.5315,0.1262,0.3423,1.0,-0.6094,0.1893,12449.0,796.7,324.3,598.8,0.000124,-0.185979
5125,819039,162,1.1788,0.6726,0.1942,0.1331,0.9715,-0.6126,0.3056,11321.4,730.5,277.8,907.7,0.00011,-0.208035
5126,819198,159,0.6549,0.3911,0.5234,0.0855,0.7306,-0.5736,0.0915,10403.7,610.0,363.4,501.7,0.000131,
5127,819359,161,0.6531,0.0,1.0,0.0,0.5013,0.2574,0.2834,9530.0,189.5,286.6,933.3,0.000181,-0.190689
5128,819515,156,1.2021,0.6695,0.3198,0.0107,1.0,-0.5861,0.2195,11584.9,699.8,312.2,558.6,0.000142,-0.214932
5129,819675,160,0.7609,0.0,1.0,0.0,0.3574,0.2795,0.2743,8981.7,175.5,290.3,367.8,0.000119,-0.231241
5130,819836,161,1.4563,0.8062,0.0045,0.1893,1.0,-0.6407,0.417,12107.0,842.3,233.2,1019.8,0.000119,
5131,819997,161,1.3861,0.7388,0.04,0.2212,1.0,-0.6129,0.1971,11927.1,770.3,321.1,872.6,9.4e-05,-0.190124
5132,820157,160,1.0872,0.6232,0.0501,0.3268,0.6208,-0.6916,0.1483,9985.4,809.4,340.7,349.7,9.4e-05,-0.233876
5133,820322,165,1.1272,0.0,0.0,1.0,-0.1642,-0.8034,0.3659,6994.3,889.3,253.7,397.2,9.1e-05,
5134,820484,162,0.7712,0.1398,0.254,0.6062,0.4439,-0.5952,0.2577,9311.1,575.1,296.9,353.1,7.4e-05,
5135,820642,158,1.102,0.4415,0.098,0.4605,0.7897,-0.5813,0.3458,10628.9,634.6,261.7,510.4,0.000152,
5136,820800,158,1.158,1.0,0.0,0.0,0.5089,-0.723,0.1415,9559.0,862.7,343.4,309.0,0.000104,
5137,820957,157,1.2395,0.5772,0.0155,0.4074,0.8024,-0.6224,0.212,10677.0,706.9,315.2,336.6,0.000116,-0.188676
5138,821113,156,1.0747,0.0198,0.0202,0.9601,-0.158,-0.7473,0.4361,7017.9,694.4,225.6,361.6,0.000215,-0.214523
5139,821271,158,0.3398,0.0968,0.7,0.2033,0.6339,-0.5831,0.3438,10035.0,601.7,262.5,1121.3,0.000104,-0.220819
5140,821437,166,1.063,0.4912,0.3145,0.1943,1.0,-0.5756,0.1778,11916.7,702.0,328.9,409.1,0.000125,-0.220752
5141,821595,158,0.7372,0.0336,0.3596,0.6068,0.9772,-0.6077,0.1574,11343.3,722.8,337.0,261.8,0.000139,-0.210564
