timestep,episode,ep_length,cum_reward,R_water,R_fert,R_resource,R_losses,R_daily_mean,R_seasonal,R_yield,R_hiad,R_ane,R_penalty,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,energy_budget,comm_quality
289233,1810,160,4.82052,0.637092,0.03701,0.0,0.0,0.00171295,0.067538,-0.163829,0.22143,0.790895,0.920022,6995.8,97.7,394.0,518.3,100.0,1.0
289392,1811,159,1.546603,0.349742,-0.199066,0.0,1.6e-05,0.00168059,-0.157607,-0.317719,-0.160483,0.423517,0.926143,6409.5,112.6,376.9,515.6,100.0,1.0
289555,1812,163,7.644835,0.875643,0.150493,0.00985,0.0,0.00194229,0.224981,0.309007,0.334366,0.856194,0.912742,8797.3,118.5,354.6,637.4,100.0,1.0
289715,1813,160,6.06767,0.411107,0.107152,0.000139,0.0,0.00178532,0.144136,0.019657,0.334069,0.835296,0.913213,7694.9,104.8,355.4,601.7,100.0,1.0
289876,1814,161,3.295629,0.596302,0.131732,0.0,0.0,0.00147237,-0.003644,-0.031191,0.387502,0.508395,0.951816,7501.2,124.3,419.7,696.6,100.0,1.0
290035,1815,159,2.795158,0.895224,-0.080382,0.0,0.0,0.00192113,-0.10753,-0.145191,0.007223,0.398322,0.925134,7066.8,126.3,375.2,387.8,100.0,1.0
290190,1816,155,9.09302,0.86615,0.05545,0.006286,0.0,0.0020162,0.331219,0.349263,0.674888,1.0,0.894341,8950.7,108.0,323.9,415.1,100.0,1.0
290351,1817,161,9.151022,1.0,0.081983,0.011292,0.0,0.00251768,0.242421,0.309641,0.498234,0.862754,0.919655,8799.7,118.1,366.1,342.8,100.0,1.0
290513,1818,162,5.241263,0.315242,0.062934,0.012648,0.0,0.00209324,0.031878,0.052434,-0.007567,0.640588,0.946835,7819.8,119.2,411.4,299.7,100.0,1.0
290676,1819,163,5.085884,0.2,0.081689,0.028049,1e-06,0.00172281,0.07911,-0.007711,0.639277,0.606267,0.901588,7590.6,118.1,336.0,625.2,100.0,1.0
290841,1820,165,0.460868,0.2,-0.0451,0.003847,0.048218,0.00134555,-0.189377,-0.348474,-0.148794,0.353118,0.914505,6292.3,116.3,357.5,1173.8,100.0,1.0
290999,1821,158,4.920484,0.219147,0.022032,0.0,0.064629,0.00184515,0.056552,-0.085399,0.179504,0.719243,0.910984,7294.6,106.1,351.6,437.2,100.0,1.0
291155,1822,156,5.248637,0.650964,0.078635,0.0,1.6e-05,0.00142226,0.149357,0.104101,0.250628,0.817978,0.915688,8016.6,110.2,359.5,792.6,100.0,1.0
291313,1823,158,2.548988,1.0,-0.252436,0.0,0.0,0.00233593,-0.188804,-0.366456,-0.094885,0.373357,0.948177,6223.8,113.3,413.6,178.6,100.0,1.0
291468,1824,155,5.098325,0.532131,-0.014468,0.0,0.0,0.00187209,0.070314,-0.105917,0.24211,0.746144,0.903501,7216.5,103.3,339.2,325.7,100.0,1.0
291631,1825,163,6.365073,0.5697,0.116279,0.006198,0.0,0.00160332,0.188617,0.115962,0.446465,0.853056,0.904972,8061.8,108.8,341.6,606.6,100.0,1.0
291796,1826,165,5.407884,0.476189,0.028144,0.0,0.0,0.00197441,0.056454,0.077886,0.075039,0.654344,0.929036,7916.7,119.6,381.7,424.6,100.0,1.0
291961,1827,165,2.542955,0.541467,0.010264,0.000991,0.0,0.00150322,-0.068311,-0.115227,0.09337,0.43807,0.896278,7181.0,124.8,327.1,543.4,100.0,1.0
292120,1828,159,1.823938,0.2,-0.021281,0.010191,0.084343,0.00166579,-0.135966,-0.364513,-0.096089,0.478702,0.906839,6231.2,105.3,344.7,619.6,100.0,1.0
292283,1829,163,2.642944,0.406433,0.020319,0.0,1.9e-05,0.00152549,-0.061942,-0.332577,-0.005271,0.603109,0.878056,6352.9,99.1,307.6,697.6,100.0,1.0
292442,1830,159,2.723079,1.0,-0.13953,0.0,0.0,0.002307,-0.174478,-0.40056,-0.210382,0.440836,0.918536,6093.9,105.7,364.2,254.9,100.0,1.0
292610,1831,168,5.427076,0.236351,0.229889,0.002635,0.0,0.00155454,0.122079,0.115851,0.335428,0.702346,0.885459,8061.4,118.4,309.1,635.5,100.0,1.0
292768,1832,158,6.801751,0.4173,0.01272,0.0,0.0,0.00141844,0.256103,0.228213,0.50129,0.916932,0.871409,8489.5,110.7,285.7,846.7,100.0,1.0
292924,1833,156,2.877267,0.2,-0.040865,0.0,0.037489,0.00220536,-0.140909,-0.294821,-0.170146,0.457037,0.932016,6496.7,111.5,386.7,347.2,100.0,1.0
293086,1834,162,6.158567,0.903539,0.080427,0.011251,9.6e-05,0.00159146,0.176861,0.216696,0.443635,0.767731,0.915076,8445.6,119.4,358.5,421.5,100.0,1.0
293245,1835,159,7.403742,0.731699,0.051022,0.003699,5.7e-05,0.00256748,0.114284,0.019344,0.17425,0.80683,0.922838,7693.7,106.5,371.4,320.1,100.0,1.0
293403,1836,158,4.701471,0.2,-0.049963,0.001924,0.219917,0.00209767,0.000357,-0.156044,0.171021,0.621439,0.905238,7025.5,108.3,342.1,488.2,100.0,1.0
293569,1837,166,7.718856,0.606473,0.029021,0.0,0.0,0.00150873,0.294164,0.277592,0.565802,0.993952,0.917579,8677.6,108.8,362.6,684.9,100.0,1.0
293724,1838,155,2.191119,0.2,-0.118515,0.00412,0.013793,0.00170474,-0.109639,-0.253085,0.091329,0.403283,0.867253,6655.7,118.6,278.8,786.9,100.0,1.0
293886,1839,162,7.930428,0.373744,0.046784,0.002151,0.0,0.00215972,0.209473,0.026299,0.346928,0.978212,0.892318,7720.2,97.6,348.9,342.4,100.0,1.0
294049,1840,163,5.249059,0.850849,-0.054106,0.0,0.0,0.00189158,0.061851,-0.075593,0.267111,0.711527,0.922291,7332.0,107.1,370.5,416.0,100.0,1.0
294210,1841,161,7.973798,0.751178,0.067263,0.009812,0.0,0.00185338,0.263823,0.330415,0.572465,0.8833,0.91739,8878.9,117.9,362.3,668.0,100.0,1.0
294366,1842,156,2.145064,1.0,-0.11603,0.0,0.0,0.00168981,-0.112369,-0.320931,0.059141,0.462922,0.892879,6397.3,109.3,321.5,491.4,100.0,1.0
294527,1843,161,2.120819,0.2,0.015814,0.019652,0.054037,0.00194041,-0.162893,-0.281556,-0.089008,0.368174,0.923491,6547.3,119.6,372.5,582.4,100.0,1.0
294691,1844,164,5.155784,1.0,0.066153,0.000342,0.0,0.00188278,0.054563,-0.132596,0.292022,0.716099,0.911718,7114.8,103.6,352.9,489.5,100.0,1.0
294847,1845,156,5.917461,0.2,-0.072876,0.000833,0.070477,0.00159348,0.168345,-0.040561,0.359102,0.910215,0.886042,7465.5,97.7,336.9,629.4,100.0,1.0
295012,1846,165,7.232298,0.2,0.130138,0.0,0.0,0.00213674,0.15694,0.195198,0.393757,0.753667,0.930809,8363.7,119.2,384.7,547.2,100.0,1.0
295173,1847,161,3.610773,0.2,0.028546,0.013944,0.254562,0.00176029,-0.029056,-0.172936,0.031234,0.595548,0.908658,6961.1,109.1,347.8,481.0,100.0,1.0
295337,1848,164,5.689411,0.2,0.052238,0.004164,0.034479,0.00213876,0.049939,-0.00226,-0.005155,0.699748,0.91552,7611.4,111.9,359.2,638.6,100.0,1.0
295506,1849,169,8.812841,0.2,0.010344,0.00942,0.0,0.00213427,0.259886,0.170698,0.585552,0.966435,0.911673,8270.4,105.1,352.8,435.2,100.0,1.0
295669,1850,163,8.531569,0.473447,0.051355,0.007309,1e-06,0.00239646,0.210117,0.177494,0.381856,0.90043,0.930456,8296.3,109.1,384.1,369.6,100.0,1.0
295824,1851,155,3.911947,0.348782,-0.087669,0.00085,0.0,0.0019958,-0.033895,-0.337407,0.36481,0.577539,0.868159,6334.5,100.4,280.3,609.8,100.0,1.0
295986,1852,162,1.866187,0.622535,0.008411,0.0,6e-06,0.00153925,-0.117964,-0.255388,0.073641,0.410103,0.902087,6647.0,117.8,336.8,606.0,100.0,1.0
296145,1853,159,7.09603,0.253084,0.052182,0.0,0.0,0.00212535,0.161503,0.175998,0.243202,0.809701,0.922787,8290.6,114.5,371.3,402.9,100.0,1.0
296307,1854,162,7.749428,0.616545,0.065073,0.0,2e-06,0.0022323,0.183737,-0.009129,0.37317,0.927372,0.888988,7585.2,98.4,333.8,737.7,100.0,1.0
296461,1855,154,3.529719,0.2,0.000224,0.003948,0.077451,0.00153771,0.011584,-0.262303,0.227236,0.673353,0.85962,6620.6,98.9,278.7,743.4,100.0,1.0
296619,1856,158,3.392828,0.595466,0.049748,0.0,1e-06,0.00160282,-0.014528,-0.140454,0.171097,0.564392,0.889126,7084.9,113.2,315.2,529.5,100.0,1.0
296777,1857,158,-0.23633,0.573173,-0.082367,0.0,1e-05,0.00166972,-0.280413,-0.522598,-0.333156,0.281902,0.916835,5628.9,109.8,361.4,526.5,100.0,1.0
296939,1858,162,5.919452,0.519563,0.019541,0.0,2e-06,0.00208137,0.079166,0.047168,0.092749,0.701109,0.88938,7799.7,114.6,315.6,588.6,100.0,1.0
297100,1859,161,6.904784,0.509657,0.193323,0.0,2e-06,0.00170091,0.211739,0.137149,0.494385,0.887864,0.90853,8142.5,107.8,347.5,693.8,100.0,1.0
297258,1860,158,8.835085,0.252668,0.072993,0.028639,0.0,0.00199467,0.306094,0.256406,0.678687,1.0,0.903503,8596.9,104.4,339.2,585.7,100.0,1.0
297411,1861,153,5.968854,0.441101,0.090176,0.023551,0.0,0.00170993,0.158038,-0.11538,0.374524,0.902261,0.845897,7180.4,94.4,308.9,559.7,100.0,1.0
297564,1862,153,2.274011,0.327179,-0.140949,0.019828,0.0,0.00159052,-0.083479,-0.37937,0.129249,0.532006,0.857457,6174.6,100.8,262.4,552.8,100.0,1.0
297721,1863,157,5.697778,0.166019,0.030953,0.013675,0.0,0.00179442,0.118749,0.0466,0.234035,0.786999,0.924416,7797.5,109.1,374.0,266.1,100.0,1.0
297878,1864,157,4.518241,1.0,-0.067467,0.0,0.0,0.00221956,-0.030935,-0.082723,-0.098842,0.565106,0.90565,7304.8,116.7,342.7,415.0,100.0,1.0
298035,1865,157,8.251977,0.285666,0.146116,0.000957,0.00459,0.00187169,0.285996,0.250055,0.492012,1.0,0.902877,8572.7,104.7,338.1,704.9,100.0,1.0
298193,1866,158,2.179725,0.313812,-0.007977,0.0,0.0,0.00171124,-0.117212,-0.355682,0.015454,0.489824,0.903068,6264.9,105.1,338.4,631.1,100.0,1.0
298358,1867,165,4.527397,0.353932,0.058544,0.0,0.000749,0.00119229,0.121309,0.028888,0.491761,0.730965,0.909902,7730.1,111.6,349.8,909.7,100.0,1.0
298522,1868,164,5.234641,0.427032,0.086454,0.0,0.0,0.00217283,0.011325,-0.195658,0.008493,0.707595,0.89459,6874.5,100.6,324.3,601.1,100.0,1.0
298685,1869,163,6.577021,0.988987,0.129027,0.003669,0.0,0.00235242,0.078461,0.080123,0.246708,0.666661,0.931618,7925.3,118.9,386.0,302.5,100.0,1.0
298842,1870,157,8.97321,0.695112,0.041969,0.0,0.0,0.00203166,0.311127,0.310662,0.542993,1.0,0.883349,8803.6,107.3,305.6,433.8,100.0,1.0
299000,1871,158,5.861619,0.292702,-0.064771,0.000537,2.7e-05,0.0014959,0.175194,-0.007035,0.487714,0.88112,0.897067,7593.2,100.9,328.4,882.9,100.0,1.0
299153,1872,153,4.156978,0.2,-0.015093,0.0,0.0,0.0019429,-0.005432,-0.185366,-0.146084,0.709816,0.913634,6913.8,101.1,356.1,340.2,100.0,1.0
299316,1873,163,6.864835,0.2,0.10248,0.0,0.000393,0.00139243,0.254856,0.459926,0.535959,0.782964,0.90763,9372.3,131.4,346.1,700.5,100.0,1.0
299475,1874,159,7.41843,0.280921,0.112696,0.029133,0.015618,0.00184589,0.227087,0.079476,0.447744,0.973004,0.907034,7922.8,100.4,345.1,517.8,100.0,1.0
299633,1875,158,2.513494,0.544499,-0.079054,0.017725,0.0,0.00205365,-0.148095,-0.405272,-0.212124,0.495342,0.894805,6075.9,101.6,324.7,379.3,100.0,1.0
299792,1876,159,10.718745,0.789627,0.082722,0.010878,0.0,0.0026043,0.33794,0.453286,0.563781,1.0,0.92704,9347.0,109.2,378.4,353.5,100.0,1.0
299954,1877,162,6.362477,0.588943,0.04895,0.0,0.0,0.00220764,0.088758,-0.124865,0.139266,0.801924,0.858887,7144.3,99.1,275.1,586.1,100.0,1.0
300110,1878,156,5.217681,0.2,0.06912,0.034239,0.141847,0.0022239,0.019117,-0.110716,0.035044,0.681978,0.917996,7198.2,107.0,363.3,493.7,100.0,1.0
300269,1879,159,6.713421,0.496624,-0.010658,0.0,0.0,0.00139822,0.248586,0.186909,0.536472,0.93622,0.905105,8332.1,107.6,341.8,562.4,100.0,1.0
300432,1880,163,9.111158,0.2,-0.004571,2.8e-05,0.22863,0.002271,0.268844,0.069141,0.649899,1.0,0.853726,7883.4,94.6,318.7,558.7,100.0,1.0
300589,1881,157,5.321507,0.559909,0.083059,0.0,6e-06,0.00156276,0.127833,-0.093194,0.367415,0.830804,0.871728,7264.9,99.2,295.5,521.5,100.0,1.0
300745,1882,156,4.84882,1.0,0.086626,0.009507,0.0,0.00174654,0.067529,-0.037911,0.166049,0.716096,0.904147,7475.6,108.9,340.2,638.2,100.0,1.0
300905,1883,160,5.794034,0.50797,0.117892,0.0,0.0,0.00160086,0.150052,0.051802,0.486035,0.759272,0.860844,7817.4,111.1,268.1,621.2,100.0,1.0
301068,1884,163,7.862672,0.545655,0.118515,0.000193,1.3e-05,0.00169026,0.275601,0.259472,0.627453,0.916579,0.874577,8608.6,112.3,291.0,683.7,100.0,1.0
301232,1885,164,-1.028336,0.763524,-0.194555,0.022466,7.4e-05,0.00176794,-0.361982,-0.5974,-0.540558,0.179238,0.921086,5343.9,113.3,368.5,475.3,100.0,1.0
301390,1886,158,5.392071,1.0,0.067247,0.000317,0.0,0.00188651,0.079772,-0.104109,0.278446,0.76269,0.908485,7223.3,102.4,347.5,375.4,100.0,1.0
301544,1887,154,7.616085,1.0,0.105001,0.005782,0.0,0.00232168,0.176053,0.07639,0.489488,0.842608,0.916146,7911.0,107.3,360.2,385.5,100.0,1.0
301706,1888,162,9.551668,0.2,0.058144,0.000614,0.049136,0.00263964,0.241584,0.236033,0.278334,0.971668,0.9357,8519.3,108.0,392.8,572.2,100.0,1.0
301871,1889,165,8.305628,0.416269,0.059452,0.0,0.000112,0.00188962,0.270142,0.299021,0.542025,0.907357,0.887037,8759.3,114.8,311.7,1111.3,100.0,1.0
302033,1890,162,6.624432,0.219308,0.041369,0.017564,0.0,0.00213109,0.118863,0.068988,0.311228,0.766532,0.944481,7882.8,111.6,407.5,534.6,100.0,1.0
302191,1891,158,9.926423,0.964988,0.0795,0.007358,2.6e-05,0.00258586,0.286827,0.201744,0.615774,1.0,0.900746,8388.6,103.3,334.6,294.1,100.0,1.0
302347,1892,156,7.183291,1.0,0.046185,0.017273,0.0,0.00253468,0.107805,-0.111865,0.197274,0.848376,0.893225,7193.8,97.3,353.6,396.3,100.0,1.0
302512,1893,165,7.966439,0.593713,0.138002,0.0,0.0,0.0018765,0.248412,0.200086,0.256208,0.990777,0.894163,8382.3,105.3,323.6,537.0,100.0,1.0
302673,1894,161,4.353545,1.0,-0.003491,0.006877,0.0,0.0014824,0.066254,-0.113526,0.253932,0.70876,0.857048,7187.5,105.2,261.7,668.7,100.0,1.0
302833,1895,160,5.228158,0.703522,0.130368,0.014496,1.1e-05,0.00133388,0.152691,0.145847,0.462391,0.727504,0.884047,8175.7,118.3,306.7,825.2,100.0,1.0
302990,1896,157,3.987417,0.768857,-0.098911,0.0,0.0,0.00182379,-0.007146,-0.328469,0.156777,0.668152,0.831868,6368.5,95.4,272.9,692.5,100.0,1.0
303149,1897,159,3.52792,0.280581,-0.021261,5.2e-05,0.000211,0.00159491,-0.006616,-0.190681,0.015724,0.683908,0.936325,6893.5,102.3,393.9,409.5,100.0,1.0
303318,1898,169,4.26277,1.0,0.025856,0.0,0.0,0.00219381,-0.072388,-0.208915,0.01614,0.537487,0.947073,6824.0,111.0,411.8,410.6,100.0,1.0
303476,1899,158,9.929168,0.2,0.062746,0.007785,3e-05,0.00241243,0.313762,0.33325,0.561038,1.0,0.902618,8889.7,99.2,347.3,444.2,100.0,1.0
303632,1900,156,4.262446,1.0,-0.009601,0.001941,0.0,0.0023321,-0.065482,-0.308566,0.012088,0.606063,0.927896,6444.4,100.3,379.8,274.1,100.0,1.0
303793,1901,161,3.258631,0.4371,-0.043208,0.002651,0.0,0.00198195,-0.091039,-0.447394,0.069481,0.581941,0.875661,5915.4,93.5,368.8,350.0,100.0,1.0
303956,1902,163,3.863893,0.648599,-0.004394,0.0,0.0,0.0021864,-0.086017,-0.203491,-0.108962,0.524452,0.936116,6844.7,112.2,393.5,367.4,100.0,1.0
304112,1903,156,9.066173,0.2,0.043983,0.0,0.08426,0.00252039,0.241132,0.019163,0.549727,1.0,0.874524,7693.0,92.8,374.5,514.7,100.0,1.0
304265,1904,153,-6.407379,0.2,-0.166344,0.009857,0.75,0.00163768,-0.910388,-0.928161,-0.704205,-1.0,0.83171,4083.7,91.6,317.9,768.0,100.0,1.0
304425,1905,160,7.264618,1.0,0.115981,0.017402,0.0,0.0018643,0.21,0.051659,0.342982,0.947291,0.864516,7816.8,100.4,274.2,554.5,100.0,1.0
304588,1906,163,3.361543,0.2,-0.025784,0.00637,0.069931,0.00181809,-0.061168,-0.230289,-0.13072,0.594952,0.914017,6742.6,105.7,356.7,767.2,100.0,1.0
304750,1907,162,8.303099,0.2,0.026987,0.0,0.030098,0.00194695,0.265374,0.120275,0.517721,1.0,0.865866,8078.2,93.5,352.1,490.8,100.0,1.0
304910,1908,160,5.958532,0.605037,0.06809,0.0,0.0,0.00180091,0.128588,-0.065202,0.32338,0.847915,0.906461,7371.6,99.7,347.3,603.8,100.0,1.0
305065,1909,155,7.741048,0.2,0.116817,0.0,0.013975,0.00173648,0.272143,0.125379,0.576771,1.0,0.867513,8097.7,97.3,310.7,651.5,100.0,1.0
305224,1910,159,8.422667,0.217818,0.100752,0.003304,0.058088,0.00205,0.262938,0.112962,0.492011,1.0,0.858013,8050.4,92.9,346.6,526.5,100.0,1.0
305387,1911,163,6.545668,1.0,0.07744,0.0,0.0,0.00180539,0.163317,0.219362,0.248968,0.778321,0.910995,8455.8,118.9,351.7,378.8,100.0,1.0
305546,1912,159,4.93366,0.319505,-0.00902,0.022582,0.0,0.00236759,-0.031589,-0.221865,0.08735,0.620028,0.931475,6774.7,104.5,385.8,206.9,100.0,1.0
305706,1913,160,4.981937,0.46812,0.111155,0.008621,0.0,0.00172306,0.072497,-0.155192,0.33876,0.740571,0.875238,7028.7,101.0,292.1,721.2,100.0,1.0
305866,1914,160,2.049946,0.572928,0.004478,0.0,0.0,0.00185944,-0.154243,-0.398091,-0.149365,0.459397,0.89417,6103.3,104.6,323.6,513.9,100.0,1.0
306026,1915,160,3.149722,0.732214,0.024959,0.020489,0.0,0.0018467,-0.07541,-0.312818,0.183699,0.523016,0.89913,6428.2,105.5,331.9,443.1,100.0,1.0
306180,1916,154,7.95554,0.874597,0.093281,0.003794,1.5e-05,0.00186008,0.269235,0.181846,0.433574,1.0,0.878336,8312.8,96.7,336.2,347.8,100.0,1.0
306346,1917,166,3.962584,1.0,0.043277,0.0,0.0,0.00166358,0.000599,-0.181696,0.086774,0.642189,0.878119,6927.7,105.5,296.9,655.8,100.0,1.0
306505,1918,159,6.964197,0.2,0.10292,0.008776,0.023975,0.00185392,0.191501,0.05874,0.556822,0.872575,0.911585,7843.8,104.7,352.6,598.8,100.0,1.0
306660,1919,155,3.221222,0.2,-0.053932,0.0,0.185222,0.00189422,-0.068704,-0.310577,0.027623,0.572899,0.891928,6436.7,102.3,319.9,596.1,100.0,1.0
306817,1920,157,7.301549,0.909829,0.055452,0.0,0.0,0.001777,0.230677,0.101134,0.259814,1.0,0.882352,8005.3,99.4,311.5,575.7,100.0,1.0
306970,1921,153,7.572299,0.397804,0.010095,0.0,0.0,0.00200801,0.221261,-0.076931,0.358822,1.0,0.781552,7326.9,86.4,295.1,536.3,100.0,1.0
307130,1922,160,9.659985,0.2,0.047166,0.00061,0.031059,0.00250381,0.273541,0.189734,0.510026,1.0,0.899579,8342.9,101.8,332.6,543.5,100.0,1.0
307288,1923,158,7.677317,0.224309,0.087955,0.0,0.0,0.00175082,0.259125,0.137891,0.425191,1.0,0.871468,8145.4,97.3,317.6,594.9,100.0,1.0
307441,1924,153,6.719694,1.0,0.052331,0.0,0.0,0.00217676,0.135823,-0.282389,0.103026,0.986967,0.794677,6544.1,82.3,363.9,245.3,100.0,1.0
307600,1925,159,11.670441,0.66737,0.040094,0.0,4.2e-05,0.00296907,0.342296,0.456298,0.597666,1.0,0.926179,9358.5,104.9,377.0,413.0,100.0,1.0
307762,1926,162,-0.203337,0.2,-0.109408,0.011878,2e-06,0.00171413,-0.291843,-0.592486,-0.46369,0.328909,0.915665,5362.6,100.9,359.4,527.3,100.0,1.0
307921,1927,159,6.613425,0.794678,0.106474,0.0,0.0,0.00214444,0.120488,-0.102696,0.256257,0.841791,0.864719,7228.7,98.1,296.5,678.1,100.0,1.0
308079,1928,158,5.945023,1.0,0.021082,0.021501,0.0,0.00214749,0.075456,-0.227178,0.201291,0.814889,0.855336,6754.5,93.0,340.1,353.6,100.0,1.0
308239,1929,160,4.907475,1.0,0.051624,0.010593,0.0,0.00190149,0.038087,-0.208308,0.149079,0.74329,0.888239,6826.3,97.9,338.3,746.2,100.0,1.0
308397,1930,158,6.42748,0.652661,0.078988,0.0,1.1e-05,0.00167833,0.183091,0.099635,0.485583,0.818656,0.871355,7999.6,110.0,285.6,841.7,100.0,1.0
308555,1931,158,3.139167,1.0,0.021652,0.001773,0.0,0.00164875,-0.041597,-0.390115,-0.067616,0.683287,0.842485,6133.7,91.1,341.3,322.6,100.0,1.0
308717,1932,162,7.314126,0.541852,0.017706,0.0,3e-06,0.00159137,0.252121,0.209614,0.514749,0.928497,0.892624,8418.6,109.1,321.0,680.1,100.0,1.0
308878,1933,161,6.526311,0.673086,0.036967,0.006001,0.0,0.00161892,0.194284,0.069784,0.533432,0.876414,0.908283,7885.9,105.1,347.1,697.7,100.0,1.0
309037,1934,159,2.718381,0.2,0.03206,0.013677,0.000506,0.00163798,-0.070963,-0.419634,-0.187812,0.6577,0.841415,6021.2,90.8,343.0,501.7,100.0,1.0
309191,1935,154,5.571866,1.0,0.047256,0.000425,0.0,0.00186388,0.101235,-0.122069,0.224318,0.811059,0.860414,7154.9,98.8,281.7,343.9,100.0,1.0
309356,1936,165,3.027309,0.610323,0.005219,0.009852,0.0,0.00180147,-0.086308,-0.311925,-0.12202,0.584799,0.920176,6431.6,101.5,367.0,390.5,100.0,1.0
309519,1937,163,4.631741,1.0,-0.019574,0.009838,0.0,0.00222467,-0.039972,-0.14365,-0.07459,0.583973,0.920759,7072.7,111.6,367.9,555.5,100.0,1.0
309674,1938,155,9.752623,0.433298,0.048634,0.0,1e-06,0.00254778,0.284439,0.158607,0.573313,1.0,0.850175,8224.3,95.3,305.4,539.9,100.0,1.0
309836,1939,162,1.429857,0.2,-0.013234,0.009716,0.121503,0.0013064,-0.11202,-0.329802,-0.139463,0.522055,0.89778,6363.5,104.5,329.6,868.2,100.0,1.0
309992,1940,156,6.193499,0.2,0.043279,0.0,0.18583,0.00200836,0.11803,-0.1923,0.224161,0.892752,0.853647,6887.3,91.0,361.4,591.8,100.0,1.0
310143,1941,151,7.015942,0.2,0.042841,0.013194,0.576653,0.001782,0.219455,-0.075037,0.473318,0.983046,0.809343,7334.1,92.5,270.2,858.0,100.0,1.0
310195,1942,52,-8.404331,0.221543,0.633509,0.035787,2.9e-05,0.00217381,-0.768367,-1.0,-1.0,-1.0,0.073469,0.0,4.9,65.4,349.4,100.0,1.0
310353,1943,158,3.328472,0.419543,0.094932,0.0,1.6e-05,0.00186386,-0.062698,-0.344825,-0.102701,0.6271,0.868248,6306.2,96.9,316.7,465.6,100.0,1.0
310507,1944,154,6.823701,0.2,0.139869,0.0,0.114638,0.00172011,0.210194,-0.000449,0.509193,0.956095,0.892205,7618.3,97.4,351.1,665.4,100.0,1.0
310662,1945,155,7.190955,0.360159,0.119752,0.0,9e-06,0.00242279,0.12508,-0.119993,0.165224,0.896838,0.880718,7162.8,94.4,366.5,411.5,100.0,1.0
310813,1946,151,7.117192,0.35834,0.07379,0.0,0.0,0.00193927,0.202597,-0.097841,0.23146,1.0,0.784355,7247.2,87.5,287.0,356.3,100.0,1.0
310970,1947,157,1.827453,0.898904,-0.030055,0.0,0.0,0.00122378,-0.064931,-0.404534,-0.038771,0.628869,0.845874,6078.7,93.3,321.3,781.9,100.0,1.0
311130,1948,160,5.32157,0.74282,-0.00632,0.009904,0.0,0.00210848,0.032981,-0.168,0.019047,0.753476,0.913256,6979.9,99.5,361.1,414.9,100.0,1.0
311294,1949,164,5.786774,0.459164,0.066518,0.0,0.0,0.00165942,0.130502,0.019612,0.43663,0.765296,0.896729,7694.7,109.0,327.9,755.4,100.0,1.0
311457,1950,163,7.362501,0.362856,0.067404,0.0,0.0,0.00259649,0.089011,0.035571,0.10363,0.744586,0.912319,7755.5,111.1,353.9,344.8,100.0,1.0
311618,1951,161,6.038583,0.28618,0.068729,0.0,0.006752,0.00185171,0.121992,0.082854,0.309343,0.734148,0.893261,7935.7,114.4,322.1,674.7,100.0,1.0
311783,1952,165,6.835738,0.65302,0.148745,0.026131,3e-06,0.00163883,0.205079,0.154744,0.537499,0.839095,0.891978,8209.6,111.6,320.0,741.0,100.0,1.0
311942,1953,159,6.977048,0.200965,0.18106,0.0,0.042256,0.00234649,0.112179,-0.041203,0.088138,0.817276,0.852979,7463.0,102.7,255.0,534.3,100.0,1.0
312096,1954,154,5.103951,0.719334,0.059439,0.0,0.0,0.00192263,0.05888,-0.158616,0.520927,0.660926,0.871714,7015.7,105.6,286.2,732.0,100.0,1.0
312250,1955,154,4.785043,0.896198,0.02754,0.0,0.0,0.00143994,0.110975,-0.242669,0.291964,0.857326,0.801937,6695.4,90.1,285.1,785.4,100.0,1.0
312410,1956,160,7.445174,-0.117038,0.048884,1e-05,1.4e-05,0.00146957,0.282473,0.18675,0.581819,1.0,0.889587,8331.5,103.8,316.0,566.9,100.0,1.0
312572,1957,162,2.322798,0.968243,-0.068004,0.0,0.0,0.00186343,-0.140395,-0.387112,-0.097474,0.466952,0.8826,6145.1,104.7,304.3,428.8,100.0,1.0
312735,1958,163,4.626567,1.0,-0.01079,0.0,0.0,0.00212694,-0.02513,-0.314627,0.048793,0.66159,0.863956,6421.3,96.6,312.8,361.4,100.0,1.0
312893,1959,158,6.721368,1.0,0.06859,0.002836,0.0,0.0026101,0.054709,-0.233264,0.005863,0.809263,0.845066,6731.3,93.0,323.3,430.7,100.0,1.0
313059,1960,166,6.306625,0.717534,0.050248,0.001681,7e-06,0.00141541,0.203299,0.08888,0.637216,0.844612,0.88195,7958.6,107.9,303.2,886.8,100.0,1.0
313215,1961,156,6.995133,0.126464,0.094178,0.033422,0.0,0.00179144,0.206568,0.003983,0.282974,0.984168,0.865568,7635.2,96.2,320.3,478.6,100.0,1.0
313377,1962,162,7.525158,0.2,0.047388,0.0,0.077743,0.00146944,0.284727,0.201466,0.59771,1.0,0.901642,8387.6,104.3,336.1,737.4,100.0,1.0
313534,1963,157,5.27709,0.2,0.000173,0.021423,0.0,0.00229884,0.005656,-0.253894,-0.105882,0.737509,0.861141,6652.7,95.7,318.5,720.0,100.0,1.0
313697,1964,163,4.34215,0.2,0.021894,0.006919,0.059426,0.00184122,0.001496,-0.160055,0.009581,0.65947,0.892947,7010.2,105.6,321.6,619.9,100.0,1.0
