====================================================================
12_capql_train_robust.py  —  CAPQL-Robust  (GRU + fault training)
====================================================================
  Obs dim  : 19  (crop + mask + w)
  Actor    : GRU(19→256) + Linear(256→2)
  Critic   : MLP  (21→256→256→1)
  Steps    : 1,000,000
  Seq len  : 16  (burn-in 4,  grad steps/ep 8)
  Aug λ    : 0.5
  Fault mix: 60% clean | 10% dropout | 10% packet | 10% stuck | 5% N-act | 5% W-act
====================================================================

      ep     steps    R_yld    R_ane    R_wef    yield                   w
  ────────────────────────────────────────────────────────────────────────
  Collecting first episodes... (first log line appears at ep 10)

    5370   857,167   +1.000   -0.974   -1.000    13242  [0.53,0.34,0.13]  ETA 19.0m
    5380   858,760   +0.801   -0.975   -1.000    10671  [0.27,0.42,0.30]  ETA 18.8m
    5390   860,343   +0.787   -0.984   -1.000    10618  [0.54,0.28,0.18]  ETA 18.6m
    5400   861,932   +1.000   -0.923   -1.000    11519  [0.31,0.65,0.03]  ETA 18.4m
    5410   863,537   +0.559   -0.992   -0.200     9750  [0.00,0.00,1.00]  ETA 18.2m
    5420   865,128   +1.000   -0.943   -1.000    12029  [0.17,0.60,0.23]  ETA 17.9m
    5430   866,735   +0.743   -0.991   -1.000    10450  [0.88,0.03,0.09]  ETA 17.7m
    5440   868,316   +0.101   -0.350   -1.000     8004  [0.01,0.95,0.04]  ETA 17.5m
    5450   869,912   +0.931   -0.989   -1.000    11167  [0.88,0.10,0.01]  ETA 17.3m
    5460   871,521   +0.766   -0.991   -1.000    10537  [0.66,0.05,0.29]  ETA 17.1m
    5470   873,120   +0.901   -0.977   -1.000    11051  [0.06,0.40,0.54]  ETA 16.9m
    5480   874,725   +0.533   -0.992   -0.207     9650  [0.00,0.00,1.00]  ETA 16.7m
    5490   876,327   +0.927   -0.974   -1.000    11150  [0.30,0.40,0.30]  ETA 16.5m
    5500   877,933   +0.984   -0.962   -1.000    11367  [0.37,0.51,0.12]  ETA 16.2m
    5510   879,532   +0.937   -0.985   -1.000    11188  [0.17,0.23,0.60]  ETA 16.0m
    5520   881,140   +1.000   -0.980   -1.000    11491  [0.44,0.33,0.22]  ETA 15.8m
    5530   882,737   +0.797   -0.981   -1.000    10658  [0.48,0.33,0.19]  ETA 15.6m
    5540   884,354   +0.707   -0.991   -0.371    10314  [0.26,0.00,0.74]  ETA 15.4m
    5550   885,961   +1.000   -0.977   -1.000    11971  [0.61,0.33,0.06]  ETA 15.2m
    5560   887,555   +1.000   -0.989   -1.000    11942  [0.74,0.00,0.26]  ETA 15.0m
    5570   889,148   +1.000   -0.986   -1.000    11799  [0.34,0.15,0.51]  ETA 14.7m
    5580   890,773   +0.791   -0.984   -1.000    10634  [0.68,0.26,0.06]  ETA 14.5m
    5590   892,391   +0.275   -0.993   -0.215     8668  [0.00,0.00,1.00]  ETA 14.3m
    5600   893,992   +0.224   -0.330   -1.000     8473  [0.00,1.00,0.00]  ETA 14.1m
    5610   895,600   +0.875   -0.984   -1.000    10956  [0.52,0.25,0.23]  ETA 13.9m
    5620   897,196   +1.000   -0.987   -1.000    12216  [0.76,0.11,0.13]  ETA 13.7m
    5630   898,793   +0.823   -0.903   -1.000    10756  [0.24,0.70,0.06]  ETA 13.5m
    5640   900,417   +0.826   -0.992   -1.000    10766  [0.72,0.01,0.26]  ETA 13.2m
    5650   902,026   +0.951   -0.861   -1.000    11243  [0.09,0.48,0.43]  ETA 13.0m
    5660   903,617   +0.795   -0.988   -1.000    10650  [0.39,0.10,0.51]  ETA 12.8m
    5670   905,226   +1.000   -0.964   -1.000    13161  [0.16,0.46,0.38]  ETA 12.6m
    5680   906,839   +0.452   -0.279   -1.000     9343  [0.05,0.93,0.02]  ETA 12.4m
    5690   908,454   +0.932   -0.982   -1.000    11171  [0.11,0.31,0.57]  ETA 12.2m
    5700   910,037   +1.000   -0.974   -1.000    11505  [0.35,0.41,0.24]  ETA 12.0m
    5710   911,644   +0.400   -0.290   -1.000     9145  [0.07,0.91,0.02]  ETA 11.8m
    5720   913,243   +1.000   -0.864   -1.000    12002  [0.21,0.73,0.06]  ETA 11.5m
    5730   914,833   +0.730   -0.962   -1.000    10401  [0.33,0.54,0.13]  ETA 11.3m
    5740   916,425   +0.324   -0.329   -1.000     8853  [0.00,1.00,0.00]  ETA 11.1m
    5750   918,046   +1.000   -0.974   -1.000    11534  [0.11,0.43,0.46]  ETA 10.9m
    5760   919,652   +0.750   -0.978   -1.000    10479  [0.13,0.39,0.48]  ETA 10.7m
    5770   921,245   +0.531   -0.991   -0.230     9644  [0.00,0.00,1.00]  ETA 10.5m
    5780   922,861   +0.975   -0.982   -1.000    11334  [0.38,0.29,0.33]  ETA 10.3m
    5790   924,451   +0.977   -0.989   -1.000    11343  [1.00,0.00,0.00]  ETA 10.0m
    5800   926,044   +0.907   -0.934   -1.000    11076  [0.39,0.39,0.22]  ETA 9.8m
    5810   927,665   +0.704   -0.991   -1.000    10301  [1.00,0.00,0.00]  ETA 9.6m
    5820   929,272   +0.998   -0.969   -1.000    11422  [0.29,0.32,0.39]  ETA 9.4m
    5830   930,873   +0.947   -0.982   -1.000    11229  [0.65,0.29,0.06]  ETA 9.2m
    5840   932,480   +0.646   -0.981   -1.000    10081  [0.49,0.34,0.16]  ETA 9.0m
    5850   934,075   +1.000   -0.988   -1.000    11795  [1.00,0.00,0.00]  ETA 8.8m
    5860   935,676   +0.769   -0.982   -1.000    10550  [0.39,0.30,0.31]  ETA 8.6m
    5870   937,266   +0.903   -0.954   -1.000    11059  [0.02,0.35,0.63]  ETA 8.3m
    5880   938,858   +0.948   -0.987   -1.000    11231  [0.73,0.17,0.10]  ETA 8.1m
    5890   940,458   +0.287   -0.340   -1.000     8713  [0.02,0.94,0.04]  ETA 7.9m
    5900   942,069   +0.915   -0.971   -1.000    11108  [0.36,0.45,0.19]  ETA 7.7m
    5910   943,675   +0.333   -0.992   +0.668     8888  [0.08,0.04,0.88]  ETA 7.5m
    5920   945,277   +0.282   -0.992   -0.177     8696  [0.02,0.08,0.90]  ETA 7.3m
    5930   946,888   +1.000   -0.937   -1.000    12310  [0.15,0.61,0.24]  ETA 7.1m
    5940   948,472   +0.601   -0.989   -1.000     9911  [0.59,0.16,0.26]  ETA 6.9m
    5950   949,962   +0.710   -0.990   -1.000    10325  [0.25,0.08,0.67]  ETA 6.7m
    5960   951,559   +0.841   -0.990   -1.000    10826  [1.00,0.00,0.00]  ETA 6.4m
    5970   953,174   +1.000   -0.988   -1.000    11590  [0.87,0.08,0.04]  ETA 6.2m
    5980   954,781   +1.000   -0.990   -0.207    11553  [0.00,0.00,1.00]  ETA 6.0m
    5990   956,365   +1.000   -0.978   -1.000    11984  [0.30,0.34,0.36]  ETA 5.8m
    6000   957,967   +1.000   -0.990   -1.000    11481  [0.60,0.04,0.36]  ETA 5.6m
    6010   959,558   -0.250   -0.466   -1.000     6667  [0.00,1.00,0.00]  ETA 5.4m
    6020   961,149   +0.831   -0.987   -1.000    10785  [0.12,0.21,0.67]  ETA 5.2m
    6030   962,744   +1.000   -0.958   -1.000    12354  [0.24,0.52,0.23]  ETA 5.0m
    6040   964,339   +0.683   -0.991   -0.200    10221  [0.00,0.00,1.00]  ETA 4.7m
    6050   965,947   +0.988   -0.980   -1.000    11383  [0.35,0.34,0.31]  ETA 4.5m
    6060   967,538   +0.250   -0.334   -1.000     8574  [0.02,0.96,0.02]  ETA 4.3m
    6070   969,144   +1.000   -0.991   -0.245    11663  [0.00,0.00,1.00]  ETA 4.1m
    6080   970,758   +0.382   -0.291   -1.000     9074  [0.00,1.00,0.00]  ETA 3.9m
    6090   972,354   +0.604   -0.991   -1.000     9923  [0.47,0.06,0.47]  ETA 3.7m
    6100   973,955   +1.000   -0.932   -1.000    11527  [0.26,0.21,0.53]  ETA 3.5m
    6110   975,566   +0.173   -0.991   -0.230     8278  [0.02,0.17,0.81]  ETA 3.2m
    6120   977,154   +0.975   -0.989   -1.000    11336  [0.84,0.11,0.05]  ETA 3.0m
    6130   978,732   +0.209   -0.991   -0.177     8416  [0.04,0.11,0.86]  ETA 2.8m
    6140   980,332   +1.000   -0.751   -1.000    12258  [0.14,0.80,0.05]  ETA 2.6m
    6150   981,943   +1.000   -0.981   -1.000    11580  [0.37,0.31,0.32]  ETA 2.4m
    6160   983,546   +1.000   -0.986   -1.000    12115  [0.51,0.17,0.32]  ETA 2.2m
    6170   985,149   +0.962   -0.984   -1.000    11286  [0.09,0.25,0.66]  ETA 2.0m
    6180   986,732   +1.000   -0.950   -1.000    11512  [0.05,0.57,0.38]  ETA 1.8m
    6190   988,323   +0.709   -0.982   -1.000    10320  [0.26,0.33,0.41]  ETA 1.6m
    6200   989,920   +0.907   -0.960   -1.000    11077  [0.31,0.52,0.16]  ETA 1.3m
    6210   991,512   +1.000   -0.964   -1.000    11602  [0.10,0.38,0.52]  ETA 1.1m
    6220   993,111   +0.621   -0.801   -1.000     9987  [0.34,0.66,0.00]  ETA 0.9m
    6230   994,711   +0.114   -0.363   -1.000     8054  [0.00,1.00,0.00]  ETA 0.7m
    6240   996,324   +0.916   -0.988   -1.000    11112  [0.81,0.13,0.06]  ETA 0.5m
    6250   997,919   +0.976   -0.989   -1.000    11337  [0.73,0.06,0.20]  ETA 0.3m
    6260   999,518   +0.788   -0.990   -0.230    10621  [0.07,0.04,0.89]  ETA 0.1m

✓  Model saved to /tmp/capql_robust

── Evaluating on clean corners ──
✓  Eval → /workspace/capql_robust_eval_results.csv
  yield        R_yield=+0.799  R_ane=-0.971  R_water=-0.837  yield=10663 kg/ha
  n_eff        R_yield=+0.796  R_ane=-0.980  R_water=-0.902  yield=10652 kg/ha
  water        R_yield=+0.796  R_ane=-0.909  R_water=-0.837  yield=10654 kg/ha
  balanced     R_yield=+0.674  R_ane=-0.854  R_water=-0.838  yield=10189 kg/ha

✓  Total training time: 133.5 min
====================================================================
