timestep,episode,ep_length,cum_reward,R_water,R_fert,R_resource,R_losses,R_daily_mean,R_seasonal,R_yield,R_hiad,R_ane,R_penalty,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,energy_budget,comm_quality
117737,737,159,10.406935,0.2,-0.420481,0.0,0.094851,0.00191884,0.217677,-1.0,-1.0,1.0,0.129292,1136.4,11.6,80.2,745.9,100.0,1.0
117895,738,158,11.202585,0.483764,-0.52478,0.001635,3.4e-05,0.00217757,0.21872,-1.0,-1.0,1.0,0.125119,1226.7,11.2,77.8,466.9,100.0,1.0
118061,739,166,11.030454,0.859262,-0.476105,0.0,0.0,0.0019805,0.225417,-1.0,-1.0,1.0,0.098332,883.2,7.2,79.6,315.3,100.0,1.0
118216,740,155,11.478689,0.33435,-0.382275,0.0,1.5e-05,0.00226949,0.224993,-1.0,-1.0,1.0,0.10003,1122.1,7.4,80.1,515.1,100.0,1.0
118376,741,160,11.074729,0.2,-0.375468,0.0,0.043021,0.00194866,0.244791,-1.0,-0.665251,1.0,0.087787,1709.3,5.8,79.0,538.3,100.0,1.0
118537,742,161,10.202202,0.622011,-0.33717,0.0,0.0,0.00167231,0.243469,-1.0,-0.584103,1.0,0.109303,1863.7,9.0,77.4,508.0,100.0,1.0
118691,743,154,10.192687,0.2,-0.375352,0.0,0.01397,0.00188575,0.221773,-1.0,-1.0,1.0,0.112906,1225.6,8.3,91.9,530.1,100.0,1.0
118853,744,162,9.652177,0.320032,-0.422477,0.006799,1.7e-05,0.00166421,0.215388,-1.0,-0.955104,1.0,0.147426,1280.6,14.4,78.3,542.5,100.0,1.0
119018,745,165,10.291427,0.233826,-0.3431,0.0,0.020385,0.00184362,0.212829,-1.0,-1.0,1.0,0.148683,1569.3,13.4,91.5,709.2,100.0,1.0
119183,746,165,10.671733,0.351926,-0.31883,0.0,2.5e-05,0.00183294,0.233654,-1.0,-0.744863,1.0,0.116412,1881.0,8.7,92.9,561.9,100.0,1.0
119342,747,159,10.391648,0.321751,-0.419811,0.0,2.7e-05,0.00186093,0.226092,-1.0,-1.0,1.0,0.095631,922.3,6.6,82.1,879.7,100.0,1.0
119503,748,161,9.830397,0.395753,-0.461197,0.0,0.0,0.00163923,0.229841,-1.0,-1.0,1.0,0.080634,911.7,5.5,69.8,614.9,100.0,1.0
119663,749,160,10.60873,0.540093,-0.35822,0.012957,0.0,0.00190604,0.227797,-1.0,-1.0,1.0,0.088813,1265.9,5.6,82.2,466.5,100.0,1.0
119820,750,157,10.585733,0.2,-0.394912,0.0,0.000147,0.00182505,0.245075,-1.0,-0.574411,1.0,0.104819,1412.0,8.3,78.4,647.5,100.0,1.0
119982,751,162,11.745069,0.364926,-0.32892,0.000416,0.0,0.00221152,0.231677,-1.0,-0.762171,1.0,0.120857,1894.5,9.6,89.1,1054.7,100.0,1.0
120143,752,161,11.379796,0.748135,-0.310879,0.000246,0.0,0.00214686,0.226028,-1.0,-0.985725,1.0,0.098744,1559.6,8.3,68.3,425.9,100.0,1.0
120295,753,152,10.085221,0.2,-0.499858,0.0,0.18469,0.00183627,0.227507,-1.0,-1.0,1.0,0.089972,1108.2,5.8,82.3,471.6,100.0,1.0
120452,754,157,11.50016,0.357265,-0.326995,0.019368,2.3e-05,0.00223413,0.226959,-1.0,-1.0,1.0,0.092165,1805.6,6.3,80.5,397.4,100.0,1.0
120607,755,155,10.640439,0.867214,-0.397511,0.001147,0.0,0.00200528,0.22376,-1.0,-1.0,1.0,0.104959,1464.6,8.2,79.2,459.2,100.0,1.0
120766,756,159,10.248433,0.2,-0.412319,0.0,0.575135,0.00180814,0.227369,-1.0,-0.938261,1.0,0.10287,1643.6,8.1,76.5,593.2,100.0,1.0
120922,757,156,10.624398,0.38109,-0.447425,0.0,0.0,0.00194998,0.229545,-1.0,-0.907764,1.0,0.100266,1361.1,7.1,84.8,531.2,100.0,1.0
121084,758,162,9.551541,0.297971,-0.427568,0.0,0.0,0.0015598,0.227134,-1.0,-1.0,1.0,0.091466,1018.6,6.4,77.2,638.5,100.0,1.0
121245,759,161,10.769086,0.303513,-0.391791,0.0,7e-06,0.00185377,0.242428,-1.0,-0.716954,1.0,0.086897,1586.7,6.0,74.5,567.6,100.0,1.0
121404,760,159,10.70322,0.2,-0.501596,0.022788,0.006029,0.00192845,0.230924,-1.0,-1.0,1.0,0.076305,820.3,3.8,83.3,456.4,100.0,1.0
121574,761,170,10.547647,0.272032,-0.459712,0.015859,5.4e-05,0.00171028,0.23891,-1.0,-0.773762,1.0,0.08961,1311.0,5.4,86.6,774.3,100.0,1.0
121734,762,160,10.793413,0.521433,-0.404575,0.0,2.3e-05,0.00193426,0.232457,-1.0,-0.883244,1.0,0.093523,1771.9,6.8,76.7,343.5,100.0,1.0
121890,763,156,11.724236,-0.197597,-0.360766,0.002673,0.0,0.0023429,0.223242,-1.0,-1.0,1.0,0.107031,1221.7,8.6,77.7,336.1,100.0,1.0
122049,764,159,11.848559,0.2,-0.518126,0.000865,0.000528,0.00232603,0.225276,-1.0,-1.0,1.0,0.098896,1094.8,6.2,93.0,441.2,100.0,1.0
122212,765,163,5.324162,0.688714,0.67424,0.0,0.0,0.00217032,-0.086317,-1.0,-1.0,0.396932,0.139134,711.5,12.7,83.3,465.3,100.0,1.0
122369,766,157,12.480767,0.444797,-0.382478,0.0,0.0,0.0024629,0.24043,-1.0,-0.697709,1.0,0.098738,1885.3,6.3,90.9,330.0,100.0,1.0
122525,767,156,10.586674,0.2,-0.420784,0.018313,0.025921,0.00196819,0.22508,-1.0,-1.0,1.0,0.099678,1285.4,7.5,78.2,854.0,100.0,1.0
122684,768,159,12.137162,0.2,-0.434536,0.0,0.279836,0.00239649,0.229197,-1.0,-0.891788,1.0,0.104856,1228.4,7.4,88.3,413.4,100.0,1.0
122846,769,162,11.770581,0.242931,-0.186922,0.001903,0.054422,0.00223286,0.230288,-1.0,-0.83689,1.0,0.111469,1676.5,7.7,95.8,398.5,100.0,1.0
123001,770,155,10.722058,0.246704,-0.490207,0.0,0.013452,0.00201731,0.226723,-1.0,-1.0,1.0,0.093108,874.2,5.9,86.6,401.8,100.0,1.0
123159,771,158,10.38753,0.851317,-0.44479,0.000241,0.0,0.0018637,0.228102,-1.0,-1.0,1.0,0.087592,1216.1,5.0,88.0,480.8,100.0,1.0
123320,772,161,10.784812,0.231772,-0.498878,0.0,0.036732,0.00195644,0.227538,-1.0,-1.0,1.0,0.089847,1246.3,5.9,81.5,539.9,100.0,1.0
123486,773,166,9.886499,0.494625,-0.428191,0.000797,0.0,0.00163759,0.225456,-1.0,-1.0,1.0,0.098174,1021.6,8.5,64.6,728.3,100.0,1.0
123643,774,157,9.231635,0.398676,-0.348437,0.0,1e-05,0.001454,0.236005,-1.0,-0.87313,1.0,0.081355,1423.4,5.6,69.7,757.0,100.0,1.0
123798,775,155,10.595702,0.770109,-0.378838,0.011339,0.0,0.00193999,0.232099,-1.0,-1.0,1.0,0.071603,1403.4,4.1,71.9,549.1,100.0,1.0
123963,776,165,14.094366,1.0,-0.280303,0.00485,0.0,0.00280772,0.245695,-1.0,-0.488178,1.0,0.119585,2380.6,9.3,91.0,283.1,100.0,1.0
124121,777,158,13.030486,0.973202,-0.326566,0.017292,0.0,0.00272872,0.22481,-1.0,-1.0,1.0,0.100758,1154.5,5.5,103.6,269.0,100.0,1.0
124275,778,154,10.497058,0.217232,-0.41526,0.0,5.3e-05,0.00194645,0.228844,-1.0,-1.0,1.0,0.084622,1563.8,5.3,79.7,430.1,100.0,1.0
124424,779,149,10.604629,0.2,-0.376738,0.015356,0.0,0.00203635,0.230604,-1.0,-1.0,1.0,0.077586,1146.0,3.8,84.6,432.8,100.0,1.0
124590,780,166,10.176348,0.2,-0.352135,0.01082,0.0,0.00163452,0.241079,-1.0,-0.703501,1.0,0.094984,1828.6,7.2,74.2,600.9,100.0,1.0
124748,781,158,10.53142,0.693263,-0.369631,0.011929,0.0,0.00191686,0.227361,-1.0,-1.0,1.0,0.090555,1386.9,5.1,91.3,505.1,100.0,1.0
124907,782,159,8.623551,0.271702,-0.439211,0.001413,9e-06,0.00128414,0.229955,-1.0,-1.0,1.0,0.080179,960.7,5.9,64.8,1108.7,100.0,1.0
125061,783,154,9.836433,0.2,-0.433006,0.001055,9.6e-05,0.00178149,0.220771,-1.0,-0.976582,1.0,0.1216,1410.4,11.7,66.0,635.2,100.0,1.0
125223,784,162,10.696258,0.703487,-0.393239,0.00893,0.0,0.00185221,0.238314,-1.0,-0.841347,1.0,0.078473,1574.5,4.6,77.5,413.4,100.0,1.0
125382,785,159,11.589029,0.926664,0.603941,0.004659,0.0,0.00225496,0.224777,-1.0,-1.0,1.0,0.100893,646.4,8.1,74.1,550.8,100.0,1.0
125538,786,156,11.389825,0.815716,-0.399572,0.006488,0.0,0.00208639,0.24789,-1.0,-0.515705,1.0,0.105301,1779.4,8.5,76.2,287.8,100.0,1.0
125697,787,159,10.584074,0.757905,-0.372214,0.0,0.0,0.00195471,0.221962,-1.0,-1.0,1.0,0.112153,1503.6,8.9,82.6,376.7,100.0,1.0
125864,788,167,11.442899,1.0,-0.495606,0.0,0.0,0.00210589,0.224273,-1.0,-1.0,1.0,0.102908,1137.3,8.9,67.7,493.1,100.0,1.0
126023,789,159,9.901929,0.443204,-0.302989,0.00508,4e-06,0.00171175,0.226255,-1.0,-0.992935,1.0,0.096392,1512.1,6.9,79.8,833.0,100.0,1.0
126185,790,162,11.039037,0.445638,-0.368841,0.008508,6.5e-05,0.00198552,0.234012,-1.0,-0.822827,1.0,0.099386,1701.0,7.1,82.8,427.2,100.0,1.0
126344,791,159,12.95783,0.999995,-0.32963,0.014569,0.0,0.00265549,0.230244,-1.0,-1.0,1.0,0.079025,1569.3,4.4,80.9,444.3,100.0,1.0
126510,792,166,9.369529,0.367384,-0.366829,0.0,0.0,0.00149747,0.223328,-1.0,-1.0,1.0,0.106689,1110.9,9.1,71.3,734.0,100.0,1.0
126666,793,156,10.18786,0.2,-0.414999,0.0,0.009619,0.00182561,0.228236,-1.0,-1.0,1.0,0.087056,1166.6,6.7,67.0,777.1,100.0,1.0
126832,794,166,9.927301,0.362355,0.679353,0.000863,1e-06,0.00165318,0.225388,-1.0,-1.0,1.0,0.098447,732.2,7.3,79.3,587.9,100.0,1.0
126986,795,154,11.891675,1.0,-0.362432,0.0,0.0,0.0024002,0.22907,-1.0,-1.0,1.0,0.083719,1062.1,5.0,80.7,361.5,100.0,1.0
127143,796,157,9.818465,0.2,-0.342718,0.0,0.0,0.00172562,0.223417,-1.0,-1.0,1.0,0.106332,1633.7,8.7,75.5,601.7,100.0,1.0
127309,797,166,10.613801,0.477388,-0.384838,0.010712,1.4e-05,0.00180019,0.23545,-1.0,-0.890143,1.0,0.080172,1489.5,5.7,67.7,635.4,100.0,1.0
127471,798,162,11.968979,0.354771,-0.42122,0.0,0.0,0.00234028,0.223373,-1.0,-1.0,1.0,0.106507,1184.4,6.5,101.4,373.8,100.0,1.0
127635,799,164,11.06105,0.366114,-0.38913,0.001282,0.0,0.00201068,0.227129,-1.0,-1.0,1.0,0.091482,1295.7,5.7,86.2,562.9,100.0,1.0
127793,800,158,11.996853,1.0,-0.370038,0.0,0.0,0.0024537,0.216349,-1.0,-1.0,1.0,0.134603,1278.5,11.1,95.3,365.9,100.0,1.0
127957,801,164,10.399073,0.2,-0.43177,0.0,0.070892,0.00177325,0.23282,-1.0,-0.908639,1.0,0.08699,1505.7,5.5,80.9,563.8,100.0,1.0
128120,802,163,10.521133,0.2,-0.384963,0.010504,0.0,0.00184831,0.228483,-1.0,-1.0,1.0,0.086069,1097.2,5.9,74.6,525.8,100.0,1.0
128281,803,161,11.373861,0.2,-0.341128,0.0,0.469792,0.00209831,0.234892,-1.0,-0.855363,1.0,0.089358,1537.9,6.8,69.0,585.9,100.0,1.0
128442,804,161,10.220723,0.253731,-0.296392,0.0,1.8e-05,0.00180942,0.223349,-1.0,-1.0,1.0,0.106603,1633.8,9.0,72.7,472.2,100.0,1.0
128604,805,162,13.697451,0.37533,-0.276167,0.008045,0.0,0.00285918,0.226894,-1.0,-0.937972,1.0,0.104829,1748.3,6.6,98.1,344.9,100.0,1.0
128761,806,157,9.794117,0.2,-0.450906,0.0,0.00173,0.00169223,0.228081,-1.0,-0.972883,1.0,0.093099,1245.1,7.3,70.1,631.0,100.0,1.0
128924,807,163,12.178596,1.0,-0.485283,0.001175,0.0,0.00240868,0.22141,-1.0,-1.0,1.0,0.114362,1214.4,8.5,91.8,400.3,100.0,1.0
129088,808,164,10.283863,0.61977,-0.359755,0.0,0.0,0.00180797,0.222108,-1.0,-1.0,1.0,0.111569,969.4,9.3,77.2,820.1,100.0,1.0
129244,809,156,10.485291,0.477224,-0.344526,0.0,0.0,0.00197745,0.22029,-1.0,-0.907222,1.0,0.137397,1335.7,11.4,95.6,622.5,100.0,1.0
129402,810,158,9.976701,0.648391,-0.40624,0.014096,0.0,0.00178411,0.221247,-1.0,-0.991004,1.0,0.116811,1474.8,10.4,73.3,895.7,100.0,1.0
129555,811,153,9.48633,0.459959,-0.429931,0.009022,1.3e-05,0.00160534,0.232767,-1.0,-1.0,1.0,0.068931,1152.1,3.7,72.2,712.9,100.0,1.0
129713,812,158,10.272215,0.602502,-0.407102,0.007819,0.0,0.00182995,0.228812,-1.0,-1.0,1.0,0.084752,876.9,4.5,88.9,611.6,100.0,1.0
129867,813,154,12.214685,0.818633,-0.420695,0.0,0.0,0.00243101,0.241619,-1.0,-0.747556,1.0,0.084013,1670.9,5.2,79.2,375.1,100.0,1.0
130032,814,165,12.045422,0.988259,-0.33686,0.002802,5e-06,0.00234537,0.2207,-1.0,-1.0,1.0,0.117202,1563.5,9.5,84.2,582.9,100.0,1.0
130191,815,159,11.54074,0.637004,-0.342746,0.0,0.0,0.00224744,0.225029,-1.0,-1.0,1.0,0.099885,1186.0,6.6,89.9,421.1,100.0,1.0
130350,816,159,10.706039,0.274856,-0.459167,0.0,7e-05,0.00197145,0.226854,-1.0,-1.0,1.0,0.092583,1147.1,5.9,86.0,366.0,100.0,1.0
130508,817,158,10.390384,0.3667,-0.411351,0.0,0.0,0.00188159,0.227102,-1.0,-1.0,1.0,0.091594,930.4,6.6,75.3,859.3,100.0,1.0
130671,818,163,13.059907,0.2,-0.35939,0.0,0.178645,0.00261919,0.232421,-1.0,-0.926992,1.0,0.084916,1562.6,5.0,83.3,411.4,100.0,1.0
130835,819,164,10.621784,0.358188,-0.304303,0.0,0.0,0.00187937,0.228246,-1.0,-1.0,1.0,0.087015,1221.1,6.0,75.5,614.7,100.0,1.0
130999,820,164,11.422994,0.700623,-0.394511,0.0,0.0,0.00201659,0.246171,-1.0,-0.568293,1.0,0.101658,1745.4,6.5,93.9,403.9,100.0,1.0
131158,821,159,10.554813,0.476393,-0.381102,0.0,0.0,0.00192652,0.226714,-1.0,-1.0,1.0,0.093144,1269.2,6.0,85.6,472.0,100.0,1.0
131319,822,161,10.383754,0.345451,-0.393781,0.0,0.0,0.00190951,0.216948,-1.0,-1.0,1.0,0.132207,1279.0,11.5,86.6,599.3,100.0,1.0
131476,823,157,9.64723,0.2,-0.42317,0.0,0.0,0.00168993,0.221853,-1.0,-1.0,1.0,0.112586,1057.2,10.1,70.4,876.1,100.0,1.0
131633,824,157,10.737129,0.278872,-0.370974,0.0,1.4e-05,0.00198439,0.230635,-1.0,-1.0,1.0,0.077461,1390.5,3.7,86.4,486.3,100.0,1.0
131794,825,161,10.426706,0.818165,-0.43469,0.0,0.0,0.00184515,0.22938,-1.0,-1.0,1.0,0.082479,1144.3,6.0,68.0,626.5,100.0,1.0
131950,826,156,10.788285,0.2,-0.417612,0.0,0.064097,0.00205285,0.224408,-1.0,-1.0,1.0,0.102367,1049.4,7.3,85.7,508.2,100.0,1.0
132112,827,162,11.604451,0.358944,-0.331309,0.000198,0.0,0.00229028,0.214918,-1.0,-1.0,1.0,0.140327,1018.1,10.8,108.2,439.5,100.0,1.0
132269,828,157,9.595674,0.2,-0.437541,0.0,0.397329,0.00159996,0.233371,-1.0,-1.0,1.0,0.066514,986.0,3.9,65.6,772.7,100.0,1.0
132430,829,161,9.736962,0.2,-0.390772,0.0,0.160451,0.0017021,0.217556,-1.0,-1.0,1.0,0.129774,1258.6,11.7,79.3,864.1,100.0,1.0
132593,830,163,11.131052,0.756454,-0.415112,0.0,0.0,0.00203194,0.230726,-1.0,-1.0,1.0,0.077097,1085.1,4.0,82.1,649.6,100.0,1.0
132752,831,159,10.983415,0.440457,-0.410772,0.013181,0.0,0.00208736,0.222658,-1.0,-0.999815,1.0,0.109406,1345.7,7.5,94.3,410.9,100.0,1.0
132917,832,165,9.885337,0.293813,-0.362417,0.0,0.0,0.00163287,0.229686,-1.0,-1.0,1.0,0.081258,1157.9,6.0,65.3,802.8,100.0,1.0
133081,833,164,11.171838,0.463849,-0.457693,0.017552,0.0,0.00198715,0.238118,-1.0,-0.663407,1.0,0.114847,1623.4,9.4,82.2,467.6,100.0,1.0
133241,834,160,10.198072,0.291024,-0.444575,0.000336,7.1e-05,0.00175171,0.234577,-1.0,-0.851665,1.0,0.091361,1211.4,5.9,83.3,604.6,100.0,1.0
133401,835,160,10.965394,0.414737,-0.381971,0.0,1.7e-05,0.00195425,0.240871,-1.0,-0.75082,1.0,0.086354,1260.1,5.2,83.0,623.0,100.0,1.0
133557,836,156,11.394909,0.446812,-0.225072,0.025879,4e-06,0.00213396,0.24238,-1.0,-0.655481,1.0,0.099385,1838.0,7.0,83.7,566.5,100.0,1.0
133711,837,154,11.210609,0.387207,-0.338914,0.0,0.0,0.00208135,0.245535,-1.0,-0.575452,1.0,0.10277,1752.9,7.4,85.5,473.1,100.0,1.0
133872,838,161,10.021264,0.598014,-0.359396,0.0,0.0,0.00174887,0.22445,-1.0,-1.0,1.0,0.1022,1403.3,8.9,66.1,800.0,100.0,1.0
134032,839,160,10.509824,0.517586,-0.360929,0.0,0.0,0.00188746,0.228624,-1.0,-0.777463,1.0,0.130012,1706.6,12.2,74.8,436.4,100.0,1.0
134187,840,155,11.268936,0.2,-0.380236,0.0,0.033551,0.00225795,0.218987,-1.0,-1.0,1.0,0.124051,1167.0,9.1,100.9,525.1,100.0,1.0
134345,841,158,10.858087,0.551811,-0.39263,0.0,0.0,0.00206533,0.221962,-1.0,-1.0,1.0,0.11215,1001.3,8.2,90.9,647.6,100.0,1.0
134506,842,161,9.932137,0.452885,-0.357722,0.0,0.0,0.00168267,0.230564,-1.0,-1.0,1.0,0.077745,1301.7,5.8,62.4,619.6,100.0,1.0
134664,843,158,9.344468,0.284546,-0.430758,0.009009,0.0,0.00156799,0.223979,-1.0,-1.0,1.0,0.104085,985.5,8.2,77.3,777.7,100.0,1.0
134823,844,159,10.140466,0.412577,-0.391914,0.013529,1.1e-05,0.00177996,0.228823,-1.0,-1.0,1.0,0.084708,1134.4,5.1,82.0,549.4,100.0,1.0
134986,845,163,13.514285,0.344583,-0.411512,0.001666,0.0,0.00287617,0.213796,-1.0,-0.910217,1.0,0.162771,1609.5,12.4,126.8,367.7,100.0,1.0
135137,846,151,10.467335,1.0,-0.404329,0.0,0.0,0.00206521,0.217366,-1.0,-1.0,1.0,0.130535,957.7,10.5,95.5,368.1,100.0,1.0
135295,847,158,10.35487,0.274341,-0.388453,0.0,0.000142,0.00187086,0.227924,-1.0,-1.0,1.0,0.088304,1248.6,5.4,84.3,593.7,100.0,1.0
135460,848,165,11.784791,0.2,-0.295875,0.004358,0.0,0.00226932,0.221351,-1.0,-1.0,1.0,0.114595,1419.2,8.7,89.5,499.8,100.0,1.0
135624,849,164,9.911042,0.2,-0.472871,0.0,0.134191,0.00169914,0.222398,-1.0,-1.0,1.0,0.11041,967.7,8.7,82.6,540.3,100.0,1.0
135788,850,164,11.09995,0.32852,-0.349584,0.004016,0.0,0.00206676,0.222156,-1.0,-1.0,1.0,0.111376,1190.6,8.0,92.3,554.4,100.0,1.0
135944,851,156,10.900605,0.2,-0.378838,0.0,0.312144,0.00203099,0.234187,-1.0,-0.925663,1.0,0.078121,1594.9,4.2,80.8,503.2,100.0,1.0
136101,852,157,10.953565,0.51335,-0.332892,0.0,0.0,0.00213233,0.218922,-1.0,-1.0,1.0,0.124311,1127.1,8.4,109.6,478.6,100.0,1.0
136265,853,164,10.911455,1.0,-0.375617,0.002598,0.0,0.00198035,0.226798,-1.0,-0.882565,1.0,0.116295,1393.8,10.1,76.5,673.7,100.0,1.0
136429,854,164,11.168505,0.958868,-0.349799,0.0,0.0,0.00204543,0.229072,-1.0,-0.928172,1.0,0.098076,1324.4,7.7,73.9,491.1,100.0,1.0
136592,855,163,9.922899,0.462881,-0.414568,0.012376,1e-06,0.00176746,0.213432,-1.0,-1.0,1.0,0.146271,1259.9,13.5,86.6,570.4,100.0,1.0
136752,856,160,13.493679,0.2,-0.299973,0.0,0.004041,0.00277647,0.23806,-1.0,-0.508288,1.0,0.146103,2282.9,11.0,114.7,331.4,100.0,1.0
136914,857,162,10.825799,0.461414,-0.42383,0.007203,2e-05,0.00201611,0.22114,-1.0,-1.0,1.0,0.115441,1274.3,8.0,98.9,662.0,100.0,1.0
137081,858,167,10.686176,0.378213,-0.432558,0.0,2.3e-05,0.0018905,0.225008,-1.0,-1.0,1.0,0.09997,1085.7,6.1,94.9,383.9,100.0,1.0
137241,859,160,10.14346,0.220994,-0.38638,0.0,0.034373,0.00178942,0.226937,-1.0,-0.735488,1.0,0.145153,1788.1,13.7,82.2,457.8,100.0,1.0
137405,860,164,12.234177,0.2,-0.334924,0.0,2.3e-05,0.00228485,0.244408,-1.0,-0.611811,1.0,0.100005,2066.9,6.3,93.4,398.3,100.0,1.0
137566,861,161,10.605895,0.2,-0.386135,0.0,0.033246,0.00193952,0.224562,-1.0,-1.0,1.0,0.101753,1107.3,7.1,86.7,919.7,100.0,1.0
137724,862,158,9.858858,0.38832,-0.3154,0.006831,8e-06,0.00165826,0.236981,-1.0,-0.764869,1.0,0.099103,1700.6,8.5,66.0,663.3,100.0,1.0
137883,863,159,9.773179,0.755531,-0.438059,0.0,0.0,0.00166571,0.229759,-1.0,-0.958358,1.0,0.089293,1269.4,6.6,71.9,718.7,100.0,1.0
138043,864,160,10.430438,0.272749,-0.357603,0.0,0.000265,0.00190318,0.223274,-1.0,-1.0,1.0,0.106905,1139.8,7.9,86.5,468.3,100.0,1.0
138199,865,156,9.674782,0.485468,-0.405958,0.0,0.0,0.00169677,0.224805,-1.0,-1.0,1.0,0.10078,1234.6,7.6,79.0,849.8,100.0,1.0
138360,866,161,12.923601,0.414273,-0.373317,0.013473,0.0,0.00266003,0.22575,-1.0,-1.0,1.0,0.096999,1410.9,6.4,87.2,546.7,100.0,1.0
138522,867,162,10.263169,0.477802,-0.361749,0.007271,0.0,0.00184066,0.221367,-1.0,-1.0,1.0,0.114533,1241.6,8.9,87.0,844.8,100.0,1.0
138673,868,151,9.70182,0.2,-0.305477,0.0,0.035347,0.00177074,0.223748,-1.0,-1.0,1.0,0.105008,1307.3,7.6,86.9,765.9,100.0,1.0
138840,869,167,10.541706,0.355142,-0.332954,0.0,4e-06,0.00180355,0.232408,-1.0,-0.855703,1.0,0.099227,1314.6,7.7,75.2,969.7,100.0,1.0
139000,870,160,11.092917,0.547207,-0.393336,0.003578,0.0,0.0021096,0.22395,-1.0,-1.0,1.0,0.104201,1221.3,7.4,87.6,470.3,100.0,1.0
139158,871,158,10.489241,0.519128,-0.374873,0.0,5e-06,0.00189525,0.231483,-1.0,-0.95292,1.0,0.083485,1581.9,5.4,75.9,600.6,100.0,1.0
139315,872,157,11.251694,0.43105,-0.34552,0.002712,2e-06,0.00219321,0.225166,-1.0,-1.0,1.0,0.099338,1542.3,7.8,74.5,590.5,100.0,1.0
139478,873,163,10.501163,0.2,-0.412046,0.0,0.0,0.00186473,0.227531,-1.0,-1.0,1.0,0.089876,1287.0,5.7,82.9,599.7,100.0,1.0
139638,874,160,9.307055,0.432825,-0.446231,0.0,0.0,0.00157302,0.219282,-1.0,-1.0,1.0,0.122873,1215.5,11.0,76.7,1020.8,100.0,1.0
139797,875,159,11.275647,0.550484,-0.398141,0.0,0.0,0.00215548,0.227802,-1.0,-1.0,1.0,0.088793,1215.9,5.3,86.2,525.0,100.0,1.0
139956,876,159,10.534994,0.462782,-0.461568,0.0,0.0,0.00190037,0.230854,-1.0,-1.0,1.0,0.076584,902.0,4.4,76.3,527.3,100.0,1.0
140121,877,165,9.702174,0.2,-0.418095,0.0,0.089842,0.00157167,0.231494,-1.0,-1.0,1.0,0.074024,1209.5,4.8,67.4,856.0,100.0,1.0
140283,878,162,11.480753,0.2,-0.403114,0.0,0.199764,0.00219766,0.224747,-1.0,-1.0,1.0,0.101014,988.1,6.5,92.2,734.3,100.0,1.0
140444,879,161,12.142838,0.226494,-0.409878,0.0,0.029209,0.0024231,0.224271,-1.0,-1.0,1.0,0.102916,967.9,6.8,92.3,471.3,100.0,1.0
140599,880,155,11.100174,0.2,-0.427821,0.0,0.0,0.00215566,0.227652,-1.0,-1.0,1.0,0.089393,1107.7,5.3,87.3,693.4,100.0,1.0
140763,881,164,11.402192,0.2,-0.398397,0.0,6.7e-05,0.00216054,0.222833,-1.0,-1.0,1.0,0.108669,1336.6,7.7,91.5,803.5,100.0,1.0
140922,882,159,11.558844,0.729971,-0.399202,0.010404,0.0,0.00230443,0.218836,-1.0,-1.0,1.0,0.124656,1396.9,9.8,93.8,410.1,100.0,1.0
141083,883,161,9.118374,0.504948,-0.413956,0.0,6e-06,0.00145677,0.227157,-1.0,-0.955806,1.0,0.100211,1270.6,8.5,67.6,830.8,100.0,1.0
141244,884,161,9.950467,0.2,-0.498314,0.0,0.042517,0.00170501,0.229275,-1.0,-0.967341,1.0,0.089431,1165.5,6.5,73.1,854.9,100.0,1.0
141403,885,159,10.859061,0.2,-0.365784,0.003856,0.0,0.00206118,0.221999,-1.0,-1.0,1.0,0.112003,1299.9,8.1,91.9,517.3,100.0,1.0
141562,886,159,9.514792,0.2,-0.444974,0.0,0.064517,0.00159755,0.227649,-1.0,-1.0,1.0,0.089403,979.4,7.6,60.7,908.5,100.0,1.0
141724,887,162,11.008491,0.535543,-0.465828,0.0,0.0,0.00209804,0.217403,-1.0,-1.0,1.0,0.130388,1234.7,11.1,87.9,546.7,100.0,1.0
141881,888,157,10.417712,0.2,-0.437063,0.0,0.007107,0.00191712,0.226446,-1.0,-1.0,1.0,0.094216,1119.8,6.6,80.1,594.1,100.0,1.0
142044,889,163,10.431162,0.416625,-0.491837,2.4e-05,0.0,0.00189055,0.219945,-1.0,-1.0,1.0,0.12022,862.7,9.5,89.2,512.3,100.0,1.0
142208,890,164,10.362653,0.28629,-0.359938,0.0,0.0,0.0018211,0.225964,-1.0,-1.0,1.0,0.096143,1128.4,6.7,81.6,731.5,100.0,1.0
142363,891,155,11.300192,0.758509,-0.413679,0.0,0.0,0.0021841,0.233574,-1.0,-1.0,1.0,0.065705,1234.2,2.4,81.1,404.5,100.0,1.0
142526,892,163,11.620585,0.33575,-0.366737,0.0,0.0,0.00226988,0.218526,-1.0,-1.0,1.0,0.125897,1479.9,9.9,94.0,603.7,100.0,1.0
142687,893,161,11.366771,0.2,-0.437542,0.0,0.330485,0.00221562,0.219053,-1.0,-1.0,1.0,0.123788,1126.9,11.1,77.1,735.0,100.0,1.0
142844,894,157,9.790007,0.325699,-0.481676,0.013271,0.0,0.00172112,0.225665,-1.0,-1.0,1.0,0.097341,918.5,7.5,75.0,955.1,100.0,1.0
143001,895,157,10.789953,0.237033,-0.374044,0.0,0.0,0.0020082,0.231222,-1.0,-0.812763,1.0,0.112559,1639.7,9.7,74.2,620.8,100.0,1.0
