episode,timestep,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,w_yield,w_neff,w_water
2401,382990,0.5813214182853699,-0.8919750452041626,-0.4347310960292816,9834.834594726562,2276.0561158532,573.8924362100661,0.20710240304470062,0.4844985902309418,0.3083989918231964
2402,383155,-0.5829304456710815,-0.08341506868600845,-0.6825487017631531,5399.0350341796875,147.25954008102417,673.0194689705968,0.0,1.0,0.0
2403,383318,1.0,-0.8857113122940063,-0.644008994102478,12031.96533203125,2631.923597091209,657.6036018768779,0.048894841223955154,0.4553384482860565,0.49576669931411743
2404,383471,0.398775190114975,0.08538618683815002,-0.8073873519897461,9139.33349609375,210.50879395008087,722.9549416583031,0.0,1.0,0.0
2405,383638,0.6134262084960938,-0.9110107421875,-0.30435454845428467,9957.153930664062,2797.2917821742594,521.7418156570939,0.42313095927238464,0.1412508189678192,0.43561822175979614
2406,383794,0.8659398555755615,-0.906731128692627,-0.5712642073631287,10919.23095703125,2926.8147315979004,628.5056728380905,0.5339999794960022,0.1310100555419922,0.3349899351596832
2407,383950,0.47688576579093933,-0.7690775394439697,-0.4116114675998688,9436.934814453125,1021.6562476524955,564.6445830464363,0.22724342346191406,0.740930438041687,0.031826119869947433
2408,384111,0.9430652260780334,-0.7408213019371033,-0.6695014834403992,11213.07861328125,1081.59716688668,667.8005890399218,0.06584705412387848,0.6848412156105042,0.24931171536445618
2409,384265,-0.9357384443283081,-1.0,0.4202585518360138,4054.83642578125,2420.3826823979616,231.89657494612038,0.0,0.0,1.0
2410,384424,0.6230215430259705,-0.8867132067680359,0.14472411572933197,9993.712158203125,2205.4005793631077,342.11035623221983,0.25812801718711853,0.11435698717832565,0.6275150179862976
2411,384575,0.6492589712142944,-0.8761119842529297,0.27015674114227295,10093.6767578125,2036.8552520837866,291.93730575229137,0.08994238078594208,0.48888134956359863,0.4211762547492981
2412,384734,-0.23589719831943512,0.05697984620928764,-0.5594601631164551,6721.231689453125,158.97256037592888,623.7840648144484,0.05505957081913948,0.9405909776687622,0.0043494366109371185
2413,384897,0.9540839195251465,-0.5136168599128723,-0.6861434578895569,11255.059814453125,578.5079322808344,674.4573760330677,0.02488522231578827,0.8234278559684753,0.1516869068145752
2414,385057,0.4271708130836487,-0.920143723487854,-0.2375798374414444,9247.520751953125,2895.051857582117,495.03193701058626,0.268512099981308,0.4569627046585083,0.2745251953601837
2415,385223,0.8247368335723877,-0.8770108222961426,0.44979310035705566,10762.247314453125,2187.6412101387978,220.0827647447586,0.0,0.0,1.0
2416,385383,0.28124919533729553,0.02573728747665882,-0.6914621591567993,8691.559448242188,211.83687937259674,676.5848553329706,0.0,1.0,0.0
2417,385534,1.0,-0.8934324383735657,-1.0,12872.542724609375,3019.8082144856453,2023.6128721237183,1.0,0.0,0.0
2418,385692,-0.3892756700515747,-0.9350959062576294,0.5424541234970093,6136.8597412109375,2363.819286942482,183.01835625991225,0.014130430296063423,0.05892733857035637,0.9269422292709351
2419,385856,0.494123637676239,-0.7932030558586121,-0.45784449577331543,9502.611083984375,1148.7852332456166,583.1377974843973,0.3669896125793457,0.27303051948547363,0.35997986793518066
2420,386009,-0.8973132371902466,-1.0,0.4936906099319458,4201.236572265625,2360.140677332878,202.5237513966823,0.20715183019638062,0.19369292259216309,0.5991552472114563
2421,386169,0.878882884979248,-0.7582877278327942,-0.6373139023780823,10968.543701171875,1134.46295851813,654.9255677461624,0.20842976868152618,0.7112526893615723,0.08031751215457916
2422,386328,0.25818368792533875,-0.9090280532836914,-0.30722641944885254,8603.679809570312,2364.377799153328,522.8905628705397,0.47411563992500305,0.15458804368972778,0.3712962865829468
2423,386485,-0.19313301146030426,-0.04569409042596817,-0.3698905110359192,6884.1632080078125,180.34477016329765,547.9562040623277,0.0,1.0,0.0
2424,386642,0.6691912412643433,-0.9051901698112488,-0.07992645353078842,10169.618530273438,2681.582720686738,431.9705812231373,0.045263875275850296,0.42367953062057495,0.5310565829277039
2425,386797,0.5919443964958191,-0.8894733786582947,-0.6051246523857117,9875.308227539062,2233.6950803612876,642.049852669239,0.5176559686660767,0.462776780128479,0.01956724002957344
2426,386962,0.6099317073822021,-0.9066416025161743,-0.3283019959926605,9943.839721679688,2662.813183509734,531.3207952403579,0.11602429300546646,0.40332138538360596,0.4806542992591858
2427,387116,0.7247288823127747,-0.8896687030792236,-1.0,10381.217041015625,2352.2824093491654,939.6415438760341,0.5005428791046143,0.34749144315719604,0.1519656628370285
2428,387273,0.968759298324585,-0.8802231550216675,-0.3672265112400055,11310.972900390625,2360.8427161350846,546.8906058546655,0.5040040612220764,0.161602184176445,0.3343937397003174
2429,387436,1.0,-0.8869086503982544,-0.5324257612228394,12459.320068359375,2754.260525122285,612.97029286623,1.0,0.0,0.0
2430,387594,0.4117000699043274,-0.8961384296417236,-0.22778405249118805,9188.577270507812,2211.736922481242,491.11361921047364,0.031574029475450516,0.41636306047439575,0.5520628690719604
2431,387757,1.0,-0.8938112258911133,-0.7866877913475037,11456.2890625,2697.151726357639,714.6751058101654,0.9506765604019165,0.028816847130656242,0.02050657756626606
2432,387914,0.7501679062843323,-0.8923636078834534,-0.5435705184936523,10478.1396484375,2433.689140280072,617.428214199841,0.23213638365268707,0.49412694573402405,0.2737366855144501
2433,388076,0.17515455186367035,-0.003712731646373868,-0.554147481918335,8287.3388671875,207.95555482804775,621.6589838862419,0.0,1.0,0.0
2434,388238,0.40481239557266235,-0.9300780296325684,0.01449096854776144,9162.335205078125,3275.912976682186,394.2036125432908,0.13254180550575256,0.20374435186386108,0.6637138724327087
2435,388395,1.0,-0.8570096492767334,-0.33441245555877686,12067.740478515625,2109.8873139437037,533.7649853698653,0.1283244788646698,0.33276188373565674,0.5389136672019958
2436,388556,1.0,-0.9062556624412537,-0.3917759358882904,11694.16259765625,3118.6310032992606,556.7103762547924,0.4845505654811859,0.007970912382006645,0.5074785351753235
2437,388713,-0.13281074166297913,-0.9259230494499207,-0.043145135045051575,7113.9910888671875,2400.8779988586903,417.25805430737364,0.1271691769361496,0.2737042009830475,0.5991266369819641
2438,388869,1.0,-0.8524587750434875,-0.4534620940685272,11782.830810546875,1996.5317988097668,581.3848333284259,0.5380650758743286,0.1108769103884697,0.3510580360889435
2439,389025,0.2940327823162079,-0.9094256162643433,-0.4587748348712921,8740.264892578125,2412.454329155206,583.5099387680083,0.6377020478248596,0.3146013915538788,0.047696553170681
2440,389179,0.2196829915046692,-0.9160051941871643,-0.25560393929481506,8456.9921875,2517.117032468319,502.24157087157585,0.261911541223526,0.30256953835487366,0.43551892042160034
2441,389338,-0.6511475443840027,-0.9489029049873352,-0.43052759766578674,5139.1278076171875,2514.393045504689,572.2110409297542,0.2614474594593048,0.33999496698379517,0.3985576033592224
2442,389502,0.1016349121928215,-0.910859227180481,0.4320942759513855,8007.22900390625,2245.66982793808,227.1622943468392,0.18058785796165466,0.039742596447467804,0.7796695232391357
2443,389659,-0.3063407242298126,-0.9429154396057129,0.43572819232940674,6452.841796875,2826.0005293488503,225.70872390270233,0.18687860667705536,0.05719856917858124,0.755922794342041
2444,389819,0.2566508948802948,-0.8209579586982727,-0.47149884700775146,8597.839965820312,1200.5337377983246,588.5995333362371,0.27869921922683716,0.7037802338600159,0.017520546913146973
2445,389982,0.9375099539756775,-0.8884416818618774,0.3765987157821655,11191.912841796875,2508.085044145584,249.36051774956286,1.4066900803300086e-05,0.15537236630916595,0.8446135520935059
2446,390140,1.0,-0.8851665258407593,-0.6663879156112671,12168.48876953125,2649.16000521183,666.5551777357249,0.5594048500061035,0.1308126002550125,0.3097825348377228
2447,390306,0.88653165102005,-0.8904178738594055,-0.5352128148078918,10997.685546875,2509.0051539093256,614.0851246866044,0.4819132387638092,0.0680251270532608,0.4500616490840912
2448,390469,1.0,-0.8850382566452026,-0.4533400535583496,12826.94091796875,2789.393106031807,581.3360190987587,0.5833454132080078,0.255964994430542,0.1606895923614502
2449,390626,0.7068986296653748,-0.8844599723815918,-0.549397349357605,10313.28369140625,2231.538829235552,619.7589481770992,0.21394191682338715,0.5189920663833618,0.26706603169441223
2450,390784,0.3775029182434082,-0.8967488408088684,-0.5334895253181458,9058.2861328125,2193.265086889267,613.3958127349615,0.7861409187316895,0.2101292759180069,0.003729813499376178
2451,390945,0.382095605134964,-0.9377148151397705,-0.6335330605506897,9075.784301757812,3642.8343950114067,653.4132318975246,0.28157156705856323,0.25021588802337646,0.4682125449180603
2452,391104,-0.4129875898361206,-0.15910571813583374,-0.10563988983631134,6046.517333984375,179.76449304819107,442.2559548020363,0.0,1.0,0.0
2453,391262,-0.13311783969402313,-0.9251750111579895,0.7504913210868835,7112.821044921875,2376.486368149519,99.80346822752169,0.0,0.0,1.0
2454,391424,0.8016328811645508,-0.8840938806533813,-0.7290869951248169,10674.22119140625,2302.341583274305,691.6347926757683,0.7723687887191772,0.08678396791219711,0.14084723591804504
2455,391583,0.6619805693626404,-0.8901236057281494,-0.45340386033058167,10142.14599609375,2307.6265981797737,581.3615431860089,0.3659172058105469,0.5518664717674255,0.08221633732318878
2456,391740,-0.028908075764775276,-0.9269642233848572,0.2561809718608856,7509.8602294921875,2570.6096279621124,297.5276111396716,0.20036235451698303,0.05846339836716652,0.7411742806434631
2457,391901,0.5512341260910034,-0.9217302799224854,-0.6629602909088135,9720.202026367188,3104.712627966654,665.1841245293617,0.5457948446273804,0.32559284567832947,0.12861232459545135
2458,392062,-0.305156409740448,-0.1418379843235016,-0.2990233898162842,6457.3541259765625,188.11582058668137,519.6093543097377,0.0,1.0,0.0
2459,392220,0.889373242855072,-0.48457056283950806,-0.44910600781440735,11008.511962890625,533.9485338783901,579.6424047416076,0.03192536532878876,0.8305088877677917,0.1375657469034195
2460,392382,0.37949737906455994,-0.004790240898728371,-0.6703299283981323,9065.885009765625,227.73804533481598,668.1319668199867,0.0,1.0,0.0
2461,392545,0.9142342209815979,-0.8841572999954224,-0.03211440145969391,11103.232421875,2396.18756121397,412.8457609377148,0.5702111124992371,0.17065657675266266,0.2591323256492615
2462,392710,0.9611822962760925,-0.42168208956718445,-0.47653254866600037,11282.1044921875,487.712036324614,590.6130147352815,0.12067209184169769,0.8180804252624512,0.06124746799468994
2463,392867,-0.9495465159416199,-1.0,-0.6246114373207092,4002.227783203125,138.56208438426256,649.8445747643709,0.0,1.0,0.0
2464,393021,-0.055445872247219086,-0.13898161053657532,-0.3722815215587616,7408.751220703125,215.1159405708313,548.9126052558422,0.0,1.0,0.0
2465,393174,0.8278247714042664,-0.8783903121948242,-0.3580109775066376,10774.012451171875,2214.874960370362,543.2043902426958,0.5658365488052368,0.2049228549003601,0.22924061119556427
2466,393338,0.7841985821723938,-0.7064669728279114,-0.40306556224823,10607.796630859375,903.4585355141006,561.2262204438448,0.11162904649972916,0.7834283709526062,0.10494256019592285
2467,393499,0.9842702150344849,-0.885103702545166,-1.0,11370.069580078125,2473.9851459935308,854.3598464466796,0.533380389213562,0.20867477357387543,0.25794482231140137
2468,393655,-0.2742176651954651,-0.2259061634540558,-0.5652891397476196,6575.230712890625,212.3525075316429,626.115660533309,0.0,1.0,0.0
2469,393816,0.43323394656181335,-0.8911803960800171,-1.0,9270.621337890625,2129.813872945032,1147.964810423553,0.6009992957115173,0.385328471660614,0.013672214932739735
2470,393970,0.20157092809677124,-0.913247287273407,-0.757996678352356,8387.985229492188,2417.211479306221,703.198677957058,0.7802553176879883,0.0636046975851059,0.15613998472690582
2471,394127,0.4568098485469818,-0.8939613699913025,0.15248970687389374,9360.445556640625,2206.84818343558,339.0041170763595,0.30331122875213623,0.4874759614467621,0.20921282470226288
2472,394290,1.0,-0.8537097573280334,-0.38859209418296814,12301.514892578125,2102.2442336262793,555.4368356935305,0.06898223608732224,0.44771629571914673,0.4833014905452728
2473,394447,1.0,-0.8899533152580261,-0.42415183782577515,11484.2578125,2608.9519487497696,569.6607364258834,0.5072190165519714,0.14929135143756866,0.3434896469116211
2474,394610,0.21955610811710358,-0.9159256219863892,0.3808179497718811,8456.5087890625,2514.591559410095,247.67281928192824,0.07056427001953125,0.1512174755334854,0.7782182693481445
2475,394769,-0.16857317090034485,-0.9232167601585388,-0.5350230932235718,6977.7362060546875,2271.894882060018,614.0092388778588,0.23745912313461304,0.4874453842639923,0.27509549260139465
2476,394926,0.4284738600254059,-0.9115450978279114,0.3209746479988098,9252.4853515625,2615.0293229222298,271.6101383045316,0.0,0.0,1.0
2477,395089,0.3295515477657318,0.030528998002409935,-0.18292848765850067,8875.591430664062,215.31639218330383,473.1713957861066,0.07178950309753418,0.9006611704826355,0.027549298480153084
2478,395251,-0.43655771017074585,-0.23865380883216858,-0.44712767004966736,5956.715087890625,195.5981121957302,578.8510713279247,0.0,1.0,0.0
2479,395409,1.0,-0.8909005522727966,-0.6845783591270447,11754.4921875,2693.526490986347,673.8313530683517,0.7717800736427307,0.15124426782131195,0.07697564363479614
2480,395564,0.33243894577026367,-0.906328022480011,-0.5145121216773987,8886.592407226562,2371.732146307826,605.8048493543023,0.685526430606842,0.09690239280462265,0.21757115423679352
2481,395717,0.5089933276176453,-0.8732213377952576,-0.07241794466972351,9559.264526367188,1885.0298120881212,428.9671782265009,0.04526389017701149,0.4057284891605377,0.5490075945854187
2482,395870,0.6461652517318726,-0.437269002199173,-0.14436911046504974,10081.8896484375,447.9000597701571,457.7476419955492,0.008467522449791431,0.8335246443748474,0.15800784528255463
2483,396034,0.33267268538475037,-0.9011256694793701,-0.008909854106605053,8887.48291015625,2247.1665311270153,403.56394146121323,0.4845404326915741,0.3156478703022003,0.19981169700622559
2484,396190,1.0,-0.8584282398223877,-0.5786627531051636,12010.816650390625,2120.9769214466214,631.4651037752628,0.7695241570472717,0.21056394279003143,0.019911929965019226
2485,396346,0.15713348984718323,-0.9140661954879761,-0.13226911425590515,8218.678588867188,2390.9903748631477,452.9076469295496,0.2516627311706543,0.3181883692741394,0.4301488995552063
2486,396511,0.44895362854003906,-0.7865782380104065,-0.884789228439331,9330.513305664062,1092.9663480651582,753.915696144104,0.05766915902495384,0.6847980618476868,0.2575328052043915
2487,396672,0.4197392463684082,-0.8989849090576172,-0.2013964056968689,9219.20654296875,2281.6414209902287,480.558560460751,0.3296326994895935,0.13515083491802216,0.5352164506912231
2488,396832,-0.5503756403923035,-0.9422649145126343,-0.24383606016635895,5523.06884765625,2391.555576324463,497.53442631199357,0.2553517818450928,0.1940927505493164,0.5505554676055908
2489,396994,0.00622766837477684,-0.9372650980949402,-0.3224264979362488,7643.7274169921875,3046.041886627674,528.9706019163132,0.6395522356033325,0.11251797527074814,0.24792981147766113
2490,397159,1.0,-0.8304210305213928,0.166139617562294,11788.564453125,1737.9165248153438,333.54415308602114,0.41000157594680786,0.508482038974762,0.08151640743017197
2491,397321,0.7994717955589294,-0.9168601632118225,-1.0,10665.987548828125,3207.244116716087,2622.6584040671587,1.0,0.0,0.0
2492,397476,1.0,-0.8841231465339661,-1.0,11902.054443359375,2567.8238615989685,850.9788797199726,0.746860146522522,0.2058732509613037,0.04726658761501312
2493,397642,0.6742947697639465,-0.9087657928466797,-1.0,10189.063110351562,2792.0075365677476,859.7948299273849,1.0,0.0,0.0
2494,397801,0.8454820513725281,-0.8799033164978027,-0.7239376902580261,10841.28662109375,2256.783446451649,689.5750718042254,0.8234606385231018,0.0029494373593479395,0.17358994483947754
2495,397962,0.85600346326828,-0.6410722136497498,-0.2727748155593872,10881.373291015625,757.908251431968,509.109930947423,0.07304239273071289,0.7731211185455322,0.15383650362491608
2496,398126,-0.07450598478317261,-0.9326390027999878,0.32334622740745544,7336.1322021484375,2722.693881750107,270.66151280048325,0.14940017461776733,0.09856230765581131,0.752037525177002
2497,398285,-0.5490256547927856,-0.9377073049545288,0.04757945239543915,5528.2122802734375,2218.644253018978,380.96821959044615,0.08077701181173325,0.28755372762680054,0.6316692233085632
2498,398448,0.2828942537307739,0.38674771785736084,-0.3933080732822418,8697.8271484375,156.80262088775635,557.3232283741236,0.0,1.0,0.0
2499,398607,1.0,-0.8627650737762451,-0.5971893072128296,11880.79833984375,2164.3179988712072,638.875711850822,0.421234130859375,0.3033996522426605,0.2753662168979645
2500,398763,-0.12840867042541504,-0.8044683933258057,-0.3023519515991211,7130.762939453125,911.7148314093374,520.940780967474,0.019928105175495148,0.7454943656921387,0.23457755148410797
2501,398918,1.0,-0.8321412801742554,-0.5216677784919739,13230.762939453125,1970.5209872722626,608.6671188026667,0.6361203193664551,0.25537267327308655,0.10850699990987778
2502,399074,0.7560179829597473,-0.9038670659065247,-0.9826478362083435,10500.428466796875,2730.705774784088,793.0591413229704,1.0,0.0,0.0
2503,399228,0.5630419254302979,-0.792443037033081,-0.19931721687316895,9765.189819335938,1176.2059430330519,479.7268852002369,0.3952624499797821,0.2650274336338043,0.3397101163864136
2504,399386,1.0,-0.8922306299209595,-0.9720379710197449,11430.804443359375,2651.682426214218,788.8151934295893,1.0,0.0,0.0
2505,399542,-0.4484143853187561,-0.9236109852790833,0.3497651517391205,5911.5411376953125,1934.6836606934667,260.09393483923884,0.15811623632907867,0.1621306836605072,0.6797530651092529
2506,399705,0.9180033802986145,-0.8230493068695068,-0.4943851828575134,11117.5927734375,1570.718832457543,597.7540674582124,0.08916110545396805,0.6539145112037659,0.2569243907928467
2507,399868,1.0,-0.882682740688324,-0.23954805731773376,12211.9287109375,2602.329598189132,495.819221168528,0.11580728739500046,0.3129623830318451,0.5712303519248962
2508,400034,0.7353739738464355,-0.9098244905471802,-0.7890781760215759,10421.77490234375,2889.3039293175866,715.6312821805477,0.28373339772224426,0.5104886293411255,0.20577797293663025
2509,400194,0.6701171398162842,-0.725771963596344,-0.43309709429740906,10173.146362304688,927.4349342768131,573.2388376548843,0.26831576228141785,0.20853714644908905,0.5231471061706543
2510,400354,1.0,-0.8616907000541687,-0.2913364768028259,11511.240234375,2080.706384487916,516.5345861017704,0.5575248003005981,0.23203922808170319,0.21043597161769867
2511,400517,0.5236609578132629,-0.757597804069519,-0.5510135889053345,9615.148315429688,991.6522643385296,620.4054303318262,0.13491509854793549,0.7538228631019592,0.11126202344894409
2512,400678,0.47640854120254517,-0.8849188089370728,-0.5910324454307556,9435.116577148438,2049.6652241945267,636.4129898399115,0.4297196567058563,0.2385677844285965,0.331712543964386
2513,400836,0.704843282699585,-0.8885712623596191,-0.4877464473247528,10305.452880859375,2312.1170030944704,595.0985776335001,0.279596745967865,0.353933721780777,0.36646953225135803
2514,400993,1.0,-0.8594757318496704,-0.2586327791213989,11546.67724609375,2054.21407365021,503.45311455436376,0.11656344681978226,0.4780213534832001,0.4054151773452759
2515,401149,0.4779815375804901,-0.885115385055542,-0.27240896224975586,9441.109619140625,2054.4761016964912,508.9635848761782,0.26243576407432556,0.27702125906944275,0.4605429768562317
2516,401307,0.7414476871490479,-0.836536705493927,-0.4166190028190613,10444.915771484375,1597.4403908777433,566.6476019322872,0.14496365189552307,0.6300837397575378,0.2249526083469391
2517,401469,-0.8044121861457825,-1.0,0.7519242763519287,4555.189514160156,2347.355779737234,99.23030093286258,0.0,0.0,1.0
2518,401629,0.5722854733467102,-0.9006558656692505,-0.4921111762523651,9800.40771484375,2466.2774723768234,596.8444649382242,0.33073022961616516,0.19814079999923706,0.4711289703845978
2519,401795,-0.22311633825302124,-0.9371399879455566,0.5649292469024658,6769.9267578125,2692.46202814579,174.02830037474632,0.0,0.0,1.0
2520,401957,0.39885738492012024,-0.9094234704971313,0.17454995214939117,9139.646606445312,2522.6307406523547,330.18001691440105,0.4659537076950073,0.3691999614238739,0.16484634578227997
2521,402118,0.9312346577644348,-0.8841019868850708,-0.5935285091400146,11168.004150390625,2409.0149126501024,637.4114081077278,0.4574357271194458,0.49272090196609497,0.04984337091445923
2522,402282,0.38519975543022156,-0.8834882378578186,0.5523865818977356,9087.611083984375,1949.934080839157,179.04536195425317,0.044239386916160583,0.11785519123077393,0.8379054069519043
2523,402447,-0.50105220079422,-0.938340961933136,0.5601657032966614,5710.9912109375,2315.553382784128,175.93371544829603,0.0,0.0,1.0
2524,402607,1.0,-0.8666620850563049,-0.4738212823867798,11475.35400390625,2151.5553357022854,589.5285103172064,0.30104488134384155,0.4779278337955475,0.22102731466293335
2525,402765,1.0,-0.8871562480926514,-0.7131131887435913,11906.6455078125,2637.86116874218,685.245281688869,0.9624018669128418,0.002085767686367035,0.03551238402724266
2526,402923,0.746248185634613,-0.8887467980384827,-0.49887019395828247,10463.20556640625,2351.214872561395,599.5480806138366,0.5053269863128662,0.27522537112236023,0.21944764256477356
2527,403078,0.3728368580341339,-0.8965311050415039,-0.5994310975074768,9040.508422851562,2184.3545775040984,639.7724341125504,0.45148974657058716,0.18524731695652008,0.36326295137405396
2528,403239,1.0,-0.8488958477973938,-0.2319321185350418,12764.05029296875,2111.7965053037683,492.77284979052774,0.18251052498817444,0.3947405219078064,0.42274895310401917
2529,403396,0.5444438457489014,-0.9064159989356995,-0.2210010439157486,9694.3310546875,2589.7410682439804,488.4004203271875,0.32621413469314575,0.1991303265094757,0.4746555685997009
2530,403556,0.7567821145057678,0.2281249463558197,-0.4356721341609955,10503.33984375,213.80845421552658,574.2688573002815,0.0,1.0,0.0
2531,403714,0.8725643754005432,-0.8876163959503174,-0.3672160506248474,10944.47021484375,2434.6227876544,546.8864198289054,0.390705943107605,0.20790386199951172,0.4013901948928833
2532,403876,-0.0449020117521286,0.08088470250368118,-0.6723604798316956,7448.92333984375,172.2876477735956,668.9441809542477,0.025118587538599968,0.8909631371498108,0.08391830325126648
2533,404038,0.38166356086730957,-0.8981328010559082,-0.40168896317481995,9074.13818359375,2226.9525156661557,560.6755808799294,0.10380232334136963,0.2797979712486267,0.6163997054100037
2534,404202,0.2049129605293274,-0.0568423718214035,-0.6054499745368958,8400.718383789062,222.67535495758057,642.1799898669124,0.0,1.0,0.0
2535,404359,-1.0,-1.0,0.45537397265434265,3698.1576538085938,3353.2684600783186,217.8504063487053,0.011680560186505318,0.16428381204605103,0.82403564453125
2536,404518,0.02140299417078495,-0.9073759913444519,-0.22750499844551086,7701.54541015625,2078.712617814541,491.0020022710705,0.4294002056121826,0.20690429210662842,0.36369550228118896
2537,404674,0.8872855305671692,-0.9012978076934814,-0.3938083052635193,11000.557861328125,2786.299658358097,557.5233164019883,0.8027206063270569,0.008657769300043583,0.1886216253042221
2538,404833,-0.18382635712623596,-0.932424008846283,-0.3493943214416504,6919.62158203125,2559.940058529377,539.7577273130852,0.4910075068473816,0.12499294430017471,0.3839995563030243
2539,404989,0.7078261375427246,-0.9205902218818665,-0.5712090730667114,10316.817626953125,3247.9693902541667,628.4836274683475,0.9822093844413757,0.011171132326126099,0.006619512569159269
2540,405149,0.28682854771614075,-0.8857256174087524,0.085271917283535,8712.816772460938,1906.117860853672,365.89123245918654,0.10498172044754028,0.21303550899028778,0.6819827556610107
2541,405309,0.1290690153837204,0.042238250374794006,-0.3463606834411621,8111.7529296875,194.57530254125595,538.5442749448121,0.0,1.0,0.0
2542,405471,-0.8962455987930298,-1.0,0.2954694628715515,4205.304260253906,2559.764795064926,281.81221751126384,0.2902475893497467,0.12151782214641571,0.5882346034049988
2543,405628,-0.07806605100631714,-0.915313184261322,0.01582498848438263,7322.568359375,2161.6608570757717,393.67000428187674,0.000872646109201014,0.393498957157135,0.6056284308433533
2544,405789,0.775055468082428,-0.8741191029548645,-0.5448148846626282,10572.96142578125,2099.794591512531,617.9259500131011,0.4562847316265106,0.34156888723373413,0.20214638113975525
2545,405945,0.4178003966808319,-0.8860830068588257,-0.0974888727068901,9211.819458007812,2021.608122766018,438.9955501797451,0.08597296476364136,0.303606778383255,0.610420286655426
2546,406109,1.0,-0.8963670134544373,-0.6449626684188843,11956.612548828125,2884.3643503189087,657.9850587919354,1.0,0.0,0.0
2547,406266,1.0,-0.8381990790367126,-0.197183296084404,11687.8955078125,1805.9067079063807,478.8733155924893,0.08449748158454895,0.42477551102638245,0.4907270073890686
2548,406426,1.0,-0.8687533736228943,-0.22591009736061096,11996.69921875,2285.144195228815,490.3640383911081,0.30096733570098877,0.1811487227678299,0.5178839564323425
2549,406583,0.7000802755355835,-0.8695687055587769,-0.029285388067364693,10287.305908203125,1971.7868087291718,411.7141555207579,0.2467264086008072,0.22049134969711304,0.532782256603241
2550,406747,0.8194134831428528,-0.8937562704086304,-0.6650416851043701,10741.96533203125,2527.6704540252686,666.0166835598648,0.7440735101699829,0.2328258901834488,0.023100614547729492
2551,406908,-0.38283461332321167,0.037245091050863266,-0.12461407482624054,6161.400146484375,148.5039600133896,449.84563133865595,0.0,1.0,0.0
2552,407066,1.0,-0.8586055636405945,-1.0,11954.638671875,2113.7041222825646,801.5495295432047,1.0,0.0,0.0
2553,407225,1.0,-0.888615608215332,-0.4700670838356018,11529.6484375,2587.8061941862106,588.026831560899,0.5616453289985657,0.14549922943115234,0.2928554117679596
2554,407388,0.42177456617355347,-0.7955214381217957,-0.09508536756038666,9226.961059570312,1128.1087357312877,438.0341483564378,0.13829666376113892,0.249328151345253,0.6123751997947693
2555,407553,0.7602170705795288,-0.7114150524139404,-0.45003360509872437,10516.427001953125,911.0338398055089,580.0134434103966,0.20698267221450806,0.7632816433906555,0.029735654592514038
2556,407712,0.22553306818008423,-0.9082152843475342,-0.044362667948007584,8479.281005859375,2309.556386232376,417.745067390417,0.2587299644947052,0.14319922029972076,0.5980708003044128
2557,407873,1.0,-0.8203705549240112,-0.9026011228561401,12553.857421875,1747.18809460352,761.0404585599899,0.1636928915977478,0.6175701022148132,0.21873700618743896
2558,408036,0.6800529360771179,-0.9068185091018677,-0.1707581877708435,10211.001586914062,2739.54607796669,468.30327382125915,0.5281441807746887,0.09668367356061935,0.37517213821411133
2559,408192,0.3751249611377716,0.09510163962841034,-0.7927355170249939,9049.22607421875,206.584159553051,717.0942088738084,0.0,1.0,0.0
2560,408355,0.5078706741333008,-0.8945012092590332,0.49456748366355896,9554.987182617188,2264.2408028393984,202.1730114594102,0.0,0.0,1.0
2561,408520,0.9925597906112671,-0.8287870287895203,-0.435551255941391,11401.65283203125,1664.834642734656,574.2205025739968,0.1449289321899414,0.5480325222015381,0.3070385456085205
2562,408677,0.8720014095306396,-0.8622919321060181,0.5046738982200623,10942.325439453125,1986.5077871084213,198.13043490052223,0.04690249264240265,0.10080144554376602,0.8522960543632507
2563,408840,0.8479712009429932,-0.8928760290145874,0.40601664781570435,10850.770263671875,2532.2922905090463,237.5933451698831,0.5782487988471985,0.41257816553115845,0.009173031896352768
2564,409005,0.040802884846925735,-0.03332243859767914,-0.33120131492614746,7775.458984375,201.08719012886286,532.480528563261,0.0,1.0,0.0
2565,409162,-0.23496420681476593,-0.9262785911560059,-0.2501181364059448,6724.786376953125,2280.4733841603665,500.0472505390644,0.4694816768169403,0.5156813263893127,0.014836987480521202
2566,409328,1.0,-0.875455379486084,-0.538972020149231,11903.631591796875,2389.4305368966234,615.5888001909207,0.10968636721372604,0.41463157534599304,0.4756820797920227
2567,409486,0.5690985321998596,-0.8877446055412292,-0.44456860423088074,9788.265380859375,2179.9101721094944,577.8274410340366,0.21371933817863464,0.4416006803512573,0.34467995166778564
2568,409640,-1.0,-1.0,0.5314739942550659,2897.0266723632812,2304.6685855686665,187.4104075729847,0.0,0.0,1.0
2569,409803,0.28719988465309143,-0.8905355930328369,-0.5585119128227234,8714.231567382812,1990.1976928890526,623.4047765098512,0.10969202220439911,0.5608993768692017,0.3294086158275604
2570,409960,0.7890150547027588,-0.8597151041030884,-0.5494250655174255,10626.1474609375,1893.672543485367,619.7700314968824,0.3710554242134094,0.5136332511901855,0.11531132459640503
2571,410119,0.9975569844245911,-0.882337212562561,-0.16698823869228363,11420.692138671875,2426.572375833988,466.795292648352,0.36527717113494873,0.050586290657520294,0.5841365456581116
