scenario,level_label,level_idx,corner,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm
packet_loss,10%,2,n_eff,0.6993226110935211,-0.14473847051461539,0.31516610582669574,10284.419148763021,312.38101912093003,273.93355467407844
packet_loss,10%,2,water,0.9040005207061768,-0.5512266953786215,0.4704003731409709,11194.503580729166,665.676179101124,211.83985353531614
packet_loss,10%,2,balanced,0.9476437966028849,-0.533187578121821,0.09543834378321965,11458.758138020834,671.1638212283827,361.8246628712131
packet_loss,20%,3,yield,0.944798489411672,-0.7247992952664694,-0.5209721028804779,11449.509684244791,1221.6748516225332,608.3888446899005
packet_loss,20%,3,n_eff,0.632795944189032,-0.21628587444623312,-0.30680060883363086,10038.783772786459,478.36387805017176,522.7202446682546
packet_loss,20%,3,water,0.7947731018066406,-0.7487769524256388,0.4119435250759125,10648.085530598959,1203.3503379092385,235.22259201725274
packet_loss,20%,3,balanced,0.7511054674784342,-0.464693749944369,-0.0838727584341541,10481.711832682291,1045.536767018749,433.549103152605
packet_loss,50%,4,yield,0.8037402431170145,-0.6565922275185585,-0.949415942033132,10926.175740559896,2907.233252193906,897.9188243557286
packet_loss,50%,4,n_eff,0.6139634251594543,-0.5156950255235037,-0.30792762835820514,9959.200642903646,1891.9940262259,524.7139680240665
packet_loss,50%,4,water,0.5740135895709196,-0.9358338713645935,0.4144256015618642,9806.991780598959,3799.4906177923563,234.22976562557145
packet_loss,50%,4,balanced,0.7650016148885092,-0.9144319494565328,0.21207762757937113,10675.185953776041,3221.55688400612,315.1689494450887
stuck_soil,No fault,0,yield,0.9583401679992676,-0.3210828999678294,0.39575886726379395,11610.66162109375,427.52807490030926,241.69645300619584
stuck_soil,No fault,0,n_eff,-0.14798985670010248,0.6166661481062571,0.3622968892256419,7056.1586507161455,109.84761301676433,255.08124382104972
stuck_soil,No fault,0,water,0.9178675015767416,0.07750510610640049,0.6294612884521484,11382.685139973959,264.11518522910234,148.21547889709473
stuck_soil,No fault,0,balanced,0.9507095416386923,0.1467477803428968,0.5696228841940562,11507.635904947916,250.83524068196616,172.15084584554037
stuck_soil,Day 120,1,yield,0.9247901638348898,-0.3408745030562083,0.4447900156180064,11267.663167317709,427.39133751176524,222.08399456143817
stuck_soil,Day 120,1,n_eff,-0.18230704621722302,0.5888625880082449,0.4375762144724528,6925.41015625,109.84761301676433,224.96951518846697
stuck_soil,Day 120,1,water,0.8732422987620035,0.03766811701158682,0.6622652610143026,10961.831868489584,263.9916585286458,135.09388987223306
stuck_soil,Day 120,1,balanced,0.9114742477734884,0.1083904579281807,0.6218586365381876,11123.970133463541,250.83524068196616,151.2565402984619
stuck_soil,Day 90,2,yield,0.8331557313601176,-0.184369166692098,0.5183150172233582,10933.465983072916,360.1407216389974,192.6739934285482
stuck_soil,Day 90,2,n_eff,-0.4857761164506276,-0.11309555172920227,0.6293114821116129,5769.193013509114,108.81611436745904,148.27540651957193
stuck_soil,Day 90,2,water,0.40529389136160415,-0.1366786410411199,0.697111169497172,9164.169718424479,264.76247151692706,121.15552711486816
stuck_soil,Day 90,2,balanced,0.6274976432323456,-0.01571712891260783,0.6735336383183798,10010.765991210938,254.25779724121094,130.58654100194101
stuck_soil,Day 60,3,yield,0.7283196051915487,-0.2522116744269927,0.5016863147417704,10564.215291341146,388.8380381266276,199.3254727410305
stuck_soil,Day 60,3,n_eff,0.014944694936275482,0.5894107321898142,0.536143292983373,7676.939290364583,120.0690180460612,185.542680422465
stuck_soil,Day 60,3,water,0.6024121244748434,-0.12268733978271484,0.6262064278125763,9915.190226236979,283.4002431233724,149.51742680867514
stuck_soil,Day 60,3,balanced,0.5200074712435404,0.011348998794953028,0.573054313659668,9601.228434244791,240.4613774617513,170.7782719930013
stuck_soil,Day 30,4,yield,0.8561854759852091,-0.3703652024269104,0.48951361576716107,10949.903971354166,435.17920811971027,204.19455705655525
stuck_soil,Day 30,4,n_eff,-0.39352981249491376,0.39260948697725934,0.5789316892623901,6120.651448567708,111.38839975992839,168.4273223876953
stuck_soil,Day 30,4,water,0.5152157433331013,-0.11046334418157737,0.7303497195243835,9582.972005208334,268.518061319987,107.86011078762294
stuck_soil,Day 30,4,balanced,0.6977034012476603,0.00036463141441345215,0.6669599215189616,10291.023763020834,257.0650583902995,133.21602821350098
stuck_soil,Day 10,5,yield,0.7392960985501608,-0.2445650945107142,0.5690195163091024,10517.119750976562,394.3272258490487,172.39219392506948
stuck_soil,Day 10,5,n_eff,-0.34479229152202606,0.4593763053417206,0.5545467038949331,6306.3413492838545,108.60839731423312,178.18131847912295
stuck_soil,Day 10,5,water,0.3413388170301914,-0.15842255391180515,0.755545179049174,8920.500895182291,264.0995864868164,97.78193028767903
stuck_soil,Day 10,5,balanced,0.49395344654719037,-0.09600695533057053,0.6655794382095337,9501.962687174479,263.703608194987,133.7682228088379
bias_soil,0,0,yield,0.9143268267313639,-0.15322201450665793,0.4231331745783488,11369.017740885416,363.68270619710285,230.746732711792
bias_soil,0,0,n_eff,0.29129286855459213,0.8055471777915955,0.5115746458371481,8729.825846354166,121.59064229329427,195.37013943990073
bias_soil,0,0,water,0.8956233064333597,0.06966559992482264,0.6321537097295126,11297.938028971354,263.9916585286458,147.13851610819498
bias_soil,0,0,balanced,0.9507095416386923,0.1445987249414126,0.5585150221983591,11472.966715494791,250.5658442179362,176.5939884185791
bias_soil,-0.20,1,yield,0.608023464679718,-0.4550645699103673,-0.9697597424189249,10010.5224609375,602.1703126439601,984.6830887673408
bias_soil,-0.20,1,n_eff,-0.3333333333333333,-0.7127860089143118,-0.6846056853731474,5528.509775797526,258.3590087890625,739.4708873246587
bias_soil,-0.20,1,water,0.48924084814886254,-0.555584321419398,-0.9770403305689493,9484.007568359375,533.9004344952153,812.2887499830248
bias_soil,-0.20,1,balanced,-0.23406132062276205,-0.8805058201154073,-0.9683685501416525,6802.179463704427,586.0861176468655,954.6037103115053
bias_soil,-0.10,2,yield,0.61989959081014,-0.4654111862182617,-1.0,9981.817423502604,466.7083109890421,881.2174739837646
bias_soil,-0.10,2,n_eff,-0.9544154405593872,-1.0,-0.5612468719482422,3835.9215291341147,172.41730244954428,624.4987484614054
bias_soil,-0.10,2,water,0.5323266287644705,-0.2581232488155365,0.04659425715605418,9913.597005208334,340.49949900309247,381.36229705810547
bias_soil,-0.10,2,balanced,-0.15552660326162973,-0.4263612926006317,-0.8199347456296285,7027.4436442057295,307.1431184362507,727.9738985697428
bias_soil,+0.10,3,yield,-0.3115963786840439,-0.4604428907235463,0.9369073510169983,6432.817789713542,322.0649835891424,25.23705991109212
bias_soil,+0.10,3,n_eff,-0.6895906825860342,-0.7594815492630005,0.9996758302052816,4691.695048014323,161.35728963216147,0.12966791788736978
bias_soil,+0.10,3,water,-0.7110772530237833,-0.7678999602794647,0.9994960029919943,4302.735137939453,248.3483149210612,0.20160738627115884
bias_soil,+0.10,3,balanced,-0.7224957048892975,-0.8923370440800985,0.9993452429771423,4269.99755859375,338.17972564697266,0.26190439860026044
bias_soil,+0.20,4,yield,-0.7067753374576569,-0.8948704401652018,1.0,4344.310760498047,477.0547510782878,0.0
bias_soil,+0.20,4,n_eff,-0.7492108643054962,-0.7653419772783915,1.0,4432.861226399739,145.11445109049478,0.0
bias_soil,+0.20,4,water,-0.6923804134130478,-0.7824010153611501,1.0,4376.674143473308,235.69542694091797,0.0
bias_soil,+0.20,4,balanced,-0.6891280512015024,-0.8483906984329224,1.0,4457.2096761067705,257.5877176920573,0.0
bias_soil,+0.30,5,yield,-0.6994373301664988,-0.8687959710756937,1.0,4355.399881998698,349.8916651407878,0.0
bias_soil,+0.30,5,n_eff,-0.74987064798673,-0.7244957784811655,1.0,4408.551534016927,127.51919301350911,0.0
bias_soil,+0.30,5,water,-0.6648305853207906,-0.738036572933197,1.0,4535.93022664388,209.2010726928711,0.0
bias_soil,+0.30,5,balanced,-0.6593572199344635,-0.7734744548797607,1.0,4624.433135986328,203.17902119954428,0.0
actuator_N,100%,0,yield,0.9583401679992676,-0.32123863697052,0.3937337299187978,11610.66162109375,427.63031942799506,242.50650781277122
actuator_N,100%,0,n_eff,-0.1713138297200203,0.6326969961325327,0.34053922941287357,6967.2943115234375,107.76242574055989,263.7843074798584
actuator_N,100%,0,water,0.9178675015767416,0.07841106193761031,0.6317123174667358,11381.319986979166,263.88035837809247,147.31507122864426
actuator_N,100%,0,balanced,0.9507095416386923,0.1445987249414126,0.5585150221983591,11472.966715494791,250.5658442179362,176.5939884185791
actuator_N,80%,1,yield,0.9583401679992676,-0.3161028027534485,0.39097340901692706,11610.66162109375,424.42477401290097,243.61063861846924
actuator_N,80%,1,n_eff,-0.2608676714201768,0.6570697625478109,0.3717706153790156,6626.094156901042,100.76192404513888,251.29175167892876
actuator_N,80%,1,water,0.9169416626294454,0.09010683372616768,0.6313449740409851,11378.264973958334,260.9494568637874,147.46201133728027
actuator_N,80%,1,balanced,0.953335185845693,0.2531895190477371,0.5676535665988922,11295.515543619791,229.0596148942897,172.9385725657145
actuator_N,60%,2,yield,0.9583401679992676,-0.3097508450349172,0.39111214876174927,11610.66162109375,420.52198143105034,243.5551379521688
actuator_N,60%,2,n_eff,-0.32500964651505154,0.7345083355903625,0.4819227159023285,6381.7132568359375,92.4515005415348,207.2309174721961
actuator_N,60%,2,water,0.815309057633082,0.18306230256954828,0.6484704812367758,10977.766723632812,234.57446397152125,140.61180877685547
actuator_N,60%,2,balanced,0.9531959096590678,0.17694637179374695,0.5737936397393545,11529.092203776041,244.8558917748093,170.4825395866788
actuator_N,40%,3,yield,0.9583401679992676,-0.30155781904856366,0.4050581057866414,11610.66162109375,415.56536015068053,237.97675387064615
actuator_N,40%,3,n_eff,-0.6026823023955027,-0.36468573411305744,0.4767552812894185,5323.780415852864,75.47662857678188,209.2978916168213
actuator_N,40%,3,water,0.8973355491956075,0.08367729932069778,0.6448036233584086,11227.159830729166,260.27523294676735,142.07854970296225
actuator_N,40%,3,balanced,0.9124228358268738,0.3170513908068339,0.5774344205856323,11422.052408854166,219.97048998563946,169.02623176574707
actuator_N,20%,4,yield,0.958162248134613,-0.2505711068709691,0.4081272880236308,11609.983723958334,387.5877688582582,236.74908256530762
actuator_N,20%,4,n_eff,-0.6996294458707174,0.3333333333333333,0.5463756322860718,4954.4118245442705,65.57144111495457,181.44975725809732
actuator_N,20%,4,water,0.8859279155731201,0.11604630512495835,0.6496209303538004,11164.046630859375,251.04277053260213,140.15163008164927
actuator_N,20%,4,balanced,0.9151989420255026,0.3443869849046071,0.580413301785787,11245.756022135416,209.22696066085805,167.8346824645996
actuator_N,0%,5,yield,-1.0,-1.0,0.9951025644938151,1294.340337117513,0.0,1.958981196085612
actuator_N,0%,5,n_eff,-1.0,-1.0,0.967076043287913,1297.998555501302,0.0,13.169578552246094
actuator_N,0%,5,water,-1.0,-1.0,0.998248815536499,1282.380091349284,0.0,0.7004814147949219
actuator_N,0%,5,balanced,-1.0,-1.0,0.9939313133557638,1286.8624623616536,0.0,2.427478790283203
actuator_W,100%,0,yield,0.9583401679992676,-0.3219490845998128,0.40425220131874084,11610.66162109375,428.05203898455034,238.29912439982095
actuator_W,100%,0,n_eff,0.07880028337240219,0.6983674764633179,0.34915116677681607,7920.229085286458,116.88603210449219,260.3395292873147
actuator_W,100%,0,water,0.9178675015767416,0.07749939896166325,0.6294590830802917,11382.688395182291,264.1165517171224,148.21636517842612
actuator_W,100%,0,balanced,0.9507095416386923,0.1445987249414126,0.5585150221983591,11472.966715494791,250.5658442179362,176.5939884185791
actuator_W,80%,1,yield,0.9583401679992676,-0.10777893662452698,0.46116122603416443,11539.578857421875,359.2744544138573,215.53550494403297
actuator_W,80%,1,n_eff,-0.11564907183249791,0.6296805143356323,0.42648709813753766,7179.377034505208,110.93249003092448,229.40516294063323
actuator_W,80%,1,water,0.9147502779960632,0.07772058869401614,0.641700545946757,11365.662434895834,263.6765299353481,143.3197842491766
actuator_W,80%,1,balanced,0.854079524676005,0.21017522613207498,0.56369482477506,11117.354736328125,231.13837687174478,174.52206299683067
actuator_W,60%,2,yield,0.9583401679992676,-0.11220994591712952,0.4822048048178355,11537.594807942709,361.1129201253255,207.1180766018574
actuator_W,60%,2,n_eff,0.09239419673879941,0.7117330431938171,0.5200817485650381,7972.021891276042,116.96485900878906,191.96730052473717
actuator_W,60%,2,water,0.9084618886311849,0.07078766946991284,0.6551317969957987,11323.459065755209,264.47957611083984,137.94727950519245
actuator_W,60%,2,balanced,0.9456093907356262,0.13627461344003677,0.5836255351702372,11479.484049479166,252.53200022379556,166.54978631567167
actuator_W,40%,3,yield,0.9568401972452799,-0.33670729398727417,0.48013320565223694,11564.6875,435.91628138224286,207.94671611547952
actuator_W,40%,3,n_eff,0.2146926298737526,0.7708989580472311,0.5332110722859701,8437.978922526041,119.99066670735677,186.71556432522206
actuator_W,40%,3,water,0.7145587007204691,0.12128062794605891,0.6816680630048116,10520.622151692709,236.87234242757162,127.33278024187796
actuator_W,40%,3,balanced,0.9356392621994019,0.11586946249008179,0.6160937746365865,11466.705729166666,256.93247985839844,153.56249370047985
actuator_W,20%,4,yield,0.7137083609898885,-0.4666477342446645,0.604006807009379,10339.228922526041,487.7620836451685,158.39728024555143
actuator_W,20%,4,n_eff,0.4607911854982376,0.8240402539571127,0.5934005379676819,9375.614420572916,129.34490966796875,162.6397822350314
actuator_W,20%,4,water,0.5186155587434769,-0.14470956971247992,0.7365749875704447,9595.92529296875,281.2798207600911,105.37000287071966
actuator_W,20%,4,balanced,0.8246744672457377,-0.016873990495999653,0.6877122124036154,10893.116048177084,281.3745473225911,124.91511233907966
actuator_W,0%,5,yield,-0.7208681106567383,-0.8878550926844279,1.0,4279.4899495442705,518.2076706089139,0.0
actuator_W,0%,5,n_eff,-0.6783711661895117,-0.7053373977541924,1.0,4579.2816162109375,173.72599283854166,0.0
actuator_W,0%,5,water,-0.7082663675149282,-0.8067866861820221,1.0,4313.1630452473955,274.49276479085285,0.0
actuator_W,0%,5,balanced,-0.6884429504474004,-0.7336750676234564,1.0,4385.582122802734,263.42672475179035,0.0
