timestep,episode,ep_length,cum_reward,R_water,R_fert,R_resource,R_losses,R_daily_mean,R_seasonal,R_yield,R_hiad,R_ane,R_penalty,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,energy_budget,comm_quality
166014,1039,159,8.753128,0.587012,-0.068932,0.002854,2.5e-05,0.00122284,0.206812,-0.467463,0.64734,1.0,0.117302,5839.0,59.2,12.9,519.6,100.0,1.0
166171,1040,157,-2.511972,0.483671,0.692499,0.004869,5.6e-05,0.00220531,-0.569469,-1.0,-0.667896,-0.646924,0.167434,1276.1,90.4,17.6,364.1,100.0,1.0
166332,1041,161,-2.822626,0.456199,0.655451,0.000478,0.0,0.00206189,-0.576774,-1.0,-0.952272,-0.57371,0.169811,1505.5,88.3,18.3,433.4,100.0,1.0
166501,1042,169,5.8486,0.2,-0.03091,0.0,0.053656,0.00136037,0.038337,-0.697758,0.477216,0.726632,0.151242,4961.5,71.8,17.2,912.6,100.0,1.0
166662,1043,161,-0.199086,0.533184,-0.172515,0.0,1.3e-05,0.00101497,-0.172499,-1.0,-0.191473,0.467012,0.124158,3572.4,60.9,13.9,694.1,100.0,1.0
166814,1044,152,-3.982272,0.210087,0.649451,0.0,0.0,0.00183044,-0.517751,-1.0,-1.0,-0.359601,0.171058,1524.0,59.5,22.3,364.6,100.0,1.0
166973,1045,159,5.888554,1.0,-0.087308,0.0,0.0,0.00211035,-0.065596,-0.797289,0.944651,0.297628,0.142934,4582.3,88.3,13.5,482.2,100.0,1.0
167135,1046,162,5.132053,0.454366,-0.080485,0.006044,0.0,0.00163721,-0.029902,-0.891802,-0.186511,0.839935,0.115089,4222.2,57.4,12.7,771.5,100.0,1.0
167294,1047,159,4.772912,0.708207,-0.183646,0.003859,0.0,0.00130991,0.010594,-0.911998,-0.015865,0.952995,0.130625,4145.3,53.1,16.0,465.2,100.0,1.0
167449,1048,155,6.743583,0.2,-0.086084,0.0,0.017436,0.00130286,0.107184,-0.813055,0.667508,0.95135,0.119167,4522.3,57.9,13.4,840.2,100.0,1.0
167612,1049,163,10.768483,0.381755,-0.037742,0.0,0.0,0.00195872,0.174298,-0.635699,0.877225,0.956143,0.118121,5198.0,66.4,12.1,540.3,100.0,1.0
167773,1050,161,0.95324,0.417946,-0.139392,0.002364,0.0,0.00091767,-0.104025,-1.0,-0.084122,0.629841,0.098758,3225.1,49.5,10.9,957.2,100.0,1.0
167935,1051,162,2.240563,0.583796,0.782801,0.000381,0.0,0.00235548,-0.279,-1.0,0.855267,-0.130527,0.215339,3467.8,99.7,24.8,582.5,100.0,1.0
168098,1052,163,-2.173368,0.39393,0.683826,0.000818,0.0,0.00221862,-0.611618,-1.0,-1.0,-0.6717,0.171737,1249.3,95.1,17.7,459.6,100.0,1.0
168254,1053,156,-2.621563,0.317259,0.633985,0.0,2.8e-05,0.00193112,-0.421518,-1.0,-0.499125,-0.146494,0.221879,2249.6,65.9,30.4,499.2,100.0,1.0
168417,1054,163,-2.799825,0.2,-0.448111,0.0,0.07332,0.00122471,-0.328007,-1.0,-0.812435,0.120948,0.094423,2156.5,48.1,10.3,959.0,100.0,1.0
168580,1055,163,-0.988145,0.2,0.729922,0.0,0.0,0.00255154,-0.518316,-1.0,-0.529579,-0.544881,0.148269,1693.0,93.0,13.9,646.3,100.0,1.0
168740,1056,160,3.845687,0.497089,-0.043259,0.00348,1e-06,0.00131378,-0.033673,-0.875644,0.559519,0.595733,0.14124,4283.8,67.1,16.0,870.0,100.0,1.0
168902,1057,162,0.761728,0.240512,-0.1908,0.0,0.003783,0.00132618,-0.179855,-1.0,-0.489695,0.503564,0.091298,3377.3,56.2,8.7,576.9,100.0,1.0
169057,1058,155,-1.971567,0.511296,0.6,0.00186,0.0,0.00239457,-0.609692,-1.0,-0.968362,-0.691595,0.158221,1292.7,104.8,14.1,210.2,100.0,1.0
169211,1059,154,3.835109,0.561757,-0.122976,0.0,0.0,0.00122233,-0.012188,-0.970939,-0.404561,0.988923,0.073355,3920.7,49.3,6.4,500.8,100.0,1.0
169374,1060,163,-0.757599,0.891962,-0.420299,0.0,0.0,0.00156226,-0.289404,-1.0,-0.867049,0.260369,0.088028,3214.9,63.8,7.1,264.1,100.0,1.0
169529,1061,155,4.283707,0.2,-0.024586,0.0,2e-06,0.00112058,0.022873,-0.874583,0.465531,0.756163,0.091095,4287.8,61.0,8.0,667.0,100.0,1.0
169686,1062,157,-3.866329,0.2,0.707199,0.0,0.14547,0.00180672,-0.506828,-1.0,-0.313674,-0.485594,0.22795,1918.6,93.2,27.9,582.3,100.0,1.0
169845,1063,159,-4.85399,0.820088,0.638748,0.00022,0.0,0.00150706,-0.508928,-1.0,-1.0,-0.391638,0.118391,1337.2,55.0,13.6,487.2,100.0,1.0
170009,1064,164,3.659165,0.2,0.773253,0.001029,0.035291,0.00289038,-0.306454,-1.0,0.863832,-0.281696,0.166652,3200.5,111.4,14.7,307.7,100.0,1.0
170172,1065,163,0.883752,0.32699,-0.292845,0.0,0.0,0.00126165,-0.165016,-1.0,-0.321333,0.500865,0.094692,3384.1,56.4,9.2,567.0,100.0,1.0
170333,1066,161,1.150642,0.270009,0.762302,0.001025,4.7e-05,0.00256913,-0.361041,-1.0,0.885091,-0.386423,0.238922,2800.1,114.1,27.1,624.4,100.0,1.0
170488,1067,155,4.3852,1.0,-0.106426,0.0,0.0,0.00145996,-0.024723,-1.0,-0.511738,1.0,0.067285,3323.3,34.1,7.4,442.7,100.0,1.0
170644,1068,156,-2.658095,0.2,0.656011,0.002027,0.07093,0.0021771,-0.492773,-1.0,-0.3104,-0.351944,0.303285,2166.0,83.6,42.5,386.2,100.0,1.0
170799,1069,155,-0.932247,0.558313,-0.333586,0.000994,0.0,0.00118761,-0.226888,-1.0,-0.547867,0.398782,0.119246,2799.0,50.0,14.4,536.6,100.0,1.0
170960,1070,161,-5.385988,0.848082,-0.459542,0.0,0.0,0.00083218,-0.381502,-1.0,-0.905746,0.009042,0.124685,2120.1,52.5,15.1,494.7,100.0,1.0
171116,1071,156,-2.764828,0.658284,0.696614,0.000696,0.0,0.00215305,-0.477497,-1.0,0.200937,-0.576703,0.213085,1968.5,116.3,22.2,696.7,100.0,1.0
171279,1072,163,-3.866667,0.598027,-0.423944,0.0,2.5e-05,0.00108819,-0.355066,-1.0,-0.634172,-0.003423,0.116061,2550.7,64.0,12.0,770.7,100.0,1.0
171440,1073,161,2.608835,0.633455,-0.178906,0.0,1.2e-05,0.00172383,-0.157635,-0.915957,0.136874,0.382463,0.163064,4130.2,74.7,18.9,395.5,100.0,1.0
171599,1074,159,2.167707,0.478212,-0.306084,0.001415,0.0,0.00166311,-0.164824,-0.994402,0.486027,0.254957,0.118037,3831.3,76.3,10.7,585.4,100.0,1.0
171756,1075,157,-0.714207,1.0,-0.322007,0.0,0.0,0.00130567,-0.237762,-1.0,-0.665164,0.404128,0.121382,2784.8,49.6,14.9,434.4,100.0,1.0
171913,1076,157,-1.625297,0.2,0.667078,0.0,0.053995,0.00246518,-0.486133,-1.0,-0.702456,-0.274054,0.239061,2119.5,73.0,32.5,312.8,100.0,1.0
172079,1077,166,-4.213526,0.747999,-0.370276,0.0,0.0,0.00102813,-0.364293,-1.0,-0.742622,0.001399,0.115574,2456.6,61.3,12.3,1012.7,100.0,1.0
172232,1078,153,-2.47168,0.496072,-0.371889,0.001556,0.0,0.00142497,-0.331586,-1.0,-1.0,0.195222,0.114721,1932.7,40.4,14.9,379.1,100.0,1.0
172393,1079,161,-1.486341,0.511898,0.701046,0.0,0.0,0.002449,-0.462826,-1.0,-0.627994,-0.278867,0.189618,2434.3,84.4,22.3,394.0,100.0,1.0
172554,1080,161,0.21549,0.721239,0.713752,0.0,0.0,0.00261792,-0.411884,-1.0,-0.446839,-0.240417,0.128787,2506.3,82.5,11.8,445.4,100.0,1.0
172719,1081,165,-0.111632,1.0,-0.160445,0.0,0.0,0.00137123,-0.231353,-1.0,-0.59456,0.428826,0.144412,3679.9,64.4,17.0,588.9,100.0,1.0
172880,1082,161,3.861615,0.803806,0.791484,0.0,0.0,0.00253311,-0.230251,-0.965767,0.522709,0.066877,0.174695,3940.4,92.3,18.6,373.2,100.0,1.0
173038,1083,158,1.023174,0.2,-0.368714,0.0,2.1e-05,0.00142981,-0.178788,-1.0,-0.18805,0.42009,0.102885,3436.4,60.5,10.1,384.0,100.0,1.0
173200,1084,162,8.828289,0.503585,-0.045914,0.0,0.0,0.00192818,0.093905,-0.598023,1.0,0.637298,0.13651,5341.5,81.6,13.3,550.8,100.0,1.0
173361,1085,161,-2.356674,0.592056,-0.30566,0.0,0.0,0.00131526,-0.320187,-1.0,-0.76777,0.211024,0.162049,2813.1,58.1,20.9,448.8,100.0,1.0
173515,1086,154,0.591318,0.2,0.738504,0.0,0.046509,0.00243372,-0.347723,-1.0,0.443227,-0.259848,0.183118,2648.6,89.5,20.5,519.1,100.0,1.0
173682,1087,167,10.202068,0.760475,-0.071528,0.0,0.0,0.00152076,0.215666,-0.422147,0.620985,1.0,0.116845,6011.6,58.5,12.9,518.2,100.0,1.0
173848,1088,166,6.498692,0.44375,-0.063406,0.0,0.0,0.00220604,-0.067091,-0.622491,0.262928,0.415865,0.178629,5248.3,92.7,19.3,647.2,100.0,1.0
174007,1089,159,-4.898571,1.0,-0.380987,0.0,0.0,0.00119005,-0.414814,-1.0,-0.928598,-0.062541,0.151978,2200.8,58.7,19.1,376.0,100.0,1.0
174163,1090,156,-4.437183,0.639915,-0.394425,0.0,0.0,0.00133995,-0.413383,-1.0,-1.0,-0.090541,0.103486,2043.2,56.2,10.8,653.2,100.0,1.0
174323,1091,160,0.608269,0.2,-0.374081,0.0,0.061489,0.00162377,-0.231775,-1.0,0.384756,0.105404,0.148205,3199.0,72.3,16.6,981.7,100.0,1.0
174486,1092,163,2.874457,0.297733,-0.053894,0.0,7e-06,0.00142946,-0.100628,-0.974497,-0.388116,0.729634,0.10595,3907.2,56.5,11.2,856.9,100.0,1.0
174644,1093,158,2.587579,0.242759,0.710833,0.000182,0.0,0.00271504,-0.310053,-1.0,0.221992,-0.098837,0.15029,2978.6,82.6,15.6,407.0,100.0,1.0
174809,1094,165,-1.194197,0.2,-0.274878,0.0,0.071857,0.00102855,-0.224683,-1.0,-0.141065,0.375083,0.208862,3703.1,67.3,27.9,614.9,100.0,1.0
174965,1095,156,0.823873,0.308573,-0.27597,0.00535,3e-06,0.00123559,-0.154772,-1.0,-0.3748,0.535294,0.079657,3442.8,56.1,6.6,778.3,100.0,1.0
175125,1096,160,-4.680244,0.791407,-0.414914,0.0,0.0,0.00123589,-0.413281,-1.0,-1.0,-0.091102,0.102715,2162.5,59.5,10.3,543.6,100.0,1.0
175288,1097,163,4.894414,1.0,-0.078614,0.003273,0.0,0.00151724,-0.02191,-0.846474,-0.237844,0.825138,0.09728,4394.9,60.2,9.2,468.7,100.0,1.0
175449,1098,161,-0.871601,0.621807,0.745043,0.008482,2e-06,0.00216682,-0.389061,-1.0,-0.165301,-0.245345,0.139793,2641.8,87.5,13.1,435.2,100.0,1.0
175608,1099,159,12.329374,0.58825,-0.054908,0.007725,0.0,0.00221197,0.216226,-0.379035,0.89614,0.899654,0.138644,6175.9,81.3,13.7,583.6,100.0,1.0
175767,1100,159,3.353643,0.2,0.815337,0.0,0.02978,0.00294091,-0.313389,-1.0,0.712633,-0.264081,0.158365,3273.6,111.2,13.2,411.0,100.0,1.0
175929,1101,162,7.71811,0.596778,0.066794,0.0,1e-06,0.00158771,0.098887,-0.659856,0.726347,0.778397,0.120865,5105.9,71.8,11.8,730.2,100.0,1.0
176088,1102,159,-3.901397,0.449044,0.725065,0.002543,0.0,0.00178858,-0.527316,-1.0,-0.529163,-0.508117,0.205613,1892.1,96.2,23.6,622.4,100.0,1.0
176249,1103,161,-1.094772,0.2,-0.284835,0.0,0.124945,0.00133999,-0.266218,-1.0,-0.764063,0.326486,0.107879,3247.1,61.2,10.9,590.7,100.0,1.0
176409,1104,160,9.196182,1.0,-0.023871,0.0,0.0,0.00161007,0.166563,-0.580178,0.675442,0.976631,0.13979,5409.5,68.4,15.6,391.0,100.0,1.0
176565,1105,156,1.724248,0.479072,-0.211621,0.0,0.0,0.00114326,-0.098801,-1.0,-0.297212,0.710367,0.091971,3492.4,51.0,9.5,771.2,100.0,1.0
176730,1106,165,-4.615218,0.628616,-0.438377,0.006435,0.0,0.00134835,-0.435321,-1.0,-1.0,-0.110925,0.148695,2594.8,73.0,16.6,471.7,100.0,1.0
176889,1107,159,-1.890158,0.2,-0.287823,0.0,0.0,0.0013998,-0.309706,-1.0,-0.71086,0.192598,0.132571,3111.6,65.2,14.8,679.0,100.0,1.0
177049,1108,160,9.270724,0.613306,-0.092594,0.0,0.0,0.00191406,0.121206,-0.608927,1.0,0.737392,0.136513,5300.0,76.3,14.0,596.6,100.0,1.0
177210,1109,161,-3.542165,0.30042,-0.356603,0.000491,0.002303,0.00151014,-0.406493,-1.0,-1.0,-0.047104,0.121035,2356.6,61.8,13.2,767.2,100.0,1.0
177370,1110,160,0.80881,0.291799,-0.13374,0.0,0.029553,0.00122892,-0.159297,-1.0,-0.45805,0.561765,0.09149,3698.8,59.2,8.3,731.4,100.0,1.0
177526,1111,156,-1.588116,0.2,0.6,0.0,0.022916,0.0025,-0.572664,-1.0,-1.0,-0.592989,0.127905,1424.8,87.5,11.0,678.7,100.0,1.0
177679,1112,153,-3.200881,0.2,-0.372846,0.009441,0.025064,0.00161676,-0.395153,-1.0,-1.0,0.090223,0.206343,2653.9,60.9,28.4,575.0,100.0,1.0
177839,1113,160,4.306249,0.603426,-0.105789,0.0,0.0,0.00144201,-0.031989,-0.771392,-0.043592,0.720127,0.145198,4681.0,68.0,16.6,607.0,100.0,1.0
178000,1114,161,-0.397519,0.257858,0.758713,0.001743,0.145823,0.0022213,-0.376065,-1.0,0.429486,-0.375237,0.161263,2852.2,114.1,13.4,593.2,100.0,1.0
178156,1115,156,-1.608608,0.760611,-0.224565,0.0,0.0,0.00121098,-0.26312,-1.0,-0.523328,0.294478,0.140374,3517.2,67.9,15.8,396.4,100.0,1.0
178307,1116,151,5.476243,0.430944,-0.029509,0.0,5e-06,0.00136534,0.046531,-0.807258,-0.108368,1.0,0.116623,4544.3,54.9,13.3,501.8,100.0,1.0
178472,1117,165,6.832726,1.0,-0.057779,0.0,0.0,0.00164987,0.042971,-0.640934,0.660241,0.603672,0.125489,5178.0,80.7,11.5,454.0,100.0,1.0
178630,1118,158,8.505635,0.303374,0.096835,0.0,0.0,0.00132082,0.183577,-0.514615,0.540952,1.0,0.119613,5659.3,63.7,12.7,544.6,100.0,1.0
178792,1119,162,2.896255,0.731871,-0.096982,0.0,2e-06,0.00152609,-0.113665,-0.803087,-0.082778,0.483497,0.141898,4560.2,76.8,14.9,714.1,100.0,1.0
178957,1120,165,13.179066,0.360514,0.068429,0.0,0.018073,0.00175251,0.318605,-0.026027,0.68488,1.0,0.123933,7520.8,78.1,11.5,557.2,100.0,1.0
179121,1121,164,-2.934826,0.496685,0.676672,0.0,0.0,0.00182212,-0.434203,-1.0,-0.65444,-0.254763,0.120943,2408.5,80.8,10.6,643.7,100.0,1.0
179277,1122,156,-2.726456,0.287358,-0.366931,0.0,0.000223,0.00114626,-0.304524,-1.0,-0.966534,0.271532,0.112371,2259.2,44.4,14.0,672.0,100.0,1.0
179437,1123,160,-4.341215,0.768549,0.678823,0.0,0.0,0.00165315,-0.525938,-1.0,-1.0,-0.452147,0.115126,1744.1,79.6,9.8,743.8,100.0,1.0
179599,1124,162,-1.555872,0.648174,0.655094,0.003928,0.0,0.0024239,-0.497324,-1.0,-0.369755,-0.476319,0.192724,2217.5,105.9,20.0,366.5,100.0,1.0
179759,1125,160,-2.107911,0.80312,0.685383,0.0,0.0,0.00219391,-0.448378,-1.0,-0.60689,-0.297228,0.138631,2508.8,89.2,12.7,485.2,100.0,1.0
179918,1126,159,3.292452,0.706445,-0.277286,0.0,7.4e-05,0.00204793,-0.173709,-0.936951,0.873782,0.099433,0.16194,4050.2,92.1,16.4,693.4,100.0,1.0
180079,1127,161,1.109426,0.24664,-0.116562,0.0,0.0,0.00123881,-0.148217,-1.0,-0.32589,0.573221,0.107413,3736.0,59.4,11.1,703.4,100.0,1.0
180241,1128,162,5.59959,0.2,0.080979,0.0,0.041072,0.0019393,-0.055826,-0.750156,0.792104,0.3425,0.143564,4761.9,88.7,13.6,814.9,100.0,1.0
180398,1129,157,-0.495245,-0.133778,0.6,0.0,0.0,0.00280361,-0.545436,-1.0,-0.977631,-0.481356,0.152188,2159.2,104.1,13.1,311.5,100.0,1.0
180554,1130,156,3.729662,0.726827,0.656766,0.004727,0.0,0.00285604,-0.273453,-1.0,0.54316,-0.057776,0.172675,3748.3,99.5,17.3,379.0,100.0,1.0
180716,1131,162,10.760683,0.346838,0.048354,0.0,0.000209,0.00195106,0.18147,-0.357917,0.452603,0.901053,0.127506,6256.3,82.3,11.6,579.0,100.0,1.0
180872,1132,156,-4.40392,0.440763,-0.452098,0.0,0.0,0.0013676,-0.41705,-1.0,-0.898715,-0.09138,0.142184,2355.4,64.8,16.5,866.7,100.0,1.0
181032,1133,160,8.677045,0.357475,-0.023987,0.0,3.2e-05,0.00156459,0.150963,-0.516737,0.56138,0.898007,0.129693,5651.2,74.4,13.0,663.6,100.0,1.0
181196,1134,164,-4.003305,0.818473,-0.301496,0.0,0.0,0.00150087,-0.431313,-1.0,-0.876313,-0.110905,0.172601,2571.9,72.3,20.9,355.3,100.0,1.0
181362,1135,166,-1.828184,0.616398,-0.196315,0.002489,1.9e-05,0.00122603,-0.288039,-1.0,-0.495769,0.205199,0.14292,3780.3,78.4,14.8,562.2,100.0,1.0
181522,1136,160,8.491936,0.59246,-0.06898,0.0,0.0,0.00123393,0.195214,-0.491271,0.554521,1.0,0.106917,5748.3,57.6,11.2,491.4,100.0,1.0
181677,1137,155,1.791185,0.745879,0.685736,0.000926,0.0,0.00298241,-0.379832,-1.0,0.27679,-0.258658,0.228323,3015.7,101.7,26.8,274.9,100.0,1.0
181840,1138,163,6.650217,0.2,-0.438482,0.0,0.174926,0.00271884,-0.135442,-0.804579,0.710643,0.185745,0.17453,4554.6,96.0,18.1,480.6,100.0,1.0
182003,1139,163,10.050599,1.0,0.019082,0.0,0.0,0.00145216,0.228983,-0.272263,0.651607,1.0,0.194604,6582.7,78.8,23.9,489.1,100.0,1.0
182168,1140,165,-0.533955,0.635395,0.72064,0.0,0.0,0.00257695,-0.450228,-1.0,-0.479967,-0.267494,0.205666,2716.9,92.7,24.0,361.8,100.0,1.0
182331,1141,163,0.599174,0.2,0.720119,0.0,7e-05,0.00282736,-0.433528,-1.0,-0.098546,-0.364433,0.183839,2812.4,110.6,17.8,394.0,100.0,1.0
182493,1142,162,-2.135765,0.460727,-0.115911,0.0,0.0,0.00125366,-0.302202,-1.0,-0.744326,0.20496,0.112164,2970.3,61.6,11.6,1026.1,100.0,1.0
182654,1143,161,-0.259338,0.565178,-0.337144,0.0,0.0,0.00152484,-0.257536,-1.0,-0.794624,0.358734,0.101981,3048.2,56.1,10.6,431.8,100.0,1.0
182817,1144,163,0.027185,0.2,0.754059,0.000203,7.2e-05,0.00264329,-0.429953,-1.0,0.558094,-0.53298,0.216768,2405.5,128.8,21.2,412.3,100.0,1.0
182980,1145,163,4.260862,0.2,-0.115258,0.0,0.200533,0.00195623,-0.120927,-0.844969,1.0,0.137954,0.145918,4400.7,96.7,13.0,899.7,100.0,1.0
183153,1146,173,-2.749711,0.63123,-0.287318,0.0,0.0,0.001446,-0.377932,-1.0,-0.731505,-0.029713,0.13105,3225.2,83.1,12.1,543.0,100.0,1.0
183311,1147,158,-0.733306,0.495721,-0.271577,0.0,0.0,0.00130603,-0.240383,-1.0,-0.741302,0.42925,0.12865,2896.5,50.7,16.0,577.6,100.0,1.0
183469,1148,158,0.416776,1.0,-0.28671,0.002006,0.0,0.00177335,-0.260823,-1.0,0.29642,0.089726,0.192522,3609.9,82.8,23.0,415.3,100.0,1.0
183636,1149,167,9.04788,0.397841,0.022714,0.0,2.3e-05,0.00226462,0.042136,-0.502955,0.931957,0.462468,0.183033,5703.7,97.5,19.4,669.8,100.0,1.0
183792,1150,156,-2.052942,0.279396,0.6,0.000721,0.020531,0.00238267,-0.632574,-1.0,-0.878666,-0.776053,0.176834,1012.6,113.0,16.2,309.6,100.0,1.0
183949,1151,157,2.249124,0.2,-0.132339,0.0,0.185423,0.00101988,-0.055514,-0.859084,-0.154596,0.728506,0.125244,4346.9,62.9,13.8,713.5,100.0,1.0
184110,1152,161,-4.057471,0.2,-0.458379,0.0,0.048319,0.00135208,-0.40633,-1.0,-0.897449,-0.047535,0.149498,2513.0,66.0,17.7,720.7,100.0,1.0
184274,1153,164,1.6516,0.2,0.842345,0.001761,0.007484,0.00230938,-0.302011,-1.0,0.342475,-0.038379,0.213557,3773.0,98.1,24.7,864.0,100.0,1.0
184436,1154,162,-0.101129,0.453383,-0.222202,0.0,0.0,0.00126628,-0.209806,-0.989332,-0.102175,0.320142,0.137995,3850.6,72.9,14.7,770.5,100.0,1.0
184594,1155,158,2.257809,0.45036,0.815959,0.010478,0.0,0.00280792,-0.338943,-1.0,0.539,-0.265401,0.180637,3387.4,115.3,16.6,598.8,100.0,1.0
184756,1156,162,-2.947386,1.0,0.6,0.001618,0.0,0.00204931,-0.612132,-1.0,-1.0,-0.712393,0.138325,1110.7,96.5,11.6,405.2,100.0,1.0
184913,1157,157,7.845298,0.690308,-0.030402,0.0,0.0,0.00160818,0.112705,-0.657893,0.153778,1.0,0.109142,5113.4,59.7,11.4,557.6,100.0,1.0
185078,1158,165,-2.203707,0.319558,-0.215555,0.0,0.0,0.00101869,-0.270626,-1.0,-0.178209,0.197528,0.177324,3788.1,79.1,20.8,945.6,100.0,1.0
185242,1159,164,-0.406835,0.2,0.6,0.0,0.361958,0.00273293,-0.587525,-1.0,-0.345533,-0.764068,0.210718,1469.5,155.7,16.6,566.7,100.0,1.0
185397,1160,155,9.882061,0.785897,-0.041836,0.0,0.0,0.00203111,0.145698,-0.470607,0.390604,0.958942,0.181124,5827.0,74.4,22.1,369.7,100.0,1.0
185554,1161,157,-1.508805,0.380784,-0.339602,0.000293,2e-05,0.00141848,-0.293039,-1.0,-0.451603,0.234577,0.195004,3403.0,68.9,25.3,518.6,100.0,1.0
185711,1162,157,-3.185542,0.251125,0.665467,0.0,0.0,0.00203893,-0.540674,-1.0,-1.0,-0.515325,0.103076,1729.0,89.2,6.4,524.7,100.0,1.0
185870,1163,159,8.712973,0.462307,-0.051244,0.002579,0.0,0.00182959,0.115307,-0.581472,0.072577,0.963833,0.102093,5404.6,68.8,8.9,385.3,100.0,1.0
186033,1164,163,10.99298,0.929224,-0.18846,0.0,0.0,0.00263636,0.082978,-0.410699,0.847688,0.494654,0.135749,6055.2,101.3,10.6,412.9,100.0,1.0
186195,1165,162,5.085226,0.636999,-0.24757,0.0,1.3e-05,0.00240354,-0.152114,-0.822128,0.262562,0.262969,0.147798,4487.7,88.8,14.3,634.2,100.0,1.0
186356,1166,161,9.222098,0.678175,0.084059,0.0,0.0,0.00168627,0.159349,-0.356235,0.230536,0.898904,0.126619,6262.7,82.5,11.4,624.2,100.0,1.0
186517,1167,161,0.407936,0.494032,-0.098497,0.0,8.8e-05,0.0015179,-0.225312,-1.0,-0.415874,0.344033,0.105526,3803.9,70.8,9.3,601.1,100.0,1.0
186672,1168,155,3.894611,0.454562,-0.332055,0.0,0.0,0.00248505,-0.203341,-0.945722,0.778366,0.051278,0.1718,4016.8,95.5,17.7,442.5,100.0,1.0
186825,1169,153,-1.865997,0.246617,0.744253,0.0,0.058623,0.00204131,-0.39957,-1.0,0.062712,-0.275037,0.209515,2638.2,91.0,24.9,498.8,100.0,1.0
186979,1170,154,-2.648622,0.684634,0.6,0.005336,0.0,0.0022516,-0.644979,-1.0,-0.785064,-0.877742,0.151856,710.6,145.3,7.6,426.4,100.0,1.0
187137,1171,158,-3.988304,0.204003,0.733945,0.0,0.0,0.00148067,-0.420436,-1.0,-1.0,-0.11579,0.101997,2110.7,59.7,10.1,287.4,100.0,1.0
187307,1172,170,10.415036,0.2,0.071612,0.0,0.0,0.00162823,0.210177,-0.349813,0.478619,1.0,0.14352,6287.2,77.9,15.0,657.3,100.0,1.0
187463,1173,156,-4.321025,0.972863,0.683377,0.0,0.0,0.00172762,-0.510644,-1.0,-1.0,-0.346429,0.162044,1781.9,68.2,19.6,571.5,100.0,1.0
187616,1174,153,6.278972,0.225344,-0.018867,0.001265,0.0,0.00137047,0.083889,-0.754766,0.040237,0.981639,0.074099,4744.3,59.9,5.2,639.0,100.0,1.0
187774,1175,158,-0.087757,0.330673,-0.278295,0.0,9e-06,0.00112902,-0.182455,-0.99033,-0.278537,0.439254,0.110844,3846.8,66.8,10.7,567.3,100.0,1.0
187934,1176,160,3.182573,0.088218,-0.39256,0.017179,0.0,0.00267958,-0.280171,-0.921039,0.678547,-0.123158,0.23091,4110.8,117.2,25.2,614.7,100.0,1.0
188095,1177,161,-2.059712,0.227746,0.6,0.0085,0.049133,0.00232039,-0.671192,-1.0,-1.0,-0.812015,0.221679,1033.6,137.5,20.9,496.9,100.0,1.0
188249,1178,154,-2.519608,0.634855,-0.282218,0.0,0.0,0.00129679,-0.317613,-1.0,-0.200797,0.01947,0.152497,3151.7,77.3,16.7,661.5,100.0,1.0
188408,1179,159,2.482089,0.489246,-0.026078,0.000392,4e-06,0.00134803,-0.098157,-0.854563,-0.429648,0.637387,0.093622,4364.1,66.6,7.7,665.5,100.0,1.0
188566,1180,158,-5.250031,0.2,0.6862,0.0,0.014056,0.0014221,-0.50714,-1.0,-1.0,-0.3487,0.150085,1949.4,74.8,16.6,528.4,100.0,1.0
188719,1181,153,-3.971026,1.0,-0.392966,0.0,0.0,0.00134003,-0.390833,-1.0,-1.0,0.01921,0.133131,2037.8,50.0,16.9,444.2,100.0,1.0
188875,1182,156,5.991621,0.985771,-0.070763,0.001252,0.0,0.00164579,0.023609,-0.666007,0.122139,0.777167,0.157865,5082.5,71.5,18.4,487.1,100.0,1.0
189040,1183,165,0.007949,0.357385,-0.051249,0.0,0.0,0.00145077,-0.238981,-1.0,-0.720657,0.396275,0.102281,3564.3,63.8,9.6,779.1,100.0,1.0
189196,1184,156,3.670317,0.397637,0.749318,0.0,0.016254,0.00272444,-0.253436,-0.990849,0.28546,0.076819,0.163758,3844.9,89.3,17.1,305.8,100.0,1.0
189355,1185,159,7.510562,0.517905,-0.171385,0.0,0.0,0.00152938,0.108372,-0.660634,0.168861,1.0,0.123873,5103.0,57.9,14.2,363.4,100.0,1.0
189513,1186,158,2.471762,0.2,-0.10777,0.009994,0.046067,0.00122788,-0.078302,-0.742692,-0.087671,0.570527,0.157199,4790.3,76.3,17.6,1017.0,100.0,1.0
189668,1187,155,-2.529744,0.790394,-0.490272,0.0,0.0,0.00173711,-0.387677,-1.0,-0.710352,-0.089394,0.113781,2858.1,78.5,9.7,327.6,100.0,1.0
189829,1188,161,-5.25769,1.0,-0.557173,0.0,0.0,0.00138046,-0.47198,-1.0,-1.0,-0.242217,0.1409,2313.0,76.3,14.8,730.0,100.0,1.0
189985,1189,156,-1.751766,0.2,0.669711,0.0,0.004258,0.00249014,-0.508375,-1.0,0.019026,-0.637305,0.197388,1881.1,129.7,17.7,396.7,100.0,1.0
190143,1190,158,-0.940172,0.386113,0.693584,0.009197,0.000313,0.00270365,-0.474012,-1.0,0.276948,-0.57917,0.22273,2179.0,129.4,22.2,445.6,100.0,1.0
190307,1191,164,-2.067299,0.993936,0.6,0.002225,0.0,0.00229052,-0.653318,-1.0,-1.0,-0.795692,0.184602,1065.5,130.4,15.3,516.1,100.0,1.0
