episode,total_steps,phase,fault_type,is_clean,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,w_yield,w_neff,w_water,ep_len,h_norm
7887,1259517,2,stuck,0,0.36519142985343933,-0.9818218946456909,0.43068498373031616,9011.37939453125,12393.173952102661,227.7260120511055,0.0,0.0,1.0,162,15.590542793273926
7888,1259682,2,clean,1,0.17319950461387634,-0.983075737953186,0.4726578891277313,8279.89013671875,12230.805952072144,210.93684342503548,0.0,0.0,1.0,165,15.590478897094727
7889,1259844,2,stuck,0,-0.01623166725039482,-0.984285295009613,-0.13262000679969788,7558.1573486328125,12024.005682587624,453.04800474647453,0.31442371010780334,0.12186028063297272,0.5637159943580627,162,15.590620994567871
7890,1260005,2,clean,1,0.5031632781028748,-0.9811392426490784,-0.21458619832992554,9537.052001953125,12641.413273916263,485.83448175734173,0.5260692238807678,0.1589740514755249,0.3149567246437073,161,15.590438842773438
7891,1260171,2,clean,1,0.5077317357063293,-0.692369818687439,-0.05229850113391876,9554.4580078125,776.4565349600628,420.9194008819759,0.11545733362436295,0.84707111120224,0.037471555173397064,166,15.594365119934082
7892,1260334,2,clean,1,-0.019796377047896385,-0.9800010919570923,-0.12442564964294434,7544.5758056640625,9431.235862884132,449.7702594399452,0.38348421454429626,0.44526511430740356,0.17125065624713898,163,15.591110229492188
7893,1260495,2,clean,1,0.2553488314151764,-0.9772359132766724,0.19165188074111938,8592.879028320312,9436.889356887295,323.33924954190263,0.06740173697471619,0.41503217816352844,0.5175660848617554,161,15.591465950012207
7894,1260656,2,actuator_eff_W,0,0.4772410988807678,-0.8702307939529419,0.1271313577890396,9438.28857421875,1818.283348221479,349.1474571392845,0.011292426846921444,0.7614038586616516,0.22730369865894318,161,15.594441413879395
7895,1260822,2,actuator_eff_W,0,-0.29130110144615173,-0.9866232872009277,0.3328823745250702,6510.142822265625,12166.909692871086,266.8470540222342,0.48789483308792114,0.2576349079608917,0.25447025895118713,166,15.590779304504395
7896,1260988,2,packet_loss,0,0.7765584588050842,-0.9794283509254456,-0.20578375458717346,10578.687744140625,12855.896592617035,482.31350046396255,0.620110809803009,0.07468751072883606,0.3052016794681549,166,15.590713500976562
7897,1261152,2,clean,1,1.0,-0.9422036409378052,-0.4421725869178772,12318.016357421875,5328.199134362002,576.8690375685692,0.37231773138046265,0.5901216864585876,0.0375605933368206,164,15.592296600341797
7898,1261310,2,clean,1,-0.32212623953819275,-0.9866131544113159,0.01998005621135235,6392.698974609375,11938.418091841724,392.0079775946158,0.2192859649658203,0.285392165184021,0.4953218698501587,158,15.590656280517578
7899,1261470,2,offset,0,-0.6703637838363647,-0.9892557859420776,0.465192049741745,5065.914001464844,11787.571664333344,213.9231829047203,0.0,0.0,1.0,160,15.590641975402832
7900,1261627,2,dropout,0,0.2862728238105774,-0.9799198508262634,0.1229047179222107,8710.699462890625,10844.923294944825,350.8381136029792,0.02629365585744381,0.32847926020622253,0.6452270746231079,157,15.59213924407959
7901,1261789,2,noise,0,-0.3555156886577606,-0.9871399998664856,0.220259428024292,6265.4852294921875,12180.177215099335,311.89623123690296,0.21420542895793915,0.09156189858913422,0.694232702255249,162,15.593326568603516
7902,1261949,2,stuck,0,1.0,-0.9733940958976746,-0.21056710183620453,12996.6259765625,12212.168568742976,484.2268398553133,0.43280404806137085,0.2028132975101471,0.36438265442848206,160,15.590812683105469
7903,1262112,2,noise,0,0.6544739007949829,-0.9752522110939026,-0.10699835419654846,10113.545532226562,10216.615249322245,442.7993421982974,0.5222273468971252,0.3837073743343353,0.09406530112028122,163,15.593412399291992
7904,1262273,2,clean,1,0.6093899011611938,-0.2201637625694275,-0.13235172629356384,9941.775512695312,318.7135661840439,452.9406925663352,0.0,1.0,0.0,161,15.594635009765625
7905,1262424,2,clean,1,0.3450227677822113,-0.9810394048690796,0.1625889241695404,8934.536743164062,11780.396841049194,334.9644299522042,0.6987320184707642,0.07748764753341675,0.2237803190946579,151,15.59056282043457
7906,1262585,2,stuck,0,0.5761613249778748,-0.9211834669113159,-0.32447683811187744,9815.174560546875,3113.2974197349236,529.7907350063324,0.051909640431404114,0.6869612336158752,0.26112914085388184,161,15.592656135559082
7907,1262747,2,packet_loss,0,0.607431948184967,-0.979483962059021,0.04482896998524666,9934.315795898438,12105.558696256328,382.0684126392007,0.5549384951591492,0.2902348041534424,0.15482671558856964,162,15.590471267700195
7908,1262904,2,dropout,0,0.43648067116737366,-0.9807634353637695,-0.13076019287109375,9282.991333007812,12064.248507277176,452.30407450534403,0.4011344611644745,0.22913390398025513,0.3697316348552704,157,15.591752052307129
7909,1263064,2,clean,1,1.0,-0.9769175052642822,-0.4001740515232086,11583.912353515625,12546.204652786255,560.0696246228763,0.8391331434249878,0.09305942058563232,0.06780745834112167,160,15.59054946899414
7910,1263220,2,clean,1,-0.7023977637290955,-1.0,0.5247595310211182,4943.864440917969,11301.847240447998,190.0961920171976,0.0,0.0,1.0,156,15.59062671661377
7911,1263382,2,packet_loss,0,0.158347949385643,-0.9828495979309082,0.2701347768306732,8223.3056640625,11987.031349132707,291.9460861967417,0.05726604163646698,0.27610525488853455,0.6666287183761597,162,15.590566635131836
7912,1263547,2,clean,1,0.110776886343956,-0.9840744137763977,-0.204562708735466,8042.0599365234375,12624.413877010345,481.8250806783326,0.7203996181488037,0.057187292724847794,0.2224130779504776,165,15.590481758117676
7913,1263708,2,offset,0,0.5395980477333069,-0.9014808535575867,-0.28979676961898804,9675.868530273438,2455.327331658241,515.9187083616853,0.09991199523210526,0.7215158939361572,0.1785721331834793,161,15.592694282531738
7914,1263866,2,clean,1,0.8879381418228149,-0.8465602993965149,-0.11467386782169342,11003.04443359375,1792.7313126401582,445.86954601248726,0.05759738013148308,0.7618151903152466,0.18058742582798004,158,15.593282699584961
7915,1264022,2,packet_loss,0,0.7751544713973999,-0.9720340967178345,-0.08864416927099228,10573.338623046875,9451.98617684959,435.4576677661389,0.4777626395225525,0.4208707809448242,0.1013665646314621,156,15.590575218200684
7916,1264180,2,noise,0,0.20719128847122192,-0.9824180006980896,0.08433946222066879,8409.398803710938,11957.414005756378,366.264215297801,0.4164034128189087,0.12057122588157654,0.4630253314971924,158,15.592545509338379
7917,1264346,2,dropout,0,0.06794782727956772,-0.984659731388092,-0.08323582261800766,7878.8812255859375,12840.177030563354,433.2943296553567,0.7086227536201477,0.058476876467466354,0.23290036618709564,166,15.591256141662598
7918,1264510,2,clean,1,0.499103844165802,-0.9534788727760315,-0.054584089666604996,9521.585693359375,5116.8102270864165,421.833635982126,0.3134163022041321,0.5994827747344971,0.08710089325904846,164,15.591550827026367
7919,1264668,2,noise,0,0.7979184985160828,-0.9699109196662903,-0.025009259581565857,10660.069580078125,8857.087095125238,410.00370410229453,0.04353458434343338,0.44295382499694824,0.513511598110199,158,15.592473030090332
7920,1264827,2,packet_loss,0,0.17373457551002502,-0.9823685884475708,-0.15236228704452515,8281.9287109375,11743.129747986794,460.94491696357727,0.9006866216659546,0.04836302995681763,0.050950370728969574,159,15.590304374694824
7921,1264991,2,clean,1,0.5000990033149719,-0.9813936352729797,0.08936624974012375,9525.377197265625,12798.566299905715,364.2534992087893,0.2700313329696655,0.11396646499633789,0.6160022020339966,164,15.589847564697266
7922,1265147,2,clean,1,0.8573780059814453,-0.7873550653457642,0.05501045659184456,10886.610107421875,1279.904858220731,377.9958172738552,0.17934876680374146,0.7971125841140747,0.02353864349424839,156,15.592684745788574
7923,1265298,2,offset,0,0.2701576352119446,-0.27438753843307495,-0.12338235974311829,8649.300537109375,298.0,449.35294283926487,0.0,1.0,0.0,151,15.592842102050781
7924,1265462,2,actuator_eff_N,0,0.6649123430252075,-0.9725385904312134,0.09376437962055206,10153.316040039062,9243.260510255806,362.49424853920937,0.5774709582328796,0.17469625174999237,0.247832790017128,164,15.590421676635742
7925,1265620,2,clean,1,1.0,-0.9753528833389282,-0.12097114324569702,11571.3134765625,11736.982206137049,448.3884572982788,0.6504359245300293,0.2220240980386734,0.1275399625301361,158,15.589963912963867
7926,1265777,2,clean,1,-0.1263030469417572,-0.9850293397903442,-0.13062286376953125,7138.785400390625,11921.288928508759,452.2491431977634,0.4135838449001312,0.12239114940166473,0.46402499079704285,157,15.589862823486328
7927,1265936,2,noise,0,0.21951141953468323,-0.982398271560669,-0.10420027375221252,8456.338500976562,12010.676348090172,441.6801101863384,1.0,0.0,0.0,159,15.591623306274414
7928,1266102,2,offset,0,0.06044723093509674,-0.9735735058784485,-0.1865941435098648,7850.303955078125,7426.550164627408,474.6376544982195,0.4228197932243347,0.5156837105751038,0.06149647384881973,166,15.590540885925293
7929,1266265,2,packet_loss,0,0.8682698011398315,-0.9783429503440857,-0.3330014944076538,10928.10791015625,12614.943169116974,533.2006025612354,0.8298934698104858,0.16291695833206177,0.007189576048403978,163,15.589496612548828
7930,1266427,2,clean,1,0.36956721544265747,-0.9831644892692566,-0.026561064645648003,9028.051147460938,13406.264189243317,410.6244260966778,1.0,0.0,0.0,162,15.589404106140137
7931,1266591,2,clean,1,1.0,-0.7847601175308228,-0.15886074304580688,12206.7333984375,1417.8056714889462,463.5442949347198,0.09143512696027756,0.7920389175415039,0.11652594804763794,164,15.59201431274414
7932,1266748,2,clean,1,1.0,-0.813869833946228,-0.3841521441936493,12449.3798828125,1672.1333585794473,553.6608604863286,0.20504257082939148,0.7691690921783447,0.025788338854908943,157,15.59186840057373
7933,1266801,2,clean,1,-1.0,-1.0,0.6559715270996094,0.0,339.7322172162603,137.61138282716274,0.14051851630210876,0.8192610740661621,0.04022043198347092,53,15.592525482177734
7934,1266965,2,noise,0,0.25104400515556335,-0.9427490234375,-0.10353074967861176,8576.477661132812,3745.1229163658404,441.4123010095209,0.3215618431568146,0.6586860418319702,0.01975211501121521,164,15.591753959655762
7935,1267126,2,clean,1,0.6252952218055725,-0.9760341048240662,-0.03915203735232353,10002.374877929688,10433.959094896407,415.6608149512539,0.168012335896492,0.38571789860725403,0.44626978039741516,161,15.589812278747559
7936,1267286,2,clean,1,0.5400669574737549,-0.24393320083618164,-0.07507851719856262,9677.655029296875,320.0,430.03140703961253,0.0,1.0,0.0,160,15.592740058898926
7937,1267451,2,clean,1,0.10119901597499847,-0.39351755380630493,-0.11734294146299362,8005.5682373046875,330.0,446.9371757810004,0.0,1.0,0.0,165,15.595149993896484
7938,1267608,2,actuator_eff_N,0,0.3121972382068634,-0.9580750465393066,0.17906901240348816,8809.471435546875,5253.117434201888,328.3723932854814,0.09335003793239594,0.2653406858444214,0.6413092613220215,157,15.591501235961914
7939,1267765,2,clean,1,0.3792833685874939,-0.9813947677612305,0.4727924168109894,9065.069580078125,12180.808467149734,210.88303004205227,0.0,0.0,1.0,157,15.589837074279785
7940,1267930,2,packet_loss,0,-0.3599342405796051,-0.5237309336662292,-0.12345372885465622,6248.6505126953125,328.0,449.381490111351,0.0,1.0,0.0,165,15.594095230102539
7941,1268088,2,noise,0,-0.026089726015925407,-0.7473084926605225,-0.026327650994062424,7520.59814453125,744.0492889973441,410.53106056153774,0.021150924265384674,0.846553385257721,0.13229569792747498,158,15.601485252380371
7942,1268245,2,actuator_eff_N,0,0.24797959625720978,-0.9788916707038879,0.5196369886398315,8564.80224609375,10143.879566400092,192.1451992081711,0.0,0.0,1.0,157,15.593284606933594
7943,1268405,2,dropout,0,0.7929847836494446,-0.9654527902603149,-0.1322735995054245,10641.27197265625,7700.529058817222,452.9094423373838,0.0496160089969635,0.49297645688056946,0.45740753412246704,160,15.59504222869873
7944,1268563,2,packet_loss,0,-0.9147411584854126,-1.0,0.5401980876922607,4134.836120605469,12305.555531024933,183.9207730218768,0.0,0.0,1.0,158,15.591948509216309
7945,1268723,2,dropout,0,1.0,-0.9760453701019287,-0.1988549530506134,12058.75244140625,12584.986067295074,479.5419790446758,0.4904566705226898,0.133204385638237,0.3763389587402344,160,15.602149963378906
7946,1268884,2,stuck,0,-0.44486138224601746,-0.9884946942329407,-0.09976954758167267,5925.078125,12874.651775360107,439.90781857073307,1.0,0.0,0.0,161,15.599234580993652
7947,1269043,2,clean,1,0.3719346225261688,-0.9824355244636536,0.19920268654823303,9037.070922851562,12862.715657706882,320.3189243233846,0.2513229548931122,0.1589244157075882,0.5897526144981384,159,15.599390029907227
7948,1269203,2,clean,1,0.5855192542076111,-0.9726580381393433,0.03571847826242447,9850.828247070312,9007.059317612295,385.7126093804836,0.19328491389751434,0.4507836699485779,0.3559314012527466,160,15.601717948913574
7949,1269365,2,actuator_eff_N,0,-0.7266162633895874,-1.0,0.5588595271110535,4851.592102050781,6599.846240363916,176.45619374513626,0.010871895588934422,0.21147741377353668,0.7776507139205933,162,15.611421585083008
7950,1269524,2,offset,0,-0.203983336687088,-0.9853878021240234,0.0031200547236949205,6842.823486328125,11707.37497722429,398.75197812356055,0.6179903745651245,0.31539857387542725,0.06661102920770645,159,15.609606742858887
7951,1269687,2,clean,1,0.21815694868564606,-0.9829242825508118,0.40114423632621765,8451.177978515625,12373.078493118286,239.54230779409409,0.03151857480406761,0.13930366933345795,0.829177737236023,163,15.609368324279785
7952,1269845,2,clean,1,0.6726529002189636,-0.9781482815742493,0.4759593904018402,10182.8076171875,11649.896579742432,209.61624721437693,0.11262206733226776,0.03833043575286865,0.8490474820137024,158,15.609760284423828
7953,1270003,2,noise,0,0.6148446202278137,-0.9783390164375305,0.00873998086899519,9962.557983398438,11498.274604831953,396.504007473588,0.5899041295051575,0.2837676405906677,0.12632820010185242,158,15.617527961730957
7954,1270164,2,clean,1,0.5287244915962219,-0.9803621768951416,-0.17182506620883942,9634.440307617188,12265.158988031259,468.7300275489688,0.42345231771469116,0.20624186098575592,0.3703058362007141,161,15.615829467773438
7955,1270318,2,clean,1,0.2933889329433441,-0.9660172462463379,-0.17443706095218658,8737.811889648438,6428.125989489665,469.77482705563307,0.4037565588951111,0.5374393463134766,0.058804094791412354,154,15.616745948791504
7956,1270472,2,noise,0,0.8024293780326843,-0.9760581851005554,0.4380866587162018,10677.255859375,11149.17922115326,224.76533864438534,0.00100908731110394,0.06705843657255173,0.9319324493408203,154,15.61762523651123
7957,1270631,2,clean,1,0.0647478848695755,-0.9510491490364075,0.11791109293699265,7866.689453125,4017.6479486442595,352.8355617374182,0.21354635059833527,0.6424614787101746,0.14399218559265137,159,15.619070053100586
7958,1270789,2,noise,0,0.7117493748664856,-0.9777211546897888,0.42453476786613464,10331.76513671875,11593.684136390686,230.1860929131508,0.0,0.0,1.0,158,15.619028091430664
7959,1270948,2,dropout,0,0.4770224392414093,-0.9806896448135376,0.28094032406806946,9437.455444335938,12218.1256843026,287.6238651120382,0.09180326014757156,0.18648120760917664,0.72171550989151,159,15.617444038391113
7960,1271110,2,stuck,0,-0.4431929290294647,-0.988333523273468,-0.06108391657471657,5931.4349365234375,12710.434508743012,424.43356592208147,0.43041297793388367,0.13529491424560547,0.43429210782051086,162,15.618892669677734
7961,1271279,2,gain,0,-0.10817864537239075,-0.986736536026001,-0.21660129725933075,7207.83935546875,13585.897905349731,486.640520217471,0.3724078834056854,0.14898990094661713,0.47860220074653625,169,15.619235038757324
7962,1271439,2,clean,1,-0.48690322041511536,-0.9879775047302246,-0.02198791317641735,5764.898681640625,11987.747373843049,408.7951650246978,0.4032677114009857,0.24643559753894806,0.3502967059612274,160,15.619291305541992
7963,1271606,2,actuator_eff_N,0,1.0,-0.9499533772468567,-0.21453827619552612,12437.51953125,6212.967994442417,485.8153123706579,0.8406009674072266,0.10676596313714981,0.05263308063149452,167,15.619525909423828
7964,1271769,2,clean,1,0.09354013949632645,-0.9846158027648926,0.07229092717170715,7976.387939453125,12961.999215574873,371.08362935855985,0.4820014536380768,0.10976282507181168,0.40823572874069214,163,15.619270324707031
7965,1271927,2,actuator_eff_W,0,0.3078373074531555,-0.9804360270500183,0.10216867178678513,8792.860107421875,11236.023795435987,359.13253018405146,0.39921674132347107,0.3379271328449249,0.262856125831604,158,15.6196928024292
7966,1272091,2,clean,1,1.0,-0.9765961170196533,-0.27498114109039307,12082.574462890625,12906.586421012878,509.9924513697624,0.701166570186615,0.08359851688146591,0.2152349203824997,164,15.619668006896973
7967,1272251,2,clean,1,0.8367339968681335,-0.9788520932197571,0.130901038646698,10807.95654296875,12776.623844146729,347.63958219531924,0.73483806848526,0.12835593521595,0.13680599629878998,160,15.619658470153809
7968,1272408,2,clean,1,1.0,-0.952620804309845,-0.4743119180202484,11915.748291015625,6287.439745588358,589.7247677447988,0.031316425651311874,0.5396828055381775,0.42900076508522034,157,15.619773864746094
7969,1272570,2,clean,1,0.8441569209098816,-0.9768431782722473,-0.21977883577346802,10836.23779296875,11698.738973576037,487.9115344170357,0.37619513273239136,0.2746116816997528,0.34919318556785583,162,15.619834899902344
7970,1272733,2,clean,1,0.9572094082832336,-0.9779325723648071,-0.0352824442088604,11266.9677734375,12764.267426994302,414.1129778921604,0.7842217683792114,0.1703816056251526,0.04539663717150688,163,15.619818687438965
7971,1272897,2,dropout,0,0.043497562408447266,-0.9836879968643188,0.22558991611003876,7785.7257080078125,11932.524056259654,309.76403235682045,0.05444396287202835,0.2683162987232208,0.677239716053009,164,15.618949890136719
7972,1273062,2,clean,1,0.22228090465068817,-0.9829559922218323,-0.23781929910182953,8466.890258789062,12419.167809727018,495.12772112339735,0.49117764830589294,0.2621171474456787,0.24670521914958954,165,15.619816780090332
7973,1273222,2,clean,1,0.6082438230514526,-0.9795260429382324,0.02928289771080017,9937.409057617188,12134.207819746704,388.2868411750202,0.2167956829071045,0.255502849817276,0.5277014374732971,160,15.619889259338379
7974,1273380,2,clean,1,0.3010707199573517,-0.9813010692596436,-0.07709726691246033,8767.079467773438,11721.37790107727,430.8389052886554,0.23049283027648926,0.1790594607591629,0.590447723865509,158,15.619894981384277
7975,1273544,2,clean,1,0.4625902473926544,-0.9269734025001526,-0.09208868443965912,9382.468872070312,3212.004931453627,436.835474062711,0.25581681728363037,0.6841953992843628,0.05998776853084564,164,15.619922637939453
7976,1273709,2,clean,1,0.4199705719947815,-0.36500898003578186,-0.21097226440906525,9220.087890625,363.00071838579345,484.38890551030636,0.012724204920232296,0.8951190114021301,0.09215676039457321,165,15.619890213012695
7977,1273872,2,clean,1,0.26589909195899963,-0.9829802513122559,-0.33322206139564514,8633.075561523438,12680.98509645462,533.288823608309,0.6686561107635498,0.06776571273803711,0.2635781466960907,163,15.619915962219238
7978,1274027,2,clean,1,0.7277101278305054,-0.9779689908027649,0.07233352214097977,10392.57568359375,11793.109294734706,371.0665919082239,0.4454108774662018,0.19663026928901672,0.3579588830471039,155,15.619933128356934
7979,1274182,2,clean,1,0.5823205709457397,-0.9052419662475586,0.05093057081103325,9838.641357421875,2595.7280240388495,379.62777146697044,0.09652402997016907,0.7099968791007996,0.19347912073135376,155,15.619950294494629
7980,1274342,2,clean,1,0.44253578782081604,-0.9815477132797241,-0.050911180675029755,9306.061401367188,12608.26455783844,420.3644720762968,1.0,0.0,0.0,160,15.619915962219238
7981,1274506,2,offset,0,1.0,-0.9541627764701843,-0.23614443838596344,12119.371337890625,6610.009414172551,494.45777697116137,0.2111159861087799,0.5412737727165222,0.24761025607585907,164,15.61996078491211
7982,1274668,2,clean,1,-1.0,-1.0,0.5134802460670471,2711.04736328125,12419.521149891421,194.60788992607615,0.03091036155819893,0.2311462014913559,0.7379434704780579,162,15.619900703430176
7983,1274829,2,clean,1,0.23890313506126404,-0.9827555418014526,0.21969075500965118,8530.220947265625,12366.629842758179,312.12369751031315,0.3074481785297394,0.05874070152640343,0.6338111162185669,161,15.6199312210083
7984,1274990,2,clean,1,-0.3613816201686859,-0.9870729446411133,0.3878229260444641,6243.135986328125,12073.78971195221,244.87083351915894,0.15363742411136627,0.14229553937911987,0.704067051410675,161,15.619929313659668
7985,1275152,2,clean,1,-0.7974519729614258,-1.0,-0.06334910541772842,4581.708068847656,11797.62413075428,425.3396436226343,0.2669099271297455,0.23725593090057373,0.4958341419696808,162,15.619952201843262
7986,1275307,2,clean,1,0.13801875710487366,-0.9813143610954285,-0.15674953162670135,8145.8514404296875,10898.529591123122,462.69981308266824,0.19496379792690277,0.3168014585971832,0.4882347285747528,155,15.619973182678223
7987,1275470,2,dropout,0,0.7122758030891418,-0.9799367189407349,0.04101407900452614,10333.770751953125,12876.45724105835,383.594368070364,1.0,0.0,0.0,163,15.61912727355957
7988,1275631,2,clean,1,0.6791285872459412,-0.9789396524429321,-0.15011289715766907,10207.479858398438,12116.933333359542,460.0451582502574,0.6100247502326965,0.1467277556657791,0.24324746429920197,161,15.619962692260742
7989,1275788,2,noise,0,-0.07032131403684616,-0.9758173823356628,0.04908514767885208,7352.0758056640625,7600.581209642165,380.3659404218197,0.24168376624584198,0.4900009036064148,0.26831531524658203,157,15.619732856750488
7990,1275949,2,clean,1,0.8882489800453186,-0.9488063454627991,-0.27489519119262695,11004.228515625,5373.824075598262,509.95807983726263,0.06458725780248642,0.5877981185913086,0.3476146161556244,161,15.619951248168945
7991,1276107,2,noise,0,0.3508627712726593,-0.9140305519104004,-0.0029701520688831806,8956.787109375,2604.6429546769714,401.18806086853147,0.04032004997134209,0.71108478307724,0.24859514832496643,158,15.61983585357666
7992,1276268,2,clean,1,-1.0,-1.0,0.5354129672050476,2175.7444763183594,12247.169933080673,185.83482286617235,0.24087317287921906,0.027621373534202576,0.7315054535865784,161,15.61993408203125
7993,1276427,2,clean,1,0.4744480550289154,-0.9814035892486572,0.1826670616865158,9427.647094726562,12673.99905812645,326.9331728833847,0.19807113707065582,0.1158626601099968,0.686066210269928,159,15.619963645935059
7994,1276585,2,dropout,0,0.7457637190818787,-0.9786619544029236,-0.043869804590940475,10461.35986328125,12256.697079181671,417.5479222529694,0.42566725611686707,0.04181990772485733,0.5325128436088562,158,15.619155883789062
7995,1276745,2,clean,1,0.5597835183143616,-0.9789908528327942,-0.06702717393636703,9752.775268554688,11605.390596337322,426.8108684644103,0.5862500667572021,0.30824199318885803,0.10550793260335922,160,15.619985580444336
7996,1276909,2,stuck,0,0.4256857633590698,-0.982581377029419,-0.0246089156717062,9241.86279296875,13264.356122016907,409.84356601072693,0.33535531163215637,0.0816076397895813,0.5830370187759399,164,15.6199312210083
7997,1277071,2,dropout,0,-0.9340367913246155,-1.0,0.5278356671333313,4061.3198852539062,12309.072752952576,188.86572942137718,0.046386271715164185,0.15139935910701752,0.8022143840789795,162,15.61916732788086
7998,1277235,2,clean,1,1.0,-0.7201176285743713,-0.3524665832519531,11651.6162109375,1040.7601786902433,540.9866342619061,0.0985555648803711,0.8213238716125488,0.08012058585882187,164,15.619888305664062
7999,1277401,2,clean,1,1.0,-0.9673681855201721,-0.3300965130329132,11913.99169921875,9127.583545737292,532.038604130685,0.11734099686145782,0.4519496560096741,0.4307093322277069,166,15.620016098022461
8000,1277560,2,clean,1,0.3853873610496521,-0.9815129041671753,0.46968919038772583,9088.325805664062,12290.11092376709,212.1243183016777,0.0,0.0,1.0,159,15.619975090026855
8001,1277719,2,gain,0,1.0,-0.964507520198822,0.004487254656851292,12814.62890625,9026.306193759216,398.2050982117653,0.19993574917316437,0.43632495403289795,0.3637393116950989,159,15.620016098022461
8002,1277880,2,noise,0,0.728923499584198,-0.9793527722358704,0.04188218712806702,10397.198486328125,12589.096009385956,383.2471253420232,0.2917296290397644,0.16382087767124176,0.544449508190155,161,15.619760513305664
8003,1278042,2,clean,1,-0.12392699718475342,-0.9848982095718384,-0.04170074686408043,7147.838134765625,11832.784708922112,416.6802993491292,0.4950655400753021,0.26374495029449463,0.24118950963020325,162,15.619990348815918
8004,1278204,2,clean,1,0.7993555068969727,-0.9785810112953186,-0.07390949130058289,10665.54443359375,12448.687771320343,429.563795480353,0.3396955132484436,0.13654379546642303,0.5237606763839722,162,15.619989395141602
8005,1278362,2,clean,1,0.4805208146572113,-0.7007763981819153,-0.12227480858564377,9450.784301757812,789.6088662482214,448.90992457419634,0.13094966113567352,0.8419252634048462,0.02712509222328663,158,15.61987018585205
8006,1278528,2,stuck,0,0.5976366996765137,-0.980137825012207,-0.24634334444999695,9896.995849609375,12457.086659743967,498.5373364388943,0.554362952709198,0.2191653847694397,0.22647163271903992,166,15.6199951171875
8007,1278693,2,clean,1,1.0,-0.8054563999176025,-0.1265382468700409,11644.656982421875,1496.4068803253613,450.6152961626649,0.16780777275562286,0.7867917418479919,0.0454004667699337,165,15.619913101196289
8008,1278850,2,actuator_eff_W,0,-1.0,-1.0,0.6311542987823486,2883.603515625,12254.596447944641,147.53827931638668,0.1910540610551834,0.08381921797990799,0.7251267433166504,157,15.619961738586426
8009,1279009,2,packet_loss,0,1.0,-0.9761015772819519,-0.20093794167041779,11815.84228515625,12360.480309794555,480.37517845630646,0.7206313014030457,0.24509473145008087,0.034273967146873474,159,15.62000560760498
8010,1279173,2,packet_loss,0,-0.2877315878868103,-0.5027635097503662,0.09345927089452744,6523.74267578125,328.0,362.6162930652499,0.03282248601317406,0.9594176411628723,0.007759875617921352,164,15.619729995727539
8011,1279332,2,dropout,0,0.2591501474380493,-0.7776750326156616,0.020815841853618622,8607.362060546875,967.880618059998,391.67366352304816,0.1496185064315796,0.8255394101142883,0.02484207972884178,159,15.619434356689453
8012,1279489,2,clean,1,-0.6566590070724487,-0.9867189526557922,0.02535630762577057,5118.1292724609375,9634.254449323915,389.8574771732092,0.5570816397666931,0.41997912526130676,0.02293921448290348,157,15.62000846862793
8013,1279652,2,actuator_eff_N,0,0.9151902794837952,-0.9680472612380981,-0.028287556022405624,11106.875,8690.075886214681,411.315022245979,0.12116933614015579,0.29926085472106934,0.5795698165893555,163,15.620026588439941
8014,1279813,2,clean,1,0.3042788505554199,-0.981757402420044,0.5535216927528381,8779.302368164062,12031.332351207733,178.5913218408823,0.0,0.0,1.0,161,15.620004653930664
8015,1279971,2,clean,1,0.18847495317459106,-0.971611499786377,0.0560314916074276,8338.089599609375,7342.837991114669,377.5874028503895,0.4222474992275238,0.49803948402404785,0.07971300929784775,158,15.62000560760498
8016,1280127,2,actuator_eff_W,0,-0.07765770703554153,-0.9855114221572876,0.176578551530838,7324.1241455078125,12637.756534576416,329.36857892685265,1.0,0.0,0.0,156,15.619990348815918
8017,1280279,2,clean,1,0.25724637508392334,-0.9797835946083069,0.11242006719112396,8600.108642578125,10635.075834680347,355.03197300797444,0.10135001689195633,0.3299447000026703,0.5687052607536316,152,15.620018005371094
8018,1280436,2,noise,0,-0.5976352691650391,-0.9892615675926208,0.343772828578949,5343.0096435546875,12438.96736106363,262.4908665792293,0.1664007008075714,0.12925495207309723,0.7043443322181702,157,15.619757652282715
8019,1280594,2,clean,1,0.8810602426528931,-0.9784440398216248,-0.2528446912765503,10976.839599609375,12730.648482322693,501.13787788525224,0.6055759787559509,0.05533721670508385,0.3390868008136749,158,15.620010375976562
8020,1280753,2,clean,1,-0.355787068605423,-0.9869997501373291,0.4138822853565216,6264.4512939453125,12046.814462661743,234.4470809623599,0.03206252679228783,0.010789375752210617,0.9571480751037598,159,15.619999885559082
8021,1280912,2,clean,1,-0.10430139303207397,-0.9844983220100403,0.2560875713825226,7222.6116943359375,11648.097998299178,297.5649685475695,0.14102803170681,0.2704693078994751,0.5885026454925537,159,15.620011329650879
8022,1281074,2,clean,1,0.5977105498313904,-0.9754801988601685,0.04316207766532898,9897.277221679688,10091.101413931814,382.73516869544983,0.3445006012916565,0.41112563014030457,0.24437376856803894,162,15.620034217834473
8023,1281224,2,noise,0,0.4076605439186096,-0.9757195115089417,0.027994902804493904,9173.186645507812,9445.02626692764,388.8020389073814,0.056684188544750214,0.3908616006374359,0.5524542331695557,150,15.619775772094727
8024,1281379,2,clean,1,0.5628610849380493,-0.9623501896858215,0.11333531886339188,9764.500732421875,6483.760342342458,354.6658734758646,0.12289205193519592,0.5358424782752991,0.341265469789505,155,15.620002746582031
