==============================================================================
SIMPLE PPO — CONFIGURATION
==============================================================================
  Environment
    mode                 all
    random_weather       True
    enable_faults        False
    dssat_seed           123

  PPO Hyperparameters
    total_timesteps      1,000,000
    n_steps              4,096
    batch_size           64
    n_epochs             10
    learning_rate        0.0003
    gamma                0.99
    gae_lambda           0.95
    clip_range           0.2
    ent_coef             0.01
    max_grad_norm        0.5
    device               cpu

  Normalisation (VecNormalize)
    norm_obs             True
    norm_reward          True
    clip_obs             5.0
    clip_reward          10.0

  Reward Weights (seasonal)
    W_yield              0.40
    W_hiad               0.10
    W_ane                0.30
    W_penalty            0.20
==============================================================================

==============================================================================
TRAINING — 1,000,000 timesteps  |  n_steps=4096
==============================================================================

  Episode log  → /workspace/episode_log_water.csv
  Metrics log  → /workspace/training_metrics_water.csv

     ep      step   len    cum_R   yield      N      W   R_seas    R_yld   R_hiad    R_ane
   5700    910978   150   +4.988   12626    271    232  -0.0043  +1.0000  +0.4604  +0.1655

  ── rolling mean (last 100 ep) ──  cum_R=+4.407  yield=11088 kg/ha  N=263  W=314 mm  R_seas=-0.1056  R_ane=+0.0620

   5701    911134   156   +4.061   10632    261    251  -0.1370  +0.7906  +0.0938  +0.0199
   5702    911291   157   +1.758    9747    293    228  -0.2728  +0.5584  -0.1181  -0.1685
   5703    911447   156   +4.009   10854    262    304  -0.1272  +0.8489  +0.0034  +0.0341
   5704    911606   159   +3.452   10248    298    350  -0.2218  +0.6897  -0.0227  -0.1398
   5705    911765   159   +3.868   10337    253    377  -0.1804  +0.7132  -0.1539  +0.0223
   5706    911925   160   +4.639   11467    250    301  -0.0405  +1.0000  +0.1481  +0.1490
   5707    912085   160   +5.262   11697    291    325  -0.0839  +1.0000  +0.1452  +0.0052
   5708    912247   162   +5.122   11759    293    277  -0.0681  +1.0000  +0.3098  +0.0032
   5709    912403   156   +4.751   11329    282    335  -0.0942  +0.9735  +0.1118  +0.0040
   5710    912566   163   +3.671   10725    300    312  -0.1837  +0.8151  -0.0600  -0.1049
   5711    912722   156   +4.302   10960    226    277  -0.0503  +0.8766  +0.1602  +0.2150
   5712    912883   161   +4.784   12577    284    231  -0.0332  +1.0000  +0.3502  +0.1059
   5713    913041   158   +2.732   10190    290    330  -0.2226  +0.6745  -0.0458  -0.1220
   5714    913194   153   +5.083   11540    264    340  -0.0360  +1.0000  +0.3633  +0.0922
   5715    913350   156   +4.074   10540    229    347  -0.0981  +0.7664  +0.1455  +0.1524
   5716    913503   153   +5.679   11666    243    339  -0.0044  +1.0000  +0.3611  +0.1982
   5717    913660   157   +3.288   10626    268    331  -0.1522  +0.7889  +0.0354  -0.0100
   5718    913818   158   +4.167   11081    280    249  -0.1161  +0.9083  +0.0975  -0.0098
   5719    913975   157   +4.626   11237    279    353  -0.1017  +0.9493  +0.0874  +0.0074
   5720    914135   160   +5.191   12698    286    282  -0.0016  +1.0000  +0.6482  +0.1119
   5721    914294   159   +3.395   10083    284    291  -0.2100  +0.6464  +0.1181  -0.1112
   5722    914455   161   +4.300   10329    258    389  -0.1731  +0.7109  -0.0093  +0.0005
   5723    914617   162   +5.389   11478    238    371  -0.0171  +1.0000  +0.2085  +0.2069
   5724    914782   165   +6.698   12621    249    380  +0.0120  +1.0000  +0.3168  +0.2678
   5725    914939   157   +4.229   10453    247    417  -0.1506  +0.7435  -0.0418  +0.0591
   5726    915096   157   +2.239    9692    249    256  -0.2322  +0.5438  -0.1055  -0.0254
   5727    915254   158   +6.320   13066    268    304  +0.0275  +1.0000  +0.6235  +0.2171
   5728    915413   159   +3.521   10748    282    244  -0.1564  +0.8209  +0.0266  -0.0477
   5729    915570   157   +4.344   11018    272    252  -0.0918  +0.8919  +0.3090  +0.0145
   5730    915723   153   +5.880   12318    241    380  +0.0364  +1.0000  +0.5365  +0.2760
   5731    915883   160   +5.018   12160    268    304  -0.0339  +1.0000  +0.2523  +0.1363
   5732    916040   157   +4.422   11310    280    290  -0.0801  +0.9685  +0.2496  +0.0094
   5733    916201   161   +3.977   11369    293    248  -0.0985  +0.9839  +0.1449  -0.0299
   5734    916362   161   +2.566   10405    307    236  -0.2150  +0.7309  -0.0189  -0.1529
   5735    916525   163   +3.306   10580    285    220  -0.1601  +0.7769  +0.1700  -0.0711
   5736    916683   158   +3.833   10480    264    377  -0.1810  +0.7506  -0.1646  -0.0072
   5737    916842   159   +4.048   11748    294    220  -0.0698  +1.0000  +0.3091  -0.0023
   5738    917001   159   +2.541   10041    284    255  -0.2267  +0.6353  -0.0116  -0.1147
   5739    917159   158   +5.615   11830    272    368  -0.0510  +1.0000  +0.2285  +0.0873
   5740    917318   159   +4.512   11018    236    349  -0.0767  +0.8920  +0.0060  +0.1656
   5741    917475   157   +5.067   12475    276    299  -0.0331  +1.0000  +0.2789  +0.1302
   5742    917635   160   +3.223    9672    244    328  -0.2217  +0.5386  -0.0350  -0.0094
   5743    917793   158   +4.870   11832    285    312  -0.0674  +1.0000  +0.2085  +0.0393
   5744    917950   157   +3.158   10142    279    266  -0.2097  +0.6618  +0.0191  -0.0902
   5745    918107   157   +2.174    9204    268    354  -0.3003  +0.4158  -0.1128  -0.1431
   5746    918265   158   +3.908   10696    247    256  -0.0899  +0.8073  +0.3324  +0.0833
   5747    918425   160   +3.506   10129    276    387  -0.2305  +0.6585  -0.2066  -0.0815
   5748    918577   152   +4.169   10262    280    392  -0.1957  +0.6933  +0.0630  -0.0845
   5749    918739   162   +4.125   10506    293    347  -0.1907  +0.7575  +0.0072  -0.1027
   5750    918901   162   +2.761   10569    281    221  -0.1857  +0.7740  -0.1155  -0.0588
   5751    919059   158   +5.152   11495    254    339  -0.0356  +1.0000  +0.2453  +0.1329
   5752    919225   166   +2.377    9462    269    308  -0.2821  +0.4833  -0.1642  -0.1218
   5753    919382   157   +4.868   10791    266    301  -0.1098  +0.8324  +0.2804  +0.0136
   5754    919539   157   +3.283    9740    268    328  -0.2454  +0.5566  -0.0767  -0.0896
   5755    919702   163   +6.131   12196    247    339  +0.0121  +1.0000  +0.4148  +0.2355
   5756    919859   157   +5.655   11776    242    351  +0.0007  +1.0000  +0.3519  +0.2182
   5757    920020   161   +3.552   10944    279    269  -0.1267  +0.8723  +0.1141  -0.0206
   5758    920177   157   +4.183   10928    270    302  -0.0906  +0.8683  +0.3930  +0.0100
   5759    920339   162   +5.115   10777    266    406  -0.1317  +0.8286  +0.0769  +0.0114
   5760    920501   162   +2.748   10530    295    200  -0.1869  +0.7639  +0.0444  -0.1077
   5761    920662   161   +5.499   10942    259    364  -0.1002  +0.8719  +0.1550  +0.0544
   5762    920823   161   +3.198    9930    261    326  -0.2201  +0.6064  -0.0703  -0.0489
   5763    920981   158   +5.054   12367    280    247  -0.0438  +1.0000  +0.2472  +0.1049
   5764    921137   156   +4.318   11009    263    316  -0.1042  +0.8895  +0.0988  +0.0452
   5765    921294   157   +4.419   11406    291    250  -0.0838  +0.9938  +0.2350  -0.0191
   5766    921452   158   +6.526   12775    271    359  -0.0081  +1.0000  +0.3825  +0.1789
   5767    921604   152   +6.827   12006    216    469  +0.0479  +1.0000  +0.3101  +0.3897
   5768    921769   165   +4.319   11601    289    275  -0.0784  +1.0000  +0.2083  +0.0027
   5769    921935   166   +3.849   10827    298    328  -0.1583  +0.8417  +0.0869  -0.0916
   5770    922096   161   +4.945   11296    257    357  -0.0720  +0.9649  +0.0719  +0.0986
   5771    922256   160   +3.147    9598    293    358  -0.2859  +0.5192  -0.1168  -0.1799
   5772    922422   166   +4.757   11810    305    258  -0.0856  +1.0000  +0.2388  -0.0316
   5773    922587   165   +3.954   11138    283    256  -0.1069  +0.9232  +0.1728  -0.0167
   5774    922742   155   +4.293   10737    273    313  -0.1367  +0.8181  +0.1423  -0.0181
   5775    922899   157   +6.056   12974    250    307  +0.0419  +1.0000  +0.5262  +0.2975
   5776    923055   156   +4.791   11157    258    313  -0.0580  +0.9283  +0.3601  +0.0797
   5777    923215   160   +5.051   12051    259    310  -0.0232  +1.0000  +0.2799  +0.1628
   5778    923381   166   +3.493   10727    292    294  -0.1658  +0.8156  +0.0489  -0.0821
   5779    923538   157   +6.529   12869    264    357  +0.0154  +1.0000  +0.4952  +0.2195
   5780    923697   159   +5.157   11381    293    262  -0.0934  +0.9872  +0.1842  -0.0289
   5781    923857   160   +3.580   10736    290    262  -0.1528  +0.8179  +0.1473  -0.0734
   5782    924018   161   +6.557   12849    240    349  +0.0429  +1.0000  +0.4110  +0.3395
   5783    924175   157   +5.314   11735    261    348  -0.0422  +1.0000  +0.2035  +0.1248
   5784    924334   159   +6.920   12200    258    416  +0.0053  +1.0000  +0.5122  +0.1804
   5785    924489   155   +3.124   10252    268    286  -0.1959  +0.6909  -0.0586  -0.0425
   5786    924648   159   +5.577   11293    226    341  -0.0243  +0.9642  +0.0924  +0.2515
   5787    924809   161   +3.018    9860    299    288  -0.2544  +0.5880  +0.0164  -0.1767
   5788    924971   162   +5.122   11968    273    315  -0.0424  +1.0000  +0.2902  +0.0953
   5789    925133   162   +4.500   10759    274    336  -0.1469  +0.8239  +0.0319  -0.0200
   5790    925298   165   +6.304   12598    255    362  +0.0037  +1.0000  +0.3319  +0.2351
   5791    925459   161   +4.846   11532    272    298  -0.0381  +1.0000  +0.4390  +0.0600
   5792    925620   161   +4.829   11288    288    342  -0.1148  +0.9628  +0.0069  -0.0208
   5793    925781   161   +5.123   11944    277    270  -0.0255  +1.0000  +0.5069  +0.0795
   5794    925945   164   +4.821   11102    244    310  -0.0572  +0.9139  +0.2247  +0.1396
   5795    926110   165   +4.598   10727    258    401  -0.1320  +0.8155  +0.0251  +0.0388
   5796    926265   155   +2.964   10280    304    229  -0.2048  +0.6981  +0.1664  -0.1532
   5797    926423   158   +4.472   11005    268    328  -0.0995  +0.8884  +0.2051  +0.0264
   5798    926581   158   +5.110   12368    272    276  -0.0106  +1.0000  +0.4820  +0.1374
   5799    926745   164   +5.499   11512    235    333  -0.0001  +1.0000  +0.3181  +0.2268
   5800    926900   155   +4.767   11260    256    394  -0.0660  +0.9553  +0.1482  +0.1012

  ── rolling mean (last 100 ep) ──  cum_R=+4.439  yield=11146 kg/ha  N=270  W=314 mm  R_seas=-0.1057  R_ane=+0.0407

   5801    927056   156   +4.601   11029    259    357  -0.0942  +0.8947  +0.1265  +0.0651
   5802    927220   164   +5.244   11508    255    362  -0.0424  +1.0000  +0.1863  +0.1299
   5803    927373   153   +3.483   10128    243    404  -0.1903  +0.6582  -0.1732  +0.0414
   5804    927531   158   +5.395   11388    264    327  -0.0705  +0.9890  +0.0867  +0.0787
   5805    927688   157   +5.582   11016    267    381  -0.1027  +0.8914  +0.1455  +0.0330
   5806    927846   158   +4.746   11788    267    320  -0.0366  +1.0000  +0.3242  +0.1034
   5807    928005   159   +6.007   11780    252    425  -0.0246  +1.0000  +0.2409  +0.1712
   5808    928168   163   +3.394   10014    264    356  -0.2158  +0.6285  -0.0734  -0.0519
   5809    928326   158   +3.546   10830    293    252  -0.1462  +0.8426  +0.1579  -0.0754
   5810    928488   162   +3.569   11264    315    272  -0.1406  +0.9565  +0.0201  -0.1058
   5811    928649   161   +4.994   12107    293    371  -0.0800  +1.0000  +0.1004  +0.0331
   5812    928813   164   +4.223   10383    264    383  -0.1683  +0.7252  +0.0554  -0.0172
   5813    928972   159   +4.204   10952    266    272  -0.1050  +0.8746  +0.1776  +0.0285
   5814    929130   158   +0.918    8563    302    248  -0.3960  +0.2476  -0.2059  -0.2910
   5815    929288   158   +4.526   10158    235    478  -0.1655  +0.6661  -0.0590  +0.0796
   5816    929444   156   +4.103   10593    287    325  -0.1804  +0.7803  -0.0274  -0.0759
   5817    929609   165   +4.444   11285    325    292  -0.1391  +0.9620  +0.0965  -0.1308
   5818    929770   161   +4.643   11181    307    311  -0.1223  +0.9346  +0.2077  -0.0892
   5819    929935   165   +5.149   10895    280    408  -0.1346  +0.8596  +0.0924  -0.0291
   5820    930097   162   +3.337   10441    273    325  -0.1834  +0.7405  -0.0575  -0.0427
   5821    930260   163   +4.988   12366    276    279  -0.0146  +1.0000  +0.4975  +0.1187
   5822    930422   162   +5.930   11514    217    378  +0.0178  +1.0000  +0.2050  +0.3244
   5823    930585   163   +3.554   10829    322    280  -0.1980  +0.8422  -0.1119  -0.1580
   5824    930747   162   +3.797   11368    296    163  -0.0910  +0.9837  +0.2557  -0.0416
   5825    930908   161   +3.538   10642    306    255  -0.1809  +0.7931  +0.0980  -0.1300
   5826    931063   155   +4.675   11029    263    332  -0.0820  +0.8947  +0.2931  +0.0501
   5827    931221   158   +4.663   12436    308    275  -0.0847  +1.0000  +0.1245  +0.0094
   5828    931383   162   +4.100   11265    287    276  -0.1022  +0.9567  +0.1423  -0.0187
   5829    931537   154   +5.007   11053    252    368  -0.0796  +0.9009  +0.1622  +0.0964
   5830    931698   161   +5.038   11209    269    356  -0.0880  +0.9421  +0.1400  +0.0417
   5831    931849   151   +3.886   10461    257    368  -0.1339  +0.7456  +0.2461  +0.0170
   5832    932017   168   +2.955   10704    290    207  -0.1674  +0.8093  +0.0319  -0.0765
   5833    932172   155   +5.262   11434    245    392  -0.0544  +1.0000  -0.0421  +0.1659
   5834    932332   160   +3.666   10409    286    324  -0.1929  +0.7321  +0.0077  -0.0891
   5835    932487   155   +4.071   11900    277    230  -0.0683  +1.0000  +0.0949  +0.0739
   5836    932646   159   +5.707   11561    251    388  -0.0291  +1.0000  +0.2525  +0.1521
   5837    932806   160   +2.687   10144    273    251  -0.1993  +0.6625  +0.0675  -0.0722
   5838    932962   156   +2.312    9296    260    378  -0.2966  +0.4398  -0.2522  -0.1046
   5839    933125   163   +5.018   12158    282    322  -0.0545  +1.0000  +0.2224  +0.0775
   5840    933282   157   +4.321   10780    262    360  -0.1333  +0.8295  +0.0070  +0.0289
   5841    933437   155   +1.944    9812    266    263  -0.2431  +0.5753  -0.1339  -0.0785
   5842    933603   166   +3.964   11041    271    312  -0.1143  +0.8978  +0.0587  +0.0181
   5843    933761   158   +4.427   11088    260    361  -0.1121  +0.9104  -0.0890  +0.0642
   5844    933923   162   +4.301   11147    294    304  -0.1213  +0.9257  +0.1296  -0.0521
   5845    934085   162   +6.702   12028    239    417  +0.0044  +1.0000  +0.2691  +0.2583
   5846    934244   159   +5.280   10742    276    410  -0.1272  +0.8193  +0.2555  -0.0253
   5847    934408   164   +1.945    9292    290    287  -0.3235  +0.4388  -0.2334  -0.1997
   5848    934566   158   +3.723   10560    266    287  -0.1664  +0.7717  -0.0710  -0.0074
   5849    934724   158   +5.334   12145    278    295  -0.0359  +1.0000  +0.3610  +0.0933
   5850    934883   159   +2.755    9978    264    306  -0.2208  +0.6189  -0.0858  -0.0563
   5851    935041   158   +5.320   12008    243    287  +0.0208  +1.0000  +0.5054  +0.2341
   5852    935201   160   +4.517   11464    298    278  -0.0962  +1.0000  +0.1497  -0.0373
   5853    935362   161   +5.337   11260    225    326  -0.0230  +0.9555  +0.1266  +0.2516
   5854    935520   158   +4.098   11221    276    337  -0.1010  +0.9451  +0.0730  +0.0181
   5855    935684   164   +4.619   11190    252    301  -0.0705  +0.9369  +0.1251  +0.1091
   5856    935843   159   +4.207   12395    311    207  -0.0608  +1.0000  +0.4010  -0.0029
   5857    935993   150   +4.696   11840    266    271  -0.0256  +1.0000  +0.4002  +0.1145
   5858    936151   158   +4.812   10851    239    332  -0.0861  +0.8480  +0.1083  +0.1367
   5859    936317   166   +3.651   10786    298    281  -0.1668  +0.8311  +0.0357  -0.0938
   5860    936475   158   +5.629   11425    238    349  -0.0180  +0.9987  +0.2293  +0.1981
   5861    936638   163   +2.365   10330    295    218  -0.2191  +0.7113  -0.0966  -0.1241
   5862    936800   162   +3.670   11130    314    260  -0.1530  +0.9214  +0.0116  -0.1150
   5863    936965   165   +3.627   10759    246    378  -0.1188  +0.8238  -0.0300  +0.0941
   5864    937130   165   +4.045   10617    242    360  -0.1325  +0.7866  -0.0752  +0.0947
   5865    937289   159   +2.652   10330    279    250  -0.1924  +0.7113  +0.0256  -0.0758
   5866    937443   154   +5.754   11393    243    346  -0.0209  +0.9903  +0.3034  +0.1704
   5867    937603   160   +5.666   11288    216    409  +0.0015  +0.9626  +0.1956  +0.3042
   5868    937764   161   +2.118    9950    273    239  -0.2154  +0.6116  +0.0792  -0.0875
   5869    937930   166   +3.045   10850    309    188  -0.1641  +0.8477  +0.1051  -0.1217
   5870    938083   153   +3.052    9356    233    332  -0.2478  +0.4557  -0.1292  +0.0038
   5871    938241   158   +4.538   11496    267    277  -0.0515  +1.0000  +0.2548  +0.0769
   5872    938405   164   +3.282   10464    297    286  -0.1961  +0.7466  +0.0335  -0.1203
   5873    938567   162   +3.992   11024    298    268  -0.1420  +0.8934  +0.0721  -0.0752
   5874    938731   164   +3.553   10385    280    347  -0.1900  +0.7257  +0.0055  -0.0732
   5875    938888   157   +4.663   11030    240    288  -0.0548  +0.8951  +0.2668  +0.1490
   5876    939042   154   +2.584    9797    266    283  -0.2395  +0.5714  -0.0841  -0.0798
   5877    939209   167   +4.561   11376    262    275  -0.0646  +0.9858  +0.1284  +0.0870
   5878    939366   157   +5.634   11470    252    349  -0.0198  +1.0000  +0.3822  +0.1400
   5879    939521   155   +5.521   11955    289    361  -0.0643  +1.0000  +0.2523  +0.0351
   5880    939679   158   +5.727   11898    276    328  -0.0477  +1.0000  +0.2959  +0.0757
   5881    939840   161   +6.260   12751    274    380  -0.0162  +1.0000  +0.3523  +0.1618
   5882    939997   157   +3.357   10135    267    319  -0.1973  +0.6601  +0.0329  -0.0520
   5883    940157   160   +5.181   12083    296    314  -0.0677  +1.0000  +0.2614  +0.0204
   5884    940320   163   +4.877   11995    278    237  -0.0401  +1.0000  +0.3584  +0.0803
   5885    940479   159   +5.631   12574    268    352  -0.0038  +1.0000  +0.4464  +0.1719
   5886    940636   157   +4.298   10785    235    353  -0.0897  +0.8307  +0.0842  +0.1473
   5887    940798   162   +5.832   11784    252    376  -0.0342  +1.0000  +0.1531  +0.1683
   5888    940955   157   +5.438   11835    259    344  -0.0462  +1.0000  +0.1129  +0.1417
   5889    941112   157   +3.081   10146    271    358  -0.2005  +0.6629  +0.0333  -0.0653
   5890    941275   163   +6.828   12102    235    440  +0.0155  +1.0000  +0.2870  +0.2894
   5891    941439   164   +5.031   12025    280    280  -0.0457  +1.0000  +0.3264  +0.0723
   5892    941600   161   +3.784   10323    238    397  -0.1378  +0.7094  +0.0996  +0.0831
   5893    941758   158   +3.706   11064    267    290  -0.1006  +0.9039  +0.1244  +0.0365
   5894    941914   156   +5.641   11094    224    360  -0.0133  +0.9119  +0.3643  +0.2409
   5895    942074   160   +4.443   11294    255    276  -0.0530  +0.9642  +0.2364  +0.1076
   5896    942236   162   +2.253    9845    292    285  -0.2627  +0.5840  -0.1196  -0.1558
   5897    942393   157   +4.941   11581    242    354  -0.0171  +1.0000  +0.2397  +0.1965
   5898    942548   155   +2.577   10100    282    244  -0.2196  +0.6508  -0.0061  -0.1055
   5899    942708   160   +4.879   11963    263    306  -0.0269  +1.0000  +0.3171  +0.1380
   5900    942869   161   +4.747   11245    234    328  -0.0484  +0.9515  +0.0394  +0.1991

  ── rolling mean (last 100 ep) ──  cum_R=+4.314  yield=11058 kg/ha  N=269  W=319 mm  R_seas=-0.1120  R_ane=+0.0350

   5901    943026   157   +4.882   12607    275    294  -0.0314  +1.0000  +0.2437  +0.1476
   5902    943179   153   +5.687   11649    212    340  +0.0487  +1.0000  +0.3719  +0.3716
   5903    943342   163   +4.397   10982    254    370  -0.0883  +0.8825  +0.1731  +0.0792
   5904    943503   161   +5.267   11569    258    350  -0.0382  +1.0000  +0.2534  +0.1215
   5905    943662   159   +5.320   11463    227    378  -0.0017  +1.0000  +0.2015  +0.2604
   5906    943819   157   +4.926   11267    270    339  -0.0777  +0.9571  +0.1976  +0.0440
   5907    943975   156   +3.040    9782    242    371  -0.2062  +0.5673  -0.0153  +0.0117
   5908    944137   162   +2.548    9354    301    326  -0.3114  +0.4551  -0.0846  -0.2223
   5909    944299   162   +5.363   10716    213    437  -0.0544  +0.8127  +0.1555  +0.2562
   5910    944454   155   +4.739   11057    236    321  -0.0599  +0.9021  +0.1247  +0.1737
   5911    944619   165   +5.365   11462    267    361  -0.0593  +1.0000  +0.1867  +0.0733
   5912    944781   162   +6.147   13277    250    374  +0.0463  +1.0000  +0.4787  +0.3281
   5913    944947   166   +3.958   10906    296    276  -0.1485  +0.8625  +0.0916  -0.0776
   5914    945106   159   +4.795   10487    262    363  -0.1465  +0.7525  +0.1546  -0.0004
   5915    945266   160   +6.671   13538    242    339  +0.0720  +1.0000  +0.5287  +0.3971
   5916    945430   164   +4.736   11762    274    287  -0.0512  +1.0000  +0.2681  +0.0732
   5917    945597   167   +4.502   10965    256    324  -0.1084  +0.8780  +0.0099  +0.0702
   5918    945754   157   +2.880    9876    274    296  -0.2363  +0.5922  -0.0423  -0.1003
   5919    945912   158   +4.528   11395    269    303  -0.0641  +0.9908  +0.2054  +0.0589
   5920    946073   161   +3.454   10623    282    259  -0.1715  +0.7883  -0.0097  -0.0586
   5921    946221   148   +3.425   10624    235    280  -0.1107  +0.7884  +0.0340  +0.1295
   5922    946382   161   +4.259   10400    242    346  -0.1480  +0.7298  -0.0345  +0.0766
   5923    946543   161   +4.733   11057    275    278  -0.1077  +0.9021  +0.1564  +0.0037
   5924    946707   164   +1.731    8956    258    284  -0.3119  +0.3506  -0.0987  -0.1322
   5925    946863   156   +4.483   10398    284    364  -0.1843  +0.7291  +0.0928  -0.0863
   5926    947019   156   +4.258   11090    252    334  -0.0826  +0.9106  +0.0963  +0.1004
   5927    947180   161   +2.913   10650    289    192  -0.1606  +0.7954  +0.1448  -0.0798
   5928    947342   162   +5.358   13341    296    312  -0.0289  +1.0000  +0.3261  +0.1284
   5929    947506   164   +3.479   10628    302    249  -0.1688  +0.7895  +0.1971  -0.1195
   5930    947667   161   +5.547   11557    279    326  -0.0757  +1.0000  +0.1380  +0.0349
   5931    947829   162   +3.921   10772    301    278  -0.1757  +0.8274  -0.0124  -0.1045
   5932    947983   154   +5.425   12483    257    308  -0.0002  +1.0000  +0.3588  +0.2131
   5933    948147   164   +1.952    9505    261    278  -0.2564  +0.4949  -0.0279  -0.0909
   5934    948312   165   +2.610    9144    260    357  -0.3119  +0.3999  -0.2516  -0.1223
   5935    948474   162   +3.632   11039    280    239  -0.1180  +0.8975  +0.1205  -0.0148
   5936    948628   154   +5.281   11540    226    313  +0.0218  +1.0000  +0.3970  +0.2736
   5937    948792   164   +3.512   10374    258    342  -0.1663  +0.7228  +0.0159  +0.0048
   5938    948946   154   +4.461   10923    265    267  -0.0795  +0.8670  +0.4426  +0.0315
   5939    949101   155   +5.401   12311    263    288  -0.0100  +1.0000  +0.3920  +0.1695
   5940    949258   157   +2.958   10174    288    278  -0.2170  +0.6703  +0.0081  -0.1181
   5941    949413   155   +4.156   10952    274    212  -0.0779  +0.8746  +0.5387  -0.0013
   5942    949572   159   +4.376   11440    261    295  -0.0547  +1.0000  +0.1609  +0.0973
   5943    949741   169   +2.587    9856    297    280  -0.2631  +0.5868  -0.0833  -0.1715
   5944    949906   165   +4.092   10926    280    281  -0.1411  +0.8678  -0.0104  -0.0234
   5945    950066   160   +3.436    9806    240    387  -0.2137  +0.5739  -0.1324  +0.0204
   5946    950226   160   +3.233   10792    285    225  -0.1401  +0.8324  +0.1758  -0.0525
   5947    950386   160   +4.548   11582    272    296  -0.0625  +1.0000  +0.1752  +0.0667
   5948    950548   162   +1.056    8466    284    298  -0.4163  +0.2220  -0.4537  -0.2548
   5949    950711   163   +2.986    9565    279    311  -0.2763  +0.5106  -0.1148  -0.1417
   5950    950873   162   +4.320   11521    279    220  -0.0808  +1.0000  +0.0963  +0.0318
   5951    951030   157   +3.990   10651    249    330  -0.1265  +0.7954  +0.0350  +0.0703
   5952    951191   161   +2.257   10047    279    178  -0.2173  +0.6370  +0.0359  -0.1006
   5953    951354   163   +3.563   10432    267    333  -0.1732  +0.7381  -0.0107  -0.0221
   5954    951511   157   +4.453   11625    293    270  -0.0839  +1.0000  +0.1889  -0.0092
   5955    951666   155   +5.058   11969    258    286  -0.0059  +1.0000  +0.4557  +0.1616
   5956    951825   159   +6.379   12291    248    369  +0.0127  +1.0000  +0.4029  +0.2413
   5957    951986   161   +4.661   11477    260    327  -0.0322  +1.0000  +0.3630  +0.1051
   5958    952150   164   +5.727   11726    267    360  -0.0420  +1.0000  +0.2880  +0.0973
   5959    952304   154   +4.810   12224    264    290  -0.0099  +1.0000  +0.4347  +0.1554
   5960    952464   160   +4.667   11741    268    267  -0.0418  +1.0000  +0.2944  +0.0958
   5961    952621   157   +1.199    8956    274    274  -0.3299  +0.3506  -0.1278  -0.1827
   5962    952780   159   +3.480    9981    273    331  -0.2267  +0.6197  -0.0553  -0.0871
   5963    952935   155   +5.284   11469    227    320  +0.0022  +1.0000  +0.2361  +0.2619
   5964    953096   161   +5.243   11780    303    297  -0.0885  +1.0000  +0.2034  -0.0293
   5965    953250   154   +4.707   12027    263    328  -0.0363  +1.0000  +0.2079  +0.1431
   5966    953414   164   +3.902   10684    288    366  -0.1629  +0.8043  +0.0780  -0.0725
   5967    953572   158   +3.313   10074    274    339  -0.2167  +0.6441  -0.0375  -0.0798
   5968    953731   159   +4.995   11379    244    331  -0.0320  +0.9866  +0.2104  +0.1678
   5969    953892   161   +2.501    9978    288    263  -0.2354  +0.6188  -0.0002  -0.1334
   5970    954053   161   +2.551   10069    262    282  -0.1947  +0.6429  +0.0636  -0.0391
   5971    954210   157   +4.865   12188    261    257  -0.0184  +1.0000  +0.3136  +0.1674
   5972    954372   162   +4.917   11483    270    281  -0.0671  +1.0000  +0.1451  +0.0612
   5973    954536   164   +5.859   11333    252    381  -0.0556  +0.9745  +0.1367  +0.1237
   5974    954697   161   +5.739   11390    230    338  -0.0134  +0.9896  +0.1817  +0.2367
   5975    954862   165   +5.415   11245    224    323  -0.0081  +0.9515  +0.2821  +0.2526
   5976    955024   162   +3.748   10565    272    328  -0.1596  +0.7729  +0.0599  -0.0294
   5977    955184   160   +3.665   10892    288    273  -0.1469  +0.8589  +0.0496  -0.0553
   5978    955342   158   +4.119   11171    263    358  -0.0862  +0.9321  +0.1227  +0.0616
   5979    955506   164   +5.601   11620    274    308  -0.0449  +1.0000  +0.3682  +0.0609
   5980    955670   164   +3.665   10521    280    286  -0.1799  +0.7613  -0.0163  -0.0620
   5981    955830   160   +6.076   13035    248    366  +0.0352  +1.0000  +0.4169  +0.3118
   5982    955989   159   +6.572   12199    214    346  +0.0781  +1.0000  +0.4962  +0.4284
   5983    956147   158   +5.116   11645    277    287  -0.0593  +1.0000  +0.2514  +0.0519
   5984    956292   145   +4.197   10973    256    269  -0.0947  +0.8801  +0.1393  +0.0711
   5985    956452   160   -1.119    7010    280    287  -0.5660  -0.1601  -0.6366  -0.3745
   5986    956622   170   +2.788    9883    286    337  -0.2492  +0.5940  -0.0660  -0.1372
   5987    956781   159   +3.854   10534    259    291  -0.1509  +0.7648  +0.0316  +0.0159
   5988    956939   158   +3.599   10290    255    293  -0.1673  +0.7008  +0.0486  +0.0089
   5989    957103   164   +3.880   10384    296    271  -0.1951  +0.7253  +0.1058  -0.1234
   5990    957260   157   +3.646    9713    258    401  -0.2459  +0.5493  -0.1535  -0.0595
   5991    957418   158   +4.413   11389    274    271  -0.0750  +0.9893  +0.1648  +0.0372
   5992    957580   162   +3.986   10132    257    380  -0.1960  +0.6594  -0.0646  -0.0146
   5993    957737   157   +2.591    9798    253    254  -0.2208  +0.5716  -0.0430  -0.0312
   5994    957892   155   +4.255   11799    289    263  -0.0620  +1.0000  +0.3190  +0.0205
   5995    958059   167   +3.231    9379    274    463  -0.3050  +0.4617  -0.2773  -0.1425
