====================================================================
12_capql_train_robust.py  —  CAPQL-Robust  (GRU + fault training)
====================================================================
  Obs dim  : 19  (crop + mask + w)
  Actor    : GRU(19→256) + Linear(256→2)
  Critic   : MLP  (21→256→256→1)
  Steps    : 1,000,000
  Seq len  : 16  (burn-in 4,  grad steps/ep 12)
  Hindsight: w resampled from Dirichlet at every sample call
  Aug λ    : 0.5
  Fault mix: 60% clean | 10% dropout | 10% packet | 10% stuck | 5% N-act | 5% W-act
====================================================================

      ep     steps    R_yld    R_ane    R_wef    yield                   w       ETA
  ──────────────────────────────────────────────────────────────────────────────
  Collecting first episodes...

    2500   398,724   +0.699   -0.953   -0.383    10284  [0.03,0.58,0.39]  ETA 90.9m
    2510   400,315   -0.802   -1.000   +0.944     4566  [0.32,0.33,0.35]  ETA 90.7m
    2520   401,918   -1.000   -1.000   +0.956     1432  [0.00,1.00,0.00]  ETA 90.4m
    2530   403,517   -0.690   -1.000   +0.957     4990  [0.29,0.53,0.19]  ETA 90.2m
    2540   405,110   -0.610   -0.994   +0.957     5296  [0.68,0.17,0.15]  ETA 90.0m
    2550   406,708   -1.000   -1.000   +0.955     3518  [0.00,1.00,0.00]  ETA 89.7m
    2560   408,316   +0.012   -0.982   +0.957     7667  [0.03,0.43,0.54]  ETA 89.5m
    2570   409,921   -1.000   -1.000   +0.956     1272  [0.18,0.27,0.55]  ETA 89.2m
    2580   411,527   -1.000   -1.000   +0.958     1971  [0.28,0.15,0.57]  ETA 89.0m
    2590   413,141   +0.037   -0.846   -1.000     7762  [0.07,0.80,0.13]  ETA 88.8m
    2600   414,733   +0.532   -0.991   +0.883     9645  [0.69,0.08,0.22]  ETA 88.5m
    2610   416,333   -0.611   -0.986   +0.952     5291  [0.43,0.37,0.19]  ETA 88.3m
    2620   417,901   -0.506   -0.989   +0.963     5691  [0.02,0.36,0.61]  ETA 88.0m
    2630   419,516   -0.067   -0.994   +0.973     7364  [0.00,0.00,1.00]  ETA 87.8m
    2640   421,121   -0.152   -0.994   +0.975     7043  [0.14,0.04,0.82]  ETA 87.5m
    2650   422,717   +0.339   -0.979   +0.956     8910  [0.36,0.42,0.22]  ETA 87.3m
    2660   424,306   -0.849   -1.000   +0.954     4386  [0.26,0.29,0.45]  ETA 87.1m
    2670   425,876   -1.000   -1.000   +0.949     1585  [1.00,0.00,0.00]  ETA 86.8m
    2680   427,497   +0.725   -0.978   -1.000    10380  [0.08,0.40,0.52]  ETA 86.6m
    2690   429,109   +1.000   -0.964   -1.000    11936  [0.50,0.48,0.02]  ETA 86.3m
    2700   430,716   -1.000   -1.000   -0.495     1032  [0.45,0.06,0.50]  ETA 86.1m
    2710   432,302   +0.630   -0.841   -1.000    10022  [0.07,0.78,0.16]  ETA 85.9m
    2720   433,894   +0.113   -0.992   -0.179     8049  [0.10,0.09,0.80]  ETA 85.6m
    2730   435,475   -0.139   -0.994   -0.741     7089  [0.36,0.03,0.61]  ETA 85.4m
    2740   437,069   -1.000   -1.000   +0.415     2937  [0.00,0.00,1.00]  ETA 85.2m
    2750   438,646   -1.000   -1.000   +0.960     1305  [0.23,0.16,0.62]  ETA 84.9m
    2760   440,237   -0.954   -1.000   -0.600     3986  [0.42,0.12,0.46]  ETA 84.7m
    2770   441,837   -0.263   -0.994   -0.686     6618  [0.47,0.05,0.48]  ETA 84.4m
    2780   443,412   +1.000   -0.924   -1.000    13048  [0.26,0.63,0.10]  ETA 84.2m
    2790   445,026   -1.000   -1.000   -1.000     1470  [0.64,0.16,0.21]  ETA 84.0m
    2800   446,625   +0.556   -0.749   -1.000     9737  [0.17,0.83,0.00]  ETA 83.7m
    2810   448,228   +0.767   -0.984   -1.000    10543  [0.21,0.29,0.50]  ETA 83.5m
    2820   449,831   +0.916   -0.932   -1.000    11109  [0.28,0.21,0.51]  ETA 83.2m
    2830   451,409   +0.217   -0.993   +0.412     8445  [0.00,0.00,1.00]  ETA 83.0m
    2840   453,006   -1.000   -1.000   -0.283     2355  [0.53,0.08,0.38]  ETA 82.8m
    2850   454,629   +1.000   -0.981   -1.000    12031  [0.41,0.31,0.28]  ETA 82.5m
    2860   456,222   +0.563   -0.978   -1.000     9763  [0.22,0.41,0.38]  ETA 82.3m
    2870   457,832   +0.465   -0.958   -1.000     9391  [0.04,0.58,0.38]  ETA 82.0m
    2880   459,431   -0.237   -0.458   +0.954     6716  [0.00,1.00,0.00]  ETA 81.8m
    2890   461,027   -1.000   -1.000   +0.951     1589  [0.29,0.69,0.02]  ETA 81.5m
    2900   462,619   -0.955   -1.000   -0.108     3980  [1.00,0.00,0.00]  ETA 81.3m
    2910   464,212   +0.449   -0.981   -0.478     9330  [0.16,0.36,0.48]  ETA 81.1m
    2920   465,794   +0.971   -0.966   -0.837    11321  [0.35,0.50,0.15]  ETA 80.8m
    2930   467,397   +0.458   -0.990   -0.434     9367  [0.81,0.03,0.17]  ETA 80.6m
    2940   468,977   -1.000   -1.000   +0.845     3711  [0.10,0.51,0.39]  ETA 80.4m
    2950   470,579   -1.000   -1.000   -0.104     2795  [0.46,0.00,0.54]  ETA 80.1m
    2960   472,180   -0.594   -0.993   -0.229     5357  [0.31,0.22,0.46]  ETA 79.9m
    2970   473,766   -0.251   -0.990   -0.391     6662  [0.36,0.27,0.38]  ETA 79.6m
    2980   475,352   +0.924   -0.979   -0.338    11141  [0.25,0.34,0.41]  ETA 79.4m
    2990   476,923   -1.000   -1.000   +0.467     2625  [0.00,0.00,1.00]  ETA 79.2m
    3000   478,508   +0.971   -0.947   -1.000    11318  [0.24,0.59,0.17]  ETA 78.9m
    3010   480,086   -1.000   -1.000   +0.339     2122  [0.72,0.24,0.05]  ETA 78.7m
    3020   481,703   -1.000   -1.000   +0.941     3776  [0.16,0.75,0.09]  ETA 78.4m
    3030   483,292   -1.000   -1.000   +0.949     2929  [0.57,0.11,0.31]  ETA 78.2m
    3040   484,880   -0.434   -0.933   +0.951     5968  [0.02,0.74,0.24]  ETA 78.0m
    3050   486,462   -1.000   -1.000   +0.960     3480  [0.67,0.20,0.12]  ETA 77.7m
    3060   488,060   -1.000   -1.000   +0.960     2642  [0.28,0.39,0.33]  ETA 77.5m
    3070   489,649   -0.788   -1.000   +0.890     4620  [0.26,0.50,0.24]  ETA 77.2m
    3080   491,258   +0.001   -0.991   +0.431     7624  [0.51,0.19,0.30]  ETA 77.0m
    3090   492,853   -1.000   -1.000   +0.878     3290  [0.43,0.51,0.06]  ETA 76.8m
    3100   494,448   -0.546   -0.991   +0.953     5541  [0.31,0.29,0.39]  ETA 76.5m
    3110   496,036   -1.000   -1.000   +0.959      881  [0.01,0.56,0.42]  ETA 76.3m
    3120   497,651   -0.002   -0.994   +0.573     7611  [0.00,0.00,1.00]  ETA 76.0m
    3130   499,235   -0.925   -1.000   +0.370     4097  [0.42,0.12,0.46]  ETA 75.8m
    3140   500,840   -0.506   -0.973   +0.899     5691  [0.17,0.60,0.23]  ETA 75.5m
    3150   502,437   +0.257   -0.336   +0.957     8600  [0.00,1.00,0.00]  ETA 75.3m
    3160   504,044   -1.000   -1.000   +0.957     2985  [0.63,0.05,0.32]  ETA 75.1m
    3170   505,658   +0.197   -0.950   +0.960     8372  [0.07,0.64,0.29]  ETA 74.8m
    3180   507,268   -0.380   -0.970   +0.890     6172  [0.14,0.60,0.26]  ETA 74.6m
    3190   508,873   -0.941   -1.000   +0.963     4033  [0.09,0.77,0.14]  ETA 74.3m
    3200   510,456   -1.000   -1.000   +0.962     2367  [0.29,0.34,0.37]  ETA 74.1m
    3210   512,075   +0.057   -0.992   -1.000     7837  [0.81,0.04,0.15]  ETA 73.9m
    3220   513,685   -0.675   -0.994   +0.459     5047  [0.43,0.16,0.41]  ETA 73.6m
    3230   515,301   -0.982   -1.000   +0.639     3879  [0.01,0.69,0.30]  ETA 73.4m
    3240   516,905   -0.361   -0.994   +0.332     6246  [0.90,0.03,0.07]  ETA 73.1m
    3250   518,481   +1.000   -0.989   -1.000    12051  [1.00,0.00,0.00]  ETA 72.9m
    3260   520,066   -0.209   -0.992   +0.536     6824  [0.63,0.15,0.22]  ETA 72.6m
    3270   521,660   -1.000   -1.000   +0.958      975  [0.17,0.71,0.12]  ETA 72.4m
    3280   523,247   +0.867   -0.988   -0.724    10923  [0.48,0.12,0.41]  ETA 72.1m
    3290   524,840   -0.209   -0.990   +0.110     6823  [0.31,0.25,0.43]  ETA 71.9m
    3300   526,453   +0.573   -0.991   -0.886     9803  [0.88,0.04,0.08]  ETA 71.6m
    3310   528,059   -0.369   -0.995   +0.956     6212  [0.57,0.04,0.39]  ETA 71.4m
    3320   529,644   +0.257   -0.978   +0.907     8600  [0.39,0.44,0.17]  ETA 71.1m
    3330   531,255   -1.000   -1.000   +0.871     2352  [0.61,0.32,0.07]  ETA 70.9m
    3340   532,849   -0.932   -1.000   +0.862     4068  [0.41,0.55,0.04]  ETA 70.7m
    3350   534,450   +0.344   -0.993   +0.437     8932  [0.15,0.01,0.84]  ETA 70.4m
    3360   536,058   +0.771   -0.989   -0.203    10559  [0.34,0.12,0.54]  ETA 70.2m
    3370   537,649   -1.000   -1.000   +0.958     1589  [0.20,0.37,0.42]  ETA 69.9m
    3380   539,232   +1.000   -0.991   -0.816    11766  [1.00,0.00,0.00]  ETA 69.7m
    3390   540,852   -1.000   -1.000   +0.957     3172  [0.28,0.65,0.07]  ETA 69.4m
    3400   542,443   -0.557   -0.990   +0.888     5498  [0.49,0.34,0.17]  ETA 69.2m
    3410   544,045   -0.921   -1.000   +0.958     4110  [0.00,1.00,0.00]  ETA 68.9m
    3420   545,635   -1.000   -1.000   +0.958     3275  [0.26,0.72,0.03]  ETA 68.7m
    3430   547,211   +0.424   -0.984   +0.725     9235  [0.60,0.33,0.07]  ETA 68.4m
    3440   548,744   -1.000   -1.000   +0.960     2696  [0.00,1.00,0.00]  ETA 68.2m
    3450   550,337   -1.000   -1.000   +0.961     2872  [0.00,1.00,0.00]  ETA 68.0m
    3460   551,936   +0.622   -0.978   -0.682     9990  [0.10,0.40,0.49]  ETA 67.7m
    3470   553,421   -1.000   -1.000   +0.959     2340  [0.00,1.00,0.00]  ETA 67.5m
    3480   554,996   +0.787   -0.987   +0.077    10619  [0.06,0.21,0.74]  ETA 67.3m
    3490   556,584   +0.980   -0.967   -1.000    11353  [0.31,0.48,0.21]  ETA 67.0m
    3500   558,199   -0.562   -0.996   +0.964     5480  [0.00,0.00,1.00]  ETA 66.8m
    3510   559,797   +0.013   -0.990   +0.951     7669  [0.44,0.24,0.32]  ETA 66.5m
    3520   561,387   +0.428   -0.992   +0.105     9249  [0.70,0.01,0.29]  ETA 66.3m
    3530   562,984   +0.958   -0.980   -1.000    11272  [0.31,0.33,0.36]  ETA 66.0m
    3540   564,581   +0.912   -0.875   -0.376    11095  [0.21,0.74,0.05]  ETA 65.8m
    3550   566,180   +1.000   -0.977   -1.000    11982  [0.68,0.32,0.01]  ETA 65.5m
    3560   567,801   +1.000   -0.991   -0.150    11668  [0.00,0.00,1.00]  ETA 65.3m
    3570   569,401   +0.564   -0.553   -0.778     9768  [0.12,0.87,0.01]  ETA 65.0m
    3580   571,010   -1.000   -1.000   +0.945     2091  [0.00,1.00,0.00]  ETA 64.8m
    3590   572,592   +1.000   -0.924   -0.790    12146  [0.30,0.65,0.06]  ETA 64.6m
    3600   574,175   -1.000   -1.000   +0.918     1209  [0.39,0.40,0.21]  ETA 64.3m
    3610   575,757   +1.000   -0.986   -1.000    11943  [0.77,0.20,0.03]  ETA 64.1m
    3620   577,349   +1.000   -0.989   -1.000    11462  [0.35,0.11,0.53]  ETA 63.8m
    3630   578,942   +1.000   -0.906   -1.000    11943  [0.11,0.69,0.20]  ETA 63.6m
    3640   580,555   +1.000   -0.981   -1.000    11782  [0.23,0.31,0.46]  ETA 63.3m
    3650   582,159   +0.890   -0.758   -0.810    11011  [0.02,0.81,0.18]  ETA 63.1m
    3660   583,780   -0.554   -0.993   +0.341     5511  [0.22,0.25,0.53]  ETA 62.8m
    3670   585,378   +1.000   -0.964   -1.000    12159  [0.17,0.48,0.35]  ETA 62.6m
    3680   586,965   +0.791   -0.185   +0.349    10633  [0.00,1.00,0.00]  ETA 62.4m
    3690   588,568   +0.183   -0.970   -0.891     8317  [0.18,0.54,0.28]  ETA 62.1m
    3700   590,200   +0.867   -0.990   -1.000    10924  [0.29,0.04,0.67]  ETA 61.9m
    3710   591,809   -0.137   -0.994   -0.013     7098  [0.02,0.00,0.97]  ETA 61.6m
    3720   593,407   +0.759   -0.991   -1.000    10510  [0.62,0.03,0.35]  ETA 61.4m
    3730   595,019   +0.926   -0.166   -1.000    11148  [0.00,1.00,0.00]  ETA 61.1m
    3740   596,618   +0.813   -0.991   +0.215    10718  [0.00,0.00,1.00]  ETA 60.9m
    3750   598,209   +0.735   -0.913   -1.000    10419  [0.19,0.69,0.11]  ETA 60.6m
    3760   599,827   +0.924   -0.983   -1.000    11139  [0.21,0.30,0.49]  ETA 60.4m
    3770   601,420   +0.732   -0.990   -0.685    10408  [0.34,0.05,0.61]  ETA 60.1m
    3780   603,012   +0.663   -0.988   -1.000    10146  [0.71,0.19,0.10]  ETA 59.9m
    3790   604,620   +0.564   -0.987   -1.000     9767  [0.52,0.25,0.24]  ETA 59.7m
    3800   606,222   +0.934   -0.985   -1.000    11179  [0.28,0.23,0.49]  ETA 59.4m
    3810   607,821   +1.000   -0.583   +0.219    11689  [0.03,0.85,0.12]  ETA 59.2m
    3820   609,442   +0.881   -0.990   -1.000    10976  [0.74,0.09,0.17]  ETA 58.9m
    3830   610,978   +1.000   -0.989   -1.000    12373  [0.77,0.03,0.20]  ETA 58.7m
    3840   612,577   +0.975   -0.990   -1.000    11334  [1.00,0.00,0.00]  ETA 58.4m
    3850   614,196   +0.977   -0.990   -0.787    11344  [0.27,0.03,0.70]  ETA 58.2m
    3860   615,782   +1.000   -0.973   -1.000    12463  [0.33,0.40,0.26]  ETA 57.9m
    3870   617,383   +0.928   -0.956   -0.966    11156  [0.14,0.56,0.30]  ETA 57.7m
    3880   619,001   +0.795   -0.991   -1.000    10648  [0.80,0.01,0.19]  ETA 57.4m
    3890   620,607   -0.126   -0.994   -0.204     7141  [0.00,0.00,1.00]  ETA 57.2m
    3900   622,209   +1.000   -0.985   -1.000    12388  [0.45,0.19,0.35]  ETA 57.0m
    3910   623,816   +0.677   -0.991   -0.144    10199  [0.02,0.06,0.92]  ETA 56.7m
    3920   625,425   +0.770   -0.988   -1.000    10553  [0.75,0.17,0.08]  ETA 56.5m
    3930   627,026   +0.968   -0.989   -1.000    11307  [0.62,0.12,0.25]  ETA 56.2m
    3940   628,645   +0.378   -0.993   +0.928     9060  [0.00,0.00,1.00]  ETA 56.0m
    3950   630,242   +0.280   -0.949   +0.043     8686  [0.30,0.63,0.07]  ETA 55.7m
    3960   631,841   +0.452   -0.989   -0.210     9342  [0.06,0.19,0.76]  ETA 55.5m
    3970   633,439   +1.000   -0.979   -1.000    12529  [0.14,0.32,0.53]  ETA 55.2m
    3980   635,026   +1.000   -0.981   -0.487    12399  [0.63,0.30,0.07]  ETA 55.0m
    3990   636,648   -0.367   -0.985   +0.942     6224  [0.05,0.44,0.51]  ETA 54.8m
    4000   638,214   +0.602   -0.990   -1.000     9915  [0.54,0.11,0.35]  ETA 54.5m
    4010   639,811   -0.982   -1.000   +0.956     3879  [0.23,0.70,0.06]  ETA 54.3m
    4020   641,422   -0.323   -0.993   -1.000     6390  [0.41,0.18,0.41]  ETA 54.0m
    4030   643,021   -0.518   -0.996   +0.538     5647  [0.00,0.00,1.00]  ETA 53.8m
    4040   644,619   -0.147   -0.984   +0.898     7062  [0.28,0.40,0.31]  ETA 53.5m
    4050   646,228   -0.906   -1.000   +0.963     4169  [0.41,0.56,0.03]  ETA 53.3m
    4060   647,841   +0.771   -0.991   -1.000    10557  [0.98,0.02,0.00]  ETA 53.1m
    4070   649,421   +0.346   -0.991   -0.890     8937  [0.41,0.11,0.49]  ETA 52.8m
    4080   651,026   +0.605   -0.992   -1.000     9927  [1.00,0.00,0.00]  ETA 52.6m
    4090   652,621   -1.000   -1.000   +0.963     1502  [0.26,0.41,0.33]  ETA 52.3m
    4100   654,223   -1.000   -1.000   +0.966     2422  [0.22,0.46,0.32]  ETA 52.1m
    4110   655,826   +0.474   -0.990   -1.000     9425  [0.74,0.12,0.14]  ETA 51.8m
    4120   657,429   +0.404   -0.956   +0.967     9159  [0.36,0.60,0.05]  ETA 51.6m
    4130   659,016   +0.505   -0.989   -1.000     9544  [0.81,0.16,0.03]  ETA 51.4m
    4140   660,626   -0.602   -0.977   +0.967     5325  [0.66,0.04,0.29]  ETA 51.1m
    4150   662,223   -0.930   -1.000   +0.971     4075  [0.71,0.27,0.02]  ETA 50.9m
    4160   663,829   +0.687   -0.992   -1.000    10237  [1.00,0.00,0.00]  ETA 50.6m
    4170   665,427   -0.466   -0.613   +0.972     5845  [0.08,0.89,0.02]  ETA 50.4m
    4180   667,022   -1.000   -1.000   +0.968     3536  [0.81,0.00,0.19]  ETA 50.1m
    4190   668,626   -0.765   -1.000   +0.882     4707  [0.31,0.32,0.37]  ETA 49.9m
    4200   670,227   -1.000   -1.000   +0.971     2365  [0.00,1.00,0.00]  ETA 49.7m
    4210   671,840   -1.000   -1.000   +0.970     3121  [0.22,0.50,0.28]  ETA 49.4m
    4220   673,438   -1.000   -1.000   +0.972     1477  [0.27,0.66,0.07]  ETA 49.2m
    4230   675,022   +0.544   -0.991   -0.562     9692  [0.39,0.08,0.52]  ETA 48.9m
    4240   676,639   -0.219   -0.989   +0.891     6786  [0.38,0.31,0.31]  ETA 48.7m
    4250   678,247   +0.519   -0.987   +0.265     9599  [0.57,0.25,0.18]  ETA 48.4m
    4260   679,862   -0.559   -0.574   +0.973     5492  [0.00,1.00,0.00]  ETA 48.2m
    4270   681,463   -0.952   -1.000   +0.971     3994  [0.00,1.00,0.00]  ETA 48.0m
    4280   683,050   -1.000   -1.000   +0.971     3353  [0.09,0.47,0.45]  ETA 47.7m
    4290   684,637   +1.000   -0.987   -0.357    12670  [0.47,0.12,0.41]  ETA 47.5m
    4300   686,230   -1.000   -1.000   +0.974     1097  [0.34,0.65,0.01]  ETA 47.2m
    4310   687,828   -0.492   -0.973   +0.974     5745  [0.05,0.58,0.36]  ETA 47.0m
    4320   689,432   -1.000   -1.000   +0.974     3476  [0.00,1.00,0.00]  ETA 46.7m
    4330   691,021   -1.000   -1.000   +0.974     1820  [0.14,0.53,0.32]  ETA 46.5m
    4340   692,626   +0.632   -0.991   -1.000    10028  [0.95,0.04,0.01]  ETA 46.3m
    4350   694,220   +0.642   -0.991   +0.275    10066  [0.18,0.05,0.77]  ETA 46.0m
    4360   695,827   +0.725   -0.199   +0.970    10384  [0.00,1.00,0.00]  ETA 45.8m
    4370   697,326   -0.991   -1.000   +0.958     3844  [0.78,0.22,0.01]  ETA 45.5m
    4380   698,925   -0.682   -0.996   +0.948     5021  [1.00,0.00,0.00]  ETA 45.3m
    4390   700,537   +0.860   -0.991   -0.538    10897  [0.45,0.02,0.53]  ETA 45.1m
    4400   702,146   -0.401   -0.533   +0.971     6092  [0.00,1.00,0.00]  ETA 44.8m
    4410   703,720   +0.541   -0.987   +0.335     9680  [0.15,0.25,0.61]  ETA 44.6m
    4420   705,329   -0.867   -1.000   +0.933     4316  [0.48,0.02,0.51]  ETA 44.3m
    4430   706,936   -1.000   -1.000   +0.975     1473  [0.13,0.74,0.13]  ETA 44.1m
    4440   708,534   +0.542   -0.992   -1.000     9686  [0.85,0.02,0.13]  ETA 43.9m
    4450   710,125   -1.000   -1.000   +0.976     3063  [0.00,1.00,0.00]  ETA 43.6m
    4460   711,732   -0.857   -1.000   +0.575     4356  [0.61,0.27,0.12]  ETA 43.4m
    4470   713,321   -0.701   -1.000   +0.717     4948  [0.59,0.28,0.14]  ETA 43.1m
    4480   714,923   -1.000   -1.000   +0.830     3459  [0.04,0.08,0.88]  ETA 42.9m
    4490   716,522   -0.958   -1.000   +0.719     3969  [0.29,0.03,0.68]  ETA 42.6m
    4500   718,123   -0.121   -0.991   +0.547     7160  [0.05,0.19,0.76]  ETA 42.4m
    4510   719,718   -0.860   -1.000   +0.608     4343  [0.08,0.02,0.90]  ETA 42.2m
    4520   721,313   -1.000   -1.000   +0.974     1275  [0.15,0.50,0.35]  ETA 41.9m
    4530   722,914   +0.485   -0.278   +0.971     9467  [0.00,1.00,0.00]  ETA 41.7m
    4540   724,527   -0.747   -1.000   -1.000     4776  [0.90,0.08,0.02]  ETA 41.4m
    4550   726,133   -0.921   -1.000   +0.662     4110  [0.29,0.19,0.52]  ETA 41.2m
    4560   727,753   +0.498   -0.989   -1.000     9519  [0.55,0.16,0.29]  ETA 40.9m
    4570   729,345   +0.148   -0.970   +0.973     8184  [0.31,0.55,0.14]  ETA 40.7m
    4580   730,935   +0.359   -0.992   -1.000     8988  [0.52,0.05,0.43]  ETA 40.5m
    4590   732,530   -0.304   -0.506   +0.977     6463  [0.10,0.90,0.01]  ETA 40.2m
    4600   734,030   -1.000   -1.000   +0.976     1807  [0.00,1.00,0.00]  ETA 40.0m
    4610   735,633   +0.127   -0.371   +0.972     8103  [0.00,1.00,0.00]  ETA 39.8m
    4620   737,231   -1.000   -1.000   +0.975      835  [1.00,0.00,0.00]  ETA 39.5m
    4630   738,840   +0.610   -0.989   -1.000     9943  [0.47,0.17,0.36]  ETA 39.3m
    4640   740,432   -1.000   -1.000   +0.964     1988  [0.13,0.01,0.86]  ETA 39.0m
    4650   742,033   -0.318   -0.973   +0.975     6408  [0.06,0.58,0.36]  ETA 38.8m
    4660   743,644   -1.000   -1.000   +0.976     3319  [0.10,0.79,0.11]  ETA 38.6m
    4670   745,243   +0.896   -0.991   -1.000    11035  [1.00,0.00,0.00]  ETA 38.3m
    4680   746,830   -1.000   -1.000   +0.973     1126  [0.00,1.00,0.00]  ETA 38.1m
    4690   748,430   -0.529   -0.992   +0.711     5604  [0.39,0.24,0.37]  ETA 37.8m
    4700   750,024   -0.187   -0.993   +0.972     6906  [0.23,0.10,0.67]  ETA 37.6m
    4710   751,624   +1.000   -0.990   +0.330    12431  [0.00,0.00,1.00]  ETA 37.3m
    4720   753,199   -1.000   -1.000   +0.971     3392  [0.33,0.05,0.62]  ETA 37.1m
    4730   754,792   -1.000   -1.000   +0.969     1860  [0.49,0.08,0.44]  ETA 36.9m
    4740   756,399   -1.000   -1.000   +0.974     2790  [0.21,0.39,0.39]  ETA 36.6m
    4750   757,993   -0.453   -0.993   +0.739     5895  [0.49,0.17,0.35]  ETA 36.4m
    4760   759,575   -1.000   -1.000   +0.851     1234  [0.58,0.32,0.09]  ETA 36.1m
    4770   761,175   +0.337   -0.992   +0.966     8906  [0.85,0.06,0.09]  ETA 35.9m
    4780   762,778   -0.834   -1.000   +0.973     4442  [0.00,0.46,0.54]  ETA 35.7m
    4790   764,366   -0.538   -0.992   +0.971     5570  [0.33,0.27,0.39]  ETA 35.4m
    4800   765,971   -1.000   -1.000   +0.974     3649  [0.12,0.68,0.20]  ETA 35.2m
    4810   767,571   -0.551   -0.566   +0.970     5521  [0.00,1.00,0.00]  ETA 34.9m
    4820   769,183   -0.950   -1.000   +0.969     4002  [0.63,0.32,0.05]  ETA 34.7m
    4830   770,772   -0.425   -0.992   +0.980     6000  [0.04,0.20,0.75]  ETA 34.5m
    4840   772,354   +0.517   -0.987   +0.519     9590  [0.29,0.23,0.48]  ETA 34.2m
    4850   773,966   -0.661   -0.994   +0.892     5101  [0.25,0.16,0.59]  ETA 34.0m
    4860   775,587   -1.000   -1.000   +0.976     1332  [0.19,0.44,0.37]  ETA 33.7m
    4870   777,181   -1.000   -1.000   +0.974     2461  [0.37,0.50,0.13]  ETA 33.5m
    4880   778,779   +0.016   -0.990   +0.961     7680  [0.23,0.20,0.57]  ETA 33.3m
    4890   780,385   -0.621   -0.589   +0.972     5255  [0.00,1.00,0.00]  ETA 33.0m
    4900   781,981   -1.000   -1.000   +0.969     2904  [0.93,0.04,0.04]  ETA 32.8m
    4910   783,584   -0.468   -0.993   +0.956     5836  [0.37,0.21,0.42]  ETA 32.5m
    4920   785,179   -1.000   -1.000   +0.968     1897  [0.64,0.17,0.20]  ETA 32.3m
    4930   786,784   -1.000   -1.000   +0.972     3312  [0.00,0.83,0.17]  ETA 32.0m
    4940   788,380   -1.000   -1.000   +0.985     3284  [0.13,0.17,0.70]  ETA 31.8m
    4950   789,970   +0.048   -0.986   +0.968     7801  [0.19,0.35,0.45]  ETA 31.6m
    4960   791,585   -1.000   -1.000   +0.785     2649  [0.47,0.35,0.18]  ETA 31.3m
    4970   793,179   -0.259   -0.992   +0.404     6633  [0.30,0.18,0.52]  ETA 31.1m
    4980   794,789   -0.906   -1.000   +0.967     4168  [0.33,0.06,0.61]  ETA 30.8m
    4990   796,366   -0.133   -0.430   +0.974     7112  [0.00,1.00,0.00]  ETA 30.6m
    5000   797,970   -1.000   -1.000   +0.970     3535  [0.12,0.55,0.33]  ETA 30.4m
    5010   799,590   +0.083   -0.970   +0.970     7937  [0.10,0.54,0.35]  ETA 30.1m
    5020   801,173   +0.577   -0.982   +0.899     9820  [0.29,0.35,0.36]  ETA 29.9m
    5030   802,793   -0.457   -0.552   +0.973     5881  [0.00,1.00,0.00]  ETA 29.6m
    5040   804,361   +0.497   -0.993   +0.660     9514  [1.00,0.00,0.00]  ETA 29.4m
    5050   805,991   -0.880   -1.000   +0.725     4269  [0.06,0.24,0.70]  ETA 29.1m
    5060   807,598   +0.237   -0.993   +0.316     8522  [1.00,0.00,0.00]  ETA 28.9m
    5070   809,204   -1.000   -1.000   +0.423     2719  [0.25,0.08,0.66]  ETA 28.7m
    5080   810,810   -1.000   -1.000   +0.931     1702  [0.53,0.33,0.14]  ETA 28.4m
    5090   812,386   -0.578   -0.995   +0.908     5418  [0.42,0.08,0.50]  ETA 28.2m
    5100   813,965   -1.000   -1.000   +0.964     3311  [0.48,0.48,0.04]  ETA 28.0m
    5110   815,560   -0.928   -1.000   +0.971     4086  [0.57,0.04,0.38]  ETA 27.7m
    5120   817,155   -0.859   -1.000   +0.886     4348  [0.57,0.09,0.33]  ETA 27.5m
    5130   818,748   -1.000   -1.000   +0.904     1523  [0.64,0.04,0.32]  ETA 27.2m
    5140   820,340   +0.813   -0.988   +0.385    10718  [0.10,0.14,0.76]  ETA 27.0m
    5150   821,944   -0.653   -0.990   +0.971     5132  [0.43,0.36,0.21]  ETA 26.8m
    5160   823,536   -0.604   -0.913   +0.974     5317  [0.03,0.78,0.19]  ETA 26.5m
    5170   825,106   -1.000   -1.000   +0.977     1245  [0.55,0.34,0.11]  ETA 26.3m
    5180   826,698   +0.722   -0.988   +0.291    10372  [0.18,0.18,0.64]  ETA 26.1m
    5190   828,304   -1.000   -1.000   +0.977     2380  [0.10,0.11,0.79]  ETA 25.8m
    5200   829,906   -0.924   -1.000   +0.974     4100  [0.14,0.64,0.22]  ETA 25.6m
    5210   831,515   -0.265   -0.994   +0.906     6612  [0.47,0.06,0.47]  ETA 25.3m
    5220   833,108   -0.507   -0.984   +0.973     5690  [0.40,0.47,0.13]  ETA 25.1m
    5230   834,694   -0.524   -0.987   +0.974     5624  [0.47,0.42,0.11]  ETA 24.9m
    5240   836,282   -1.000   -1.000   +0.975     1155  [0.00,1.00,0.00]  ETA 24.6m
    5250   837,889   -0.363   -0.993   +0.764     6236  [0.70,0.20,0.10]  ETA 24.4m
    5260   839,499   -1.000   -1.000   +0.974     3318  [0.21,0.58,0.21]  ETA 24.1m
    5270   841,088   -0.674   -0.994   +0.729     5053  [0.72,0.20,0.08]  ETA 23.9m
    5280   842,679   -1.000   -1.000   +0.974     3730  [0.57,0.41,0.02]  ETA 23.7m
