episode,ppo_update,policy_loss,value_loss,entropy
3071,256,-0.004620,0.083840,2.832720
3072,256,-0.004620,0.083840,2.832720
3073,256,-0.004620,0.083840,2.832720
3074,256,-0.004620,0.083840,2.832720
3075,256,-0.004620,0.083840,2.832720
3076,256,-0.004620,0.083840,2.832720
3077,256,-0.004620,0.083840,2.832720
3078,256,-0.004620,0.083840,2.832720
3079,256,-0.004620,0.083840,2.832720
3080,256,-0.004620,0.083840,2.832720
3081,256,-0.004620,0.083840,2.832720
3082,257,-0.005190,0.079630,2.832890
3083,257,-0.005190,0.079630,2.832890
3084,257,-0.005190,0.079630,2.832890
3085,257,-0.005190,0.079630,2.832890
3086,257,-0.005190,0.079630,2.832890
3087,257,-0.005190,0.079630,2.832890
3088,257,-0.005190,0.079630,2.832890
3089,257,-0.005190,0.079630,2.832890
3090,257,-0.005190,0.079630,2.832890
3091,257,-0.005190,0.079630,2.832890
3092,257,-0.005190,0.079630,2.832890
3093,257,-0.005190,0.079630,2.832890
3094,258,-0.005760,0.075420,2.833060
3095,258,-0.005760,0.075420,2.833060
3096,258,-0.005760,0.075420,2.833060
3097,258,-0.005760,0.075420,2.833060
3098,258,-0.005760,0.075420,2.833060
3099,258,-0.005760,0.075420,2.833060
3100,258,-0.005760,0.075420,2.833060
3101,258,-0.005760,0.075420,2.833060
3102,258,-0.005760,0.075420,2.833060
3103,258,-0.005760,0.075420,2.833060
3104,258,-0.005760,0.075420,2.833060
3105,258,-0.005760,0.075420,2.833060
3106,259,-0.006330,0.071210,2.833230
3107,259,-0.006330,0.071210,2.833230
3108,259,-0.006330,0.071210,2.833230
3109,259,-0.006330,0.071210,2.833230
3110,259,-0.006330,0.071210,2.833230
3111,259,-0.006330,0.071210,2.833230
3112,259,-0.006330,0.071210,2.833230
3113,259,-0.006330,0.071210,2.833230
3114,259,-0.006330,0.071210,2.833230
3115,259,-0.006330,0.071210,2.833230
3116,259,-0.006330,0.071210,2.833230
3117,259,-0.006330,0.071210,2.833230
3118,260,-0.006900,0.067000,2.833400
3119,260,-0.006900,0.067000,2.833400
3120,260,-0.006900,0.067000,2.833400
3121,260,-0.006900,0.067000,2.833400
3122,260,-0.006900,0.067000,2.833400
3123,260,-0.006900,0.067000,2.833400
3124,260,-0.006900,0.067000,2.833400
3125,260,-0.006900,0.067000,2.833400
3126,260,-0.006900,0.067000,2.833400
3127,260,-0.006900,0.067000,2.833400
3128,260,-0.006900,0.067000,2.833400
3129,260,-0.006900,0.067000,2.833400
3130,261,-0.006540,0.072420,2.830500
3131,261,-0.006540,0.072420,2.830500
3132,261,-0.006540,0.072420,2.830500
3133,261,-0.006540,0.072420,2.830500
3134,261,-0.006540,0.072420,2.830500
3135,261,-0.006540,0.072420,2.830500
3136,261,-0.006540,0.072420,2.830500
3137,261,-0.006540,0.072420,2.830500
3138,261,-0.006540,0.072420,2.830500
3139,261,-0.006540,0.072420,2.830500
3140,261,-0.006540,0.072420,2.830500
3141,261,-0.006540,0.072420,2.830500
3142,262,-0.006180,0.077840,2.827600
3143,262,-0.006180,0.077840,2.827600
3144,262,-0.006180,0.077840,2.827600
3145,262,-0.006180,0.077840,2.827600
3146,262,-0.006180,0.077840,2.827600
3147,262,-0.006180,0.077840,2.827600
3148,262,-0.006180,0.077840,2.827600
3149,262,-0.006180,0.077840,2.827600
3150,262,-0.006180,0.077840,2.827600
3151,262,-0.006180,0.077840,2.827600
3152,262,-0.006180,0.077840,2.827600
3153,262,-0.006180,0.077840,2.827600
3154,263,-0.005820,0.083260,2.824700
3155,263,-0.005820,0.083260,2.824700
3156,263,-0.005820,0.083260,2.824700
3157,263,-0.005820,0.083260,2.824700
3158,263,-0.005820,0.083260,2.824700
3159,263,-0.005820,0.083260,2.824700
3160,263,-0.005820,0.083260,2.824700
3161,263,-0.005820,0.083260,2.824700
3162,263,-0.005820,0.083260,2.824700
3163,263,-0.005820,0.083260,2.824700
3164,263,-0.005820,0.083260,2.824700
3165,263,-0.005820,0.083260,2.824700
3166,264,-0.005460,0.088680,2.821800
3167,264,-0.005460,0.088680,2.821800
3168,264,-0.005460,0.088680,2.821800
3169,264,-0.005460,0.088680,2.821800
3170,264,-0.005460,0.088680,2.821800
3171,264,-0.005460,0.088680,2.821800
3172,264,-0.005460,0.088680,2.821800
3173,264,-0.005460,0.088680,2.821800
3174,264,-0.005460,0.088680,2.821800
3175,264,-0.005460,0.088680,2.821800
3176,264,-0.005460,0.088680,2.821800
3177,264,-0.005460,0.088680,2.821800
3178,265,-0.005100,0.094100,2.818900
3179,265,-0.005100,0.094100,2.818900
3180,265,-0.005100,0.094100,2.818900
3181,265,-0.005100,0.094100,2.818900
3182,265,-0.005100,0.094100,2.818900
3183,265,-0.005100,0.094100,2.818900
3184,265,-0.005100,0.094100,2.818900
3185,265,-0.005100,0.094100,2.818900
3186,265,-0.005100,0.094100,2.818900
3187,265,-0.005100,0.094100,2.818900
3188,265,-0.005100,0.094100,2.818900
3189,265,-0.005100,0.094100,2.818900
3190,265,-0.005100,0.094100,2.818900
3191,266,-0.004740,0.099520,2.816000
3192,266,-0.004740,0.099520,2.816000
3193,266,-0.004740,0.099520,2.816000
3194,266,-0.004740,0.099520,2.816000
3195,266,-0.004740,0.099520,2.816000
3196,266,-0.004740,0.099520,2.816000
3197,266,-0.004740,0.099520,2.816000
3198,266,-0.004740,0.099520,2.816000
3199,266,-0.004740,0.099520,2.816000
3200,266,-0.004740,0.099520,2.816000
3201,266,-0.004740,0.099520,2.816000
3202,266,-0.004740,0.099520,2.816000
3203,267,-0.004380,0.104940,2.813100
3204,267,-0.004380,0.104940,2.813100
3205,267,-0.004380,0.104940,2.813100
3206,267,-0.004380,0.104940,2.813100
3207,267,-0.004380,0.104940,2.813100
3208,267,-0.004380,0.104940,2.813100
3209,267,-0.004380,0.104940,2.813100
3210,267,-0.004380,0.104940,2.813100
3211,267,-0.004380,0.104940,2.813100
3212,267,-0.004380,0.104940,2.813100
3213,267,-0.004380,0.104940,2.813100
3214,267,-0.004380,0.104940,2.813100
3215,268,-0.004020,0.110360,2.810200
3216,268,-0.004020,0.110360,2.810200
3217,268,-0.004020,0.110360,2.810200
3218,268,-0.004020,0.110360,2.810200
3219,268,-0.004020,0.110360,2.810200
3220,268,-0.004020,0.110360,2.810200
3221,268,-0.004020,0.110360,2.810200
3222,268,-0.004020,0.110360,2.810200
3223,268,-0.004020,0.110360,2.810200
3224,268,-0.004020,0.110360,2.810200
3225,268,-0.004020,0.110360,2.810200
3226,268,-0.004020,0.110360,2.810200
3227,269,-0.003660,0.115780,2.807300
3228,269,-0.003660,0.115780,2.807300
3229,269,-0.003660,0.115780,2.807300
3230,269,-0.003660,0.115780,2.807300
3231,269,-0.003660,0.115780,2.807300
3232,269,-0.003660,0.115780,2.807300
3233,269,-0.003660,0.115780,2.807300
3234,269,-0.003660,0.115780,2.807300
3235,269,-0.003660,0.115780,2.807300
3236,269,-0.003660,0.115780,2.807300
3237,269,-0.003660,0.115780,2.807300
3238,269,-0.003660,0.115780,2.807300
3239,270,-0.003300,0.121200,2.804400
3240,270,-0.003300,0.121200,2.804400
3241,270,-0.003300,0.121200,2.804400
3242,270,-0.003300,0.121200,2.804400
3243,270,-0.003300,0.121200,2.804400
3244,270,-0.003300,0.121200,2.804400
3245,270,-0.003300,0.121200,2.804400
3246,270,-0.003300,0.121200,2.804400
3247,270,-0.003300,0.121200,2.804400
3248,270,-0.003300,0.121200,2.804400
3249,270,-0.003300,0.121200,2.804400
3250,270,-0.003300,0.121200,2.804400
3251,271,-0.000790,0.124070,2.808310
3252,271,-0.000790,0.124070,2.808310
3253,271,-0.000790,0.124070,2.808310
3254,271,-0.000790,0.124070,2.808310
3255,271,-0.000790,0.124070,2.808310
3256,271,-0.000790,0.124070,2.808310
3257,271,-0.000790,0.124070,2.808310
3258,271,-0.000790,0.124070,2.808310
3259,271,-0.000790,0.124070,2.808310
3260,271,-0.000790,0.124070,2.808310
3261,271,-0.000790,0.124070,2.808310
3262,271,-0.000790,0.124070,2.808310
3263,272,0.001720,0.126940,2.812220
3264,272,0.001720,0.126940,2.812220
3265,272,0.001720,0.126940,2.812220
3266,272,0.001720,0.126940,2.812220
3267,272,0.001720,0.126940,2.812220
3268,272,0.001720,0.126940,2.812220
3269,272,0.001720,0.126940,2.812220
3270,272,0.001720,0.126940,2.812220
3271,272,0.001720,0.126940,2.812220
3272,272,0.001720,0.126940,2.812220
3273,272,0.001720,0.126940,2.812220
3274,272,0.001720,0.126940,2.812220
3275,273,0.004230,0.129810,2.816130
3276,273,0.004230,0.129810,2.816130
3277,273,0.004230,0.129810,2.816130
3278,273,0.004230,0.129810,2.816130
3279,273,0.004230,0.129810,2.816130
3280,273,0.004230,0.129810,2.816130
3281,273,0.004230,0.129810,2.816130
3282,273,0.004230,0.129810,2.816130
3283,273,0.004230,0.129810,2.816130
3284,273,0.004230,0.129810,2.816130
3285,273,0.004230,0.129810,2.816130
3286,273,0.004230,0.129810,2.816130
3287,274,0.006740,0.132680,2.820040
3288,274,0.006740,0.132680,2.820040
3289,274,0.006740,0.132680,2.820040
3290,274,0.006740,0.132680,2.820040
3291,274,0.006740,0.132680,2.820040
3292,274,0.006740,0.132680,2.820040
3293,274,0.006740,0.132680,2.820040
3294,274,0.006740,0.132680,2.820040
3295,274,0.006740,0.132680,2.820040
3296,274,0.006740,0.132680,2.820040
3297,274,0.006740,0.132680,2.820040
3298,274,0.006740,0.132680,2.820040
3299,275,0.009250,0.135550,2.823950
3300,275,0.009250,0.135550,2.823950
3301,275,0.009250,0.135550,2.823950
3302,275,0.009250,0.135550,2.823950
3303,275,0.009250,0.135550,2.823950
3304,275,0.009250,0.135550,2.823950
3305,275,0.009250,0.135550,2.823950
3306,275,0.009250,0.135550,2.823950
3307,275,0.009250,0.135550,2.823950
3308,275,0.009250,0.135550,2.823950
3309,275,0.009250,0.135550,2.823950
3310,275,0.009250,0.135550,2.823950
3311,276,0.011760,0.138420,2.827860
3312,276,0.011760,0.138420,2.827860
3313,276,0.011760,0.138420,2.827860
3314,276,0.011760,0.138420,2.827860
3315,276,0.011760,0.138420,2.827860
3316,276,0.011760,0.138420,2.827860
3317,276,0.011760,0.138420,2.827860
3318,276,0.011760,0.138420,2.827860
3319,276,0.011760,0.138420,2.827860
3320,276,0.011760,0.138420,2.827860
3321,276,0.011760,0.138420,2.827860
3322,276,0.011760,0.138420,2.827860
3323,277,0.014270,0.141290,2.831770
3324,277,0.014270,0.141290,2.831770
3325,277,0.014270,0.141290,2.831770
3326,277,0.014270,0.141290,2.831770
3327,277,0.014270,0.141290,2.831770
3328,277,0.014270,0.141290,2.831770
3329,277,0.014270,0.141290,2.831770
3330,277,0.014270,0.141290,2.831770
3331,277,0.014270,0.141290,2.831770
3332,277,0.014270,0.141290,2.831770
3333,277,0.014270,0.141290,2.831770
3334,277,0.014270,0.141290,2.831770
3335,278,0.016780,0.144160,2.835680
3336,278,0.016780,0.144160,2.835680
3337,278,0.016780,0.144160,2.835680
3338,278,0.016780,0.144160,2.835680
3339,278,0.016780,0.144160,2.835680
3340,278,0.016780,0.144160,2.835680
3341,278,0.016780,0.144160,2.835680
3342,278,0.016780,0.144160,2.835680
3343,278,0.016780,0.144160,2.835680
3344,278,0.016780,0.144160,2.835680
3345,278,0.016780,0.144160,2.835680
3346,278,0.016780,0.144160,2.835680
3347,279,0.019290,0.147030,2.839590
3348,279,0.019290,0.147030,2.839590
3349,279,0.019290,0.147030,2.839590
3350,279,0.019290,0.147030,2.839590
3351,279,0.019290,0.147030,2.839590
3352,279,0.019290,0.147030,2.839590
3353,279,0.019290,0.147030,2.839590
3354,279,0.019290,0.147030,2.839590
3355,279,0.019290,0.147030,2.839590
3356,279,0.019290,0.147030,2.839590
3357,279,0.019290,0.147030,2.839590
3358,279,0.019290,0.147030,2.839590
3359,280,0.021800,0.149900,2.843500
3360,280,0.021800,0.149900,2.843500
3361,280,0.021800,0.149900,2.843500
3362,280,0.021800,0.149900,2.843500
3363,280,0.021800,0.149900,2.843500
3364,280,0.021800,0.149900,2.843500
3365,280,0.021800,0.149900,2.843500
3366,280,0.021800,0.149900,2.843500
3367,280,0.021800,0.149900,2.843500
3368,280,0.021800,0.149900,2.843500
3369,280,0.021800,0.149900,2.843500
3370,280,0.021800,0.149900,2.843500
3371,281,0.021850,0.141490,2.844040
3372,281,0.021850,0.141490,2.844040
3373,281,0.021850,0.141490,2.844040
3374,281,0.021850,0.141490,2.844040
3375,281,0.021850,0.141490,2.844040
3376,281,0.021850,0.141490,2.844040
3377,281,0.021850,0.141490,2.844040
3378,281,0.021850,0.141490,2.844040
3379,281,0.021850,0.141490,2.844040
3380,281,0.021850,0.141490,2.844040
3381,281,0.021850,0.141490,2.844040
3382,281,0.021850,0.141490,2.844040
3383,282,0.021900,0.133080,2.844580
3384,282,0.021900,0.133080,2.844580
3385,282,0.021900,0.133080,2.844580
3386,282,0.021900,0.133080,2.844580
3387,282,0.021900,0.133080,2.844580
3388,282,0.021900,0.133080,2.844580
3389,282,0.021900,0.133080,2.844580
3390,282,0.021900,0.133080,2.844580
3391,282,0.021900,0.133080,2.844580
3392,282,0.021900,0.133080,2.844580
3393,282,0.021900,0.133080,2.844580
3394,282,0.021900,0.133080,2.844580
3395,283,0.021950,0.124670,2.845120
3396,283,0.021950,0.124670,2.845120
3397,283,0.021950,0.124670,2.845120
3398,283,0.021950,0.124670,2.845120
3399,283,0.021950,0.124670,2.845120
3400,283,0.021950,0.124670,2.845120
3401,283,0.021950,0.124670,2.845120
3402,283,0.021950,0.124670,2.845120
3403,283,0.021950,0.124670,2.845120
3404,283,0.021950,0.124670,2.845120
3405,283,0.021950,0.124670,2.845120
3406,283,0.021950,0.124670,2.845120
3407,284,0.022000,0.116260,2.845660
3408,284,0.022000,0.116260,2.845660
3409,284,0.022000,0.116260,2.845660
3410,284,0.022000,0.116260,2.845660
3411,284,0.022000,0.116260,2.845660
3412,284,0.022000,0.116260,2.845660
3413,284,0.022000,0.116260,2.845660
3414,284,0.022000,0.116260,2.845660
3415,284,0.022000,0.116260,2.845660
3416,284,0.022000,0.116260,2.845660
3417,284,0.022000,0.116260,2.845660
3418,284,0.022000,0.116260,2.845660
3419,285,0.022050,0.107850,2.846200
3420,285,0.022050,0.107850,2.846200
3421,285,0.022050,0.107850,2.846200
3422,285,0.022050,0.107850,2.846200
3423,285,0.022050,0.107850,2.846200
3424,285,0.022050,0.107850,2.846200
3425,285,0.022050,0.107850,2.846200
3426,285,0.022050,0.107850,2.846200
3427,285,0.022050,0.107850,2.846200
3428,285,0.022050,0.107850,2.846200
3429,285,0.022050,0.107850,2.846200
3430,285,0.022050,0.107850,2.846200
3431,286,0.022100,0.099440,2.846740
3432,286,0.022100,0.099440,2.846740
3433,286,0.022100,0.099440,2.846740
3434,286,0.022100,0.099440,2.846740
3435,286,0.022100,0.099440,2.846740
3436,286,0.022100,0.099440,2.846740
3437,286,0.022100,0.099440,2.846740
3438,286,0.022100,0.099440,2.846740
3439,286,0.022100,0.099440,2.846740
3440,286,0.022100,0.099440,2.846740
3441,286,0.022100,0.099440,2.846740
3442,286,0.022100,0.099440,2.846740
3443,287,0.022150,0.091030,2.847280
3444,287,0.022150,0.091030,2.847280
3445,287,0.022150,0.091030,2.847280
3446,287,0.022150,0.091030,2.847280
3447,287,0.022150,0.091030,2.847280
3448,287,0.022150,0.091030,2.847280
3449,287,0.022150,0.091030,2.847280
3450,287,0.022150,0.091030,2.847280
3451,287,0.022150,0.091030,2.847280
3452,287,0.022150,0.091030,2.847280
3453,287,0.022150,0.091030,2.847280
3454,287,0.022150,0.091030,2.847280
3455,288,0.022200,0.082620,2.847820
3456,288,0.022200,0.082620,2.847820
3457,288,0.022200,0.082620,2.847820
3458,288,0.022200,0.082620,2.847820
3459,288,0.022200,0.082620,2.847820
3460,288,0.022200,0.082620,2.847820
3461,288,0.022200,0.082620,2.847820
3462,288,0.022200,0.082620,2.847820
3463,288,0.022200,0.082620,2.847820
3464,288,0.022200,0.082620,2.847820
3465,288,0.022200,0.082620,2.847820
3466,288,0.022200,0.082620,2.847820
3467,289,0.022250,0.074210,2.848360
3468,289,0.022250,0.074210,2.848360
3469,289,0.022250,0.074210,2.848360
3470,289,0.022250,0.074210,2.848360
3471,289,0.022250,0.074210,2.848360
3472,289,0.022250,0.074210,2.848360
3473,289,0.022250,0.074210,2.848360
3474,289,0.022250,0.074210,2.848360
3475,289,0.022250,0.074210,2.848360
3476,289,0.022250,0.074210,2.848360
3477,289,0.022250,0.074210,2.848360
3478,289,0.022250,0.074210,2.848360
3479,290,0.022300,0.065800,2.848900
3480,290,0.022300,0.065800,2.848900
3481,290,0.022300,0.065800,2.848900
3482,290,0.022300,0.065800,2.848900
3483,290,0.022300,0.065800,2.848900
3484,290,0.022300,0.065800,2.848900
3485,290,0.022300,0.065800,2.848900
3486,290,0.022300,0.065800,2.848900
3487,290,0.022300,0.065800,2.848900
3488,290,0.022300,0.065800,2.848900
3489,290,0.022300,0.065800,2.848900
3490,290,0.022300,0.065800,2.848900
3491,291,0.019770,0.072410,2.838630
3492,291,0.019770,0.072410,2.838630
3493,291,0.019770,0.072410,2.838630
3494,291,0.019770,0.072410,2.838630
3495,291,0.019770,0.072410,2.838630
3496,291,0.019770,0.072410,2.838630
3497,291,0.019770,0.072410,2.838630
3498,291,0.019770,0.072410,2.838630
3499,291,0.019770,0.072410,2.838630
3500,291,0.019770,0.072410,2.838630
3501,291,0.019770,0.072410,2.838630
3502,291,0.019770,0.072410,2.838630
3503,292,0.017240,0.079020,2.828360
3504,292,0.017240,0.079020,2.828360
3505,292,0.017240,0.079020,2.828360
3506,292,0.017240,0.079020,2.828360
3507,292,0.017240,0.079020,2.828360
3508,292,0.017240,0.079020,2.828360
3509,292,0.017240,0.079020,2.828360
3510,292,0.017240,0.079020,2.828360
3511,292,0.017240,0.079020,2.828360
3512,292,0.017240,0.079020,2.828360
3513,292,0.017240,0.079020,2.828360
3514,292,0.017240,0.079020,2.828360
3515,293,0.014710,0.085630,2.818090
3516,293,0.014710,0.085630,2.818090
3517,293,0.014710,0.085630,2.818090
3518,293,0.014710,0.085630,2.818090
3519,293,0.014710,0.085630,2.818090
3520,293,0.014710,0.085630,2.818090
3521,293,0.014710,0.085630,2.818090
3522,293,0.014710,0.085630,2.818090
3523,293,0.014710,0.085630,2.818090
3524,293,0.014710,0.085630,2.818090
3525,293,0.014710,0.085630,2.818090
3526,293,0.014710,0.085630,2.818090
3527,294,0.012180,0.092240,2.807820
3528,294,0.012180,0.092240,2.807820
3529,294,0.012180,0.092240,2.807820
3530,294,0.012180,0.092240,2.807820
3531,294,0.012180,0.092240,2.807820
3532,294,0.012180,0.092240,2.807820
3533,294,0.012180,0.092240,2.807820
3534,294,0.012180,0.092240,2.807820
3535,294,0.012180,0.092240,2.807820
3536,294,0.012180,0.092240,2.807820
3537,294,0.012180,0.092240,2.807820
3538,294,0.012180,0.092240,2.807820
3539,295,0.009650,0.098850,2.797550
3540,295,0.009650,0.098850,2.797550
3541,295,0.009650,0.098850,2.797550
3542,295,0.009650,0.098850,2.797550
3543,295,0.009650,0.098850,2.797550
3544,295,0.009650,0.098850,2.797550
3545,295,0.009650,0.098850,2.797550
3546,295,0.009650,0.098850,2.797550
3547,295,0.009650,0.098850,2.797550
3548,295,0.009650,0.098850,2.797550
3549,295,0.009650,0.098850,2.797550
3550,295,0.009650,0.098850,2.797550
3551,296,0.007120,0.105460,2.787280
3552,296,0.007120,0.105460,2.787280
3553,296,0.007120,0.105460,2.787280
3554,296,0.007120,0.105460,2.787280
3555,296,0.007120,0.105460,2.787280
3556,296,0.007120,0.105460,2.787280
3557,296,0.007120,0.105460,2.787280
3558,296,0.007120,0.105460,2.787280
3559,296,0.007120,0.105460,2.787280
3560,296,0.007120,0.105460,2.787280
3561,296,0.007120,0.105460,2.787280
3562,296,0.007120,0.105460,2.787280
3563,297,0.004590,0.112070,2.777010
3564,297,0.004590,0.112070,2.777010
3565,297,0.004590,0.112070,2.777010
3566,297,0.004590,0.112070,2.777010
3567,297,0.004590,0.112070,2.777010
3568,297,0.004590,0.112070,2.777010
3569,297,0.004590,0.112070,2.777010
3570,297,0.004590,0.112070,2.777010
3571,297,0.004590,0.112070,2.777010
3572,297,0.004590,0.112070,2.777010
3573,297,0.004590,0.112070,2.777010
3574,297,0.004590,0.112070,2.777010
3575,298,0.002060,0.118680,2.766740
3576,298,0.002060,0.118680,2.766740
3577,298,0.002060,0.118680,2.766740
3578,298,0.002060,0.118680,2.766740
3579,298,0.002060,0.118680,2.766740
3580,298,0.002060,0.118680,2.766740
3581,298,0.002060,0.118680,2.766740
3582,298,0.002060,0.118680,2.766740
3583,298,0.002060,0.118680,2.766740
3584,298,0.002060,0.118680,2.766740
3585,298,0.002060,0.118680,2.766740
3586,298,0.002060,0.118680,2.766740
3587,299,-0.000470,0.125290,2.756470
3588,299,-0.000470,0.125290,2.756470
3589,299,-0.000470,0.125290,2.756470
3590,299,-0.000470,0.125290,2.756470
3591,299,-0.000470,0.125290,2.756470
3592,299,-0.000470,0.125290,2.756470
3593,299,-0.000470,0.125290,2.756470
3594,299,-0.000470,0.125290,2.756470
3595,299,-0.000470,0.125290,2.756470
3596,299,-0.000470,0.125290,2.756470
3597,299,-0.000470,0.125290,2.756470
3598,299,-0.000470,0.125290,2.756470
3599,300,-0.003000,0.131900,2.746200
3600,300,-0.003000,0.131900,2.746200
3601,300,-0.003000,0.131900,2.746200
3602,300,-0.003000,0.131900,2.746200
3603,300,-0.003000,0.131900,2.746200
3604,300,-0.003000,0.131900,2.746200
3605,300,-0.003000,0.131900,2.746200
3606,300,-0.003000,0.131900,2.746200
3607,300,-0.003000,0.131900,2.746200
3608,300,-0.003000,0.131900,2.746200
3609,300,-0.003000,0.131900,2.746200
3610,300,-0.003000,0.131900,2.746200
3611,301,-0.001780,0.125560,2.752970
3612,301,-0.001780,0.125560,2.752970
3613,301,-0.001780,0.125560,2.752970
3614,301,-0.001780,0.125560,2.752970
3615,301,-0.001780,0.125560,2.752970
3616,301,-0.001780,0.125560,2.752970
3617,301,-0.001780,0.125560,2.752970
3618,301,-0.001780,0.125560,2.752970
3619,301,-0.001780,0.125560,2.752970
3620,301,-0.001780,0.125560,2.752970
3621,301,-0.001780,0.125560,2.752970
3622,301,-0.001780,0.125560,2.752970
3623,302,-0.000560,0.119220,2.759740
3624,302,-0.000560,0.119220,2.759740
3625,302,-0.000560,0.119220,2.759740
3626,302,-0.000560,0.119220,2.759740
3627,302,-0.000560,0.119220,2.759740
3628,302,-0.000560,0.119220,2.759740
3629,302,-0.000560,0.119220,2.759740
3630,302,-0.000560,0.119220,2.759740
3631,302,-0.000560,0.119220,2.759740
3632,302,-0.000560,0.119220,2.759740
3633,302,-0.000560,0.119220,2.759740
3634,302,-0.000560,0.119220,2.759740
3635,303,0.000660,0.112880,2.766510
3636,303,0.000660,0.112880,2.766510
3637,303,0.000660,0.112880,2.766510
3638,303,0.000660,0.112880,2.766510
3639,303,0.000660,0.112880,2.766510
3640,303,0.000660,0.112880,2.766510
3641,303,0.000660,0.112880,2.766510
3642,303,0.000660,0.112880,2.766510
3643,303,0.000660,0.112880,2.766510
3644,303,0.000660,0.112880,2.766510
3645,303,0.000660,0.112880,2.766510
3646,303,0.000660,0.112880,2.766510
3647,304,0.001880,0.106540,2.773280
3648,304,0.001880,0.106540,2.773280
3649,304,0.001880,0.106540,2.773280
3650,304,0.001880,0.106540,2.773280
3651,304,0.001880,0.106540,2.773280
3652,304,0.001880,0.106540,2.773280
3653,304,0.001880,0.106540,2.773280
3654,304,0.001880,0.106540,2.773280
3655,304,0.001880,0.106540,2.773280
3656,304,0.001880,0.106540,2.773280
3657,304,0.001880,0.106540,2.773280
3658,304,0.001880,0.106540,2.773280
3659,305,0.003100,0.100200,2.780050
3660,305,0.003100,0.100200,2.780050
3661,305,0.003100,0.100200,2.780050
3662,305,0.003100,0.100200,2.780050
3663,305,0.003100,0.100200,2.780050
3664,305,0.003100,0.100200,2.780050
3665,305,0.003100,0.100200,2.780050
3666,305,0.003100,0.100200,2.780050
3667,305,0.003100,0.100200,2.780050
3668,305,0.003100,0.100200,2.780050
3669,305,0.003100,0.100200,2.780050
3670,305,0.003100,0.100200,2.780050
3671,306,0.004320,0.093860,2.786820
3672,306,0.004320,0.093860,2.786820
3673,306,0.004320,0.093860,2.786820
3674,306,0.004320,0.093860,2.786820
3675,306,0.004320,0.093860,2.786820
3676,306,0.004320,0.093860,2.786820
3677,306,0.004320,0.093860,2.786820
3678,306,0.004320,0.093860,2.786820
3679,306,0.004320,0.093860,2.786820
3680,306,0.004320,0.093860,2.786820
3681,306,0.004320,0.093860,2.786820
3682,306,0.004320,0.093860,2.786820
3683,307,0.005540,0.087520,2.793590
3684,307,0.005540,0.087520,2.793590
3685,307,0.005540,0.087520,2.793590
3686,307,0.005540,0.087520,2.793590
3687,307,0.005540,0.087520,2.793590
3688,307,0.005540,0.087520,2.793590
3689,307,0.005540,0.087520,2.793590
3690,307,0.005540,0.087520,2.793590
3691,307,0.005540,0.087520,2.793590
3692,307,0.005540,0.087520,2.793590
3693,307,0.005540,0.087520,2.793590
3694,307,0.005540,0.087520,2.793590
3695,308,0.006760,0.081180,2.800360
3696,308,0.006760,0.081180,2.800360
3697,308,0.006760,0.081180,2.800360
3698,308,0.006760,0.081180,2.800360
3699,308,0.006760,0.081180,2.800360
3700,308,0.006760,0.081180,2.800360
3701,308,0.006760,0.081180,2.800360
3702,308,0.006760,0.081180,2.800360
3703,308,0.006760,0.081180,2.800360
3704,308,0.006760,0.081180,2.800360
3705,308,0.006760,0.081180,2.800360
3706,308,0.006760,0.081180,2.800360
3707,309,0.007980,0.074840,2.807130
3708,309,0.007980,0.074840,2.807130
3709,309,0.007980,0.074840,2.807130
3710,309,0.007980,0.074840,2.807130
3711,309,0.007980,0.074840,2.807130
3712,309,0.007980,0.074840,2.807130
3713,309,0.007980,0.074840,2.807130
3714,309,0.007980,0.074840,2.807130
3715,309,0.007980,0.074840,2.807130
3716,309,0.007980,0.074840,2.807130
3717,309,0.007980,0.074840,2.807130
3718,309,0.007980,0.074840,2.807130
3719,310,0.009200,0.068500,2.813900
3720,310,0.009200,0.068500,2.813900
3721,310,0.009200,0.068500,2.813900
3722,310,0.009200,0.068500,2.813900
3723,310,0.009200,0.068500,2.813900
3724,310,0.009200,0.068500,2.813900
3725,310,0.009200,0.068500,2.813900
3726,310,0.009200,0.068500,2.813900
3727,310,0.009200,0.068500,2.813900
3728,310,0.009200,0.068500,2.813900
3729,310,0.009200,0.068500,2.813900
3730,310,0.009200,0.068500,2.813900
3731,311,0.008630,0.072300,2.820690
3732,311,0.008630,0.072300,2.820690
3733,311,0.008630,0.072300,2.820690
3734,311,0.008630,0.072300,2.820690
3735,311,0.008630,0.072300,2.820690
3736,311,0.008630,0.072300,2.820690
3737,311,0.008630,0.072300,2.820690
3738,311,0.008630,0.072300,2.820690
3739,311,0.008630,0.072300,2.820690
3740,311,0.008630,0.072300,2.820690
3741,311,0.008630,0.072300,2.820690
3742,311,0.008630,0.072300,2.820690
3743,312,0.008060,0.076100,2.827480
3744,312,0.008060,0.076100,2.827480
3745,312,0.008060,0.076100,2.827480
3746,312,0.008060,0.076100,2.827480
3747,312,0.008060,0.076100,2.827480
3748,312,0.008060,0.076100,2.827480
3749,312,0.008060,0.076100,2.827480
3750,312,0.008060,0.076100,2.827480
3751,312,0.008060,0.076100,2.827480
3752,312,0.008060,0.076100,2.827480
3753,312,0.008060,0.076100,2.827480
3754,312,0.008060,0.076100,2.827480
3755,313,0.007490,0.079900,2.834270
3756,313,0.007490,0.079900,2.834270
