episode,cum_reward,yield_kg_ha,total_N_kg_ha
4104,13.904181,11997.8,424.0
4105,31.042936,10233.8,306.5
4106,10.183101,9539.7,315.9
4107,-0.897803,11361.1,352.6
4108,28.787758,10202.3,366.2
4109,1.793692,9039.6,240.2
4110,23.412762,9609.3,386.0
4111,38.572836,12799.6,534.3
4112,-2.955752,11737.9,437.1
4113,72.209106,11386.9,539.7
4114,22.336251,8277.6,328.2
4115,4.954496,9925.5,284.8
4116,-1.146504,9379.5,303.3
4117,20.577005,10197.9,368.1
4118,45.163068,9674.0,493.9
4119,19.457995,9086.6,501.2
4120,57.557463,11329.2,554.2
4121,8.495788,10094.7,275.7
4122,14.59113,9397.3,274.8
4123,-7.218959,9740.2,268.9
4124,44.456127,10898.4,551.1
4125,15.286035,8931.4,231.8
4126,11.398215,8939.4,230.1
4127,21.098463,12179.9,463.2
4128,0.379021,8735.4,245.3
4129,10.841269,9455.5,285.3
4130,74.360086,10331.0,492.0
4131,61.249207,11246.2,488.5
4132,-2.045253,9622.6,220.2
4133,-4.855415,10333.3,237.9
4134,17.097923,9273.6,250.3
4135,6.846896,9712.6,446.8
4136,25.244838,9691.1,299.3
4137,74.828514,13212.9,495.0
4138,59.625121,10430.8,511.8
4139,11.327787,8848.3,334.9
4140,12.556375,11732.3,420.3
4141,9.547953,8268.2,214.4
4142,18.360822,9685.4,288.9
4143,0.641072,9680.9,355.0
4144,19.649843,9805.4,248.1
4145,2.45987,11492.6,316.6
4146,51.830176,9154.9,456.7
4147,-5.185439,10824.5,437.2
4148,30.272619,7916.5,331.7
4149,18.511584,12147.3,446.9
4150,-7.205312,9132.8,444.5
4151,5.402559,10638.0,459.2
4152,59.622205,10983.5,484.2
4153,16.677124,10479.1,357.8
4154,52.129228,9825.4,468.3
4155,58.860128,11504.6,439.8
4156,-0.156249,10295.7,425.0
4157,-0.592222,9908.4,389.0
4158,28.990665,9960.0,297.7
4159,23.280096,9677.6,384.3
4160,27.907894,12042.9,444.5
4161,-0.800235,9228.3,331.0
4162,6.454698,10652.6,318.5
4163,1.260582,8143.5,228.7
4164,-3.471072,8202.1,279.3
4165,17.70932,9571.2,449.6
4166,47.668868,10638.1,382.5
4167,10.100175,9361.6,272.2
4168,-0.909427,10193.2,328.8
4169,4.472165,10100.0,265.8
4170,18.271135,9684.5,430.3
4171,-4.37553,11280.5,349.2
4172,32.054557,11529.8,505.4
4173,-7.008604,10107.6,440.2
4174,7.510391,9655.3,281.0
4175,-6.736686,8844.9,442.4
4176,34.133238,11816.0,522.9
4177,79.609721,10897.3,497.4
4178,24.650479,10312.9,441.1
4179,10.38845,9002.7,255.9
4180,14.054248,11742.5,439.5
4181,-6.73817,9948.6,326.3
4182,9.989296,10677.9,309.5
4183,-6.475166,12283.5,449.4
4184,0.061018,11293.2,397.0
4185,17.267534,11738.6,475.2
4186,8.06178,10466.5,451.4
4187,11.930723,9210.2,235.3
4188,50.685988,9956.7,428.3
4189,6.70932,10103.2,471.2
4190,10.532469,11142.4,423.2
4191,28.643001,10802.4,412.8
4192,17.016201,10699.8,511.4
4193,-0.359495,9261.0,315.9
4194,-8.364365,10278.1,462.9
4195,15.125771,9546.3,400.4
4196,4.979591,11335.1,435.8
4197,49.234975,9364.1,515.1
4198,-0.637486,11249.6,468.1
4199,6.096202,10987.0,433.0
4200,3.690014,9766.6,268.1
4201,-1.543054,8797.3,233.0
4202,68.402546,8989.2,476.0
4203,8.365673,7845.9,230.0
4204,14.391005,11816.9,465.6
4205,55.661659,9814.2,412.4
4206,10.29634,11696.9,472.1
4207,48.192534,8373.7,493.9
4208,14.1152,9439.8,389.6
4209,3.371157,9343.1,227.9
4210,4.043922,9984.1,242.3
4211,16.476702,9345.5,232.5
4212,8.498607,11329.1,447.9
4213,20.150143,8507.7,410.6
4214,10.023286,8312.5,338.6
4215,55.997589,10669.0,500.8
4216,32.01327,10332.1,491.5
4217,40.330247,11240.0,392.8
4218,-2.265354,10944.9,460.9
4219,37.282327,10899.9,405.0
4220,32.820951,10878.3,461.9
4221,31.12947,10301.4,480.0
4222,43.502064,10860.9,506.0
4223,21.670349,10350.8,395.9
4224,-8.927204,10255.5,311.6
4225,22.883003,9674.6,395.6
4226,6.156819,10387.1,338.2
4227,9.697935,10478.2,355.8
4228,18.987895,10950.3,447.8
4229,-2.15878,10045.5,421.8
4230,10.551094,9201.9,327.3
4231,1.673728,8655.5,224.5
4232,67.397376,8668.0,507.9
4233,-9.271792,9246.2,420.4
4234,22.588142,10843.0,419.5
4235,29.00004,10835.5,356.5
4236,12.330814,9422.6,232.0
4237,39.392558,11413.4,446.7
4238,1.235427,10769.8,472.0
4239,65.564065,12114.2,446.5
4240,4.015349,9610.0,299.8
4241,45.849951,10927.5,404.1
4242,37.538326,9858.3,374.5
4243,7.056508,9528.4,236.9
4244,5.468653,12457.7,464.4
4245,-2.557339,10520.6,260.1
4246,0.429726,10157.0,466.0
4247,11.970293,8640.1,445.0
4248,41.740094,10654.2,412.6
4249,34.914781,9548.4,386.8
4250,1.550905,11573.5,418.8
4251,19.024751,8660.6,326.9
4252,17.720352,9507.8,341.8
4253,64.558734,10141.7,496.6
4254,20.290216,11255.9,457.0
4255,-0.868972,8909.0,241.8
4256,15.272397,9326.5,238.2
4257,16.115342,9695.0,248.8
4258,-12.776007,10122.8,454.1
4259,70.291473,10527.8,520.9
4260,2.988596,9417.5,462.9
4261,28.645129,10472.8,499.7
4262,22.548139,10148.5,523.1
4263,-6.532997,10484.8,411.6
4264,11.041436,9892.7,289.0
4265,40.334591,10430.1,366.0
4266,-5.934372,8672.5,321.9
4267,-0.519943,10561.5,325.4
4268,47.854944,9793.6,423.2
4269,14.387619,10728.1,474.9
4270,14.874546,10384.4,443.8
4271,29.556941,9267.1,424.6
4272,-1.355043,10331.9,300.4
4273,10.734596,9648.7,281.0
4274,-2.220315,10133.0,488.4
4275,28.930635,10566.5,381.1
4276,5.972836,9676.2,334.7
4277,-3.901345,7822.5,216.0
4278,6.598392,9278.0,369.6
4279,11.099109,9783.5,268.9
4280,-3.969624,11035.3,334.4
4281,73.786247,10817.3,531.0
4282,-8.947622,9175.2,441.9
4283,42.456899,11009.2,444.8
4284,15.385761,7256.7,253.7
4285,10.044005,9293.7,272.9
4286,-5.156059,9613.9,248.5
4287,3.509737,8034.9,245.3
4288,12.403146,9189.1,255.4
4289,60.923751,10703.2,477.6
4290,-0.193154,10152.3,298.2
4291,3.040631,7961.8,257.8
4292,10.644274,11135.9,447.6
4293,69.549183,11649.7,540.2
4294,67.338868,10301.1,491.2
4295,4.534873,10308.9,440.9
4296,24.677772,10487.4,438.0
4297,0.073526,9350.0,303.9
4298,-8.794115,10167.8,327.8
4299,58.450812,10052.5,509.3
4300,2.673377,8695.2,269.0
4301,26.842399,9227.5,341.4
4302,25.728771,9389.5,309.4
4303,33.838757,8670.6,424.4
4304,15.479078,9777.3,489.7
4305,-2.12266,8956.6,254.8
4306,-5.120884,11504.4,468.6
4307,35.968662,10816.0,509.6
4308,6.500796,9074.3,237.4
4309,81.392901,9639.6,499.8
4310,-9.368316,9298.6,326.7
4311,15.778147,9296.5,246.9
4312,24.813385,8306.2,313.9
4313,-9.689042,9285.3,359.1
4314,11.608729,10173.4,238.2
4315,-1.385373,8010.8,282.0
4316,48.979577,10386.8,497.8
4317,11.086491,10526.4,330.0
4318,46.328829,10583.1,528.6
4319,10.837267,8617.5,265.8
4320,0.429466,10238.1,380.3
4321,33.668404,12320.7,526.8
4322,12.663073,10930.3,389.6
4323,4.769213,9957.1,279.1
4324,17.454549,10182.9,472.3
4325,0.143527,7911.2,260.6
4326,-1.426176,8374.7,265.6
4327,36.678458,10293.6,399.9
4328,1.916675,10721.2,265.1
4329,43.074715,9814.9,380.5
4330,3.044075,9988.5,434.4
4331,29.309161,10126.0,494.6
4332,16.263278,11558.2,474.3
4333,4.580963,11421.7,447.8
4334,56.206246,11190.2,455.7
4335,-7.322028,10360.6,443.4
4336,48.085272,11272.7,483.2
4337,-1.885222,10407.7,256.8
4338,6.404809,10225.2,394.8
4339,27.095379,9251.7,311.5
4340,5.337528,10795.3,341.2
4341,11.026136,8489.2,302.8
4342,47.686212,10211.0,491.5
4343,-5.126738,8755.4,271.1
4344,30.57487,9340.5,509.1
4345,44.582699,10941.5,539.2
4346,42.129799,10924.5,430.6
4347,10.091312,9170.5,229.9
4348,15.659146,9199.4,233.6
4349,11.287758,8865.7,253.0
4350,38.078196,9992.2,309.2
4351,17.327958,9280.4,484.1
4352,13.735207,11350.8,388.3
4353,-5.703839,10581.0,306.6
4354,12.370415,8380.8,228.5
4355,56.037669,11853.1,580.3
4356,6.54507,8741.7,239.3
4357,14.964403,9385.3,221.9
4358,6.834437,9247.1,243.4
4359,9.628008,9100.9,353.0
4360,71.561319,10718.9,504.9
4361,31.821294,8718.8,305.6
4362,21.295922,10055.8,494.1
4363,81.400122,11271.6,524.7
4364,37.280318,9969.9,321.5
4365,48.412198,10042.2,475.5
4366,-10.218561,9400.7,301.1
4367,21.494214,10752.9,419.3
4368,27.017491,9051.6,303.0
4369,-4.45502,10206.7,256.3
4370,27.167031,9689.6,285.8
4371,18.588248,8299.5,253.5
4372,36.272922,10523.0,495.5
4373,42.344565,8943.7,443.3
4374,5.926185,9430.3,377.5
4375,26.523381,10043.9,306.3
4376,34.893883,8519.8,298.9
4377,29.435787,8727.1,284.6
4378,19.601161,8394.8,462.0
4379,2.660613,8607.9,242.2
4380,-3.487569,9952.1,301.0
4381,16.686303,9030.4,265.1
4382,23.813015,9756.8,262.3
4383,14.879905,10943.9,417.8
4384,30.081895,7542.4,275.0
4385,44.783003,10286.5,500.2
4386,9.722141,10710.1,285.1
4387,18.353526,12196.9,538.3
4388,12.472459,10208.0,511.7
4389,0.024118,9235.9,260.3
4390,56.133119,10178.0,520.0
4391,2.187249,9156.5,310.2
4392,65.537954,10900.9,489.3
4393,16.893986,9237.0,332.7
4394,46.501893,11326.0,531.5
4395,34.788607,7163.6,480.4
4396,9.415093,10665.8,341.0
4397,20.120145,11681.4,393.8
4398,2.827709,9686.4,311.2
4399,9.555208,11592.4,477.4
4400,17.400713,9084.0,319.0
4401,10.015972,9361.9,247.6
4402,6.747897,10998.0,442.6
4403,2.330591,9151.5,256.1
4404,41.466455,10136.0,532.5
4405,8.689725,10849.8,465.7
4406,48.615817,9220.3,559.4
4407,21.729588,9673.4,293.3
4408,4.179196,8652.0,236.4
4409,-0.99,0.0,292.5
4410,2.337654,9473.6,265.3
4411,29.651133,10963.8,464.0
4412,0.940951,11635.6,358.1
4413,6.753276,11123.3,489.4
4414,19.656296,8283.6,392.7
4415,63.578283,10031.2,567.4
4416,1.601925,9069.5,354.7
4417,-4.846019,10468.7,294.2
4418,28.623262,8317.0,326.9
4419,14.566577,11761.8,366.1
4420,5.500602,10559.9,478.1
4421,3.703282,9517.0,253.0
4422,23.033309,9952.3,285.7
4423,21.28182,10127.9,412.2
4424,-2.777209,8478.3,255.1
4425,43.725023,10710.0,552.9
4426,37.021218,8850.1,353.5
4427,7.604465,11234.5,382.5
4428,-2.150106,9818.8,352.2
4429,-1.213758,10328.3,346.1
4430,63.329649,11388.9,485.6
4431,61.054589,8951.6,531.5
4432,23.219486,10882.0,424.6
4433,-6.280887,10691.8,451.3
4434,21.610021,8113.6,289.2
4435,12.283279,11361.2,311.6
4436,-2.372009,9815.3,253.1
4437,-3.997322,9806.6,451.9
4438,-9.975571,10403.6,429.3
4439,-10.204465,8068.6,365.5
4440,8.533265,9660.3,239.4
4441,6.851916,9324.5,330.3
4442,23.327788,10204.1,474.6
4443,-10.161985,10568.6,386.5
4444,4.490427,8900.8,276.6
4445,60.452568,11892.1,461.7
4446,49.15378,10093.9,563.1
4447,79.324003,9818.1,538.3
4448,10.855705,9620.8,293.0
4449,26.253676,9768.8,379.9
4450,30.205968,9202.7,332.7
4451,9.940979,9429.6,420.7
4452,28.773266,9343.7,340.1
4453,44.764606,11588.9,390.5
4454,-1.561199,10482.3,293.1
4455,4.960689,8587.9,299.9
4456,42.366875,9199.7,450.0
4457,14.573341,9883.5,403.3
4458,-2.995713,7766.1,238.3
4459,4.098105,10277.9,302.9
4460,3.644673,10630.0,336.0
4461,11.246745,9457.1,345.7
4462,17.48312,8534.5,308.6
4463,-8.033325,11496.2,354.0
4464,1.773923,9444.3,291.0
4465,-0.666381,10640.9,329.3
4466,51.071098,11438.3,551.9
4467,14.60938,10321.5,262.4
4468,30.124221,10565.9,404.9
4469,-6.572582,9512.3,310.1
4470,-10.005719,10117.5,336.3
4471,-4.261792,10728.8,329.1
4472,27.180856,9954.2,363.9
4473,4.914801,11846.1,362.8
4474,16.973731,8256.7,250.3
4475,29.007881,9771.1,544.4
4476,24.750516,10380.4,394.7
4477,76.063673,11061.6,570.0
4478,56.473616,10165.2,577.5
4479,14.712768,10581.0,443.5
4480,4.888447,10282.5,404.9
4481,4.74632,9679.2,262.4
4482,-7.42425,8397.5,351.8
4483,-6.250871,11188.8,395.1
4484,17.827135,9035.8,384.3
4485,6.918083,9135.0,343.8
4486,62.567539,9910.0,564.3
4487,-1.592409,10769.2,293.9
4488,1.165415,9898.9,286.1
4489,26.342102,9645.9,429.7
4490,28.039195,10299.0,376.1
4491,-0.298938,9643.5,311.4
4492,32.217194,9866.3,409.6
4493,35.268488,12276.8,495.9
4494,-10.296988,9706.7,334.0
4495,7.535109,9497.1,339.6
4496,-0.773853,10011.0,229.8
4497,-0.390272,10677.4,392.4
4498,21.509119,9831.7,274.9
4499,51.081825,11130.0,464.9
4500,11.047866,10719.5,285.0
4501,8.750769,10298.4,265.4
4502,63.420729,12215.7,479.3
4503,22.173721,9068.1,362.7
4504,69.887308,10921.3,533.4
4505,28.202016,10866.7,432.5
4506,-9.117522,11276.4,375.2
4507,44.251423,10097.3,518.6
4508,74.043961,9869.7,563.5
4509,2.60502,9208.2,275.8
4510,-9.906496,12395.2,423.4
4511,-2.013608,9041.1,405.5
4512,13.450012,9481.1,420.3
4513,7.784536,11421.8,398.7
4514,12.695789,8567.1,320.1
4515,-10.551366,10402.0,386.3
4516,-9.015439,9988.6,446.0
4517,-7.968184,11746.7,328.2
4518,3.031023,9041.9,254.0
4519,1.363129,11360.5,316.7
4520,70.38391,10942.8,528.3
4521,24.808525,10685.0,352.6
4522,23.488304,8732.8,432.2
4523,20.659615,9225.0,318.0
4524,53.521579,9955.7,492.2
4525,-6.998807,9848.8,284.1
4526,11.778938,8790.9,259.7
4527,-12.287397,12208.2,415.8
4528,25.429997,8424.2,407.0
4529,17.747678,8923.2,249.4
4530,-2.918045,8953.8,278.9
4531,7.768105,11962.0,415.1
4532,38.926741,10806.0,345.8
4533,35.128638,8711.1,408.4
4534,33.770743,10728.4,579.7
4535,10.214459,9158.8,224.5
4536,-4.559597,9790.1,282.6
4537,-2.151524,9494.9,445.9
4538,1.51591,10636.0,306.1
4539,52.268644,9298.2,490.4
4540,-7.142782,10502.9,420.9
4541,36.743048,9608.2,360.7
4542,12.562155,9736.3,298.8
4543,19.903877,9484.9,331.8
4544,7.950745,10684.0,389.4
4545,-0.186697,8453.7,275.3
4546,15.078835,9672.3,415.5
4547,2.447827,10464.4,254.3
4548,31.053372,11185.9,456.2
4549,57.491461,10937.8,437.5
4550,40.315284,10251.6,405.4
4551,1.025712,10169.4,401.2
4552,24.241463,9584.6,334.7
4553,60.255436,11850.8,577.1
4554,8.423846,10766.4,325.7
4555,2.546282,10421.0,340.4
4556,28.610383,10614.1,407.6
4557,12.035461,9587.3,352.8
4558,37.154922,9518.4,521.5
4559,6.888164,9731.3,214.1
4560,-5.110472,11524.0,326.1
4561,3.346874,9126.4,349.2
4562,2.865247,10613.4,469.5
4563,31.111502,10717.5,562.6
4564,6.425527,10447.4,448.3
4565,31.365069,11201.9,416.2
4566,9.431148,8662.9,235.2
4567,37.576698,10018.5,401.1
4568,40.70084,10700.9,406.1
4569,44.895325,10713.2,430.3
4570,11.328528,11223.8,415.0
4571,5.180458,9566.0,322.3
4572,31.818632,9539.6,418.6
4573,33.232289,11505.5,336.0
4574,6.34538,11152.1,429.4
4575,6.585645,9829.0,224.0
4576,-6.281818,8581.5,408.6
4577,-8.543065,10815.1,394.6
4578,9.267562,9013.5,450.1
4579,2.971078,9955.0,448.8
4580,55.090278,11211.7,433.6
4581,38.125715,9977.1,416.7
4582,9.644751,8794.3,261.5
4583,-0.964101,9181.0,287.5
4584,-2.606564,11592.7,435.0
4585,44.450481,9690.7,487.8
4586,18.603469,11415.7,323.5
4587,48.593194,10163.2,483.8
4588,0.427391,10845.4,233.5
4589,5.842311,11550.3,395.7
4590,0.560704,9832.5,346.2
4591,-5.765934,9804.0,337.4
4592,16.095676,9695.0,401.0
4593,23.745429,9962.0,389.4
4594,-9.83293,10227.4,305.5
4595,10.530151,8176.2,244.0
4596,22.63168,9756.7,320.4
4597,4.056129,10273.2,304.0
4598,-5.943481,10120.1,335.0
4599,11.504906,9483.3,293.8
4600,19.426051,9932.7,441.7
4601,52.091921,9812.2,464.5
4602,-1.033758,7220.7,245.6
4603,49.953318,10135.4,563.9
4604,9.726866,9994.4,442.6
4605,-9.065554,9896.0,322.9
4606,16.289079,10478.2,276.3
4607,21.127084,10594.2,436.2
4608,18.478256,9121.0,262.7
4609,6.079952,10252.5,390.9
4610,-8.175528,11694.4,415.6
4611,-9.166127,11076.5,373.1
4612,-1.219215,10887.8,315.4
4613,-1.635599,8486.7,270.3
4614,54.760695,10170.1,501.9
4615,16.176935,10144.8,360.0
4616,-6.229409,11920.6,341.7
4617,-1.86332,7602.5,246.4
4618,40.576955,11975.6,584.2
4619,-2.731746,10198.7,408.4
4620,31.516657,10463.9,493.2
4621,-1.97677,9066.0,255.4
4622,-2.328672,10475.5,274.5
4623,-9.85552,11037.6,369.9
4624,-7.795498,9378.4,313.6
4625,2.341375,8086.4,253.0
4626,34.404183,11319.5,519.9
4627,-6.552829,8723.9,311.0
4628,27.482006,9608.8,386.4
4629,27.160212,9685.6,545.5
4630,5.428733,8074.0,213.9
4631,4.950616,9568.6,272.3
4632,-8.264233,10814.8,427.5
4633,-0.805695,8793.1,267.3
4634,41.194091,10373.3,604.2
4635,2.163213,9392.9,340.3
4636,51.675378,8901.2,496.6
4637,34.96649,10016.0,402.9
4638,5.177052,9308.5,370.9
4639,45.296311,10110.6,584.7
4640,-1.890996,11881.6,384.6
4641,1.0084,8238.3,203.7
4642,35.485366,10161.0,539.4
4643,-5.223904,8919.9,336.7
4644,-3.529677,10810.7,403.3
4645,29.184943,10201.1,391.1
4646,1.268389,9756.9,243.2
4647,-0.19784,9815.4,205.8
4648,5.640743,11018.1,418.6
4649,16.731633,9110.3,302.6
4650,1.27858,10615.9,443.3
4651,5.240759,10254.1,401.5
4652,-3.579961,9533.2,249.6
4653,28.105733,10103.1,391.0
4654,6.265518,10307.6,393.3
4655,17.99192,12383.9,486.9
4656,51.606559,9138.7,444.7
4657,22.834759,11177.2,430.5
4658,29.308032,10273.0,395.2
4659,0.799312,9781.7,302.7
4660,30.387409,10502.5,520.7
4661,45.301555,10233.7,456.3
4662,57.285427,11519.0,581.2
4663,-8.948112,10652.4,375.2
4664,8.15947,9114.1,315.1
4665,33.221686,10578.0,529.3
4666,73.606381,9876.3,521.4
4667,23.731932,10853.9,461.7
4668,15.481461,9988.7,450.9
4669,39.409297,11287.0,457.3
4670,21.244397,10455.1,362.0
4671,-10.880092,9616.6,407.4
4672,10.259308,8231.4,350.1
4673,-7.032492,8479.9,319.5
4674,15.158116,7895.5,247.9
4675,65.330099,11608.2,542.9
4676,8.199117,9453.7,305.5
4677,12.864781,10012.7,464.4
4678,7.654191,10299.4,239.4
4679,31.346183,9553.5,554.4
4680,-3.539543,9481.0,268.2
4681,52.580432,10660.3,568.3
4682,14.001562,10780.3,384.8
4683,24.764879,10128.7,435.3
4684,47.000466,11202.7,589.4
4685,0.302505,10321.9,263.6
4686,14.940704,8877.1,275.8
4687,-2.964317,10377.5,273.7
4688,0.145623,7981.2,257.7
4689,17.282823,10874.7,364.6
4690,14.894719,10851.4,264.7
4691,24.342468,9806.6,350.4
4692,58.059413,11031.9,557.8
4693,3.104223,8933.4,230.4
4694,41.569341,9413.2,558.5
4695,10.193149,10285.6,497.8
4696,10.34639,8723.2,255.2
4697,22.344606,10705.0,417.2
4698,43.32079,10925.7,489.4
4699,12.966058,11148.8,359.2
4700,26.098822,11005.5,379.2
4701,16.185375,9350.7,249.1
4702,47.710454,9739.7,483.8
4703,3.311042,11206.8,452.6
4704,53.415873,11268.0,499.5
4705,1.722343,8176.9,363.9
4706,30.012889,10568.2,500.2
4707,9.573658,10730.5,241.9
4708,-6.430337,7900.0,368.3
4709,-3.241159,9432.2,279.0
4710,7.412115,11228.9,432.8
4711,7.670259,9217.6,227.1
4712,-0.602427,10166.8,337.7
4713,-8.342933,11529.8,368.5
4714,34.599123,10173.6,386.4
4715,9.204652,9469.5,409.3
4716,36.962887,9395.7,531.1
4717,23.062646,11060.9,324.2
4718,24.799327,9223.9,367.6
4719,42.720817,11389.4,591.2
4720,38.292346,9153.6,578.8
4721,0.581331,10257.3,303.6
4722,0.856037,9356.9,306.3
4723,10.975199,9895.1,336.6
4724,-4.490489,9540.2,280.7
4725,32.095048,10891.8,466.8
4726,47.338371,11981.1,444.6
4727,41.603237,10696.9,452.6
4728,30.662003,8578.1,440.2
4729,21.890737,10804.6,319.3
4730,72.981122,10195.9,509.9
4731,4.498939,12039.5,448.2
4732,11.031714,8894.1,244.5
4733,-2.897687,8608.5,232.8
4734,-0.546615,10383.4,215.0
4735,5.373381,10013.3,350.8
4736,57.144594,11346.1,601.2
4737,25.278684,11155.3,420.1
4738,19.696002,10871.8,403.8
4739,40.559322,9697.7,513.7
4740,34.584863,9504.9,572.6
4741,15.106313,8817.6,476.2
4742,8.993733,8102.4,280.7
4743,22.42563,10542.9,365.3
4744,62.910641,10592.0,548.5
4745,-4.028046,10031.0,385.2
4746,-6.281041,10461.2,299.0
4747,66.492652,11336.9,613.0
4748,82.238783,11543.8,557.4
4749,24.211637,10716.4,535.6
4750,57.955741,11221.9,592.6
4751,13.151006,9334.2,348.6
4752,38.009613,10314.6,499.1
4753,6.438021,8325.8,223.9
4754,65.06049,9362.9,587.5
4755,12.463749,10425.8,336.5
4756,53.811112,11001.1,586.1
4757,54.525242,9995.5,617.9
4758,-13.307982,10632.9,394.4
4759,-1.996374,8473.8,245.2
4760,12.090199,9737.4,247.6
4761,11.646895,7978.8,270.6
4762,-5.329388,10994.5,355.0
4763,21.833987,10186.2,353.4
4764,25.222129,10790.3,497.0
4765,17.217754,11379.0,494.7
4766,8.550434,10763.8,471.9
4767,2.944191,11061.5,464.8
4768,-2.362881,8205.6,345.6
4769,29.669921,9040.5,369.3
4770,42.606388,10843.5,514.0
4771,28.547521,10442.3,500.1
4772,39.593797,10323.8,507.0
4773,12.620443,8642.0,312.6
4774,20.881537,8271.0,369.4
4775,61.594624,11907.1,547.5
4776,-9.488294,10435.2,396.7
4777,22.27226,9832.1,340.5
4778,46.303094,11292.0,532.9
4779,18.177848,8706.0,293.8
4780,41.105735,11655.3,548.1
4781,-1.894163,9647.6,389.5
4782,-3.991719,8179.2,276.8
4783,66.637349,11167.3,590.7
4784,14.865507,8857.3,251.1
4785,7.511718,9366.6,262.5
4786,25.159055,11630.3,337.9
4787,7.547512,11129.8,447.6
4788,-7.028901,8472.5,275.2
4789,31.092761,10428.0,531.5
4790,11.233568,9296.9,292.5
4791,5.365248,11253.8,310.8
4792,7.407565,9092.5,474.7
4793,48.907505,10626.1,492.7
4794,-6.966413,10934.9,359.0
4795,53.486046,8343.9,509.2
4796,-7.818127,10082.2,390.7
4797,14.017415,9442.7,363.2
4798,5.897612,8491.1,213.0
4799,19.132821,9463.0,481.9
4800,-7.371724,11023.4,382.6
4801,40.240904,10651.6,520.5
4802,8.557882,8883.4,302.7
4803,27.854266,9720.5,392.6
4804,32.158838,10289.3,486.5
4805,56.143542,10456.5,524.5
4806,26.54661,9957.1,476.2
4807,4.595339,10330.6,371.8
4808,28.372152,10485.3,370.9
4809,20.472739,12110.8,435.4
4810,38.835673,10053.9,488.0
4811,-2.542713,10900.2,269.2
4812,58.345117,11445.1,513.7
4813,33.419157,9654.1,389.6
4814,9.153455,10632.6,451.3
4815,18.072786,9593.8,299.9
4816,21.301076,9534.7,353.6
4817,22.749531,10219.9,357.7
4818,1.232715,9006.4,212.4
4819,68.491474,11755.4,533.2
4820,1.597759,11724.4,417.3
4821,30.339632,10052.6,494.1
4822,4.460478,10997.5,275.5
4823,28.902774,10329.6,433.8
4824,2.377578,10529.1,288.6
4825,51.754874,9952.8,588.0
4826,20.646116,8393.1,469.5
4827,24.771953,10471.9,339.2
4828,43.30185,10426.6,566.6
4829,-4.030347,8809.6,436.8
4830,71.129055,10991.2,576.8
4831,-0.652253,9939.7,271.7
4832,5.437197,9192.9,301.7
4833,-5.203068,11081.7,398.3
4834,8.867558,8308.7,250.3
4835,-3.701163,11494.6,446.3
4836,-0.972897,9773.9,273.0
4837,67.077967,11565.8,612.1
4838,-7.163362,11535.5,434.4
4839,37.010246,10953.1,434.9
4840,3.511254,10598.6,404.2
4841,32.856733,10172.8,492.7
4842,21.872443,10681.1,434.9
4843,3.525184,9512.7,266.8
4844,-7.718427,9277.5,339.9
4845,-9.607633,9077.4,454.4
4846,44.493079,11645.0,449.7
4847,22.559846,8820.0,319.9
4848,26.971443,10353.6,531.5
4849,54.263371,11141.9,590.3
4850,51.018333,9260.3,574.1
4851,16.076044,10160.6,386.5
4852,-4.093962,11740.0,377.4
4853,-7.373037,8619.9,306.9
4854,-6.110792,10139.2,332.4
4855,37.234209,11038.8,565.0
4856,13.255442,11452.9,451.6
4857,20.936188,9788.2,326.8
4858,-7.929267,10989.7,424.6
4859,38.854888,11847.2,408.8
4860,-9.400746,9790.0,411.7
4861,9.588128,9842.8,312.0
4862,13.76617,11729.5,403.8
4863,0.136598,9356.7,216.4
4864,41.637086,10427.0,431.2
4865,-5.608604,10526.0,366.9
4866,5.646465,11910.4,384.6
4867,31.745146,10240.4,386.6
4868,15.289373,10403.8,306.9
4869,-6.016764,9427.4,441.6
4870,43.467781,11661.0,469.1
4871,29.153611,10707.3,541.8
4872,25.255169,9285.9,326.5
4873,13.6039,9718.5,363.5
4874,22.548688,11685.0,424.3
4875,7.920442,9942.5,494.9
4876,7.509334,7398.0,208.8
4877,0.430706,11317.2,389.9
4878,40.059397,11398.8,469.3
4879,-9.705786,11975.8,422.6
4880,22.558379,11735.8,403.6
4881,51.937961,12227.1,499.7
4882,17.718816,8249.0,339.6
4883,19.084831,9525.9,470.0
4884,23.614635,10115.3,281.6
4885,17.677791,10632.3,319.8
4886,-3.171422,10682.3,444.9
4887,16.168185,8905.3,270.5
4888,15.105264,9679.6,392.6
4889,20.157665,10447.7,355.8
4890,16.846827,10406.6,285.8
4891,0.894505,10525.2,297.3
4892,16.113093,8932.4,388.2
4893,-10.667753,9405.8,387.2
4894,-2.531129,9473.7,454.7
4895,-9.29489,11301.5,450.2
4896,40.982988,9848.6,523.0
4897,9.608071,10740.3,419.8
4898,-3.454605,0.0,144.6
4899,9.480122,10621.1,490.5
4900,16.380255,9500.5,337.9
4901,9.417238,11742.2,358.0
4902,17.829971,9960.8,534.4
4903,-0.642675,10542.1,412.6
4904,13.29455,11933.6,491.8
4905,47.23473,11007.2,513.3
4906,4.842694,11488.4,438.0
4907,25.803837,10341.1,399.7
4908,36.82905,12215.6,547.3
4909,62.566287,10705.5,603.9
4910,8.265075,9748.8,257.1
4911,-3.417673,10996.9,451.3
4912,65.692423,10187.9,672.0
4913,7.097053,10408.2,382.8
4914,41.538782,11666.5,589.3
4915,-3.266381,9770.9,408.6
